LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,SA2_MAINCODE,SA2_NAME
VIC2143,SUMMERFIELD,ALIAS LOCALITY,3570,VIC,202031032,Bendigo Region - North
VIC2258,SEBASTIAN,GAZETTED LOCALITY,3556,VIC,202031032,Bendigo Region - North
VIC2258,YARRABERB,ALIAS LOCALITY,3556,VIC,202031032,Bendigo Region - North
VIC2744,WELLSFORD,GAZETTED LOCALITY,3551,VIC,202031032,Bendigo Region - North
VIC2744,WELLSFORD FOREST,ALIAS LOCALITY,3551,VIC,202031032,Bendigo Region - North
VIC2848,WOODVALE,GAZETTED LOCALITY,3556,VIC,202031032,Bendigo Region - North
VIC458,BRIDGEWATER NORTH,ALIAS LOCALITY,3556,VIC,202031032,Bendigo Region - North
VIC458,CAMPBELLS FOREST,GAZETTED LOCALITY,3556,VIC,202031032,Bendigo Region - North
VIC792,DRUMMARTIN,GAZETTED LOCALITY,3570,VIC,202031032,Bendigo Region - North
VIC855,ELMORE,GAZETTED LOCALITY,3558,VIC,202031032,Bendigo Region - North
VIC855,MINTO,ALIAS LOCALITY,3558,VIC,202031032,Bendigo Region - North
VIC89,AVONMORE,GAZETTED LOCALITY,3559,VIC,202031032,Bendigo Region - North
VIC89,MAY REEF,ALIAS LOCALITY,3559,VIC,202031032,Bendigo Region - North
VIC89,MAYREEF,ALIAS LOCALITY,3559,VIC,202031032,Bendigo Region - North
VIC934,FOSTERVILLE,GAZETTED LOCALITY,3557,VIC,202031032,Bendigo Region - North
VIC934,FOSTERVILLE MINE,ALIAS LOCALITY,3557,VIC,202031032,Bendigo Region - North
VIC934,HUNTLY,ALIAS LOCALITY,3557,VIC,202031032,Bendigo Region - North
VIC98,BAGSHOT,GAZETTED LOCALITY,3551,VIC,202031032,Bendigo Region - North
VIC98,BARNADOWN,ALIAS LOCALITY,3551,VIC,202031032,Bendigo Region - North
VIC99,BAGSHOT NORTH,GAZETTED LOCALITY,3551,VIC,202031032,Bendigo Region - North
VIC99,NORTH BAGSHOT,ALIAS LOCALITY,3551,VIC,202031032,Bendigo Region - North
VIC1351,KIMBOLTON,GAZETTED LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC1479,EAGLEHAWK,ALIAS LOCALITY,3516,VIC,202021026,Bendigo Region - South
VIC1479,LEICHARDT,GAZETTED LOCALITY,3516,VIC,202021026,Bendigo Region - South
VIC1523,LOCKWOOD,GAZETTED LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC1524,LOCKWOOD SOUTH,GAZETTED LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC1524,MALDON,ALIAS LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC1524,SOUTH LOCKWOOD,ALIAS LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC1548,LYAL,GAZETTED LOCALITY,3444,VIC,202021026,Bendigo Region - South
VIC1585,MANDURANG,GAZETTED LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC1586,MANDURANG SOUTH,GAZETTED LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC1586,SOUTH MANDURANG,ALIAS LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC1606,MARONG,GAZETTED LOCALITY,3515,VIC,202021026,Bendigo Region - South
VIC1857,LYELL,ALIAS LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC1857,MYRTLE CREEK,GAZETTED LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC1857,PILCHERS BRIDGE,ALIAS LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC2139,RAVENSWOOD,GAZETTED LOCALITY,3453,VIC,202021026,Bendigo Region - South
VIC2139,RAVENSWOOD NORTH,ALIAS LOCALITY,3453,VIC,202021026,Bendigo Region - South
VIC2261,SEDGWICK,GAZETTED LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC2276,SHELBOURNE,GAZETTED LOCALITY,3515,VIC,202021026,Bendigo Region - South
VIC2276,SHELBOURNE EAST,ALIAS LOCALITY,3515,VIC,202021026,Bendigo Region - South
VIC2801,WILSONS HILL,GAZETTED LOCALITY,3515,VIC,202021026,Bendigo Region - South
VIC863,EMU CREEK,GAZETTED LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC869,EPPALOCK,GAZETTED LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC869,MOSQUITO CREEK,ALIAS LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC91,AXE CREEK,GAZETTED LOCALITY,3551,VIC,202021026,Bendigo Region - South
VIC1623,MCKINNON,GAZETTED LOCALITY,3204,VIC,208021174,Bentleigh - McKinnon
VIC214,BENTLEIGH,GAZETTED LOCALITY,3204,VIC,208021174,Bentleigh - McKinnon
VIC214,BENTLEIGH EAST,ALIAS LOCALITY,3204,VIC,208021174,Bentleigh - McKinnon
VIC214,PATTERSON,ALIAS LOCALITY,3204,VIC,208021174,Bentleigh - McKinnon
VIC215,BENTLEIGH EAST,GAZETTED LOCALITY,3165,VIC,208021426,Bentleigh East (North)
VIC215,COATESVILLE,ALIAS LOCALITY,3165,VIC,208021426,Bentleigh East (North)
VIC215,EAST BENTLEIGH,ALIAS LOCALITY,3165,VIC,208021426,Bentleigh East (North)
VIC224,BERWICK,GAZETTED LOCALITY,3806,VIC,212021294,Berwick - South
VIC224,CRANBOURNE WEST,ALIAS LOCALITY,3806,VIC,212021294,Berwick - South
VIC252,BLACKBURN,GAZETTED LOCALITY,3130,VIC,207031161,Blackburn
VIC252,PRESTON,ALIAS LOCALITY,3130,VIC,207031161,Blackburn
VIC253,BLACKBURN NORTH,GAZETTED LOCALITY,3130,VIC,207031161,Blackburn
VIC253,NORTH BLACKBURN,ALIAS LOCALITY,3130,VIC,207031161,Blackburn
VIC254,BLACKBURN SOUTH,GAZETTED LOCALITY,3130,VIC,207031162,Blackburn South
VIC254,KINKUNA,ALIAS LOCALITY,3130,VIC,207031162,Blackburn South
VIC254,SOUTH BLACKBURN,ALIAS LOCALITY,3130,VIC,207031162,Blackburn South
VIC304,BORONIA,GAZETTED LOCALITY,3155,VIC,211011446,Boronia
VIC313,BOX HILL,GAZETTED LOCALITY,3128,VIC,207031163,Box Hill
VIC315,BOX HILL SOUTH,GAZETTED LOCALITY,3128,VIC,207031163,Box Hill
VIC315,HOUSTON,ALIAS LOCALITY,3128,VIC,207031163,Box Hill
VIC315,SOUTH BOX HILL,ALIAS LOCALITY,3128,VIC,207031163,Box Hill
VIC1727,MONT ALBERT NORTH,GAZETTED LOCALITY,3129,VIC,207031164,Box Hill North
VIC1727,NORTH MONT ALBERT,ALIAS LOCALITY,3129,VIC,207031164,Box Hill North
VIC314,BOX HILL,ALIAS LOCALITY,3129,VIC,207031164,Box Hill North
VIC314,BOX HILL NORTH,GAZETTED LOCALITY,3129,VIC,207031164,Box Hill North
VIC314,NORTH BOX HILL,ALIAS LOCALITY,3129,VIC,207031164,Box Hill North
VIC319,BRAESIDE,GAZETTED LOCALITY,3195,VIC,208031184,Braeside
VIC1570,MAIDSTONE,GAZETTED LOCALITY,3012,VIC,213031347,Braybrook
VIC323,BRAYBROOK,GAZETTED LOCALITY,3019,VIC,213031347,Braybrook
VIC1,ABBEYARD,GAZETTED LOCALITY,3737,VIC,204031069,Bright - Mount Beauty
VIC1133,HARRIETVILLE,GAZETTED LOCALITY,3741,VIC,204031069,Bright - Mount Beauty
VIC1199,DINNER PLAIN,ALIAS LOCALITY,3741,VIC,204031069,Bright - Mount Beauty
VIC1199,HOTHAM HEIGHTS,GAZETTED LOCALITY,3741,VIC,204031069,Bright - Mount Beauty
VIC1199,MOUNT HOTHAM,ALIAS LOCALITY,3741,VIC,204031069,Bright - Mount Beauty
VIC1199,MT HOTHAM,ALIAS LOCALITY,3741,VIC,204031069,Bright - Mount Beauty
VIC1287,HOUSE CREEK,ALIAS LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC1287,KANCOONA,GAZETTED LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC1287,KANCOONA SOUTH,ALIAS LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC1287,SOUTH KANCOONA,ALIAS LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC1326,KERGUNYAH SOUTH,GAZETTED LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC1326,SOUTH KERGUNYAH,ALIAS LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC1723,MONGANS BRIDGE,GAZETTED LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC1766,HARRIETVILLE,ALIAS LOCALITY,3699,VIC,204031069,Bright - Mount Beauty
VIC1766,MOUNT BEAUTY,GAZETTED LOCALITY,3699,VIC,204031069,Bright - Mount Beauty
VIC1766,MT BEAUTY,ALIAS LOCALITY,3699,VIC,204031069,Bright - Mount Beauty
VIC1771,MOUNT BUFFALO,GAZETTED LOCALITY,3740,VIC,204031069,Bright - Mount Beauty
VIC1771,MT BUFFALO,ALIAS LOCALITY,3740,VIC,204031069,Bright - Mount Beauty
VIC1771,MT BUFFALO CHALET,ALIAS LOCALITY,3740,VIC,204031069,Bright - Mount Beauty
VIC1974,NUG NUG,GAZETTED LOCALITY,3737,VIC,204031069,Bright - Mount Beauty
VIC2098,POREPUNKAH,GAZETTED LOCALITY,3740,VIC,204031069,Bright - Mount Beauty
VIC2214,RUNNING CREEK,GAZETTED LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC2263,SELWYN,GAZETTED LOCALITY,3737,VIC,204031069,Bright - Mount Beauty
VIC2302,SMOKO,GAZETTED LOCALITY,3741,VIC,204031069,Bright - Mount Beauty
VIC2472,TAWONGA,GAZETTED LOCALITY,3697,VIC,204031069,Bright - Mount Beauty
VIC2473,DEDERANG,ALIAS LOCALITY,3698,VIC,204031069,Bright - Mount Beauty
VIC2473,SOUTH TAWONGA,ALIAS LOCALITY,3698,VIC,204031069,Bright - Mount Beauty
VIC2473,TAWONGA SOUTH,GAZETTED LOCALITY,3698,VIC,204031069,Bright - Mount Beauty
VIC2618,GUNDOWRING UPPER,ALIAS LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC2618,UPPER GUNDOWRING,GAZETTED LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC266,BOGONG,GAZETTED LOCALITY,3699,VIC,204031069,Bright - Mount Beauty
VIC2674,WANDILIGONG,GAZETTED LOCALITY,3744,VIC,204031069,Bright - Mount Beauty
VIC2829,WONNANGATTA,GAZETTED LOCALITY,3737,VIC,204031069,Bright - Mount Beauty
VIC335,BRIGHT,GAZETTED LOCALITY,3741,VIC,204031069,Bright - Mount Beauty
VIC335,CENTENARY PARK,ALIAS LOCALITY,3741,VIC,204031069,Bright - Mount Beauty
VIC368,BUCKLAND,GAZETTED LOCALITY,3740,VIC,204031069,Bright - Mount Beauty
VIC368,BUCKLAND VALLEY,ALIAS LOCALITY,3740,VIC,204031069,Bright - Mount Beauty
VIC636,CORAL BANK,GAZETTED LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC708,DANDONGADALE,GAZETTED LOCALITY,3737,VIC,204031069,Bright - Mount Beauty
VIC723,DEDERANG,GAZETTED LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC755,DINNER PLAIN,GAZETTED LOCALITY,3898,VIC,204031069,Bright - Mount Beauty
VIC897,FALLS CREEK,GAZETTED LOCALITY,3699,VIC,204031069,Bright - Mount Beauty
VIC897,WINDY CORNER,ALIAS LOCALITY,3699,VIC,204031069,Bright - Mount Beauty
VIC942,FREEBURGH,GAZETTED LOCALITY,3741,VIC,204031069,Bright - Mount Beauty
VIC977,GERMANTOWN,GAZETTED LOCALITY,3741,VIC,204031069,Bright - Mount Beauty
VIC997,GLEN CREEK,GAZETTED LOCALITY,3691,VIC,204031069,Bright - Mount Beauty
VIC336,BRIGHTON,GAZETTED LOCALITY,3186,VIC,208011169,Brighton (Vic.)
VIC336,BRIGHTON BEACH,ALIAS LOCALITY,3186,VIC,208011169,Brighton (Vic.)
VIC336,BRIGHTON NORTH,ALIAS LOCALITY,3186,VIC,208011169,Brighton (Vic.)
VIC336,MIDDLE BRIGHTON,ALIAS LOCALITY,3186,VIC,208011169,Brighton (Vic.)
VIC336,N BRIGHTON,ALIAS LOCALITY,3186,VIC,208011169,Brighton (Vic.)
VIC336,NORTH BRIGHTON,ALIAS LOCALITY,3186,VIC,208011169,Brighton (Vic.)
VIC337,BRIGHTON EAST,GAZETTED LOCALITY,3187,VIC,208011170,Brighton East
VIC337,EAST BRIGHTON,ALIAS LOCALITY,3187,VIC,208011170,Brighton East
VIC1241,JACANA,GAZETTED LOCALITY,3047,VIC,210051242,Broadmeadows
VIC346,BROADMEADOWS,GAZETTED LOCALITY,3047,VIC,210051242,Broadmeadows
VIC361,BRUNSWICK,GAZETTED LOCALITY,3056,VIC,206011105,Brunswick
VIC361,BRUNSWICK NORTH,ALIAS LOCALITY,3056,VIC,206011105,Brunswick
VIC361,NORTH BRUNSWICK,ALIAS LOCALITY,3056,VIC,206011105,Brunswick
VIC362,BRUNSWICK EAST,GAZETTED LOCALITY,3057,VIC,206011106,Brunswick East
VIC362,CARLTON,ALIAS LOCALITY,3057,VIC,206011106,Brunswick East
VIC362,EAST BRUNSWICK,ALIAS LOCALITY,3057,VIC,206011106,Brunswick East
VIC363,BRUNSWICK,ALIAS LOCALITY,3055,VIC,206011107,Brunswick West
VIC363,BRUNSWICK SOUTH,ALIAS LOCALITY,3055,VIC,206011107,Brunswick West
VIC363,BRUNSWICK WEST,GAZETTED LOCALITY,3055,VIC,206011107,Brunswick West
VIC363,SOUTH BRUNSWICK,ALIAS LOCALITY,3055,VIC,206011107,Brunswick West
VIC363,WEST BRUNSWICK,ALIAS LOCALITY,3055,VIC,206011107,Brunswick West
VIC1003,GLEN VALLEY,GAZETTED LOCALITY,3898,VIC,205021082,Bruthen - Omeo
VIC1005,GLEN WILLS,GAZETTED LOCALITY,3898,VIC,205021082,Bruthen - Omeo
VIC1007,GLENALADALE,GAZETTED LOCALITY,3864,VIC,205021082,Bruthen - Omeo
VIC1079,GRANITE ROCK,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC1142,HAWKHURST,GAZETTED LOCALITY,3862,VIC,205021082,Bruthen - Omeo
VIC1186,HINNOMUNJIE,GAZETTED LOCALITY,3898,VIC,205021082,Bruthen - Omeo
VIC1217,IGANA CREEK,ALIAS LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC1217,IGUANA CREEK,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC1267,JOHNSONVILLE,GAZETTED LOCALITY,3902,VIC,205021082,Bruthen - Omeo
VIC1504,BAIRNSDALE,ALIAS LOCALITY,3865,VIC,205021082,Bruthen - Omeo
VIC1504,LINDENOW,GAZETTED LOCALITY,3865,VIC,205021082,Bruthen - Omeo
VIC1504,WALPA,ALIAS LOCALITY,3865,VIC,205021082,Bruthen - Omeo
VIC1505,COONGULMERANG,ALIAS LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC1505,LINDENOW SOUTH,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC1505,SOUTH LINDENOW,ALIAS LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC1610,MARTHAVALE,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC1640,MELWOOD,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC1764,MOSSIFACE,GAZETTED LOCALITY,3885,VIC,205021082,Bruthen - Omeo
VIC1808,MOUNT TAYLOR,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC1808,MT TAYLOR,ALIAS LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC1909,NELSE,GAZETTED LOCALITY,3699,VIC,205021082,Bruthen - Omeo
VIC1937,NICHOLSON,GAZETTED LOCALITY,3882,VIC,205021082,Bruthen - Omeo
VIC2007,OMEO,GAZETTED LOCALITY,3898,VIC,205021082,Bruthen - Omeo
VIC2008,OMEO VALLEY,GAZETTED LOCALITY,3898,VIC,205021082,Bruthen - Omeo
VIC205,BENAMBRA,GAZETTED LOCALITY,3900,VIC,205021082,Bruthen - Omeo
VIC205,ROSEVALE,ALIAS LOCALITY,3900,VIC,205021082,Bruthen - Omeo
VIC205,UPLANDS,ALIAS LOCALITY,3900,VIC,205021082,Bruthen - Omeo
VIC2220,RYANS,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC2242,NANGARI,ALIAS LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC2242,SARSFIELD,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC2271,SHANNONVALE,GAZETTED LOCALITY,3898,VIC,205021082,Bruthen - Omeo
VIC2362,STIRLING,GAZETTED LOCALITY,3893,VIC,205021082,Bruthen - Omeo
VIC241,BINDI,GAZETTED LOCALITY,3896,VIC,205021082,Bruthen - Omeo
VIC2416,SWIFTS CREEK,GAZETTED LOCALITY,3896,VIC,205021082,Bruthen - Omeo
VIC2419,TABBERABBERA,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC243,BINGO,ALIAS LOCALITY,3898,VIC,205021082,Bruthen - Omeo
VIC243,BINGO MUNJIE,GAZETTED LOCALITY,3898,VIC,205021082,Bruthen - Omeo
VIC2433,TAMBO CROSSING,GAZETTED LOCALITY,3893,VIC,205021082,Bruthen - Omeo
VIC2434,TAMBO UPPER,GAZETTED LOCALITY,3885,VIC,205021082,Bruthen - Omeo
VIC2434,UPPER TAMBO,ALIAS LOCALITY,3885,VIC,205021082,Bruthen - Omeo
VIC2518,TIMBARRA,GAZETTED LOCALITY,3885,VIC,205021082,Bruthen - Omeo
VIC2533,TONGIO,GAZETTED LOCALITY,3896,VIC,205021082,Bruthen - Omeo
VIC2533,TONGIO WEST,ALIAS LOCALITY,3896,VIC,205021082,Bruthen - Omeo
VIC2668,WALPA,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC2722,WATERHOLES,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC2750,WENTWORTH,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC2819,WISELEIGH,GAZETTED LOCALITY,3885,VIC,205021082,Bruthen - Omeo
VIC2838,WOODGLEN,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC2870,WUK WUK,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC2958,MERRIJIG,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC2972,FAIRY DELL,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC2983,HILLSIDE,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC2994,REEDY CREEK,ALIAS LOCALITY,3895,VIC,205021082,Bruthen - Omeo
VIC2994,REEDY FLAT,GAZETTED LOCALITY,3895,VIC,205021082,Bruthen - Omeo
VIC2994,WANDANA,ALIAS LOCALITY,3895,VIC,205021082,Bruthen - Omeo
VIC353,BROOKVILLE,GAZETTED LOCALITY,3896,VIC,205021082,Bruthen - Omeo
VIC364,BRUTHEN,GAZETTED LOCALITY,3885,VIC,205021082,Bruthen - Omeo
VIC364,RAMROD CREEK,ALIAS LOCALITY,3885,VIC,205021082,Bruthen - Omeo
VIC389,BULLUMWAAL,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC392,BUMBERRAH,GAZETTED LOCALITY,3902,VIC,205021082,Bruthen - Omeo
VIC397,BUNDARA,GAZETTED LOCALITY,3898,VIC,205021082,Bruthen - Omeo
VIC44,ANGLERS REST,GAZETTED LOCALITY,3898,VIC,205021082,Bruthen - Omeo
VIC451,CALULU,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC510,CASSILIS,GAZETTED LOCALITY,3898,VIC,205021082,Bruthen - Omeo
VIC571,CLIFTON CREEK,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC586,COBBANNAH,GAZETTED LOCALITY,3862,VIC,205021082,Bruthen - Omeo
VIC592,COBUNGRA,GAZETTED LOCALITY,3898,VIC,205021082,Bruthen - Omeo
VIC654,COWA,GAZETTED LOCALITY,3862,VIC,205021082,Bruthen - Omeo
VIC709,CASTLEBURN,ALIAS LOCALITY,3862,VIC,205021082,Bruthen - Omeo
VIC709,DARGO,GAZETTED LOCALITY,3862,VIC,205021082,Bruthen - Omeo
VIC709,WATERFORD,ALIAS LOCALITY,3862,VIC,205021082,Bruthen - Omeo
VIC734,DEPTFORD,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC762,DOCTORS FLAT,GAZETTED LOCALITY,3895,VIC,205021082,Bruthen - Omeo
VIC776,DOUBLE BRIDGES,GAZETTED LOCALITY,3893,VIC,205021082,Bruthen - Omeo
VIC867,ENSAY,GAZETTED LOCALITY,3895,VIC,205021082,Bruthen - Omeo
VIC867,ENSAY SOUTH,ALIAS LOCALITY,3895,VIC,205021082,Bruthen - Omeo
VIC868,EMU VALE,ALIAS LOCALITY,3895,VIC,205021082,Bruthen - Omeo
VIC868,ENSAY NORTH,GAZETTED LOCALITY,3895,VIC,205021082,Bruthen - Omeo
VIC868,NORTH ENSAY,ALIAS LOCALITY,3895,VIC,205021082,Bruthen - Omeo
VIC904,BAIRNSDALE,ALIAS LOCALITY,3864,VIC,205021082,Bruthen - Omeo
VIC904,FERNBANK,GAZETTED LOCALITY,3864,VIC,205021082,Bruthen - Omeo
VIC918,FLAGGY CREEK,GAZETTED LOCALITY,3875,VIC,205021082,Bruthen - Omeo
VIC386,BANKSIA PARK,ALIAS LOCALITY,3105,VIC,207021156,Bulleen
VIC386,BULLEEN,GAZETTED LOCALITY,3105,VIC,207021156,Bulleen
VIC1025,GLENLOTH,GAZETTED LOCALITY,3527,VIC,215031400,Buloke
VIC1026,EAST GLENLOTH,ALIAS LOCALITY,3527,VIC,215031400,Buloke
VIC1026,GLENLOTH EAST,GAZETTED LOCALITY,3527,VIC,215031400,Buloke
VIC1078,GRANITE FLAT,GAZETTED LOCALITY,3525,VIC,215031400,Buloke
VIC109,BALLAPUR,GAZETTED LOCALITY,3483,VIC,215031400,Buloke
VIC1256,JEFFCOT,ALIAS LOCALITY,3480,VIC,215031400,Buloke
VIC1256,JEFFCOTT,GAZETTED LOCALITY,3480,VIC,215031400,Buloke
VIC1256,JEFFCOTT SOUTH,ALIAS LOCALITY,3480,VIC,215031400,Buloke
VIC1256,MOUNT JEFFCOTT,ALIAS LOCALITY,3480,VIC,215031400,Buloke
VIC1256,MT JEFFCOTT,ALIAS LOCALITY,3480,VIC,215031400,Buloke
VIC1257,JEFFCOTT NORTH,GAZETTED LOCALITY,3480,VIC,215031400,Buloke
VIC1257,NORTH JEFFCOTT,ALIAS LOCALITY,3480,VIC,215031400,Buloke
VIC1260,JERUK,GAZETTED LOCALITY,3527,VIC,215031400,Buloke
VIC1261,JIL JIL,GAZETTED LOCALITY,3483,VIC,215031400,Buloke
VIC1283,KALPIENUNG,GAZETTED LOCALITY,3529,VIC,215031400,Buloke
VIC1300,KARYRIE,GAZETTED LOCALITY,3483,VIC,215031400,Buloke
VIC133,BANYAN,GAZETTED LOCALITY,3485,VIC,215031400,Buloke
VIC1361,KINNABULLA,GAZETTED LOCALITY,3483,VIC,215031400,Buloke
VIC1416,LAEN,GAZETTED LOCALITY,3480,VIC,215031400,Buloke
VIC1417,EAST LAEN,ALIAS LOCALITY,3480,VIC,215031400,Buloke
VIC1417,LAEN EAST,GAZETTED LOCALITY,3480,VIC,215031400,Buloke
VIC1418,LAEN NORTH,GAZETTED LOCALITY,3480,VIC,215031400,Buloke
VIC1418,NORTH LAEN,ALIAS LOCALITY,3480,VIC,215031400,Buloke
VIC1439,LAKE TYRRELL,GAZETTED LOCALITY,3533,VIC,215031400,Buloke
VIC1473,LAWLER,GAZETTED LOCALITY,3480,VIC,215031400,Buloke
VIC151,BARRAKEE,GAZETTED LOCALITY,3525,VIC,215031400,Buloke
VIC1512,LITCHFIELD,GAZETTED LOCALITY,3480,VIC,215031400,Buloke
VIC1601,MARLBED,GAZETTED LOCALITY,3483,VIC,215031400,Buloke
VIC1616,MASSEY,GAZETTED LOCALITY,3482,VIC,215031400,Buloke
VIC1762,MORTON PLAINS,GAZETTED LOCALITY,3482,VIC,215031400,Buloke
VIC1867,NANDALY,GAZETTED LOCALITY,3533,VIC,215031400,Buloke
VIC1879,NAREEWILLOCK,GAZETTED LOCALITY,3525,VIC,215031400,Buloke
VIC1879,NARRE WILLOCK,ALIAS LOCALITY,3525,VIC,215031400,Buloke
VIC1879,NARREWILLOCK,ALIAS LOCALITY,3525,VIC,215031400,Buloke
VIC1886,NARRAPORT,GAZETTED LOCALITY,3483,VIC,215031400,Buloke
VIC1941,NINDA,GAZETTED LOCALITY,3533,VIC,215031400,Buloke
VIC1979,NULLAWIL,GAZETTED LOCALITY,3529,VIC,215031400,Buloke
VIC1990,NYARRIN,GAZETTED LOCALITY,3533,VIC,215031400,Buloke
VIC2065,PIER MILAN,GAZETTED LOCALITY,3533,VIC,215031400,Buloke
VIC2154,REEDY DAM,GAZETTED LOCALITY,3395,VIC,215031400,Buloke
VIC2164,RICH AVON,GAZETTED LOCALITY,3480,VIC,215031400,Buloke
VIC221,BERRIWILLOCK,GAZETTED LOCALITY,3531,VIC,215031400,Buloke
VIC2250,CULGOA,ALIAS LOCALITY,3533,VIC,215031400,Buloke
VIC2250,LONG PLAINS,ALIAS LOCALITY,3533,VIC,215031400,Buloke
VIC2250,SEA LAKE,GAZETTED LOCALITY,3533,VIC,215031400,Buloke
VIC2372,STRATEN,GAZETTED LOCALITY,3533,VIC,215031400,Buloke
VIC240,BIMBOURIE,GAZETTED LOCALITY,3533,VIC,215031400,Buloke
VIC2405,SUTTON,GAZETTED LOCALITY,3530,VIC,215031400,Buloke
VIC244,BIRCHIP,GAZETTED LOCALITY,3483,VIC,215031400,Buloke
VIC245,BIRCHIP WEST,GAZETTED LOCALITY,3483,VIC,215031400,Buloke
VIC245,WEST BIRCHIP,ALIAS LOCALITY,3483,VIC,215031400,Buloke
VIC2479,TEDDYWADDY,GAZETTED LOCALITY,3527,VIC,215031400,Buloke
VIC2480,TEDDYWADDY WEST,GAZETTED LOCALITY,3527,VIC,215031400,Buloke
VIC2480,WEST TEDDYWADDY,ALIAS LOCALITY,3527,VIC,215031400,Buloke
VIC2497,THALIA,GAZETTED LOCALITY,3527,VIC,215031400,Buloke
VIC2563,TOWANINNY,GAZETTED LOCALITY,3527,VIC,215031400,Buloke
VIC2564,SOUTH TOWANINNY,ALIAS LOCALITY,3527,VIC,215031400,Buloke
VIC2564,TOWANINNY SOUTH,GAZETTED LOCALITY,3527,VIC,215031400,Buloke
VIC2592,EAST TURRIFF,ALIAS LOCALITY,3488,VIC,215031400,Buloke
VIC2592,TURRIFF EAST,GAZETTED LOCALITY,3488,VIC,215031400,Buloke
VIC2597,TYENNA,GAZETTED LOCALITY,3533,VIC,215031400,Buloke
VIC2607,TYRRELL,GAZETTED LOCALITY,3533,VIC,215031400,Buloke
VIC2608,DAYTRAP,ALIAS LOCALITY,3533,VIC,215031400,Buloke
VIC2608,TYRRELL DOWNS,GAZETTED LOCALITY,3533,VIC,215031400,Buloke
VIC2685,WANGIE,GAZETTED LOCALITY,3530,VIC,215031400,Buloke
VIC269,BOIGBEAT,GAZETTED LOCALITY,3531,VIC,215031400,Buloke
VIC2696,WARMUR,GAZETTED LOCALITY,3482,VIC,215031400,Buloke
