SA4_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
310,315,882,658,366,86,0,0,0,2300,30,143,163,133,143,0,0,0,617,85,614,847,1436,1863,2272,1190,477,8781,423,1640,1674,1933,2095,2272,1190,477,11696,21938,21704,21118,18861,16203,10703,5174,1161,116864,2110,3195,2614,1752,1140,758,474,221,12257,24464,26543,25406,22548,19438,13735,6831,1858,140826,197,313,166,87,13,0,0,0,778,12,43,43,43,13,0,0,0,160,21,121,215,421,436,307,117,52,1691,234,484,419,553,467,307,117,52,2627,21674,25228,23988,21623,18618,13449,7057,2380,134017,1541,1877,1573,1145,883,704,640,445,8798,23446,27590,25978,23317,19968,14458,7809,2874,145446,507,1197,823,450,105,0,0,0,3077,40,195,204,176,159,0,0,0,782,104,743,1063,1853,2302,2577,1304,525,10471,654,2126,2093,2487,2558,2577,1304,525,14326,43609,46936,45107,40482,34822,24149,12236,3543,250886,3649,5068,4191,2898,2025,1460,1106,664,21057,47914,54131,51386,45864,39407,28192,14646,4732,286265
311,44,48,45,24,18,0,0,0,181,13,57,53,32,34,0,0,0,192,62,339,499,976,1158,1755,1093,371,6255,122,441,599,1041,1213,1755,1093,371,6635,22440,22505,21398,19264,16213,11817,5522,1128,120284,1836,2049,1823,1508,1051,722,477,228,9691,24402,24992,23821,21812,18468,14290,7091,1726,136608,6,18,11,5,0,0,0,0,35,4,14,5,5,6,0,0,0,37,19,86,103,224,233,236,108,28,1020,29,107,117,234,242,236,108,28,1096,21419,24150,23187,21234,18446,14604,6959,2247,132250,1692,2055,1666,1313,901,816,653,483,9588,23146,26309,24975,22783,19586,15658,7719,2756,142933,51,63,49,31,23,0,0,0,216,19,65,61,45,40,0,0,0,234,82,420,603,1195,1389,1988,1205,403,7283,155,548,714,1272,1451,1988,1205,403,7727,43862,46655,44588,40497,34658,26425,12478,3375,252537,3526,4109,3489,2822,1948,1541,1130,706,19281,47545,51304,48793,44589,38061,29951,14808,4487,279545
312,11,0,8,7,5,0,0,0,31,12,29,16,12,7,0,0,0,77,18,165,309,632,663,939,520,250,3504,39,195,335,654,676,939,520,250,3610,9356,10103,10203,10105,10008,6668,2935,632,60010,1354,2309,1998,1993,1661,822,401,155,10693,10749,12604,12539,12753,12347,8433,3855,1032,74315,0,11,0,4,4,0,0,0,16,0,6,3,0,4,0,0,0,21,11,43,60,148,131,79,40,17,531,17,51,67,152,135,79,40,17,562,9063,11107,10887,10598,10192,6877,3445,1310,63476,1119,1471,1133,1071,942,601,406,226,6974,10195,12635,12089,11826,11269,7565,3887,1549,71016,8,13,13,9,6,0,0,0,50,5,37,18,17,13,0,0,0,95,35,208,374,780,798,1027,553,266,4036,54,249,405,805,814,1027,553,266,4174,18421,21206,21090,20707,20201,13542,6383,1932,123486,2469,3781,3134,3068,2599,1428,805,381,17663,20946,25239,24629,24580,23611,15993,7740,2586,145327
313,38,43,36,32,16,0,0,0,154,28,39,44,33,45,0,0,0,184,67,340,572,1035,1448,2619,1652,679,8411,130,419,646,1099,1506,2619,1652,679,8754,14283,12744,12937,14164,13535,12157,6647,1470,87943,1177,1602,1366,1150,830,771,620,315,7843,15588,14770,14953,16417,15878,15552,8917,2460,104531,12,14,3,5,4,0,0,0,32,0,15,13,9,6,0,0,0,44,20,85,130,266,336,381,184,71,1480,27,107,144,282,346,381,184,71,1554,13740,14213,15167,16504,16621,16253,8818,2889,104202,883,944,909,858,724,784,740,655,6505,14659,15268,16227,17644,17693,17413,9744,3617,112255,46,55,33,33,17,0,0,0,186,27,53,56,46,52,0,0,0,227,85,423,700,1303,1788,3003,1841,750,9893,159,525,792,1379,1854,3003,1841,750,10302,28022,26955,28111,30672,30154,28406,15463,4356,192148,2059,2548,2278,2008,1557,1557,1360,969,14344,30248,30033,31179,34059,33568,32966,18666,6077,216792
314,188,507,286,126,46,0,0,0,1155,25,78,83,82,70,0,0,0,335,78,474,679,1007,1069,1366,773,242,5689,289,1064,1051,1219,1175,1366,773,242,7179,13262,12263,13826,13012,9436,6423,3004,582,71806,505,682,624,542,364,271,160,107,3244,14051,14004,15500,14770,10977,8060,3943,926,82229,38,110,42,18,5,0,0,0,216,8,29,29,21,10,0,0,0,99,18,102,152,278,265,175,75,31,1099,64,241,218,321,288,175,75,31,1410,13052,14309,16000,14886,11273,8445,4132,1334,83428,469,626,552,419,293,280,275,234,3150,13583,15176,16768,15627,11850,8897,4479,1604,87990,228,619,329,144,49,0,0,0,1372,29,111,109,106,81,0,0,0,434,100,578,830,1285,1330,1539,852,273,6790,351,1302,1268,1537,1463,1539,852,273,8593,26313,26575,29828,27896,20706,14867,7132,1917,155233,974,1307,1178,964,648,553,434,340,6395,27638,29186,32269,30394,22820,16960,8423,2531,170216
315,24,20,14,11,8,0,0,0,73,26,51,29,16,16,0,0,0,135,44,112,139,231,329,328,147,57,1380,87,187,180,259,345,328,147,57,1591,4373,4869,4044,4070,4064,2544,1115,217,25305,877,1267,947,841,733,410,217,49,5340,5339,6325,5171,5170,5148,3285,1480,326,32237,8,7,0,5,4,0,0,0,18,7,20,3,8,0,0,0,0,31,20,30,46,70,51,27,14,3,261,31,53,48,78,54,27,14,3,314,4272,5339,4467,4229,4031,2356,1096,351,26141,615,679,526,548,543,298,184,63,3454,4923,6071,5040,4855,4627,2686,1299,416,29910,29,29,14,13,7,0,0,0,91,35,68,33,20,17,0,0,0,170,63,147,179,302,381,356,161,58,1643,124,240,227,336,405,356,161,58,1908,8645,10209,8512,8302,8093,4900,2217,568,51446,1496,1949,1467,1385,1279,714,400,112,8795,10269,12397,10209,10021,9773,5970,2775,739,62149
316,32,23,33,33,25,0,0,0,148,15,64,61,62,72,0,0,0,275,81,469,771,1241,1525,3065,2331,1217,10688,133,557,864,1327,1624,3065,2331,1217,11107,19930,18094,20437,22821,22257,19645,10721,2642,136552,1180,1411,1525,1585,1274,1132,828,522,9457,21235,20068,22828,25728,25156,23846,13883,4371,157110,8,6,8,7,9,0,0,0,40,6,13,23,21,9,0,0,0,79,21,104,180,357,421,388,196,123,1798,35,133,216,387,438,388,196,123,1911,19967,20441,24037,26762,27471,24686,14033,5196,162595,1124,1287,1289,1252,1211,1147,1093,977,9378,21126,21865,25539,28402,29122,26219,15322,6296,173886,38,33,38,37,34,0,0,0,184,23,75,84,79,82,0,0,0,350,104,573,952,1597,1947,3454,2521,1337,12485,163,687,1079,1716,2060,3454,2521,1337,13021,39895,38542,44472,49588,49731,44330,24756,7834,299144,2300,2699,2816,2835,2481,2284,1926,1500,18832,42362,41927,48364,54134,54274,50066,29199,10669,330997
317,123,197,116,110,29,0,0,0,574,8,51,37,47,45,0,0,0,192,51,217,353,582,793,1213,705,391,4304,184,470,506,736,863,1213,705,391,5069,9841,9395,8336,7921,7424,5898,3459,891,53168,621,697,523,536,447,386,264,143,3624,10646,10562,9371,9192,8738,7499,4431,1430,61863,22,54,16,9,5,0,0,0,107,3,10,10,14,5,0,0,0,41,12,40,81,152,200,150,86,44,758,33,99,106,167,205,150,86,44,902,10037,10506,9640,9550,9115,8028,5013,2144,64033,586,558,460,376,400,393,375,272,3421,10658,11159,10210,10102,9727,8571,5473,2458,68358,146,250,136,116,26,0,0,0,677,12,61,48,60,50,0,0,0,230,58,255,432,730,993,1369,791,432,5063,217,566,615,906,1074,1369,791,432,5972,19877,19899,17979,17471,16545,13928,8473,3033,117201,1203,1253,985,915,854,773,640,422,7048,21303,21719,19577,19294,18465,16065,9907,3892,130221
318,1251,1707,680,401,92,0,0,0,4135,28,105,84,96,124,0,0,0,437,100,593,996,1406,1567,2068,1092,383,8200,1384,2404,1763,1906,1783,2068,1092,383,12772,13245,11819,10814,11366,11187,8270,3931,878,71507,2092,2077,1701,1500,1173,741,427,197,9909,16720,16295,14281,14767,14144,11078,5452,1455,94185,318,364,115,42,9,0,0,0,842,16,36,37,35,20,0,0,0,147,51,169,268,424,356,262,104,21,1650,384,569,416,497,381,262,104,21,2638,14094,13938,13584,13730,13178,10048,5369,2038,85985,1260,1369,1168,1074,809,625,482,338,7128,15744,15873,15174,15303,14366,10938,5955,2401,95753,1574,2074,793,443,98,0,0,0,4973,44,138,121,135,138,0,0,0,582,152,761,1260,1827,1927,2328,1193,408,9851,1770,2969,2179,2399,2163,2328,1193,408,15410,27343,25756,24398,25094,24363,18324,9299,2920,157491,3348,3441,2877,2572,1982,1366,907,531,17037,32464,32165,29457,30071,28512,22014,11404,3857,189937
319,30,20,13,14,18,0,0,0,95,13,28,42,21,49,0,0,0,155,50,291,473,998,1845,3807,2285,894,10647,96,334,530,1034,1916,3807,2285,894,10894,14239,12328,12500,15475,18828,18980,10436,2174,104955,1384,1446,1381,1536,1628,1522,986,378,10253,15714,14100,14404,18044,22370,24311,13708,3445,126106,7,3,7,8,4,0,0,0,29,5,4,13,7,8,0,0,0,32,24,56,126,274,437,476,201,76,1669,39,71,144,284,442,476,201,76,1728,13556,13538,14834,18143,22611,22447,12144,4127,121400,1074,1095,1004,1233,1379,1428,1204,605,9021,14665,14704,15977,19668,24430,24345,13548,4810,132150,35,25,14,19,21,0,0,0,126,20,32,53,25,56,0,0,0,187,78,346,601,1269,2282,4287,2485,965,12312,132,400,671,1323,2360,4287,2485,965,12625,27792,25862,27332,33625,41436,41427,22579,6304,226351,2454,2539,2382,2771,3008,2947,2192,981,19276,30381,28800,30385,37716,46806,48658,27252,8257,258256
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,13,14,0,3,0,0,37,9,25,45,31,3,0,0,0,110,4,37,55,42,3,3,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,13,5,0,0,0,0,0,24,9,13,7,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,13,14,0,3,0,0,41,14,34,52,32,8,0,0,0,132,16,49,64,45,5,3,0,0,183
399,7,4,0,0,0,0,0,0,15,3,3,6,3,0,0,0,0,15,5,17,29,51,109,170,35,0,418,12,24,34,54,114,170,35,0,441,532,958,854,720,959,915,212,14,5164,178,317,311,264,220,172,34,4,1497,719,1301,1194,1042,1297,1253,283,23,7108,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,5,5,3,6,18,32,10,5,0,82,4,3,5,21,32,10,5,0,90,620,1044,675,692,972,759,139,18,4909,156,302,200,179,161,100,21,5,1128,777,1345,885,887,1170,870,160,25,6127,11,4,0,3,0,0,0,0,15,3,3,7,3,0,0,0,0,18,4,22,34,72,143,180,42,0,498,11,26,46,71,149,180,42,0,530,1147,1998,1519,1411,1934,1677,349,35,10072,330,616,511,445,385,278,55,11,2626,1495,2649,2077,1929,2468,2124,444,44,13234
401,115,190,109,87,30,0,0,0,526,32,81,73,73,90,0,0,0,354,41,218,391,716,875,1573,1123,668,5606,188,493,574,879,989,1573,1123,668,6481,19409,19020,18161,18110,16724,13531,7458,2500,114918,761,1030,856,763,638,524,378,259,5203,20354,20544,19588,19748,18354,15626,8954,3430,126599,33,31,18,10,3,0,0,0,96,7,16,15,27,12,0,0,0,84,17,45,80,156,239,179,69,93,878,58,92,116,191,253,179,69,93,1055,19103,19738,20037,19872,18957,16987,10453,5161,130311,739,819,574,571,537,568,564,549,4912,19899,20652,20730,20641,19746,17732,11090,5804,136278,146,214,127,96,36,0,0,0,619,42,102,86,105,99,0,0,0,435,55,267,470,870,1114,1750,1191,765,6480,243,581,688,1068,1250,1750,1191,765,7535,38513,38762,38199,37984,35679,30519,17913,7664,245233,1496,1850,1427,1327,1172,1094,941,808,10115,40250,41193,40315,40385,38099,33358,20042,9235,262885
402,424,648,427,255,84,0,0,0,1837,52,146,127,94,118,0,0,0,532,57,458,688,1129,1783,2571,1338,615,8651,530,1255,1245,1475,1990,2571,1338,615,11022,27863,30734,28680,24829,22254,15758,8620,2562,161298,1389,1838,1653,1297,956,753,572,387,8837,29783,33827,31580,27595,25199,19080,10533,3569,181160,97,157,69,39,15,0,0,0,376,12,29,33,27,19,0,0,0,120,26,94,126,315,391,310,112,71,1447,129,279,233,382,423,310,112,71,1939,25915,31914,29753,26386,25417,20187,11833,4763,176170,1177,1482,1234,1019,827,785,850,713,8086,27220,33671,31216,27790,26664,21282,12799,5557,186196,520,810,494,290,99,0,0,0,2213,62,170,164,119,133,0,0,0,653,85,552,815,1444,2171,2882,1459,688,10101,666,1535,1473,1851,2408,2882,1459,688,12963,53774,62643,58434,51216,47677,35945,20455,7325,337469,2559,3320,2882,2317,1784,1536,1419,1101,16926,57005,67498,62792,55385,51867,40363,23332,9116,367357
403,33,46,38,42,24,0,0,0,176,43,94,76,74,49,0,0,0,331,54,310,536,937,1324,2578,1491,925,8136,124,448,644,1045,1395,2578,1491,925,8647,21189,21697,22088,21648,20342,16912,8974,2668,135517,778,936,856,844,774,650,483,304,5637,22094,23077,23593,23546,22516,20143,10946,3897,149800,7,14,5,8,4,0,0,0,40,11,25,37,18,9,0,0,0,95,17,54,110,248,356,320,101,116,1333,34,91,158,273,368,320,101,116,1469,20704,22845,24438,23640,23902,21809,12021,5781,155135,700,798,759,680,683,703,679,589,5587,21431,23736,25353,24597,24956,22829,12801,6486,162191,36,51,44,55,28,0,0,0,218,51,126,109,86,62,0,0,0,429,70,364,649,1184,1676,2897,1594,1042,9471,154,541,801,1324,1770,2897,1594,1042,10122,41894,44538,46531,45282,44251,38723,20989,8451,290651,1475,1738,1618,1529,1452,1354,1166,891,11224,43524,46809,48951,48143,47464,42973,23747,10381,311995
404,107,239,123,52,22,0,0,0,537,32,74,54,45,40,0,0,0,244,29,235,286,426,668,1028,740,515,3928,168,543,460,522,735,1028,740,515,4714,13802,17795,15047,14233,13872,9862,5261,2167,92028,576,832,657,596,573,347,289,151,4014,14537,19172,16161,15350,15181,11238,6287,2831,100761,44,75,25,8,7,0,0,0,160,16,19,17,16,4,0,0,0,75,4,50,60,111,184,128,49,59,657,65,143,104,138,201,128,49,59,889,13498,18205,15727,15210,15149,12269,7686,4359,102113,465,693,597,464,445,418,408,271,3761,14032,19037,16428,15807,15794,12810,8146,4690,106759,151,311,150,54,32,0,0,0,702,42,97,66,67,50,0,0,0,318,38,278,345,542,855,1161,788,575,4584,232,682,563,661,935,1161,788,575,5597,27300,36002,30777,29442,29027,22128,12951,6528,194146,1037,1527,1254,1063,1019,762,697,420,7774,28569,38206,32592,31160,30976,24047,14441,7525,207522
405,7,19,21,23,14,0,0,0,77,0,14,15,14,30,0,0,0,68,8,60,139,298,531,1267,580,323,3215,16,91,174,336,572,1267,580,323,3354,5339,4908,5087,6187,7944,6899,3715,872,40956,416,341,395,461,551,495,312,132,3102,5766,5336,5657,6985,9062,8663,4609,1332,47417,7,7,4,4,0,0,0,0,21,0,3,3,0,8,0,0,0,21,0,13,32,80,105,113,52,21,422,10,28,40,86,113,113,52,21,464,4832,5006,5693,6798,8412,7792,4369,1715,44611,346,325,337,417,475,482,374,238,2980,5185,5351,6073,7307,8997,8383,4797,1977,48067,11,25,29,27,10,0,0,0,101,0,19,20,15,31,0,0,0,89,14,75,167,376,644,1383,627,353,3633,24,117,214,418,686,1383,627,353,3821,10172,9914,10782,12986,16354,14689,8084,2589,85570,759,661,730,881,1025,974,689,369,6090,10949,10690,11731,14294,18061,17043,9401,3306,95480
406,7,8,8,12,6,0,0,0,34,0,10,8,4,3,0,0,0,26,7,50,89,175,292,519,223,126,1475,14,66,100,189,298,519,223,126,1536,4071,4721,4205,4631,5197,3759,1997,500,29073,511,775,664,630,490,349,226,104,3764,4596,5557,4970,5458,5990,4623,2443,723,34373,0,3,0,5,0,0,0,0,10,0,4,5,0,0,0,0,0,7,0,14,12,48,41,38,17,7,187,3,20,19,56,44,38,17,7,200,3780,4904,4342,4849,5094,3972,2296,862,30096,377,395,357,395,368,319,241,161,2609,4157,5319,4716,5303,5505,4329,2553,1032,32906,5,10,10,11,7,0,0,0,46,0,11,12,6,4,0,0,0,29,7,59,102,231,334,555,238,137,1657,19,81,114,250,343,555,238,137,1735,7847,9620,8552,9486,10290,7737,4284,1361,59169,887,1176,1024,1027,864,664,466,261,6370,8747,10875,9685,10764,11494,8955,4997,1759,67276
407,12,3,11,9,9,0,0,0,40,15,12,21,6,21,0,0,0,74,11,90,185,443,803,1944,1060,614,5141,35,110,217,459,831,1944,1060,614,5260,9103,8699,8735,10558,12323,11822,6485,1591,69323,825,1028,1086,1017,997,905,568,228,6653,9955,9832,10039,12035,14148,14666,8115,2432,81231,3,0,3,0,0,0,0,0,5,4,3,0,3,6,0,0,0,25,0,25,46,115,198,188,67,54,694,13,29,49,116,202,188,67,54,722,8285,8956,9404,11201,13578,13534,7773,3043,75759,636,563,568,683,742,846,673,454,5172,8928,9551,10023,11996,14523,14571,8516,3549,81655,11,4,10,9,9,0,0,0,46,15,17,19,14,30,0,0,0,97,10,117,233,560,998,2132,1127,665,5837,41,137,268,580,1030,2132,1127,665,5978,17379,17654,18139,21760,25901,25356,14256,4635,145084,1458,1593,1651,1703,1743,1750,1246,682,11825,18888,19380,20059,24037,28670,29238,16630,5989,162889
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,7,0,0,0,0,5,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,7,0,0,0,0,5,0,0,3,5,0,0,0,0,12
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,10,19,26,3,0,81,0,7,11,10,19,26,3,0,83,146,252,218,227,221,150,29,3,1243,32,67,64,60,72,39,3,0,341,182,320,289,299,311,214,40,7,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,9,0,6,0,0,13,0,0,0,16,181,243,185,141,160,121,24,10,1062,31,63,53,32,28,17,4,0,228,214,305,245,178,197,141,26,10,1306,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,7,11,9,29,26,5,0,92,0,8,11,15,29,26,5,0,95,324,489,403,376,379,270,50,14,2304,63,124,120,93,96,58,12,0,570,394,627,534,478,513,359,64,11,2975
501,3,4,5,10,7,0,0,0,25,7,16,16,17,19,0,0,0,68,21,88,239,533,686,1348,811,398,4127,30,109,255,561,711,1348,811,398,4226,9077,8625,10180,10799,10925,9445,4439,1003,64489,651,1013,1109,1153,875,709,398,203,6111,9760,9749,11545,12512,12506,11501,5652,1602,74828,5,3,3,0,4,0,0,0,13,3,3,0,0,0,0,0,0,8,4,30,58,127,171,179,82,48,702,12,35,66,132,175,179,82,48,728,8553,9542,11759,12222,12535,10784,5426,2008,72826,583,635,664,688,665,635,489,326,4685,9152,10211,12489,13035,13371,11586,5999,2381,78232,6,5,13,11,6,0,0,0,45,10,19,15,19,19,0,0,0,85,26,120,300,664,859,1523,899,441,4827,42,149,325,694,886,1523,899,441,4953,17634,18169,21933,23015,23459,20225,9863,3012,137311,1237,1646,1777,1836,1537,1340,889,532,10795,18914,19963,24032,25548,25879,23091,11650,3986,153058
502,12,38,27,22,7,0,0,0,106,4,8,3,17,16,0,0,0,53,15,76,197,353,483,1024,795,363,3304,35,115,230,395,507,1024,795,363,3461,5243,4603,4882,5384,5830,5781,3422,766,35904,357,452,539,540,434,370,282,169,3150,5634,5171,5653,6312,6760,7166,4504,1301,42513,4,10,7,0,4,0,0,0,29,0,3,9,0,3,0,0,0,16,7,15,52,107,103,141,75,43,551,17,36,65,112,112,141,75,43,589,5305,5372,5853,6381,7142,7267,4285,1425,43018,340,316,333,345,316,324,385,335,2684,5660,5715,6255,6833,7565,7731,4746,1794,46298,19,43,35,21,12,0,0,0,126,6,12,9,21,19,0,0,0,69,19,90,246,465,588,1163,871,406,3857,50,151,292,504,613,1163,871,406,4054,10547,9975,10736,11760,12966,13045,7708,2185,78932,697,761,876,882,745,693,671,505,5832,11296,10886,11904,13147,14327,14903,9248,3095,88811
503,20,159,89,39,16,0,0,0,326,35,52,35,34,26,0,0,0,179,24,153,229,418,393,637,574,335,2757,75,362,351,491,436,637,574,335,3258,10731,13913,12040,10441,9156,6942,3543,1111,67881,564,1278,840,644,531,438,326,192,4817,11370,15555,13230,11574,10124,8013,4440,1644,75953,5,17,11,4,0,0,0,0,39,5,23,9,7,8,0,0,0,49,12,38,43,77,95,54,31,40,388,31,72,59,94,101,54,31,40,475,11443,14681,12362,11276,9847,7937,4535,2376,74462,600,913,554,407,373,406,360,346,3967,12070,15671,12980,11778,10317,8401,4927,2769,78909,26,174,101,51,17,0,0,0,367,43,70,43,37,36,0,0,0,224,32,187,270,493,485,689,600,379,3147,96,433,408,583,539,689,600,379,3733,22182,28600,24399,21713,18997,14883,8078,3486,142341,1163,2194,1398,1051,909,848,684,539,8783,23439,31226,26204,23348,20445,16415,9364,4406,154860
