SA4_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
507,17,5,0,0,13439,13464,223,11,9,8,13325,13576,8060,423,472,21,20538,29517,18563,1217,1739,43,9509,31073,18309,1524,3067,165,5756,28818,16507,1081,3628,374,3263,24857,13187,680,2720,742,1276,18600,7237,281,1069,1100,338,10027,1937,49,218,1118,93,3417,84040,5270,12923,3570,67533,173340,5,4,4,3,12969,12995,428,37,9,0,12926,13401,11212,764,689,35,18096,30801,19963,1698,2422,183,8219,32489,18334,1779,4398,478,4941,29928,16086,1322,5148,1186,2623,26356,12219,725,3989,2689,1045,20661,5251,224,1635,3922,294,11331,1020,34,346,3830,105,5338,84520,6592,18641,12325,61223,183300,26,12,10,4,26404,26454,651,50,15,11,26254,26979,19275,1189,1160,61,38638,60317,38529,2915,4160,231,17725,63557,36644,3299,7463,637,10692,58745,32596,2408,8768,1561,5884,51211,25403,1402,6711,3431,2318,39261,12489,505,2703,5020,636,21356,2960,85,568,4946,203,8752,168566,11867,31565,15902,128754,356647
509,5,5,3,3,3854,3866,110,8,0,4,2979,3099,2090,115,81,10,4746,7044,4164,331,367,21,2703,7586,5135,483,999,69,2340,9033,6428,581,1736,200,1752,10696,6411,469,1661,437,764,9744,3358,165,617,520,228,4891,824,26,97,429,45,1416,28527,2180,5573,1698,19405,57378,9,3,0,0,3442,3451,178,18,0,3,2407,2607,2596,156,143,21,3861,6776,4506,392,516,73,2209,7693,5393,540,1194,179,1802,9105,6602,498,1817,492,1104,10511,5747,311,1410,1137,408,9010,2422,86,575,1648,105,4831,412,11,133,1302,26,1888,27860,2015,5805,4858,15362,55894,13,3,3,0,7296,7320,292,24,0,13,5385,5712,4687,274,229,27,8603,13823,8664,725,888,94,4907,15284,10526,1021,2195,249,4140,18137,13029,1080,3554,689,2857,21212,12163,780,3072,1572,1175,18757,5777,252,1190,2170,334,9724,1237,44,232,1727,72,3308,56383,4196,11375,6554,34770,113275
510,26,0,0,3,2494,2526,159,7,0,4,2551,2731,2247,138,107,15,6211,8719,4419,346,471,21,3429,8683,3635,397,779,43,2090,6944,2722,332,897,109,1130,5191,997,130,367,107,326,1923,246,29,76,89,68,508,31,4,10,26,16,91,14480,1383,2708,415,18312,37300,36,0,0,0,2271,2308,171,13,8,0,2349,2534,2560,191,150,16,5445,8365,3824,307,401,47,2710,7284,2720,294,607,88,1664,5377,1850,257,699,216,814,3837,640,84,287,290,225,1524,149,13,61,169,44,448,4,0,7,79,13,113,11962,1172,2215,910,15528,31785,64,0,7,3,4764,4829,329,22,11,7,4897,5265,4811,328,258,31,11655,17080,8244,654,864,73,6135,15963,6358,694,1387,125,3751,12321,4568,588,1596,331,1948,9031,1636,216,649,396,547,3443,399,43,139,255,120,949,38,7,19,107,26,204,26438,2556,4929,1322,33843,69087
511,23,6,0,0,3409,3438,112,9,4,0,3385,3514,2202,136,142,8,5789,8276,4067,336,460,29,3080,7976,4499,535,911,60,2492,8504,4736,502,1331,193,1690,8448,3592,356,1077,336,635,5993,1744,134,379,372,186,2813,394,17,53,231,34,734,21371,2028,4369,1230,20698,49699,15,0,0,0,3103,3120,162,21,10,3,2963,3161,2636,169,156,19,4690,7681,4143,410,562,55,2433,7608,4306,476,1041,177,1769,7762,4381,389,1306,439,962,7475,3106,225,874,872,293,5369,1276,58,317,1002,73,2732,208,4,46,740,14,1015,20236,1761,4306,3309,16300,45919,40,6,6,0,6508,6553,272,30,12,4,6348,6674,4836,307,296,32,10485,15956,8217,748,1026,77,5517,15584,8805,1007,1952,238,4263,16262,9118,889,2640,638,2651,15931,6704,580,1950,1207,926,11367,3021,194,696,1378,257,5542,600,25,104,966,49,1749,41609,3791,8680,4541,37003,95614
597,0,0,0,0,7,7,0,0,0,0,25,25,25,0,0,0,69,99,75,13,9,0,64,157,61,3,11,0,24,103,35,5,9,0,3,55,9,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,205,30,37,3,189,455,0,0,0,0,3,3,0,0,0,0,11,11,4,0,0,0,7,14,0,0,5,0,7,11,3,0,0,0,0,9,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,33,61,0,0,0,0,6,6,0,0,0,0,31,31,32,0,0,0,83,116,75,13,11,0,72,170,66,8,17,0,27,109,33,5,16,0,7,62,14,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,217,25,44,3,227,516
599,0,0,0,0,114,118,4,3,0,0,294,295,71,28,30,4,686,822,190,91,66,0,579,926,131,128,117,12,460,842,212,88,155,12,204,667,198,30,119,35,61,444,49,7,32,17,16,118,0,4,9,0,7,14,861,371,524,83,2408,4247,0,0,0,0,145,147,13,0,0,0,248,256,104,24,25,0,531,692,143,55,56,8,347,613,113,34,97,15,216,468,231,34,118,18,74,477,164,17,81,23,22,316,19,0,3,16,0,38,0,0,3,9,4,16,791,175,385,93,1589,3030,0,0,0,0,259,261,10,3,0,0,539,562,180,60,56,4,1220,1512,336,141,119,16,924,1543,241,166,211,24,673,1313,442,126,271,30,277,1144,371,48,199,57,83,758,65,8,33,33,15,155,0,4,5,14,3,30,1648,548,909,175,3998,7285
601,5,4,0,0,6863,6871,187,12,8,4,7265,7479,5888,241,266,18,13511,19920,8213,519,816,22,5827,15407,7745,700,1728,98,3940,14213,8335,690,2425,290,2532,14272,8202,406,1966,578,1177,12337,4493,182,786,810,303,6566,1150,34,110,748,72,2116,44223,2786,8103,2574,41490,99180,4,0,3,6,6434,6453,419,18,6,0,6897,7341,7055,407,392,21,11957,19834,8469,766,1259,78,5673,16250,8148,888,2464,263,3671,15439,8569,809,3433,749,2104,15666,7561,443,2914,1980,912,13805,3397,133,1206,2984,308,8028,570,20,247,2571,109,3516,44198,3482,11925,8658,38077,106333,6,4,3,7,13300,13323,604,28,12,4,14167,14817,12942,644,657,40,25472,39761,16685,1291,2078,103,11499,31656,15896,1586,4195,367,7609,29653,16904,1496,5858,1039,4632,29934,15767,850,4883,2554,2090,26145,7891,318,1989,3788,611,14594,1715,55,355,3320,187,5631,88420,6264,20030,11226,79570,205506
602,4,0,0,0,4216,4228,111,7,4,5,4233,4364,2866,140,131,10,6625,9763,4309,289,494,24,3049,8160,5047,468,1111,51,2378,9054,5996,494,1683,219,1713,10113,6095,401,1510,492,799,9300,3453,127,556,638,224,4995,777,25,99,509,61,1467,28653,1958,5586,1941,23309,61450,14,0,0,0,4000,4015,229,14,7,3,3860,4115,3493,261,226,12,5540,9528,4647,454,747,60,2918,8816,5423,583,1581,199,2116,9909,6308,519,2142,622,1229,10821,5484,362,1873,1369,545,9645,2534,86,719,2056,209,5601,411,10,134,1641,73,2274,28538,2294,7429,5964,20494,64723,11,0,3,0,8221,8241,338,24,10,12,8100,8480,6353,397,357,22,12162,19292,8950,739,1241,83,5963,16981,10474,1051,2693,249,4494,18961,12297,1023,3829,842,2943,20938,11582,761,3384,1862,1350,18944,5987,218,1271,2695,434,10599,1188,39,235,2146,136,3742,57189,4253,13020,7909,43804,126171
603,0,0,0,0,1141,1141,23,0,0,0,910,939,506,39,35,0,1394,1970,1067,94,129,7,978,2269,1342,147,365,31,886,2766,1993,179,694,55,698,3623,2148,170,665,159,310,3445,981,57,243,194,84,1559,174,5,32,116,15,333,8232,687,2163,557,6410,18042,0,0,0,0,934,933,35,3,7,0,758,804,684,55,52,3,1249,2044,1205,100,172,19,888,2393,1506,160,369,54,633,2721,2169,152,643,167,477,3611,1855,79,536,408,159,3040,640,19,173,432,39,1300,74,7,33,271,8,394,8183,576,1993,1352,5147,17243,0,0,0,0,2079,2076,59,3,11,0,1664,1742,1193,96,89,3,2641,4013,2279,197,308,21,1869,4662,2852,307,735,81,1524,5484,4163,335,1340,225,1178,7233,4004,247,1199,566,466,6486,1620,69,417,624,121,2862,250,14,63,379,24,733,16419,1262,4151,1904,11553,35295
604,5,0,0,0,3239,3243,104,5,0,0,2847,2958,1882,94,110,3,4478,6570,2987,282,390,13,2283,5954,3733,408,985,65,1975,7166,4907,421,1458,168,1303,8259,4977,317,1224,383,581,7484,2844,103,427,548,175,4095,651,14,59,387,34,1138,22088,1642,4651,1574,16917,46869,4,0,0,0,3091,3093,187,16,6,0,2697,2901,2325,208,171,15,4071,6795,3424,411,559,49,2052,6499,4061,481,1335,180,1659,7723,5075,467,1740,538,1003,8823,4661,258,1345,1169,352,7781,2037,73,457,1801,100,4469,315,5,99,1276,43,1744,22086,1920,5712,5033,15072,49827,3,0,0,0,6329,6336,288,19,4,3,5547,5864,4206,302,280,20,8554,13363,6407,691,948,66,4338,12453,7790,892,2321,250,3634,14892,9979,889,3198,710,2304,17082,9646,569,2566,1551,929,15263,4877,178,889,2345,275,8560,965,22,159,1668,72,2887,44173,3558,10367,6609,31989,96692
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,19
699,0,0,0,0,43,43,3,0,0,0,61,71,10,8,4,0,116,135,13,8,9,4,62,99,17,16,26,0,74,130,25,21,26,0,24,104,24,13,27,0,22,90,4,3,0,6,7,18,0,0,0,0,0,0,99,69,103,11,405,689,0,0,0,0,48,48,0,0,0,0,50,53,13,5,0,0,76,92,21,13,9,0,57,97,21,15,13,0,36,78,29,12,35,0,19,98,16,7,26,15,10,72,0,3,3,6,0,13,0,0,0,0,0,4,99,53,89,27,291,561,0,0,0,0,95,95,5,0,0,0,118,119,26,6,7,0,187,228,35,27,19,6,116,198,29,30,37,0,104,203,61,29,62,5,44,199,43,20,53,16,29,163,4,3,6,10,7,31,0,0,0,0,0,3,206,125,191,35,696,1248
701,24,0,0,0,3893,3914,216,7,4,0,4662,4903,4028,146,185,8,8382,12750,6194,366,560,18,3686,10821,5231,475,1012,66,2580,9359,4138,417,1211,139,1595,7494,2769,290,948,205,646,4858,1120,95,256,201,163,1830,178,13,35,114,33,370,23901,1809,4210,753,25637,56309,16,0,0,0,3724,3735,346,24,5,4,3767,4144,5070,279,302,16,7531,13199,6321,541,807,74,3544,11286,4929,501,1222,186,2205,9043,3746,411,1333,476,1178,7139,2167,227,940,774,400,4513,634,48,309,712,70,1776,64,6,57,323,19,465,23300,2025,4970,2561,22447,55301,37,0,0,0,7614,7651,567,33,14,5,8430,9046,9098,424,485,22,15917,25950,12510,906,1364,89,7234,22108,10162,973,2233,248,4785,18400,7891,826,2537,613,2773,14637,4936,516,1887,984,1049,9374,1758,142,564,909,237,3608,242,11,93,436,49,833,47202,3836,9177,3308,48086,111611
702,188,10,4,0,3168,3375,745,41,15,9,2523,3326,2937,140,115,25,4657,7872,3531,207,241,28,2497,6512,2791,289,507,90,1687,5358,2417,279,559,148,1081,4487,1330,183,420,173,390,2507,398,43,127,117,92,780,54,3,10,36,17,123,14397,1204,1993,640,16109,34338,284,9,3,4,2757,3057,883,39,16,14,2280,3225,3348,222,150,81,4590,8392,3365,321,308,117,2489,6607,2695,303,548,266,1778,5597,2085,234,630,530,1039,4514,930,121,357,549,343,2299,209,30,102,299,85,722,28,5,14,124,32,198,13825,1281,2127,1979,15394,34608,471,15,9,3,5921,6424,1630,75,27,14,4801,6550,6286,362,260,106,9242,16263,6896,534,556,150,4990,13120,5484,589,1056,362,3464,10954,4502,516,1189,679,2115,8995,2257,301,781,727,743,4809,607,70,225,419,179,1499,82,9,26,163,46,326,28221,2482,4125,2615,31501,68943
797,0,0,0,0,4,4,0,0,0,0,6,6,4,5,0,0,9,16,6,0,4,0,4,22,5,0,0,0,7,18,6,0,15,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,17,0,42,83,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,11,0,0,0,0,4,4,3,0,0,0,6,6,4,5,0,0,14,23,6,0,4,0,4,22,12,0,0,0,7,19,3,0,15,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,19,0,39,94
799,0,0,0,0,30,30,9,0,0,0,74,84,41,0,6,0,248,292,97,17,16,0,178,305,78,12,27,14,178,311,106,6,53,6,130,300,111,13,42,10,36,205,17,3,11,5,6,33,0,0,0,0,0,6,456,45,144,38,879,1567,0,0,0,0,64,64,9,0,0,0,91,99,62,6,5,3,288,364,86,13,15,6,152,268,85,10,26,13,146,280,113,8,34,24,100,279,70,0,15,10,16,114,8,0,4,0,4,17,0,0,0,0,0,4,429,44,99,56,859,1486,0,0,0,0,95,95,16,3,0,0,163,183,105,9,8,3,536,661,185,24,34,4,325,573,168,24,52,27,317,591,219,13,88,32,233,579,180,18,54,17,52,318,19,3,13,6,4,49,0,0,0,4,0,7,886,88,251,91,1736,3052
801,5,0,0,0,13374,13386,378,12,9,4,16643,17042,12114,412,545,24,25554,38637,21899,994,1772,58,9548,34275,17891,1180,2842,116,5749,27785,14486,892,2966,283,3243,21866,12029,495,2138,663,1293,16625,6491,213,818,928,331,8781,1690,37,159,895,79,2868,86981,4232,11248,2979,75817,181261,11,0,6,4,12887,12899,893,35,31,4,16173,17132,15578,640,810,33,21932,38992,22261,1322,2466,151,8810,35006,17240,1444,3987,420,5255,28342,13922,969,4527,1068,2970,23462,11020,604,3698,2489,1213,19022,4802,185,1528,3659,382,10556,831,29,370,2950,127,4315,86562,5223,17438,10776,69741,189730,15,0,8,0,26258,26286,1269,45,44,9,32815,34174,27695,1048,1356,55,47479,77634,44161,2311,4244,211,18355,69285,35133,2617,6833,533,11007,56126,28408,1856,7494,1357,6220,45328,23047,1102,5833,3152,2510,35639,11293,397,2349,4586,714,19340,2523,65,530,3847,207,7180,173542,9453,28683,13757,145560,370996
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,23,23,0,0,0,0,43,44,5,0,0,0,55,60,0,4,0,0,54,62,10,8,12,0,28,53,7,3,7,0,7,38,7,3,10,0,9,21,0,0,0,0,0,6,0,0,0,0,0,0,32,19,35,7,221,315,0,0,0,0,37,37,0,0,0,0,42,40,9,0,0,0,40,53,8,4,3,0,21,33,3,0,7,0,16,30,9,4,11,6,8,35,3,0,7,0,0,10,0,0,0,3,0,8,0,0,0,0,0,0,40,10,30,8,158,249,0,0,0,0,58,58,0,0,0,0,83,82,14,0,0,0,91,108,11,9,6,0,75,104,8,3,20,4,46,77,23,8,24,3,17,78,10,3,8,6,9,34,6,0,0,3,0,10,0,0,0,0,0,4,76,32,68,15,375,560
901,0,0,0,0,88,88,14,0,0,0,101,108,93,4,3,0,229,335,174,16,23,3,120,328,187,22,47,0,92,347,226,25,70,3,52,378,225,17,39,12,24,318,77,5,17,16,3,120,14,0,0,12,0,36,1014,90,201,49,715,2068,0,0,0,0,105,103,18,0,0,0,88,108,92,12,0,0,138,240,186,7,16,0,99,310,162,25,46,4,73,316,222,22,78,14,49,382,158,9,41,37,24,267,68,3,14,41,0,135,0,0,4,24,0,34,913,72,208,127,575,1887,0,0,0,0,187,189,27,0,0,0,186,218,187,20,5,0,364,577,358,20,36,3,215,638,351,43,94,4,166,665,448,46,151,23,98,765,381,25,79,43,53,587,146,6,32,62,6,257,17,0,9,32,0,62,1926,163,409,170,1291,3953
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,11
