SA4_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
309,0,156,..,3773,268,4044,20,4069,..,1081,78,1159,8,1168,..,2965,536,3507,19,3524,..,87,21,107,0,107,..,1510,546,2058,16,2072,..,180,25,203,4,207,..,471,40,507,6,516,..,494,57,557,5,562,..,607,54,663,0,662,..,2447,197,2643,27,2669,..,931,126,1058,13,1062,..,311,15,327,3,329,..,550,89,639,3,641,..,984,28,1004,3,1016,..,494,36,525,6,534,..,1386,31,1422,8,1428,..,370,13,382,3,381,..,3229,106,3337,23,3358,..,2441,212,2650,24,2678,..,208,12,216,0,217,..,1083,180,1270,3,1275,..,272,46,318,3,320,..,689,180,867,4,879,..,5411,605,6017,116,6128,..,40584,5733,46316,400,46717,..,1252,157,1408,17895,19301,263605,41835,5886,47722,18301,329627,516017,..,..,..,..,516017,..,1774,30,1809,7,1811,..,1674,174,1840,15,1857,..,257,11,270,0,270,..,2651,691,3343,20,3362,..,9021,2660,11682,92,11782
310,0,163,..,4361,417,4779,46,4829,..,186,22,206,0,210,..,248,24,274,0,277,..,52,11,62,0,62,..,291,124,414,3,423,..,35,3,40,0,40,..,856,56,912,8,919,..,231,47,278,0,278,..,168,21,188,0,191,..,253,47,298,3,300,..,187,23,213,0,213,..,2932,238,3168,36,3207,..,155,35,186,0,186,..,690,31,722,9,731,..,168,21,185,0,184,..,1143,33,1174,6,1180,..,238,7,241,0,244,..,2238,79,2321,14,2333,..,930,146,1078,12,1084,..,411,49,462,4,468,..,342,73,415,6,421,..,63,15,72,0,72,..,4200,2990,7193,58,7250,..,5655,1276,6930,136,7064,..,27182,6429,33610,367,33980,..,865,161,1031,9767,10799,139720,28046,6597,34641,10140,184504,277133,..,..,..,..,277133,..,727,9,743,0,744,..,1356,238,1591,10,1602,..,297,16,313,0,317,..,719,211,929,11,940,..,1867,616,2477,39,2517
311,0,155,..,4269,442,4715,57,4769,..,186,21,206,4,212,..,252,29,278,3,279,..,531,299,826,13,838,..,619,274,892,8,903,..,44,8,56,0,56,..,265,11,275,4,276,..,245,96,343,0,343,..,183,26,212,4,213,..,183,34,213,3,217,..,248,36,280,0,282,..,2159,183,2343,26,2371,..,319,75,394,0,396,..,684,23,710,9,716,..,229,28,261,5,264,..,988,26,1016,9,1022,..,212,22,229,0,234,..,2113,99,2212,24,2239,..,775,110,890,18,904,..,191,19,209,0,215,..,304,87,396,0,401,..,172,45,222,6,221,..,604,308,913,4,912,..,7672,2449,10124,140,10257,..,26217,5879,32099,375,32468,..,907,218,1129,10928,12051,137645,27130,6100,33222,11301,182174,272260,..,..,..,..,272260,..,618,15,636,8,639,..,2371,507,2875,31,2910,..,299,11,306,14,321,..,1208,358,1573,19,1590,..,2933,997,3930,41,3966
312,0,18,..,490,44,535,8,542,..,137,8,142,4,151,..,69,4,77,3,80,..,9,0,9,0,9,..,43,15,62,0,62,..,0,0,0,0,0,..,97,11,109,0,110,..,16,4,23,4,23,..,45,0,47,0,47,..,59,15,67,0,67,..,53,6,59,0,59,..,40,0,41,0,38,..,13,0,13,0,13,..,412,16,433,0,427,..,73,3,74,0,74,..,666,16,687,14,702,..,89,4,93,0,93,..,1241,46,1281,17,1296,..,282,22,299,3,301,..,45,4,43,0,43,..,224,47,275,0,277,..,12,0,14,0,14,..,74,38,112,0,118,..,1091,78,1172,19,1194,..,5238,501,5737,74,5806,..,315,28,347,7698,8049,74332,5553,530,6087,7770,88188,150204,..,..,..,..,150204,..,798,21,815,9,821,..,95,22,114,3,114,..,244,12,256,0,260,..,144,45,185,0,188,..,491,165,662,0,663
313,0,29,..,606,64,665,5,670,..,246,24,270,7,276,..,166,30,195,0,195,..,33,16,48,0,48,..,125,80,204,3,206,..,11,0,11,0,11,..,117,9,123,0,124,..,31,8,42,0,42,..,108,11,126,4,123,..,100,10,109,0,115,..,145,9,151,0,151,..,583,56,636,0,636,..,58,3,56,0,62,..,530,30,563,4,564,..,80,14,89,0,89,..,635,31,666,7,668,..,155,12,170,0,172,..,1407,79,1482,13,1494,..,308,28,340,0,340,..,20,0,25,0,25,..,258,97,353,5,357,..,27,3,30,0,30,..,167,54,223,0,228,..,1590,189,1786,39,1830,..,7926,1178,9109,89,9195,..,419,36,459,6707,7169,119322,8350,1215,9564,6802,135684,232127,..,..,..,..,232127,..,655,8,663,0,663,..,218,33,254,4,254,..,193,10,204,0,204,..,208,79,291,0,291,..,774,506,1275,15,1289
314,0,94,..,2590,242,2834,29,2864,..,287,26,308,4,314,..,200,21,213,0,216,..,16,3,21,0,21,..,243,76,316,4,321,..,31,0,29,0,32,..,320,15,335,4,332,..,156,20,176,0,174,..,149,9,154,0,162,..,226,27,247,10,259,..,175,29,199,5,200,..,533,33,575,4,572,..,23,3,28,0,28,..,460,8,469,4,470,..,98,9,101,5,102,..,699,9,709,4,717,..,131,4,132,0,132,..,1383,26,1410,11,1418,..,528,56,584,0,592,..,132,9,143,5,145,..,261,37,291,0,291,..,26,0,33,0,31,..,137,25,163,0,163,..,1921,262,2187,35,2220,..,11736,1252,12987,128,13116,..,389,30,413,3285,3701,93936,12127,1278,13406,3411,110751,185345,..,..,..,..,185345,..,1398,19,1421,12,1435,..,593,148,748,3,747,..,107,3,114,0,116,..,373,74,442,10,450,..,973,276,1249,14,1263
315,0,0,..,118,13,138,3,136,..,74,13,97,0,98,..,28,3,30,0,30,..,4,4,8,0,8,..,8,0,8,0,8,..,0,0,0,0,0,..,52,5,49,0,52,..,4,0,4,0,4,..,16,0,16,0,16,..,17,0,22,0,22,..,9,0,14,0,15,..,31,6,31,0,31,..,5,0,5,0,5,..,133,7,141,0,146,..,30,6,30,0,30,..,164,0,167,0,165,..,38,5,43,0,43,..,365,18,386,5,382,..,46,5,48,0,48,..,18,4,20,0,20,..,52,12,57,0,66,..,0,0,5,0,5,..,38,53,82,0,85,..,5006,657,5664,173,5839,..,6345,834,7178,198,7379,..,248,44,292,3783,4074,26991,6596,883,7473,3977,38443,55367,..,..,..,..,55367,..,259,10,268,0,271,..,28,7,26,0,26,..,8621,1375,9991,353,10346,..,26,18,42,0,42,..,137,22,154,0,154
316,0,30,..,1339,100,1444,16,1466,..,504,27,532,10,540,..,380,34,413,4,419,..,29,5,36,0,35,..,307,63,370,0,369,..,17,0,17,0,17,..,323,24,347,5,352,..,76,3,80,0,80,..,226,10,235,3,235,..,650,45,694,15,711,..,198,16,210,3,213,..,49,4,53,0,53,..,54,11,60,0,66,..,289,4,298,0,296,..,153,8,162,4,164,..,421,10,431,0,434,..,116,9,123,0,123,..,980,37,1013,5,1021,..,731,41,768,13,778,..,56,0,52,0,52,..,466,76,539,0,541,..,27,0,28,0,28,..,252,45,297,3,310,..,2129,167,2298,42,2340,..,12213,950,13162,161,13321,..,562,49,611,9534,10144,183366,12769,1004,13776,9690,206834,353923,..,..,..,..,353923,..,1184,8,1192,5,1199,..,188,21,208,9,213,..,138,3,136,0,142,..,339,72,409,0,413,..,973,213,1183,13,1198
317,0,41,..,1399,128,1531,15,1545,..,78,3,85,0,83,..,102,14,113,0,113,..,11,3,12,0,12,..,123,42,165,0,169,..,0,0,0,0,0,..,253,13,263,8,268,..,87,16,100,0,100,..,29,3,28,0,28,..,83,27,105,0,105,..,35,4,40,0,40,..,20,3,24,0,24,..,18,0,15,0,15,..,274,8,284,4,289,..,50,5,54,3,55,..,325,8,332,3,338,..,94,6,92,0,92,..,737,30,764,9,777,..,150,17,162,5,167,..,86,8,94,3,96,..,103,22,124,0,123,..,15,6,18,0,18,..,100,20,118,3,119,..,1867,821,2687,53,2740,..,6996,1609,8610,107,8715,..,261,82,335,3594,3931,71277,7259,1688,8946,3697,83917,137132,..,..,..,..,137132,..,494,4,495,0,503,..,801,182,988,7,996,..,149,7,149,0,152,..,239,48,287,4,294,..,1084,484,1573,20,1589
318,0,40,..,744,63,810,7,817,..,635,108,740,6,749,..,158,12,172,0,174,..,24,4,29,0,29,..,154,48,201,0,201,..,4,0,8,0,8,..,391,24,415,0,414,..,28,3,34,0,34,..,40,0,40,0,40,..,77,8,82,0,85,..,54,9,64,0,67,..,43,0,44,0,44,..,12,0,14,0,14,..,363,13,372,0,376,..,89,4,99,0,99,..,627,22,646,6,651,..,108,3,110,0,110,..,1186,45,1228,8,1237,..,272,24,300,3,298,..,104,7,112,0,112,..,197,44,241,0,242,..,14,0,14,0,14,..,178,79,258,0,260,..,2630,399,3028,45,3073,..,8516,1067,9580,103,9684,..,502,47,545,7851,8388,99065,9018,1113,10128,7954,117144,196473,..,..,..,..,196473,..,499,13,504,0,506,..,258,48,307,0,303,..,1590,98,1688,20,1701,..,285,75,359,6,358,..,486,121,610,9,621
319,0,20,..,592,47,639,14,650,..,208,17,225,5,228,..,110,22,133,7,133,..,21,13,29,0,29,..,114,50,161,3,165,..,0,0,0,0,0,..,176,14,188,0,197,..,18,0,23,0,23,..,51,4,55,0,56,..,38,4,44,0,44,..,72,12,77,0,77,..,25,6,31,0,32,..,23,3,23,0,22,..,390,10,399,3,406,..,71,10,75,0,75,..,448,11,465,10,477,..,151,34,187,0,185,..,1067,67,1129,18,1150,..,167,8,174,0,171,..,41,4,45,0,42,..,251,108,352,0,352,..,34,13,46,0,46,..,145,72,217,0,214,..,1252,153,1402,33,1439,..,6020,830,6848,96,6940,..,386,37,424,9490,9916,139175,6405,870,7272,9585,156032,273917,..,..,..,..,273917,..,595,11,604,3,602,..,218,18,241,5,244,..,248,3,259,3,263,..,139,57,195,0,197,..,583,259,838,9,850
397,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,24,24,0,3,0,3,24,28,32,..,..,..,..,32,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
399,0,0,..,21,6,27,0,27,..,31,0,31,0,31,..,8,0,8,0,8,..,0,0,0,0,0,..,6,4,15,0,15,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,14,0,14,0,14,..,7,0,7,0,7,..,4,3,4,0,4,..,0,0,0,0,0,..,7,0,6,0,6,..,8,3,13,0,13,..,6,0,6,0,6,..,10,0,10,0,8,..,33,0,34,0,37,..,82,0,82,0,82,..,0,0,0,0,0,..,8,3,14,0,14,..,0,0,0,0,0,..,12,3,20,0,20,..,125,20,143,4,145,..,548,78,623,7,630,..,27,0,29,1383,1411,4768,571,74,653,1392,6807,9972,..,..,..,..,9972,..,11,0,16,0,16,..,24,0,27,0,23,..,40,0,47,0,47,..,15,3,19,0,19,..,82,38,119,0,119
401,3,259,..,4979,309,5290,31,5320,..,4128,803,4928,34,4964,..,419,38,461,6,459,..,92,19,108,0,108,..,688,190,872,6,879,..,18,3,27,0,27,..,454,17,471,3,477,..,640,84,721,0,727,..,384,42,428,0,431,..,301,13,321,0,317,..,388,51,437,0,442,..,22,0,20,0,20,..,188,29,212,0,214,..,342,7,347,5,351,..,242,14,252,0,252,..,373,6,380,3,387,..,228,3,232,0,234,..,1184,26,1212,6,1219,..,863,49,914,6,918,..,442,23,462,4,464,..,302,50,351,0,355,..,73,0,78,0,78,..,1220,177,1396,3,1399,..,2384,259,2638,61,2697,..,32660,4572,37232,270,37503,..,479,58,539,4823,5364,117565,33143,4625,37770,5097,160429,230115,..,..,..,..,230115,..,451,8,466,0,468,..,1615,134,1742,13,1761,..,127,8,134,0,134,..,3448,620,4071,30,4101,..,12391,2782,15175,111,15288
402,9,263,..,11005,1802,12808,146,12950,..,2165,382,2541,32,2577,..,200,11,208,0,212,..,1107,693,1797,12,1807,..,397,88,484,4,487,..,102,16,119,4,120,..,673,49,723,4,733,..,713,315,1027,3,1029,..,798,125,926,4,930,..,140,11,158,0,158,..,475,104,582,4,585,..,44,4,45,0,41,..,448,117,565,0,570,..,993,29,1021,8,1034,..,249,30,280,0,279,..,1413,38,1456,10,1464,..,362,32,394,6,402,..,3015,130,3145,30,3176,..,1022,152,1172,10,1177,..,415,27,447,9,450,..,361,103,464,0,463,..,147,29,177,0,177,..,2970,1775,4743,21,4766,..,9442,3404,12842,209,13058,..,43550,11113,54664,583,55249,..,1181,335,1511,8454,9963,163828,44729,11443,56173,9035,229035,325085,..,..,..,..,325085,..,543,12,552,5,557,..,3818,754,4574,42,4620,..,394,21,412,3,415,..,1776,487,2262,13,2268,..,4512,1285,5793,67,5865
403,0,149,..,3726,338,4060,33,4100,..,915,90,1008,7,1015,..,360,20,379,0,381,..,72,13,88,0,89,..,279,54,337,0,338,..,27,0,29,0,29,..,441,32,471,5,477,..,477,114,594,8,596,..,692,89,777,5,786,..,373,27,397,7,405,..,379,51,426,0,432,..,12,0,9,0,9,..,220,31,256,4,254,..,456,11,466,0,472,..,231,12,241,0,243,..,641,22,669,3,670,..,193,8,202,0,204,..,1524,55,1581,4,1587,..,671,74,746,3,748,..,278,10,293,0,293,..,284,46,337,4,340,..,42,7,50,0,51,..,432,82,512,3,516,..,2749,384,3135,65,3197,..,21631,2847,24482,246,24730,..,549,51,603,5534,6137,161876,22179,2906,25085,5783,192742,315685,..,..,..,..,315685,..,881,4,891,8,898,..,1892,292,2181,12,2196,..,184,13,197,5,203,..,1325,327,1658,20,1677,..,4580,1198,5781,67,5850
404,0,177,..,4767,392,5159,36,5197,..,3035,613,3654,31,3678,..,161,11,175,0,182,..,248,129,384,0,379,..,177,32,210,0,210,..,107,20,125,0,128,..,600,33,635,3,640,..,201,56,258,0,257,..,517,90,608,6,619,..,402,42,445,0,447,..,385,79,466,3,467,..,12,0,12,0,12,..,856,245,1108,6,1111,..,492,10,502,3,509,..,136,16,156,0,152,..,739,32,773,3,777,..,213,5,226,0,224,..,1583,65,1655,6,1659,..,680,85,759,6,767,..,276,22,290,4,298,..,221,59,277,0,275,..,59,10,64,0,64,..,2995,1800,4799,27,4825,..,3068,643,3711,68,3777,..,28930,6440,35372,271,35643,..,509,98,606,3762,4373,84742,29440,6540,35978,4039,124756,166987,..,..,..,..,166987,..,324,6,331,0,333,..,1863,323,2183,20,2200,..,270,6,273,3,276,..,1425,472,1892,11,1906,..,3110,907,4024,34,4059
405,0,7,..,128,9,133,0,132,..,125,18,145,0,146,..,16,0,18,0,18,..,13,4,17,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,12,0,10,..,4,0,4,0,4,..,16,7,23,0,22,..,13,5,17,0,21,..,21,0,25,0,26,..,0,0,0,0,0,..,3,0,3,0,3,..,87,3,93,0,93,..,15,0,17,0,17,..,116,6,117,0,117,..,28,0,28,0,28,..,245,10,253,0,253,..,48,4,47,0,54,..,3,0,3,0,3,..,57,11,71,0,71,..,0,0,0,0,0,..,43,7,45,0,45,..,316,50,364,15,381,..,1522,172,1685,34,1721,..,141,6,149,3224,3372,52172,1663,174,1836,3257,57265,104345,..,..,..,..,104345,..,113,0,114,0,116,..,39,0,37,8,44,..,77,0,80,0,80,..,25,6,30,0,26,..,140,32,170,6,177
406,0,6,..,293,20,311,4,316,..,88,3,89,0,87,..,10,0,10,0,10,..,0,0,0,0,0,..,8,0,9,0,9,..,4,0,6,0,6,..,20,0,19,0,19,..,6,0,6,0,6,..,19,0,14,0,14,..,12,5,19,0,19,..,11,0,11,0,11,..,0,0,0,0,0,..,16,8,24,0,24,..,118,7,120,0,120,..,27,3,30,0,31,..,151,0,156,5,159,..,49,13,66,0,66,..,350,16,370,7,368,..,48,10,60,0,60,..,28,0,29,0,33,..,44,9,53,0,53,..,6,0,3,0,3,..,35,10,50,0,50,..,1594,168,1764,100,1853,..,3110,301,3414,128,3540,..,178,20,195,2749,2943,33983,3289,314,3609,2879,40472,68658,..,..,..,..,68658,..,169,0,172,0,176,..,62,0,63,0,63,..,2585,268,2851,175,3024,..,31,13,43,0,43,..,112,18,136,6,135
407,0,8,..,507,98,610,8,619,..,309,34,341,3,348,..,63,4,61,0,64,..,21,17,40,0,40,..,31,3,35,0,37,..,3,4,6,0,6,..,22,3,26,0,26,..,20,0,16,0,16,..,46,7,55,4,56,..,25,6,25,0,25,..,32,5,38,0,38,..,6,0,6,0,6,..,10,0,14,0,14,..,276,15,294,0,297,..,53,7,59,0,59,..,285,19,301,0,301,..,172,32,202,3,201,..,788,67,859,7,861,..,71,8,83,0,83,..,35,0,35,0,35,..,116,28,139,0,143,..,38,18,55,0,55,..,127,58,184,0,184,..,915,278,1192,30,1225,..,4503,930,5440,65,5501,..,242,27,268,5415,5687,85533,4746,962,5705,5478,96720,169818,..,..,..,..,169818,..,344,16,360,0,365,..,113,10,127,0,127,..,262,6,265,4,275,..,90,21,112,0,115,..,451,281,731,13,743
497,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
499,0,0,..,10,0,10,0,10,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,43,6,50,6,53,..,142,13,153,6,167,..,11,0,8,297,306,1034,155,11,167,301,1506,2261,..,..,..,..,2261,..,4,0,4,0,4,..,15,10,23,0,21,..,28,0,26,10,39,..,18,4,19,0,19,..,19,4,23,0,23
501,0,13,..,362,44,403,3,407,..,586,61,645,12,659,..,113,11,124,0,126,..,5,0,6,0,6,..,89,28,115,0,115,..,36,4,37,0,37,..,106,11,119,0,119,..,21,7,23,0,23,..,91,8,96,0,96,..,91,8,95,0,98,..,69,11,80,0,80,..,5,0,3,0,3,..,15,0,13,0,13,..,333,15,346,7,358,..,131,10,144,4,146,..,400,19,415,3,416,..,184,12,196,3,199,..,1054,48,1101,21,1118,..,193,6,198,3,204,..,39,0,43,0,43,..,203,33,241,5,241,..,5,0,5,0,5,..,109,56,164,0,168,..,1031,121,1155,22,1176,..,6001,648,6656,93,6745,..,302,24,327,5059,5385,83346,6296,679,6977,5153,95483,163920,..,..,..,..,163920,..,1005,17,1019,6,1024,..,176,26,205,0,206,..,231,5,238,8,249,..,145,37,181,5,185,..,598,235,836,9,842
502,0,14,..,272,26,299,0,298,..,130,3,134,0,138,..,52,6,57,0,57,..,15,9,25,0,25,..,40,5,47,0,47,..,7,0,7,0,7,..,61,6,70,0,71,..,28,5,33,0,33,..,38,3,47,0,47,..,52,0,56,0,56,..,45,9,45,0,45,..,12,0,12,0,12,..,13,0,19,0,19,..,235,4,237,5,242,..,142,4,148,0,148,..,296,4,301,0,301,..,67,3,67,0,67,..,741,19,754,5,760,..,81,7,87,0,91,..,25,0,25,0,25,..,209,31,240,3,241,..,8,0,8,0,8,..,74,31,104,0,104,..,657,55,712,8,722,..,3451,315,3763,25,3793,..,250,18,272,2772,3033,48827,3707,332,4033,2798,55660,94318,..,..,..,..,94318,..,701,10,708,3,712,..,71,0,72,0,74,..,130,0,130,0,134,..,102,31,128,0,135,..,227,76,302,4,303
