SA4_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
304,16394,11451,7820,9647,9041,5736,3423,1368,284,65162,1544,2102,1738,2102,2526,2367,2339,1456,439,16609,74,250,246,328,467,616,972,863,347,4160,6,16,37,54,128,254,509,544,241,1777,1622,2364,2021,2481,3118,3233,3819,2860,1025,22549,836,847,638,667,684,574,338,207,135,4918,18850,14663,10472,12794,12846,9555,7583,4435,1444,92626,15498,9640,7523,10239,9457,6051,4021,1652,467,64555,1050,2848,2229,2620,2871,2583,2629,1712,752,19296,73,422,478,564,657,834,1096,873,585,5578,3,26,39,106,209,353,561,622,504,2435,1125,3292,2746,3289,3739,3767,4297,3209,1846,27306,859,675,535,650,633,494,401,262,216,4729,17488,13612,10802,14174,13836,10307,8715,5124,2527,96586,31891,21092,15337,19885,18502,11785,7447,3019,751,129716,2590,4950,3966,4720,5394,4951,4971,3168,1185,35905,142,670,727,890,1131,1448,2066,1732,934,9741,7,41,69,159,334,606,1072,1166,747,4206,2748,5658,4762,5766,6860,7004,8109,6071,2870,49855,1690,1524,1172,1313,1320,1068,744,471,347,9649
305,16936,17042,24417,16795,12932,8285,4023,1331,290,102060,1251,3157,4740,3761,3624,3262,2661,1327,414,24191,54,317,691,561,699,893,1060,716,236,5237,4,29,70,143,229,403,530,501,206,2110,1309,3501,5502,4467,4547,4558,4252,2545,858,31540,1148,1585,2752,1814,1488,1095,665,354,156,11051,19391,22129,32663,23072,18971,13944,8945,4236,1308,144652,16974,16767,23020,15904,12838,8251,4312,1524,494,100086,979,4996,6074,4004,3709,3262,2691,1573,713,28003,48,797,1126,787,884,1015,1072,722,426,6864,7,57,139,146,274,388,519,494,309,2332,1026,5850,7331,4945,4864,4663,4282,2786,1446,37197,1058,1797,2464,1490,1242,946,635,399,270,10303,19059,24415,32815,22337,18947,13863,9229,4712,2206,147592,33909,33811,47435,32702,25770,16539,8343,2857,780,202152,2230,8153,10809,7766,7331,6525,5353,2905,1127,52198,100,1111,1822,1350,1585,1915,2127,1437,656,12107,8,87,205,294,501,789,1051,997,517,4440,2339,9350,12832,9410,9414,9221,8532,5329,2308,68740,2203,3381,5213,3302,2733,2038,1297,753,422,21353
306,19488,10688,10927,10400,10743,9087,5615,2071,422,79440,1726,1559,1700,2215,3057,4061,4165,2093,570,21135,99,152,230,437,804,1348,1776,1146,348,6328,4,11,27,103,253,735,1105,815,323,3367,1830,1718,1959,2750,4105,6140,7049,4051,1243,30837,2879,1934,2272,2029,2202,1948,1487,722,260,15736,24194,14335,15156,15177,17059,17176,14152,6843,1927,126014,18874,9567,11093,11370,11176,9046,5446,2038,523,79127,1223,1949,2577,2951,3565,4109,3949,2170,753,23252,51,317,473,683,1009,1594,1763,1149,542,7592,3,19,62,156,393,819,1004,778,415,3651,1283,2278,3118,3785,4970,6524,6719,4097,1718,34500,2634,1698,2105,1854,1857,1689,1267,681,332,14114,22793,13544,16321,17012,17999,17260,13429,6814,2569,127735,38361,20252,22018,21768,21919,18136,11062,4107,945,158566,2947,3502,4280,5163,6622,8170,8117,4266,1321,44387,153,470,706,1114,1813,2938,3544,2288,897,13921,12,24,93,259,641,1548,2108,1588,738,7021,3112,3995,5080,6533,9079,12661,13772,8146,2960,65333,5511,3626,4377,3884,4059,3630,2759,1403,590,29847
307,9840,5131,4791,4311,4656,4299,2913,1208,262,37409,1382,1042,1027,1155,1621,2302,2435,1302,382,12648,105,161,163,242,475,842,1117,756,206,4063,3,17,24,72,217,483,817,622,198,2446,1484,1216,1212,1474,2312,3624,4367,2679,783,19159,1480,955,1002,848,1020,1030,780,480,184,7795,12809,7300,7005,6634,7995,8955,8059,4369,1232,64356,9610,4297,4498,4412,4586,4112,2634,1232,325,35714,1039,1231,1426,1477,1802,2259,2130,1337,514,13214,82,289,364,428,711,951,1194,765,370,5151,0,21,70,150,353,710,794,633,277,3005,1122,1545,1865,2055,2874,3921,4111,2734,1155,21371,1461,832,832,821,899,852,709,494,275,7179,12194,6670,7198,7289,8361,8886,7452,4458,1756,64264,19454,9422,9291,8723,9244,8406,5550,2443,589,73121,2418,2275,2458,2633,3429,4559,4560,2639,891,25862,180,452,530,670,1182,1799,2309,1520,570,9215,3,33,96,226,575,1194,1606,1254,471,5453,2607,2759,3078,3533,5184,7545,8476,5410,1939,40528,2935,1789,1838,1670,1918,1885,1492,979,462,14970
308,19106,10073,9879,9638,8754,7414,3946,1319,286,70415,2364,1897,2075,2323,2812,3695,3203,1509,408,20283,158,243,363,455,795,1368,1596,962,296,6238,12,26,61,136,327,765,1140,844,300,3601,2535,2156,2498,2915,3931,5832,5938,3311,1003,30127,2571,1808,2224,2333,2194,1965,1087,509,186,14880,24209,14034,14602,14896,14878,15211,10972,5141,1477,115421,18723,8706,9404,9265,8209,6790,3463,1343,361,66267,1842,2478,3081,2927,3199,3652,3085,1741,636,22647,113,485,710,900,1213,1637,1558,1109,471,8190,7,40,114,290,579,1065,1074,882,432,4488,1966,3003,3900,4112,4991,6354,5721,3736,1542,35322,2432,1412,1437,1470,1449,1344,862,536,283,11229,23116,13129,14744,14850,14651,14486,10048,5618,2180,112823,37829,18785,19289,18905,16968,14203,7410,2660,644,136684,4202,4376,5158,5249,6013,7348,6288,3253,1051,42929,272,721,1068,1355,2010,3004,3157,2074,766,14433,21,62,168,425,906,1833,2216,1722,729,8088,4498,5166,6399,7030,8928,12185,11662,7045,2542,65450,5001,3221,3660,3809,3639,3312,1954,1050,475,26108
309,47046,29208,31299,29856,27513,20131,12661,5356,1141,204214,5376,5016,5716,6639,7847,8706,9090,5369,1504,55256,364,522,778,1108,1737,2792,3929,3135,1003,15364,23,42,99,250,550,1240,2457,2392,981,8025,5757,5578,6593,8005,10135,12735,15469,10893,3488,78647,5166,3598,4286,3853,3978,3088,2327,1427,564,28290,57963,38389,42176,41714,41625,35961,30460,17675,5189,311152,45591,27372,31725,31132,28609,21668,14270,5687,1495,207546,4146,6755,7831,7984,9051,9765,10045,6198,2268,64035,272,1081,1554,1785,2537,3415,4493,3359,1601,20095,11,76,163,420,914,1657,2564,2482,1532,9823,4427,7907,9550,10190,12505,14835,17100,12037,5401,93953,4692,3569,4232,3829,3614,3157,2451,1603,989,28129,54707,38852,45507,45150,44722,39655,33817,19327,7881,329627,92638,56582,63023,60989,56119,41802,26925,11046,2634,411763,9517,11767,13549,14625,16897,18465,19135,11568,3771,119291,631,1598,2331,2896,4281,6203,8418,6494,2610,35460,34,116,264,672,1466,2897,5017,4868,2515,17847,10185,13486,16143,18197,22638,27568,32566,22927,8889,172597,9857,7172,8517,7686,7593,6243,4777,3027,1552,56421
310,33064,17402,17558,16335,13242,9076,4730,1643,391,113440,4407,3657,4284,4502,4775,5226,4142,2077,511,33578,379,579,798,1029,1468,2182,2173,1351,379,10345,25,58,134,269,595,1278,1717,1228,364,5665,4813,4293,5212,5805,6833,8686,8032,4652,1257,49588,3924,2770,3770,3266,2471,1668,974,539,206,19593,41799,24464,26543,25406,22548,19438,13735,6831,1858,182621,31703,15488,17393,16028,12707,8759,4807,1763,511,109154,3409,4626,5925,5543,5550,5488,4364,2505,823,38246,276,1032,1662,1728,2160,2558,2474,1507,609,14000,24,107,291,556,1188,1793,1902,1401,596,7861,3714,5768,7879,7839,8896,9846,8738,5415,2023,60110,3651,2186,2321,2118,1718,1363,909,637,343,15236,39056,23446,27590,25978,23317,19968,14458,7809,2874,184504,64768,32888,34952,32364,25950,17833,9539,3410,900,222596,7813,8287,10210,10045,10326,10716,8506,4580,1333,71819,659,1606,2456,2767,3634,4741,4647,2855,987,24348,47,169,423,827,1777,3076,3619,2628,961,13527,8524,10064,13088,13636,15734,18534,16774,10068,3279,109699,7568,4960,6089,5382,4183,3039,1878,1172,551,34831
311,31744,17742,17530,15955,13075,9008,4912,1695,307,111971,4394,3531,3997,4272,4638,4893,4346,2165,439,32693,336,478,730,875,1353,1865,2320,1371,360,9685,18,57,110,251,556,1103,1705,1328,400,5535,4751,4064,4840,5408,6552,7863,8377,4867,1196,47913,4494,2592,2624,2464,2181,1609,1007,530,222,17716,40988,24402,24992,23821,21812,18468,14290,7091,1726,177600,31572,15418,16790,15390,12303,8864,5276,1736,425,107780,3230,4372,5293,5232,5397,5323,4716,2358,711,36639,273,901,1450,1561,2076,2426,2595,1477,571,13340,12,89,269,489,1072,1596,2030,1464,632,7648,3516,5362,7020,7273,8544,9345,9340,5305,1921,57622,4153,2360,2502,2305,1934,1379,1044,679,415,16766,39242,23146,26309,24975,22783,19586,15658,7719,2756,182174,63315,33163,34323,31345,25383,17872,10181,3431,735,219749,7623,7902,9293,9505,10040,10220,9063,4524,1155,69330,602,1377,2182,2440,3426,4292,4922,2856,928,23021,31,149,378,736,1632,2700,3734,2791,1031,13180,8263,9427,11856,12680,15096,17203,17718,10173,3113,105534,8651,4946,5132,4771,4109,2982,2049,1209,640,34487
312,14690,7697,8298,8065,7445,6149,3130,1069,214,56751,1552,1240,1506,1773,2216,2804,2483,1111,282,14959,94,113,219,281,498,975,1085,661,186,4114,9,15,38,66,189,439,740,553,213,2252,1650,1368,1759,2118,2899,4215,4312,2329,680,21332,2058,1689,2551,2350,2413,1980,995,449,136,14621,18395,10749,12604,12539,12753,12347,8433,3855,1032,92710,13940,6803,8226,7669,6929,5591,2885,1029,283,53369,1203,1689,2150,2284,2356,2691,2241,1162,470,16249,76,296,473,544,792,1104,1028,679,309,5301,6,23,72,142,327,624,697,578,311,2779,1285,2008,2695,2970,3474,4420,3964,2418,1093,24326,1943,1388,1709,1453,1421,1262,711,437,173,10493,17173,10195,12635,12089,11826,11269,7565,3887,1549,88188,28628,14496,16527,15737,14379,11737,6013,2103,503,110122,2757,2928,3661,4052,4567,5495,4729,2278,755,31215,164,408,692,830,1292,2081,2113,1340,496,9417,12,38,104,211,512,1062,1436,1132,522,5027,2934,3375,4456,5086,6371,8635,8274,4751,1772,45661,4000,3073,4259,3808,3827,3238,1707,890,309,25118
313,18822,10863,9629,9315,9546,7580,5281,2145,457,73633,3008,2564,2526,2918,3617,4202,4672,2747,720,26966,291,356,527,682,1097,1769,2625,1774,526,9651,20,47,91,201,473,1057,1971,1650,521,6025,3322,2962,3148,3798,5188,7025,9267,6174,1765,42645,2388,1764,1996,1842,1681,1278,998,605,230,12788,24532,15588,14770,14953,16417,15878,15552,8917,2460,129066,18627,9366,9169,9444,9427,7955,5902,2349,571,72809,2329,3208,3547,3764,4255,4757,5425,3158,1142,31574,221,661,1029,1243,1655,2283,2946,1895,772,12702,19,64,225,460,952,1563,2104,1666,725,7776,2568,3933,4795,5467,6859,8600,10474,6716,2637,52051,2235,1352,1295,1316,1356,1136,1041,681,409,10824,23426,14659,15268,16227,17644,17693,17413,9744,3617,135684,37446,20230,18801,18758,18973,15531,11183,4488,1031,146440,5336,5770,6070,6685,7869,8953,10091,5902,1859,58540,513,1020,1556,1921,2754,4055,5572,3665,1301,22357,42,113,315,661,1424,2618,4073,3311,1244,13801,5887,6901,7947,9266,12051,15625,19739,12889,4399,94694,4624,3115,3292,3156,3035,2413,2044,1281,642,23610
314,20577,10559,10014,10742,9537,5901,3006,1056,174,71569,2365,2225,2451,3026,3153,2908,2531,1252,263,20178,185,259,484,597,836,1029,1275,796,204,5664,10,15,44,140,245,499,819,640,189,2595,2558,2504,2980,3764,4236,4442,4619,2691,653,28437,1583,997,1011,998,998,633,430,196,98,6941,24717,14051,14004,15500,14770,10977,8060,3943,926,106946,19278,9079,9646,10926,9322,5927,3255,1171,268,68869,1822,3026,3582,3713,3713,3328,2894,1403,449,23923,157,543,873,954,1240,1302,1369,878,326,7636,7,32,132,236,480,700,933,744,373,3633,1982,3608,4591,4899,5437,5325,5194,3019,1144,35196,1500,890,944,941,874,596,451,293,191,6686,22762,13583,15176,16768,15627,11850,8897,4479,1604,110751,39853,19642,19659,21665,18859,11827,6257,2224,443,140434,4185,5249,6027,6741,6869,6237,5421,2658,712,44103,342,807,1359,1551,2078,2330,2643,1669,525,13306,17,53,179,376,726,1202,1746,1383,555,6232,4541,6108,7568,8663,9672,9765,9815,5712,1800,63640,3087,1886,1959,1946,1870,1225,891,481,288,13627
315,7245,3962,4296,3344,3065,2546,1306,415,74,26253,579,420,583,621,845,1154,877,452,93,5630,30,27,54,105,203,381,390,220,53,1462,3,3,16,20,67,192,246,157,59,759,611,454,656,747,1115,1731,1510,830,205,7850,1295,929,1370,1076,990,868,469,235,44,7284,9151,5339,6325,5171,5170,5148,3285,1480,326,41390,6958,3629,4281,3326,2774,2184,1022,374,82,24639,380,587,834,824,1012,1156,758,376,134,6068,16,69,157,183,290,420,340,183,77,1731,0,10,21,56,110,245,214,179,58,896,401,667,1016,1063,1416,1820,1312,740,270,8696,1167,626,780,651,656,628,351,175,67,5109,8529,4923,6071,5040,4855,4627,2686,1299,416,38443,14208,7591,8577,6672,5846,4723,2323,787,154,50889,958,1010,1416,1444,1863,2308,1636,830,229,11696,45,103,211,292,491,807,725,398,129,3197,6,13,40,74,176,438,461,338,113,1655,1008,1124,1668,1809,2531,3551,2819,1572,473,16548,2464,1550,2148,1726,1648,1499,825,414,114,12391
316,28558,15941,14639,15929,16954,13959,10136,3992,909,121012,3127,2981,3028,3863,4776,6126,7151,4499,1287,36835,199,293,423,690,1134,2008,3177,2551,881,11357,7,25,55,146,377,1015,1788,1887,815,6114,3330,3300,3504,4697,6282,9156,12116,8938,2979,54310,3009,1992,1920,2202,2489,2042,1596,949,478,16685,34895,21235,20068,22828,25728,25156,23846,13883,4371,192005,27685,14696,14861,17104,17965,15862,11065,4507,1075,124830,2356,3950,4227,4931,5819,7203,8059,5024,1846,43418,170,616,835,1195,1816,2578,3469,2724,1358,14751,13,38,114,288,633,1350,1919,1911,1197,7472,2538,4602,5169,6420,8275,11135,13447,9657,4402,65642,2726,1828,1836,2014,2162,2116,1706,1156,820,16366,32954,21126,21865,25539,28402,29122,26219,15322,6296,206834,56238,30641,29501,33031,34924,29822,21200,8496,1988,245838,5483,6925,7252,8792,10600,13332,15209,9528,3133,80254,366,905,1255,1890,2955,4596,6647,5270,2238,26109,21,64,167,443,1016,2366,3707,3795,2014,13587,5870,7904,8673,11114,14562,20293,25562,18593,7381,119952,5738,3819,3753,4219,4649,4164,3301,2107,1302,33053
317,13070,7764,7597,6348,5530,4332,2706,1127,289,48767,1811,1681,1699,1758,2042,2326,2257,1346,427,15356,149,230,307,355,569,875,1186,885,268,4826,4,20,49,105,214,484,807,739,289,2716,1964,1931,2055,2226,2827,3687,4249,2969,986,22902,1249,942,904,795,836,721,538,333,147,6473,16275,10646,10562,9371,9192,8738,7499,4431,1430,78137,12877,7103,7288,6413,5725,4564,3107,1382,459,48903,1374,2182,2386,2213,2426,2606,2652,1772,763,18365,105,444,628,652,842,1151,1325,1100,532,6775,12,40,98,213,414,736,932,843,501,3782,1492,2659,3111,3075,3679,4492,4904,3712,1804,28926,1190,901,758,728,697,673,564,383,199,6086,15558,10658,11159,10210,10102,9727,8571,5473,2458,83917,25946,14866,14886,12759,11250,8895,5812,2510,754,97671,3188,3860,4083,3970,4465,4931,4909,3115,1195,33726,254,679,929,1005,1414,2021,2507,1986,806,11597,17,57,150,320,625,1217,1740,1578,791,6499,3455,4590,5164,5299,6502,8177,9154,6678,2792,51825,2436,1844,1670,1522,1534,1391,1106,717,346,12559
318,18331,11908,11098,9129,8679,6886,3976,1382,298,71685,2085,2005,2285,2434,2901,3617,3280,1650,423,20678,140,227,386,497,883,1354,1631,1035,294,6458,6,18,60,122,322,756,1240,897,279,3694,2234,2245,2731,3054,4102,5730,6155,3583,998,30831,2390,2563,2463,2102,1982,1526,941,490,156,14622,22956,16720,16295,14281,14767,14144,11078,5452,1455,117138,17433,10706,10167,9373,8614,6727,3997,1503,444,68968,1568,2886,3202,3121,3458,3877,3325,1821,721,23983,84,466,724,870,1199,1606,1642,1165,489,8249,7,41,95,252,556,996,1171,963,505,4579,1663,3392,4018,4241,5212,6477,6140,3942,1717,36810,2294,1642,1684,1557,1474,1159,807,501,240,11362,21394,15744,15873,15174,15303,14366,10938,5955,2401,117144,35764,22615,21268,18504,17294,13616,7976,2884,742,140655,3660,4889,5484,5552,6359,7496,6606,3464,1146,44666,225,693,1114,1367,2079,2958,3275,2202,784,14703,11,55,152,375,877,1754,2407,1860,780,8268,3903,5641,6753,7291,9314,12205,12289,7525,2713,67641,4678,4206,4149,3661,3461,2684,1750,995,399,25987
319,19679,10928,9315,8794,10044,10046,8125,3491,700,81122,2852,2524,2433,2952,3987,5845,7296,3989,978,32856,260,355,481,670,1303,2590,3976,2630,679,12951,25,42,88,211,618,1718,2988,2455,726,8865,3140,2924,3006,3829,5906,10150,14261,9078,2377,54664,2789,1863,1785,1780,2098,2167,1926,1145,372,15923,25608,15714,14100,14404,18044,22370,24311,13708,3445,151711,18803,9396,8952,9354,10346,10847,8210,3252,854,80015,2203,3081,3283,3616,4645,6398,7362,4314,1382,36285,220,644,897,1190,1842,3101,3988,2544,1043,15471,11,54,181,416,1067,2186,2911,2223,1004,10047,2435,3785,4353,5224,7555,11682,14256,9079,3436,61809,2644,1492,1387,1403,1774,1906,1878,1211,521,14216,23884,14665,14704,15977,19668,24430,24345,13548,4810,156032,38483,20327,18270,18147,20383,20895,16337,6743,1553,161137,5055,5604,5715,6564,8631,12238,14657,8304,2363,69139,481,1002,1371,1863,3147,5693,7958,5176,1722,28418,39,99,266,629,1685,3903,5891,4673,1731,18914,5573,6706,7359,9057,13462,21834,28514,18156,5812,116468,5433,3347,3173,3182,3870,4074,3806,2357,889,30136
397,0,0,14,15,10,0,0,0,0,39,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,24,40,31,3,0,0,0,107,0,4,37,55,42,3,3,0,0,149,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,5,0,0,0,0,0,24,0,9,13,7,0,4,0,0,0,28,0,5,13,13,10,0,0,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,37,47,34,8,0,0,0,133
399,531,361,668,479,360,521,461,89,8,3482,74,94,168,172,182,249,297,77,4,1322,16,20,36,58,55,106,168,37,0,496,0,0,6,19,36,79,109,30,4,282,89,120,211,245,267,433,572,149,10,2090,136,238,421,469,419,341,224,40,3,2284,753,719,1301,1194,1042,1297,1253,283,23,7861,505,383,690,382,355,473,345,49,0,3179,51,146,196,157,187,268,215,48,3,1266,9,44,62,65,77,130,111,25,9,518,0,6,18,19,43,86,79,15,4,267,54,196,279,236,298,486,402,90,17,2057,124,199,380,267,232,217,127,28,5,1578,680,777,1345,885,887,1170,870,160,25,6807,1035,747,1356,859,713,999,803,137,5,6662,127,241,363,329,367,516,510,124,11,2587,20,65,97,118,127,234,280,65,9,1011,0,0,23,41,78,166,179,50,12,549,145,309,491,483,567,918,973,240,29,4146,255,435,800,739,648,553,354,67,9,3862
401,21964,16266,15893,14744,13638,10933,7032,2831,763,104069,1982,2547,2870,3042,3761,4429,4847,2922,1045,27446,69,268,423,476,822,1369,1943,1624,706,7707,8,17,50,91,228,512,995,1042,649,3584,2062,2834,3341,3606,4812,6311,7789,5592,2402,38745,1324,1248,1313,1240,1298,1110,801,538,266,9142,25351,20354,20544,19588,19748,18354,15626,8954,3430,151952,21472,14866,15126,15250,13965,11688,8076,3400,1098,104947,1390,3327,3573,3567,4064,4717,5319,3841,1872,31669,67,540,774,742,1150,1610,2316,1928,1272,10395,13,34,87,147,342,676,1101,1248,1079,4722,1466,3897,4434,4457,5558,6996,8732,7023,4229,46787,1200,1137,1088,1023,1113,1059,928,666,475,8691,24146,19899,20652,20730,20641,19746,17732,11090,5804,160429,43441,31134,31019,29989,27606,22619,15108,6231,1865,209013,3374,5876,6440,6608,7832,9143,10166,6764,2923,59115,138,811,1203,1222,1971,2979,4260,3554,1975,18109,18,49,134,234,570,1184,2094,2291,1727,8309,3533,6735,7772,8058,10372,13306,16521,12612,6629,85538,2526,2384,2395,2264,2408,2169,1727,1203,743,17830
402,37395,22737,25011,22019,17035,12449,6739,2630,720,146730,4362,4192,5209,5668,6011,6961,6051,3375,1004,42832,297,538,944,1183,1707,2642,3022,1996,718,13048,23,55,136,302,680,1492,2169,1906,790,7558,4681,4785,6287,7159,8394,11097,11237,7276,2515,63435,3434,2261,2533,2403,2161,1651,1104,624,332,16500,45504,29783,33827,31580,27595,25199,19080,10533,3569,226664,36131,18913,22815,20513,15531,12405,7412,2993,858,137569,3270,5238,6607,6294,6717,7315,6669,4218,1633,47963,295,1043,1882,1869,2491,3244,3548,2583,1173,18119,12,91,278,595,1246,2180,2504,2174,1342,10414,3575,6374,8764,8754,10454,12734,12725,8972,4148,76495,3136,1940,2094,1946,1806,1528,1153,828,544,14969,42844,27220,33671,31216,27790,26664,21282,12799,5557,229035,73527,41650,47825,42531,32568,24854,14147,5622,1577,284305,7633,9430,11806,11963,12726,14274,12722,7597,2638,90794,588,1582,2823,3052,4198,5892,6567,4579,1885,31165,28,143,413,902,1921,3669,4675,4079,2133,17973,8255,11159,15045,15917,18851,23836,23962,16252,6661,139927,6568,4202,4625,4349,3967,3178,2250,1459,881,31470
403,26973,16897,16947,16688,15425,12051,7880,3075,764,116703,3132,3362,3959,4478,4928,5989,6405,3574,1179,37019,173,383,625,803,1239,2095,2972,2123,839,11260,12,32,95,169,425,970,1851,1563,831,5944,3319,3772,4679,5451,6588,9052,11232,7269,2856,54218,2023,1422,1447,1449,1532,1406,1031,605,275,11190,32317,22094,23077,23593,23546,22516,20143,10946,3897,182112,26187,14863,15946,16722,15032,12874,8820,3505,1186,115138,2338,4441,5148,5466,5646,6561,7343,4350,1992,43290,166,828,1250,1435,1736,2662,3492,2390,1478,15436,11,52,172,390,810,1468,2055,1816,1382,8158,2511,5320,6566,7288,8191,10700,12890,8558,4860,66882,1853,1253,1222,1342,1372,1385,1116,743,438,10726,30553,21431,23736,25353,24597,24956,22829,12801,6486,192742,53160,31765,32892,33414,30460,24928,16704,6574,1949,231843,5470,7806,9114,9944,10570,12558,13747,7924,3177,80303,333,1206,1864,2243,2978,4759,6469,4515,2316,26692,23,77,269,556,1231,2435,3899,3384,2223,14104,5830,9094,11247,12741,14782,19753,24116,15826,7715,121097,3877,2670,2671,2788,2900,2789,2154,1355,714,21918
