SA3_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
31103,28,139,1258,9991,11982,1706,550,433,26080,7,34,516,573,74,8,5,30,1249,0,104,194,1124,108,8,6,41,1586,3,140,713,1697,185,16,7,72,2829,0,0,38,60,4,0,0,0,102,0,18,28,8,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,7,6,0,0,0,42,0,21,80,71,8,0,0,0,192,4,86,31,0,0,4,0,14,132,3,11,3,18,6,0,0,6,52,35,397,2089,11781,12184,1729,565,520,29298
31104,22,85,470,3730,10139,2212,905,279,17852,0,0,148,72,53,5,0,5,279,0,7,13,51,24,0,0,4,98,0,7,166,122,80,3,0,5,377,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,44,8,4,3,0,0,81,0,17,53,20,9,3,0,0,103,0,0,3,0,7,5,0,0,12,0,3,9,0,9,0,0,0,24,27,116,697,3875,10234,2224,907,289,18371
31105,27,114,1084,6648,7809,1657,427,253,18014,6,105,693,372,43,9,0,36,1266,3,27,518,765,89,4,0,28,1441,10,126,1213,1136,130,15,6,64,2705,0,112,316,302,18,0,0,27,774,0,14,0,20,12,0,0,3,44,0,5,14,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9,14,9,0,0,0,3,41,4,138,347,329,30,0,0,33,878,10,50,19,3,0,0,0,41,122,0,11,13,7,8,0,0,0,42,44,438,2666,8122,7981,1678,431,397,21762
31106,25,102,589,11571,5926,1618,392,331,20552,6,173,687,400,28,3,0,62,1352,10,122,1749,1404,144,12,5,84,3527,16,296,2431,1809,168,14,5,140,4877,6,87,383,123,5,3,3,27,636,0,48,45,3,0,0,0,37,128,0,3,27,0,0,0,0,0,27,0,30,21,12,3,0,0,0,68,0,4,12,6,8,0,0,0,27,6,174,485,142,14,5,7,67,889,11,39,16,0,0,0,0,4,78,0,9,3,8,9,0,0,11,35,64,616,3529,13525,6113,1639,397,549,26435
31201,49,216,887,4566,3060,452,152,201,9577,33,103,350,140,21,0,0,24,673,0,35,208,244,43,0,3,12,542,33,140,558,387,63,0,3,32,1216,0,13,73,16,0,0,0,0,102,0,7,9,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,83,20,0,0,0,0,126,37,77,27,21,4,0,6,16,203,0,18,11,22,11,0,4,7,72,133,471,1560,5009,3137,460,158,260,11187
31202,90,518,2918,16078,13839,2053,339,571,36410,14,270,1629,842,120,13,9,124,3025,15,240,541,399,50,9,0,58,1298,27,510,2172,1242,168,19,11,181,4320,15,234,659,241,19,4,0,24,1192,0,0,22,9,7,0,0,0,38,0,26,15,73,0,0,0,0,116,0,18,37,109,16,0,0,3,188,0,0,4,7,0,0,0,0,13,20,280,743,440,36,4,0,32,1552,69,236,63,34,19,4,4,59,494,21,59,31,33,12,5,0,35,196,225,1600,5928,17820,14069,2084,355,881,42964
31203,30,154,554,2485,1958,298,76,100,5663,6,39,50,78,12,3,0,0,183,11,28,175,154,14,0,0,12,390,10,70,226,227,27,3,0,16,576,7,78,500,190,14,8,0,18,822,9,19,143,77,3,0,0,3,257,0,5,54,3,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,102,697,274,19,7,0,25,1136,41,56,36,46,16,0,5,6,204,23,42,31,30,18,0,0,11,147,115,417,1542,3063,2032,312,85,164,7722
31301,17,90,1346,5595,4705,647,151,160,12706,11,69,473,383,26,0,0,27,992,4,153,469,348,27,7,0,26,1033,11,217,940,733,55,7,0,48,2021,4,124,253,92,10,0,0,25,508,0,15,133,40,0,0,0,0,195,5,0,86,47,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,8,12,22,0,0,0,0,42,6,151,482,198,13,0,0,28,883,51,290,121,20,14,0,0,24,516,0,9,12,9,3,0,0,0,38,89,766,2904,6554,4793,655,148,263,16169
31302,24,137,1035,7597,11711,1430,387,295,22613,10,452,917,1234,234,3,5,78,2936,13,84,397,493,70,0,0,25,1079,18,537,1314,1729,304,3,7,110,4014,0,30,54,72,3,0,0,5,167,10,36,35,5,0,0,0,6,87,0,13,25,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,22,46,16,10,7,0,0,103,14,102,151,85,18,7,0,14,392,14,23,28,6,6,0,4,4,83,5,3,8,11,9,5,0,6,36,64,799,2532,9428,12052,1439,400,425,27147
31303,17,100,544,1864,1542,315,107,70,4561,0,4,33,19,4,0,0,0,66,0,0,0,0,5,0,0,0,5,0,4,33,19,7,0,0,0,64,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,3,5,0,0,0,0,9,5,7,6,10,0,0,4,4,38,0,0,0,4,4,0,0,0,16,21,116,595,1893,1558,322,106,80,4689
31304,20,205,1471,6677,9914,1879,513,252,20935,0,77,225,367,42,8,0,13,719,0,17,225,1010,59,0,0,19,1331,0,92,445,1376,94,8,0,34,2052,0,36,107,40,14,3,4,12,214,0,0,0,0,0,0,0,0,0,0,24,75,8,0,0,0,5,105,0,0,0,0,0,0,0,0,0,0,22,35,4,6,7,3,3,85,0,91,219,47,24,4,9,19,413,14,93,44,7,0,0,0,11,171,0,5,12,10,9,0,0,0,40,32,479,2195,8122,10046,1894,526,316,23604
31305,28,186,1834,8165,6019,1260,228,207,17921,10,122,919,584,52,0,0,49,1730,3,102,378,796,43,6,0,20,1348,13,224,1295,1379,103,4,0,64,3075,28,545,1119,376,39,6,0,61,2172,19,90,402,280,5,0,0,18,818,8,63,501,562,13,0,0,24,1167,25,41,274,539,8,0,0,4,890,0,7,14,5,5,4,0,0,31,80,748,2309,1762,66,10,4,109,5083,40,87,35,11,8,0,0,17,203,4,20,9,7,0,0,0,5,46,163,1266,5481,11326,6189,1282,235,397,26329
31401,24,143,661,8482,13678,3721,893,167,27770,0,16,257,283,50,0,0,10,618,7,38,394,959,99,0,0,17,1513,4,52,654,1244,151,0,0,24,2127,0,0,13,0,0,0,3,0,27,0,47,17,0,0,0,0,10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,11,10,9,0,0,99,0,74,67,12,9,9,8,9,199,7,7,0,0,0,0,0,0,20,4,0,3,7,4,4,0,6,27,34,284,1392,9745,13851,3737,903,204,30140
31402,8,64,540,7113,13003,1682,206,223,22835,9,249,827,841,39,5,0,29,1999,3,87,513,3722,482,3,3,60,4871,10,336,1338,4562,519,4,3,92,6868,0,41,43,108,8,0,0,0,202,0,3,45,27,0,0,0,0,73,0,43,145,7,0,0,0,5,198,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,19,0,90,239,141,5,8,0,5,491,33,161,41,3,0,0,0,15,256,3,5,0,13,9,3,0,3,35,58,665,2160,11832,13539,1695,210,341,30492
31403,8,46,298,6289,3981,601,120,128,11469,0,148,705,203,24,0,0,14,1095,0,32,233,1094,73,0,0,28,1466,0,178,949,1294,94,0,0,39,2559,3,126,183,93,6,0,0,14,425,0,6,25,11,5,0,0,0,46,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,8,9,4,0,0,0,25,6,134,227,110,11,0,0,14,504,0,0,0,5,0,0,0,0,8,0,0,8,3,5,0,0,0,14,14,369,1471,7700,4089,603,126,184,14556
31501,116,431,1334,2966,1644,353,225,228,7292,0,81,320,138,17,3,3,17,576,0,49,207,82,18,5,0,17,378,5,129,528,216,34,8,5,34,952,4,41,84,44,3,0,0,15,192,0,0,12,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,12,4,45,98,46,3,3,0,23,224,73,140,45,42,27,9,5,44,376,7,34,42,34,11,9,6,21,168,200,780,2049,3308,1725,371,234,350,9013
31502,30,188,805,4070,1703,325,124,182,7421,11,246,545,215,65,12,0,22,1118,0,22,72,41,6,0,0,8,149,11,269,620,256,69,12,0,29,1265,0,116,253,48,12,0,3,13,439,0,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,117,257,53,16,0,3,16,456,51,126,37,40,22,0,0,168,455,7,35,27,54,38,18,22,19,219,95,738,1748,4478,1842,361,147,408,9817
31503,22,270,1032,2656,1322,331,176,140,5946,3,47,61,12,0,0,0,4,124,0,0,12,4,0,0,0,0,19,3,47,69,11,0,0,0,6,142,0,29,102,14,0,0,0,12,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,102,14,0,0,0,12,160,20,50,31,29,13,0,4,11,166,0,21,24,39,25,14,7,13,137,49,413,1266,2749,1365,347,192,180,6550
31601,15,112,802,4747,8040,1588,328,140,15779,11,90,969,994,25,0,3,46,2131,0,25,239,674,61,0,3,9,1022,10,116,1211,1666,86,6,5,55,3157,14,131,626,509,87,6,0,39,1414,0,4,147,86,3,0,0,3,250,0,17,330,245,60,0,0,11,666,0,0,0,0,0,0,0,0,0,0,12,11,3,7,0,0,0,36,21,165,1125,844,160,3,0,48,2365,0,0,0,0,0,0,0,0,0,0,0,9,10,8,0,0,0,27,46,392,3146,7269,8295,1603,337,250,21324
31602,28,158,1435,9934,11718,1995,320,276,25856,14,92,2013,1109,93,5,0,58,3382,8,122,492,1072,178,20,4,21,1913,20,209,2514,2177,272,20,9,82,5290,16,223,395,223,19,4,0,32,913,4,87,551,262,17,0,4,9,934,9,240,1534,799,44,3,0,25,2652,10,73,299,397,6,0,0,15,797,0,16,9,3,8,0,0,0,39,42,638,2785,1677,92,14,4,82,5335,30,102,95,24,6,0,0,5,263,5,14,16,20,5,0,0,6,63,120,1118,6840,13825,12091,2027,334,453,36809
31603,21,184,921,6049,4890,921,154,161,13303,3,34,843,463,20,6,4,16,1382,27,197,1132,1785,161,14,4,52,3367,25,232,1974,2247,182,17,9,70,4751,29,311,1304,577,17,6,3,39,2280,15,144,999,517,17,4,0,29,1728,9,316,1136,712,24,0,0,24,2226,16,86,672,334,20,0,0,29,1159,0,13,11,4,0,5,0,0,39,68,874,4122,2131,81,16,7,125,7423,35,113,60,21,16,0,0,13,253,5,26,30,45,3,0,0,10,120,160,1426,7115,10490,5173,958,163,378,25860
31605,18,153,702,5344,5871,915,88,143,13235,20,144,614,433,12,0,4,31,1266,0,63,872,850,138,8,0,23,1950,22,203,1489,1284,155,10,6,49,3212,15,145,520,178,20,0,0,16,895,0,29,275,106,3,0,0,7,420,0,4,38,129,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,32,6,6,3,3,0,0,45,15,204,835,418,24,3,4,24,1537,4,15,7,3,0,0,0,0,33,0,40,12,15,5,0,0,0,84,64,621,3042,7064,6054,930,95,220,18097
31606,89,424,1701,7566,7479,1483,466,244,19444,0,10,218,222,26,0,4,13,489,0,12,61,124,23,0,0,3,220,0,19,281,339,50,0,4,13,713,0,22,96,135,4,0,0,7,264,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,26,40,15,13,3,5,3,108,11,46,136,148,17,6,5,4,379,60,109,65,46,22,8,3,8,317,9,16,14,15,14,0,0,7,79,160,611,2195,8113,7589,1494,475,286,20930
31607,54,263,1281,5876,5723,1166,390,197,14956,3,76,501,486,20,9,6,35,1123,3,58,492,356,23,0,0,6,932,0,135,987,838,41,9,3,40,2053,28,194,360,49,4,0,0,21,660,0,10,34,9,0,0,0,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,48,15,4,0,6,0,92,29,215,433,75,11,7,6,29,800,34,112,57,7,0,0,0,7,224,4,15,23,13,10,0,4,11,66,125,737,2777,6814,5785,1177,400,281,18098
31608,65,256,1004,3117,2830,678,214,126,8296,0,0,12,10,8,3,0,0,30,0,4,9,15,3,3,0,0,38,0,4,19,23,12,7,0,0,68,5,24,105,47,0,0,0,4,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,18,5,10,4,0,0,41,6,33,116,55,9,4,0,4,229,7,16,4,3,3,0,0,3,43,3,3,4,8,0,4,4,0,30,82,320,1152,3207,2861,695,222,134,8662
31701,65,392,3249,20737,19611,3597,767,541,48953,23,659,3523,2213,122,20,5,126,6693,7,196,874,604,74,11,3,34,1801,30,851,4403,2816,198,28,11,158,8495,10,197,1559,490,45,4,0,36,2335,12,9,38,0,0,0,0,0,60,0,0,36,8,0,0,0,0,44,0,0,10,11,11,0,0,5,31,3,5,9,0,3,0,4,0,27,23,216,1648,506,59,0,0,43,2496,20,59,21,29,28,5,5,8,183,9,17,16,27,27,4,0,12,104,142,1534,9334,24113,19919,3642,790,752,60232
31801,41,365,2013,7029,3292,482,138,316,13668,12,94,579,139,47,11,0,39,914,0,23,122,24,4,5,4,7,194,13,119,699,163,45,11,3,45,1109,3,49,122,17,6,0,4,11,212,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,49,126,24,6,0,4,12,225,45,83,22,32,11,0,10,50,263,12,24,16,26,11,5,9,8,113,112,641,2884,7274,3375,493,154,436,15376
31802,72,580,3613,24911,22570,3424,798,726,56692,58,497,3055,704,126,8,4,116,4565,15,424,1857,636,56,4,15,77,3085,75,920,4915,1339,182,12,19,188,7654,33,389,961,330,19,8,7,53,1804,0,159,1041,196,4,0,0,26,1433,15,76,571,384,11,0,0,12,1058,0,90,260,230,4,0,0,8,592,0,3,9,4,5,0,0,0,21,41,709,2843,1145,45,20,9,100,4905,79,222,75,38,19,0,5,35,467,9,77,28,37,11,3,3,22,193,279,2513,11461,27468,22829,3460,835,1067,69911
31901,114,425,3215,15150,9482,1475,364,468,30685,12,226,1345,445,23,5,0,67,2132,9,143,146,153,3,3,3,17,481,23,372,1493,595,24,9,6,82,2614,15,410,1223,382,31,3,3,53,2110,0,0,22,21,0,0,0,0,41,0,4,68,69,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,19,413,1309,471,30,5,3,55,2301,112,298,100,48,23,4,0,99,686,10,16,10,22,7,0,0,35,96,268,1521,6126,16282,9570,1491,375,741,36381
31902,173,653,2753,8165,4458,821,204,415,17649,0,90,185,52,9,3,0,14,354,0,0,18,3,0,0,0,5,23,0,90,199,60,9,3,0,15,378,5,102,369,87,14,0,0,29,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,102,369,82,12,0,0,29,607,49,101,33,16,13,6,7,39,269,11,15,16,20,11,5,4,0,80,247,965,3373,8350,4511,831,215,502,18991
31903,111,481,2166,8640,5677,977,247,331,18629,4,103,345,140,19,4,0,19,633,9,37,143,94,13,0,0,7,302,14,137,492,228,30,4,3,31,931,11,112,174,60,5,0,0,17,372,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,8,11,116,185,62,6,0,0,17,393,64,122,74,36,29,0,5,18,349,9,56,21,16,11,0,0,4,122,217,912,2936,8982,5748,984,255,394,20430
31904,48,237,1995,8555,8545,1092,274,289,21025,13,114,910,560,40,0,0,41,1673,20,163,496,489,31,0,0,30,1224,24,274,1409,1046,69,0,0,75,2900,0,19,165,43,5,0,0,5,233,0,13,92,30,0,0,0,3,143,0,18,168,95,0,0,0,3,293,0,0,4,3,0,0,0,0,3,0,0,3,3,0,0,0,0,19,5,51,433,176,14,0,0,12,693,65,191,96,41,19,0,0,22,429,12,31,43,17,27,3,0,11,143,153,780,3977,9839,8667,1098,272,411,25195
31905,132,464,2877,8084,4352,740,190,317,17158,8,200,285,70,10,3,4,24,595,0,30,65,20,0,0,0,5,124,8,225,350,83,14,3,4,28,726,9,103,267,52,5,0,0,21,458,0,5,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,9,111,266,56,5,0,0,21,480,48,172,46,8,14,0,3,30,318,8,25,15,25,7,3,0,3,76,202,999,3556,8255,4394,753,199,402,18758
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,4,53,254,390,182,51,25,7,968,7,244,511,245,38,6,4,11,1078,8,167,1158,1056,110,17,3,23,2557,18,415,1670,1300,156,21,11,42,3631,13,220,257,61,4,3,0,5,565,31,184,631,97,12,0,0,3,959,62,496,1169,250,20,0,0,27,2026,65,954,1413,292,9,0,0,28,2771,0,0,5,0,0,0,0,0,5,174,1855,3470,701,43,6,3,65,6322,6,14,29,11,3,0,0,0,66,12,27,37,10,4,3,7,21,120,217,2369,5462,2411,382,87,46,137,11116
40102,32,343,2385,13029,9380,1744,332,231,27477,7,141,502,214,15,3,0,12,902,0,4,29,100,11,0,0,0,148,7,143,537,318,26,3,0,12,1048,0,21,107,51,4,0,0,4,181,0,0,18,0,0,0,0,0,20,0,23,19,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,39,143,47,5,0,0,4,247,6,44,29,9,0,0,0,5,99,0,14,16,13,10,0,5,0,56,44,585,3107,13424,9425,1750,339,261,28930
40103,5,75,1067,5036,4298,1119,197,53,11840,5,225,1470,878,89,3,0,19,2701,0,149,281,605,130,16,0,10,1196,7,377,1755,1481,224,19,0,28,3900,8,273,1003,110,13,5,0,16,1426,0,25,162,23,0,0,0,10,220,0,38,67,13,0,0,0,0,121,0,24,88,25,0,0,0,0,134,0,0,0,6,0,0,0,0,9,11,364,1320,172,11,3,0,21,1911,0,0,4,11,0,0,0,0,15,0,10,9,8,8,0,0,0,37,27,827,4152,6708,4545,1148,200,104,17704
40104,5,63,1095,9434,4293,646,121,126,15775,0,109,946,1400,278,21,0,36,2789,0,4,165,551,112,20,4,4,856,0,116,1110,1955,386,41,6,44,3646,18,269,1312,318,14,8,5,29,1975,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,9,18,271,1315,322,14,9,5,29,1987,0,0,0,4,0,0,0,0,3,0,3,10,11,0,0,3,3,33,29,454,3528,11728,4697,689,132,196,21450
40105,3,79,1096,4409,2092,404,81,62,8222,4,279,1583,801,76,11,0,27,2771,0,50,781,952,97,5,3,13,1907,3,327,2362,1751,170,19,4,37,4676,8,485,1637,271,12,3,3,37,2458,0,32,181,0,0,0,0,10,222,0,26,158,24,0,0,0,0,206,0,33,47,10,0,0,0,0,85,0,0,0,0,4,0,0,0,3,16,568,2025,308,14,3,3,39,2971,3,12,17,12,6,0,0,0,49,0,7,13,13,5,0,0,3,46,23,994,5514,6490,2286,425,88,143,15965
40106,10,110,1016,3864,2207,457,94,51,7808,6,244,738,443,38,3,0,27,1504,0,11,289,426,83,7,0,6,820,6,256,1027,865,124,13,0,33,2316,0,163,926,78,6,0,0,11,1185,0,19,91,21,0,0,0,0,129,0,12,169,19,5,0,0,0,198,0,24,92,0,0,0,0,0,120,0,4,6,0,0,0,0,0,7,0,229,1277,110,9,0,0,10,1639,3,10,5,12,0,4,0,0,26,0,0,8,12,3,0,0,0,23,12,599,3339,4864,2342,474,101,89,11821
40107,4,82,1186,4472,2766,528,77,52,9166,0,156,1060,677,47,12,0,13,1966,0,49,255,394,50,4,0,10,759,4,199,1314,1071,94,17,5,19,2724,13,515,2057,356,13,0,4,32,2991,4,33,164,33,4,0,0,0,245,0,35,218,55,4,0,0,7,312,0,0,32,12,0,0,0,0,46,0,0,0,0,0,0,0,0,4,21,579,2478,454,23,6,4,39,3593,0,0,3,4,0,0,0,0,10,0,10,9,5,0,0,0,0,29,30,877,4982,6008,2887,552,82,110,15526
40201,10,82,694,5959,4571,727,163,139,12349,15,164,809,548,27,3,3,41,1610,0,0,22,49,7,0,0,0,74,15,164,828,595,28,3,3,47,1684,10,48,61,0,0,0,0,5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,10,54,57,0,0,3,0,5,129,11,21,7,3,0,0,0,5,52,8,20,5,14,14,0,0,0,56,56,342,1594,6575,4612,729,165,189,14263
40202,39,145,1546,17985,8176,1222,225,459,29794,32,336,1170,2751,211,30,15,146,4688,0,37,237,304,29,4,0,12,618,35,371,1405,3055,238,36,15,152,5308,10,157,128,17,0,0,0,15,335,0,7,37,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,167,170,17,0,0,0,17,389,5,50,18,4,0,0,0,11,86,3,7,0,31,18,0,0,12,75,90,738,3134,21095,8438,1253,245,648,35644
40203,16,146,2107,13850,4157,651,103,225,21251,22,195,1665,1647,216,27,6,80,3858,0,20,322,1010,136,13,6,19,1521,22,212,1983,2652,349,43,8,98,5373,9,247,1135,111,3,0,0,40,1544,0,19,59,13,0,0,0,0,88,3,20,122,10,0,0,0,3,155,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,17,8,290,1318,142,7,4,0,39,1805,9,21,10,11,0,0,0,6,54,5,16,6,37,14,0,0,9,89,54,687,5427,16691,4532,690,113,374,28566
40204,33,183,1753,28597,10483,1589,272,495,43407,12,342,2446,1844,107,5,0,108,4862,0,9,332,841,44,4,0,9,1239,12,349,2783,2681,148,11,4,114,6107,16,325,777,149,4,0,0,41,1316,0,21,273,80,0,0,0,4,381,0,16,274,34,0,0,0,6,321,0,0,0,0,0,0,0,0,0,0,9,4,8,4,5,0,0,32,15,369,1326,267,3,5,0,47,2041,22,77,28,22,5,0,0,4,157,6,19,26,35,5,0,0,11,101,85,998,5923,31596,10646,1598,282,676,51810
