SA3_CODE_2021,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
31801,44,1080,206,1334,52,845,165,1059,115,1718,323,2155,194,1569,270,2034,306,1980,319,2602,405,2325,321,3055,276,2282,254,2814,147,1237,181,1558,39,377,78,488,1590,13404,2107,17108,61,985,162,1206,64,805,123,997,197,1654,251,2105,361,1617,244,2215,476,1894,275,2650,651,2053,223,2926,436,1946,220,2599,178,1200,190,1573,23,591,100,722,2444,12750,1792,16986,110,2069,367,2542,122,1648,291,2056,315,3373,574,4258,553,3187,509,4251,790,3868,598,5253,1054,4378,545,5981,712,4232,468,5411,321,2439,371,3135,63,973,177,1213,4038,26159,3898,34094
31802,301,5498,579,6376,315,6361,1269,7949,787,11482,1868,14139,1111,9612,1517,12244,1364,9540,1264,12160,1389,8760,942,11087,997,6684,588,8264,498,3084,312,3889,86,755,126,965,6837,61776,8459,77082,328,5670,490,6485,413,6045,594,7058,1229,11306,1233,13771,2004,9960,994,12960,2290,9492,872,12655,2356,8445,640,11439,1394,6469,480,8343,540,3501,340,4380,65,1379,233,1683,10623,62261,5883,78767,628,11169,1070,12866,729,12408,1865,15001,2014,22786,3103,27909,3113,19579,2517,25204,3654,19029,2134,24820,3742,17205,1580,22528,2389,13152,1066,16606,1035,6584,652,8267,153,2137,360,2648,17463,124042,14337,155844
31901,118,2415,228,2765,115,1986,167,2265,325,3975,423,4729,505,3676,370,4552,722,4280,471,5470,965,5006,491,6460,794,5318,435,6554,476,3264,298,4041,97,871,124,1097,4126,30796,3011,37932,140,2211,179,2523,156,1956,158,2277,544,4084,387,5016,939,3776,327,5043,1317,4229,368,5912,1627,4977,396,7003,1219,5240,417,6875,491,3319,378,4190,76,1287,170,1533,6512,31087,2778,40373,260,4627,404,5292,270,3941,321,4536,874,8059,814,9746,1442,7457,703,9597,2042,8503,833,11383,2598,9986,887,13469,2016,10555,854,13426,964,6581,677,8227,170,2165,300,2632,10633,61879,5790,78306
31902,94,1157,201,1453,93,916,136,1145,174,1857,273,2300,281,1755,253,2293,426,2233,328,2980,525,2864,396,3782,511,3028,415,3950,244,1692,240,2179,44,412,59,520,2389,15911,2309,20605,79,1085,164,1332,98,921,131,1152,322,1824,274,2421,519,1681,230,2433,719,2198,312,3225,857,2625,343,3825,601,2741,366,3707,243,1466,213,1924,45,536,101,678,3480,15077,2135,20691,175,2241,364,2779,190,1837,268,2295,494,3683,547,4720,805,3441,479,4728,1144,4429,637,6209,1381,5482,741,7607,1107,5765,780,7658,481,3158,459,4102,88,950,162,1198,5869,30991,4438,41299
31903,86,1376,164,1621,74,939,88,1106,182,1978,236,2398,301,1994,269,2558,443,2562,305,3304,599,3169,313,4076,494,3377,267,4136,263,1662,180,2105,60,395,59,512,2501,17443,1875,21822,87,1243,124,1455,91,882,69,1044,338,1961,217,2513,626,2084,197,2910,774,2520,273,3570,962,3133,268,4361,704,3019,231,3950,269,1587,186,2039,33,578,77,689,3884,17009,1634,22523,170,2620,281,3075,164,1829,159,2151,521,3941,455,4912,930,4078,458,5463,1221,5078,578,6874,1561,6298,581,8439,1195,6399,499,8085,536,3246,367,4148,88,970,137,1204,6385,34457,3509,44348
31904,89,1455,113,1660,83,1058,94,1234,214,2132,186,2530,324,2229,221,2772,478,2683,262,3424,627,3370,229,4223,641,4314,320,5272,421,2594,271,3286,89,628,126,842,2967,20465,1818,25242,96,1434,102,1635,98,1017,69,1184,398,2258,178,2829,642,2493,187,3314,861,2929,220,4010,1191,3647,266,5105,973,4359,329,5659,397,2695,370,3461,76,946,207,1223,4734,21769,1923,28433,191,2890,212,3296,183,2078,160,2416,609,4386,363,5358,969,4718,409,6091,1342,5615,480,7440,1817,7012,493,9324,1613,8673,650,10932,823,5292,642,6752,160,1573,332,2069,7699,42236,3741,53674
31905,80,1098,147,1327,65,881,198,1143,184,1536,423,2142,232,1607,390,2224,424,2125,314,2863,564,2952,307,3828,543,3559,307,4408,245,1666,187,2093,46,376,58,471,2384,15799,2322,20504,66,952,119,1142,93,758,84,936,300,1454,162,1924,489,1611,174,2280,717,2049,178,2944,933,2950,253,4135,764,3109,277,4147,244,1510,184,1935,32,576,80,685,3635,14972,1516,20124,149,2053,263,2462,157,1645,281,2078,488,2994,582,4067,727,3217,563,4508,1138,4178,491,5811,1490,5906,569,7963,1308,6667,580,8555,489,3174,368,4027,74,951,142,1159,6017,30772,3842,40629
39797,0,0,0,0,0,4,9,4,0,8,30,37,0,14,45,55,0,12,31,42,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,37,108,149,0,0,0,0,0,0,4,9,0,3,13,13,0,0,5,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,28,0,0,0,0,0,3,14,16,0,11,34,49,0,13,52,64,0,12,32,45,0,0,8,5,0,0,0,3,0,0,0,0,0,0,0,0,0,46,135,183
39999,9,193,70,272,12,271,153,444,58,839,408,1301,66,652,467,1194,59,575,403,1042,102,879,313,1297,96,952,214,1253,29,207,42,283,0,16,8,23,445,4586,2077,7108,15,214,61,291,19,339,127,493,79,896,369,1345,89,527,270,885,112,556,222,887,156,827,195,1170,83,674,113,870,9,131,24,160,0,22,3,25,566,4176,1386,6127,24,406,133,566,37,615,278,934,138,1732,777,2649,159,1179,737,2077,177,1136,623,1929,259,1700,503,2468,181,1623,324,2124,37,336,70,444,0,31,16,44,1008,8758,3464,13234
40101,15,519,52,589,60,2009,177,2239,87,2787,343,3217,108,1389,220,1720,154,973,147,1276,174,913,95,1182,123,896,91,1105,60,430,45,538,12,122,20,150,784,10033,1195,12014,23,708,86,815,59,2071,180,2308,112,2562,207,2877,145,1202,95,1442,167,771,66,1004,267,763,63,1099,197,859,79,1133,85,473,41,606,9,209,53,272,1069,9622,872,11556,41,1226,139,1410,114,4080,352,4551,192,5347,552,6094,254,2585,317,3161,317,1746,215,2282,440,1682,158,2284,317,1753,167,2239,148,905,90,1140,24,330,73,425,1855,19655,2064,23578
40102,119,2313,122,2556,100,2003,140,2238,280,3595,208,4080,490,3961,234,4690,775,4455,240,5476,891,4147,247,5288,628,3667,212,4502,262,1757,116,2131,65,483,60,603,3609,26378,1580,31565,131,2234,135,2507,146,1853,77,2071,383,3691,184,4256,839,4145,192,5176,1292,4401,209,5897,1439,3822,217,5474,904,3571,201,4674,286,1851,134,2280,43,780,70,894,5464,26338,1427,33232,248,4548,259,5063,245,3849,218,4309,665,7287,391,8341,1330,8104,431,9865,2071,8857,447,11374,2334,7970,466,10767,1528,7240,409,9173,552,3598,253,4406,105,1264,131,1498,9072,52723,3005,64794
40103,70,1502,30,1602,68,1208,40,1315,118,1867,75,2061,257,2284,85,2623,462,2442,77,2984,536,2081,64,2685,366,2122,51,2535,236,1380,53,1670,65,482,28,575,2169,15371,510,18047,76,1467,34,1576,91,1115,31,1234,152,1912,67,2133,369,2578,71,3014,741,2431,68,3244,897,2092,52,3037,569,2376,63,3007,270,1601,86,1957,51,924,57,1036,3219,16501,516,20234,151,2966,66,3175,158,2320,71,2550,269,3783,142,4192,623,4866,153,5638,1202,4875,147,6223,1434,4174,117,5725,928,4500,111,5543,500,2982,143,3628,118,1411,82,1609,5389,31870,1027,38283
40104,55,1445,62,1556,92,1713,58,1860,185,3424,152,3764,341,3178,131,3647,530,2785,124,3439,573,2339,106,3014,336,1895,59,2291,229,1455,78,1765,61,641,64,771,2404,18874,828,22110,66,1257,39,1363,88,1558,69,1718,274,3379,149,3802,515,3216,105,3835,849,2644,97,3591,910,2366,77,3353,536,2270,93,2895,312,1901,150,2366,52,1002,111,1162,3608,19593,883,24093,117,2705,101,2920,184,3275,123,3579,455,6799,303,7559,860,6388,238,7477,1383,5432,223,7036,1481,4708,180,6366,874,4168,151,5189,547,3360,223,4132,119,1641,180,1935,6015,38468,1713,46199
40105,34,1055,35,1130,61,1140,34,1237,138,2573,138,2852,212,2112,107,2431,339,1783,86,2209,441,1655,86,2185,251,1451,69,1777,131,884,55,1068,50,413,40,505,1669,13072,647,15384,41,810,36,883,80,1110,54,1242,202,2589,120,2909,316,2084,92,2495,543,1735,75,2357,723,1552,76,2349,395,1643,77,2113,183,1291,69,1545,32,762,71,871,2518,13587,662,16760,75,1868,67,2007,141,2251,86,2480,342,5160,258,5758,534,4195,195,4924,884,3521,161,4568,1167,3203,163,4528,649,3091,146,3885,320,2178,119,2611,84,1180,112,1377,4183,26652,1309,32147
40106,33,737,25,795,68,967,42,1074,125,1989,121,2235,201,1822,85,2109,298,1525,86,1906,359,1387,54,1806,219,1136,46,1399,103,542,31,675,35,233,20,292,1440,10346,508,12287,41,775,25,845,64,941,26,1029,154,1962,108,2226,261,1778,56,2100,463,1391,59,1917,538,1338,61,1936,314,1151,60,1532,116,689,51,853,33,453,40,522,1981,10483,487,12953,71,1512,47,1632,134,1903,67,2103,276,3946,234,4459,469,3600,143,4209,760,2920,146,3820,900,2732,115,3747,534,2290,106,2929,215,1228,81,1526,66,686,64,818,3423,20823,996,25238
40107,47,952,14,1014,65,1060,27,1155,139,2128,77,2347,204,2098,66,2364,370,2028,62,2456,454,1682,52,2189,291,1664,67,2022,142,917,60,1117,55,442,37,525,1762,12970,459,15192,48,1011,17,1078,76,1125,33,1236,164,2202,75,2449,334,2280,55,2673,565,1998,63,2621,717,1730,54,2497,472,1834,70,2382,222,1191,69,1487,35,929,77,1043,2636,14304,519,17453,94,1964,30,2090,143,2187,58,2386,301,4329,157,4792,546,4375,121,5040,937,4020,122,5084,1175,3410,103,4688,761,3498,141,4401,362,2110,126,2599,90,1368,114,1572,4396,27269,979,32648
40201,55,1133,78,1264,66,1041,48,1165,126,1995,103,2226,237,1786,116,2140,316,2021,121,2457,438,2011,95,2542,235,1478,79,1790,138,822,68,1025,38,301,47,381,1633,12588,760,14986,51,1045,54,1146,84,958,60,1094,267,1899,99,2266,466,1752,89,2302,610,1940,93,2648,664,1873,102,2642,351,1469,77,1897,148,1025,101,1273,21,444,80,557,2664,12407,752,15824,101,2172,132,2412,149,2002,108,2258,391,3897,209,4498,696,3540,203,4439,924,3971,211,5101,1100,3876,203,5175,580,2950,155,3689,287,1849,163,2301,63,750,126,935,4292,24999,1515,30811
40202,141,2841,232,3217,223,3002,236,3455,626,6507,563,7695,733,5164,497,6397,794,4531,368,5691,787,4327,299,5415,470,2870,238,3574,205,1442,148,1798,64,480,95,639,4041,31165,2682,37880,173,2567,233,2967,278,3032,241,3549,1166,6425,535,8131,1358,4654,376,6385,1238,4141,334,5710,1240,4049,269,5554,588,2907,246,3746,196,1821,213,2233,36,840,156,1027,6269,30435,2595,39305,310,5407,465,6182,500,6034,478,7005,1794,12928,1103,15826,2090,9823,872,12780,2030,8671,699,11397,2028,8373,567,10972,1054,5779,488,7320,407,3265,360,4027,93,1324,249,1676,10309,61597,5279,77184
