SA3_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
31104,0,26,2070,2097,67,302,1309,1672,1314,1027,1186,3530,2516,686,772,3969,2576,568,723,3870,2049,314,570,2935,1416,119,444,1988,584,25,207,817,70,0,47,115,10597,3062,7326,20989,4,43,1918,1957,85,451,1134,1673,1849,1132,1188,4160,2697,650,819,4165,2653,518,852,4024,1943,277,782,3005,1297,83,653,2033,336,14,402,750,32,0,136,167,10902,3168,7869,21936,5,63,3982,4051,149,752,2447,3343,3166,2154,2369,7694,5212,1331,1589,8132,5227,1085,1577,7888,3999,593,1348,5940,2717,199,1093,4018,924,43,607,1571,102,0,180,285,21503,6229,15195,42924
31105,0,23,2039,2063,56,265,1518,1837,1195,974,1732,3906,2209,633,1059,3898,2113,471,998,3579,2029,242,785,3059,1773,122,604,2493,901,47,348,1293,154,7,119,278,10441,2784,9201,22419,5,40,1792,1829,113,393,1304,1802,1610,1023,1532,4170,2456,584,1212,4259,2154,426,1254,3834,2004,237,1204,3449,1582,97,1183,2861,614,26,784,1422,76,4,352,425,10611,2829,10620,24055,3,66,3831,3895,167,654,2819,3636,2806,2006,3266,8081,4663,1219,2269,8159,4267,896,2253,7419,4039,485,1988,6509,3353,220,1789,5357,1521,68,1131,2720,231,8,467,707,21050,5610,19817,46481
31106,0,26,2547,2576,79,240,2069,2394,1427,950,2559,4932,2772,613,1665,5047,2380,477,1605,4457,2013,304,1201,3515,1985,147,898,3024,1033,51,473,1557,148,10,108,268,11832,2811,13125,27776,6,51,2302,2363,143,374,1628,2152,1963,966,2009,4938,2956,663,1671,5289,2421,429,1695,4543,1944,261,1626,3827,1832,116,1510,3464,630,21,899,1554,65,0,308,370,11964,2887,13655,28503,10,81,4847,4937,222,617,3702,4544,3388,1913,4570,9870,5723,1275,3340,10334,4800,902,3300,8999,3962,560,2828,7351,3817,266,2405,6492,1669,75,1371,3111,214,6,422,638,23804,5692,26779,56279
31201,0,20,733,747,18,180,472,670,600,558,642,1807,1065,338,435,1843,1001,261,530,1788,948,194,601,1742,689,88,399,1171,306,14,207,526,49,5,53,107,4682,1650,4075,10409,0,38,619,659,36,270,403,707,880,638,619,2136,1149,327,428,1907,991,274,457,1720,960,167,431,1562,572,54,345,965,204,16,240,460,29,0,105,132,4821,1789,3648,10258,0,56,1352,1410,56,448,880,1379,1480,1199,1266,3945,2215,661,869,3749,1990,530,981,3509,1909,361,1034,3303,1262,135,745,2139,505,37,450,985,77,5,157,244,9495,3438,7729,20666
31202,0,53,3388,3441,64,599,2302,2965,1942,1875,2422,6235,3624,1102,1790,6515,3880,899,1864,6644,4140,661,1897,6703,3281,279,1332,4886,1543,79,689,2316,325,10,255,592,18799,5565,15934,40306,3,108,3051,3161,158,911,1780,2853,2803,2085,2119,7000,4398,1179,1759,7338,4422,941,1876,7237,4371,629,1911,6914,2897,214,1639,4744,1110,65,1318,2493,157,6,628,790,20309,6132,16085,42519,3,161,6440,6604,225,1508,4084,5818,4741,3955,4541,13238,8015,2286,3553,13853,8301,1840,3741,13880,8510,1291,3810,13610,6174,493,2968,9636,2656,146,2011,4810,484,16,883,1384,39109,11699,32014,82825
31203,0,12,513,521,0,94,307,404,214,345,518,1079,554,269,350,1175,610,224,407,1245,693,158,405,1254,636,78,305,1019,272,29,141,436,36,0,34,72,3025,1207,2976,7205,0,20,455,474,10,145,260,413,335,419,427,1177,732,277,323,1329,700,232,370,1302,707,143,346,1199,573,48,290,909,157,7,177,342,23,4,75,97,3228,1293,2719,7243,0,30,966,999,13,235,563,815,547,769,942,2261,1283,547,672,2506,1312,460,779,2550,1403,300,746,2450,1203,124,594,1927,430,36,314,777,59,0,107,166,6254,2503,5694,14450
31301,0,9,767,774,7,73,446,529,220,230,458,912,613,233,411,1256,906,284,583,1764,1537,245,698,2478,2559,273,886,3709,1705,131,542,2380,307,7,197,510,7843,1482,4988,14310,0,16,706,724,15,96,326,430,330,275,412,1016,736,245,475,1452,1075,285,663,2024,1855,292,888,3033,2554,244,1229,4028,1289,82,1061,2429,142,13,441,597,7988,1549,6195,15732,0,21,1474,1499,21,171,769,963,549,504,870,1924,1348,473,879,2707,1982,566,1243,3791,3388,534,1583,5509,5106,518,2113,7732,2994,216,1602,4813,446,17,643,1107,15839,3029,11180,30045
31302,0,44,2297,2347,60,480,1755,2298,1418,1335,2217,4973,2183,744,1279,4207,2272,560,1336,4163,2159,351,1089,3607,2068,197,833,3094,1170,68,457,1692,187,4,161,355,11528,3780,11427,26731,5,83,2137,2229,120,678,1632,2436,1891,1431,2340,5663,2452,731,1643,4833,2336,525,1709,4568,2187,327,1620,4134,1946,160,1447,3560,779,39,963,1782,93,0,380,473,11813,3977,13879,29671,10,130,4441,4579,185,1158,3393,4730,3311,2769,4557,10632,4640,1477,2923,9040,4608,1079,3044,8737,4347,682,2707,7740,4011,358,2284,6652,1954,103,1419,3473,283,8,538,831,23337,7761,25305,56405
31303,0,4,351,350,7,34,169,206,205,161,297,661,408,107,228,734,483,107,178,769,513,90,258,864,559,65,211,832,241,16,100,356,36,0,39,79,2448,582,1829,4854,0,4,337,347,10,55,153,217,282,180,218,683,454,110,161,727,519,121,207,844,565,95,219,886,518,43,243,800,147,12,155,316,12,0,64,75,2513,622,1759,4897,0,13,690,700,17,86,323,424,490,336,515,1342,860,215,387,1462,1000,226,390,1615,1076,190,477,1740,1073,109,448,1633,388,28,259,669,50,0,104,155,4962,1204,3583,9750
31304,3,26,2306,2336,54,368,1677,2099,1148,1042,1530,3717,2202,645,948,3801,2626,532,1045,4210,2447,313,878,3640,1993,154,608,2760,1038,42,330,1413,170,5,138,313,11689,3122,9464,24283,4,45,2186,2233,106,502,1375,1989,1507,1087,1472,4066,2642,675,1201,4511,2731,494,1323,4548,2349,268,1192,3814,1871,139,1149,3165,698,33,846,1576,72,3,285,366,11973,3242,11042,26256,6,66,4493,4565,161,870,3054,4087,2659,2121,3004,7788,4843,1319,2149,8313,5360,1028,2368,8757,4795,580,2073,7452,3860,298,1764,5922,1743,76,1172,2989,242,7,430,678,23664,6367,20508,50541
31305,0,18,1696,1714,24,170,1188,1377,601,646,1239,2483,1540,578,1000,3121,1973,568,1351,3888,2173,402,1267,3847,2413,221,1072,3706,1419,83,634,2140,349,8,269,628,10494,2699,9704,22895,3,34,1525,1560,45,241,946,1231,831,723,1100,2648,1837,634,1150,3622,2148,568,1738,4459,2266,403,1875,4540,2330,197,1952,4476,1044,46,1519,2606,166,10,723,899,10667,2857,12526,26053,3,51,3214,3273,69,407,2141,2616,1431,1372,2333,5137,3379,1215,2147,6741,4121,1135,3089,8345,4442,806,3145,8383,4738,422,3020,8181,2464,129,2147,4744,515,16,990,1520,21160,5557,22233,48948
31401,0,5,3173,3178,34,234,2120,2386,1468,1131,1723,4322,3894,818,829,5546,4916,732,998,6648,3997,446,705,5149,2886,163,547,3589,1392,37,334,1758,185,0,116,304,18766,3575,10545,32878,0,13,2968,2983,60,342,1692,2089,1977,1249,1299,4527,4491,872,1055,6414,5072,708,1315,7092,3855,385,1118,5353,2620,125,1081,3826,958,27,836,1821,87,0,377,463,19111,3707,11739,34566,0,26,6136,6162,88,572,3810,4479,3446,2376,3028,8848,8384,1690,1884,11958,9986,1442,2312,13734,7849,828,1824,10500,5504,282,1627,7415,2344,65,1173,3581,263,0,493,760,37873,7279,22288,67443
31402,4,33,2633,2669,89,545,1906,2534,2139,1820,2096,6058,4145,892,1343,6376,3226,582,1173,4978,2146,296,812,3253,1703,104,495,2308,859,36,262,1164,167,4,115,286,14473,4309,10832,29618,0,55,2663,2721,162,813,1734,2707,2939,1850,2269,7060,4275,851,1798,6922,3124,571,1762,5457,2108,232,1369,3708,1469,97,1129,2698,632,24,764,1422,82,3,356,435,14790,4495,13840,33132,4,87,5300,5386,250,1359,3632,5240,5075,3675,4367,13117,8416,1741,3144,13303,6345,1152,2936,10434,4260,523,2181,6960,3169,204,1627,5002,1495,61,1027,2580,250,9,468,723,29261,8808,24673,62744
31403,0,13,1265,1280,18,230,955,1203,757,730,1157,2646,1391,449,812,2649,1272,271,717,2264,1171,182,539,1894,1128,57,399,1584,535,14,219,769,87,6,67,162,6371,1951,6133,14449,0,30,1057,1089,49,311,792,1158,986,768,944,2703,1509,426,812,2744,1275,269,908,2447,1228,145,811,2184,997,61,774,1831,376,13,459,847,36,0,190,228,6460,2022,6752,15231,0,43,2327,2367,71,540,1749,2360,1740,1501,2111,5348,2898,874,1619,5399,2548,539,1622,4708,2397,326,1354,4077,2127,112,1176,3415,907,32,673,1611,127,6,255,387,12832,3968,12883,29685
31501,0,30,818,843,13,191,613,811,243,726,782,1752,466,535,487,1490,606,434,600,1641,650,275,559,1478,387,119,496,994,183,22,181,391,33,0,31,58,2586,2327,4558,9468,0,39,758,802,19,279,582,877,347,796,829,1971,571,546,546,1662,650,405,562,1608,616,233,583,1435,329,79,406,815,119,9,181,316,8,0,41,54,2660,2390,4493,9536,0,73,1576,1644,28,469,1197,1692,586,1526,1609,3722,1042,1080,1028,3147,1258,834,1161,3251,1271,500,1140,2911,711,203,898,1811,304,36,369,709,40,0,73,111,5246,4716,9050,19009
31502,3,29,816,843,24,214,639,875,460,683,841,1986,756,401,457,1617,701,255,534,1492,708,176,566,1450,390,62,322,775,181,16,162,360,19,0,34,57,3250,1833,4370,9456,5,48,660,706,45,317,538,896,661,727,800,2189,856,406,497,1754,732,245,505,1475,645,149,466,1264,326,50,293,664,118,4,190,313,9,0,66,79,3387,1939,4022,9348,9,80,1470,1553,69,527,1176,1770,1124,1409,1642,4173,1614,800,954,3370,1436,499,1035,2970,1356,322,1034,2716,715,109,618,1444,303,21,357,679,32,0,101,131,6641,3771,8391,18800
31503,0,10,304,311,13,92,243,354,281,247,311,832,402,122,194,722,415,129,277,822,607,106,381,1090,527,52,309,883,224,13,175,418,52,0,51,107,2517,774,2253,5539,0,17,244,261,17,134,229,385,336,254,332,922,459,144,255,862,521,147,288,952,663,84,354,1100,401,30,280,722,156,7,231,400,30,0,131,162,2585,835,2344,5765,0,25,550,576,28,233,473,737,614,501,642,1763,862,274,450,1589,934,278,556,1769,1267,192,733,2194,932,83,593,1606,379,21,411,816,82,4,183,265,5105,1603,4599,11307
31601,0,15,1806,1814,20,168,1166,1362,761,663,1212,2637,2004,464,613,3084,2418,436,625,3483,2058,286,508,2852,1898,168,435,2503,1277,88,288,1657,376,19,177,571,10810,2320,6834,19963,0,30,1792,1822,40,247,1200,1492,1065,717,1131,2915,2389,508,849,3744,2547,419,1142,4103,2077,275,1005,3357,1845,144,1146,3135,978,56,1079,2111,189,7,580,776,11130,2402,9923,23458,0,44,3596,3637,62,421,2366,2847,1826,1383,2343,5547,4396,976,1461,6830,4967,851,1769,7587,4130,562,1514,6210,3745,307,1586,5637,2249,146,1369,3771,568,25,760,1349,21941,4715,16761,43419
31602,0,17,2651,2674,47,277,1840,2156,1204,1331,1878,4412,2985,859,1076,4922,3394,661,1277,5332,3275,543,1237,5049,3544,285,985,4815,2402,112,698,3211,618,16,348,986,17465,4100,11983,33552,0,35,2509,2541,87,441,1623,2154,1778,1443,1933,5148,3365,901,1555,5819,3629,715,1852,6190,3489,513,2100,6100,3430,274,2058,5752,1867,77,1769,3711,320,9,919,1253,17966,4403,16310,38675,7,53,5156,5217,137,711,3461,4306,2982,2771,3809,9565,6350,1757,2626,10735,7022,1375,3126,11532,6764,1053,3337,11151,6970,558,3044,10568,4266,189,2469,6920,933,31,1272,2239,35429,8508,28294,72229
31603,0,8,1414,1420,34,219,1153,1403,780,1017,1618,3419,1615,662,1027,3308,1925,482,1130,3536,2175,453,1128,3756,2380,282,968,3628,1255,86,461,1810,298,11,193,501,10456,3226,9093,22780,0,23,1313,1338,70,341,1219,1638,1071,1107,1615,3793,1876,665,1096,3638,2031,478,1442,3950,2404,465,1710,4574,2191,198,1485,3874,941,62,1074,2079,139,0,492,630,10716,3348,11440,25502,0,27,2719,2754,107,563,2374,3041,1850,2125,3234,7210,3489,1329,2126,6947,3957,968,2572,7490,4572,918,2836,8325,4567,479,2453,7502,2194,151,1536,3882,435,18,682,1127,21176,6575,20532,48276
31605,0,9,1270,1276,13,86,649,743,344,422,746,1506,1418,405,482,2309,1745,425,578,2744,1681,343,645,2664,2076,281,593,2947,1285,98,388,1774,282,13,142,432,8832,2083,5483,16402,0,13,1132,1143,19,133,566,723,560,506,644,1708,1677,419,651,2748,1869,443,973,3278,1844,339,1018,3200,2011,208,1005,3230,904,46,904,1851,124,7,457,589,9011,2119,7349,18471,0,22,2397,2420,34,219,1219,1466,899,930,1391,3217,3091,828,1136,5057,3608,865,1547,6025,3523,681,1660,5866,4088,494,1602,6174,2184,152,1293,3626,410,22,595,1025,17837,4202,12831,34874
31606,0,14,1613,1624,34,207,976,1215,787,768,1058,2607,1754,544,645,2942,2138,500,821,3460,2374,434,835,3640,2373,235,700,3307,1325,85,390,1791,252,5,156,417,11031,2789,7184,21006,0,31,1507,1548,67,298,922,1293,1127,830,922,2882,2029,573,825,3429,2371,523,1012,3910,2546,386,1135,4068,2227,203,1157,3590,904,46,768,1715,108,4,384,497,11378,2908,8640,22928,0,48,3120,3174,99,505,1898,2504,1915,1596,1979,5492,3778,1117,1469,6362,4511,1026,1830,7370,4918,819,1973,7710,4598,435,1863,6897,2220,128,1150,3503,364,9,543,912,22410,5693,15824,43935
31607,0,6,1372,1374,36,151,883,1069,827,709,963,2498,1684,485,679,2846,1724,407,767,2900,1725,322,782,2829,1658,163,619,2436,950,54,347,1348,196,11,132,343,8814,2305,6539,17654,0,22,1268,1291,77,236,707,1020,1145,765,809,2718,1870,520,764,3153,1862,403,1045,3303,1822,303,1091,3216,1463,116,955,2539,731,51,708,1487,107,3,316,422,9081,2414,7672,19166,0,34,2637,2671,118,381,1587,2094,1977,1478,1769,5217,3555,1002,1438,5997,3591,807,1809,6208,3547,625,1879,6050,3125,281,1577,4974,1679,103,1061,2839,307,12,452,764,17893,4714,14207,36818
31608,0,3,698,702,11,35,368,411,202,158,376,737,552,229,291,1074,1027,244,345,1618,1061,233,392,1689,1135,170,336,1646,578,48,207,831,94,7,61,162,4672,1134,3071,8876,0,6,630,641,14,53,255,321,295,201,257,757,789,239,303,1328,1060,289,431,1779,1191,262,544,1989,1016,114,478,1605,387,30,306,725,43,3,126,171,4790,1196,3328,9312,0,8,1330,1341,20,91,622,733,496,363,633,1491,1342,474,594,2405,2091,533,773,3399,2254,496,929,3680,2149,287,813,3248,966,77,514,1556,136,11,184,331,9456,2329,6397,18187
31701,3,72,4786,4857,186,851,3291,4330,3210,2193,3879,9281,5174,1042,2219,8433,5218,810,2197,8225,5141,610,2096,7839,4840,303,1546,6680,2921,95,929,3942,645,15,405,1069,27329,5989,21338,54658,14,146,4530,4690,348,1150,2974,4474,4207,2234,3796,10244,5728,1045,2809,9585,5557,848,3032,9436,5318,544,3073,8931,4558,232,2984,7774,2209,67,2529,4808,295,8,1389,1690,28235,6277,27119,61629,19,213,9314,9545,535,2006,6264,8801,7417,4426,7680,19521,10907,2088,5026,18021,10776,1658,5231,17659,10454,1154,5161,16774,9396,531,4526,14456,5126,164,3461,8747,943,19,1801,2759,55566,12263,48460,116291
31801,0,23,1040,1064,16,170,635,814,462,464,715,1639,849,278,519,1646,1184,295,692,2172,1486,215,895,2601,1541,142,761,2440,897,47,401,1334,203,6,154,366,6632,1639,5809,14080,0,40,907,955,33,273,486,791,675,454,633,1758,1021,319,573,1918,1345,297,661,2302,1599,222,777,2603,1443,102,772,2316,651,28,658,1342,82,0,394,477,6846,1734,5865,14445,3,60,1947,2016,50,441,1117,1608,1137,914,1348,3396,1868,597,1099,3563,2530,596,1349,4473,3084,441,1678,5199,2975,241,1537,4755,1545,76,1056,2678,287,8,551,842,13484,3370,11672,28524
31802,3,106,5305,5417,141,1286,4443,5873,3021,3558,4946,11525,5339,1823,3003,10160,5778,1423,3078,10279,5623,966,3010,9599,4766,465,2080,7316,2296,128,1036,3462,407,15,320,743,27387,9768,27229,64372,0,201,5244,5443,254,1838,3926,6015,4051,3680,4420,12150,6330,1932,3488,11750,6239,1416,3824,11478,5798,909,3656,10357,4197,358,3019,7571,1686,96,2079,3860,165,6,971,1147,28710,10438,30617,69766,6,307,10552,10867,395,3125,8363,11883,7070,7242,9363,23673,11668,3756,6487,21909,12018,2837,6901,21754,11421,1866,6669,19954,8963,832,5100,14890,3981,224,3115,7320,579,18,1290,1886,56093,20203,57845,134139
31901,0,36,2487,2531,71,404,1496,1972,1160,1016,1865,4036,2106,617,1260,3988,2630,627,1529,4789,3355,550,1698,5606,3913,385,1542,5846,2510,163,967,3638,504,22,353,876,16251,3820,13206,33278,5,68,2254,2325,138,561,1296,1993,1553,1067,1807,4425,2506,613,1541,4660,2988,690,1762,5440,3701,509,2092,6299,3785,357,2054,6200,1818,97,1844,3761,220,12,880,1109,16713,3984,15522,36214,4,111,4739,4851,209,967,2789,3965,2711,2080,3669,8458,4621,1229,2803,8655,5616,1323,3294,10226,7057,1056,3794,11908,7700,747,3598,12044,4327,256,2814,7392,722,39,1230,1991,32958,7805,28728,69492
31902,0,33,1225,1262,40,209,697,946,498,509,950,1956,995,281,667,1945,1310,296,910,2523,1719,322,1176,3226,2063,230,1085,3381,1180,85,623,1889,216,19,169,409,8026,1993,7505,17527,0,69,1099,1165,58,289,619,969,715,514,862,2092,1183,315,679,2175,1547,345,912,2802,1914,339,1093,3340,1875,185,1165,3225,818,43,773,1634,98,7,347,448,8212,2097,7542,17850,0,97,2322,2418,98,495,1318,1914,1213,1023,1810,4052,2177,593,1343,4119,2857,647,1821,5327,3638,658,2269,6565,3941,416,2245,6600,1998,130,1395,3524,318,22,519,858,16236,4093,15045,35378
31903,0,20,1433,1457,25,182,756,963,599,541,884,2023,1143,401,656,2201,1516,421,926,2871,2025,419,1135,3571,2358,271,1069,3702,1298,82,519,1894,238,13,166,412,9205,2344,7543,19091,0,40,1266,1308,61,273,600,929,832,580,829,2244,1400,454,831,2686,1757,430,1041,3225,2217,421,1289,3925,2170,202,1208,3582,912,56,871,1833,112,5,388,502,9454,2452,8332,20242,0,60,2696,2759,86,452,1358,1893,1428,1122,1718,4264,2539,859,1489,4880,3277,847,1968,6095,4242,839,2418,7499,4531,476,2280,7287,2206,133,1391,3729,351,16,553,916,18658,4800,15869,39331
31904,0,20,1528,1551,30,190,854,1078,622,594,1030,2240,1299,431,763,2489,1659,409,948,3017,2306,444,1035,3789,3183,328,1162,4672,2045,155,736,2932,405,19,221,649,11549,2604,8267,22423,4,47,1464,1511,67,278,731,1073,865,657,1089,2611,1579,490,1027,3093,1902,441,1317,3668,2611,440,1579,4633,3079,280,1749,5110,1490,103,1434,3028,176,17,594,781,11774,2754,10978,25498,5,64,2995,3062,95,469,1588,2146,1488,1255,2113,4851,2879,918,1786,5581,3563,851,2261,6680,4923,887,2610,8418,6260,611,2913,9788,3531,257,2172,5960,583,38,811,1438,23326,5350,19243,47920
31905,0,15,1190,1202,36,176,690,905,434,371,846,1640,797,310,642,1752,1223,334,892,2451,1808,387,1154,3347,2513,294,1089,3890,1234,79,564,1874,197,13,168,384,8238,1969,7235,17445,5,27,993,1025,54,224,525,803,607,424,683,1718,1027,365,677,2067,1405,336,915,2657,2137,368,1198,3708,2266,241,1201,3709,835,51,845,1731,95,4,414,510,8432,2041,7458,17928,5,36,2184,2226,93,397,1220,1711,1041,792,1527,3361,1828,675,1316,3822,2633,669,1815,5116,3942,753,2357,7052,4775,534,2291,7601,2067,124,1415,3603,294,18,580,895,16672,4013,14696,35378
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,0,12,334,348,12,270,1208,1494,390,674,1499,2563,497,220,629,1338,364,127,517,1012,411,113,447,972,524,91,308,921,276,25,137,436,65,0,32,96,2535,1541,5122,9191,0,26,343,372,17,308,1226,1556,470,690,1250,2406,497,188,571,1251,350,86,439,874,445,81,433,957,482,70,438,986,212,21,292,527,26,0,111,138,2498,1464,5105,9066,3,30,680,717,25,587,2441,3051,866,1359,2750,4976,988,410,1195,2592,716,213,961,1888,849,190,882,1924,1008,160,740,1906,484,48,429,963,86,4,148,235,5032,3002,10221,18251
40102,0,11,2338,2352,41,187,1753,1976,1247,974,1448,3665,2758,761,761,4279,3419,704,920,5040,3242,540,1023,4801,2985,294,794,4080,1475,77,373,1921,300,9,162,476,15461,3563,9571,28590,0,21,2328,2344,73,316,1477,1864,1664,1095,1167,3935,3226,786,892,4899,3595,705,1291,5590,3246,496,1283,5026,2790,215,1247,4254,1043,55,948,2053,133,8,459,600,15778,3694,11095,30565,0,28,4661,4691,111,499,3230,3840,2906,2070,2618,7596,5985,1543,1652,9182,7013,1408,2210,10634,6482,1038,2308,9832,5780,512,2039,8334,2521,138,1321,3978,437,19,620,1075,31235,7252,20667,59152
40103,0,0,1542,1543,5,64,1158,1230,475,352,1054,1879,1848,224,401,2467,2095,214,505,2819,1892,188,435,2522,1819,150,420,2387,1193,58,285,1548,279,4,172,462,9605,1265,5977,16848,0,4,1468,1474,18,94,1044,1156,719,368,896,1986,2159,204,563,2919,2183,249,687,3115,1930,168,794,2891,1752,123,944,2817,884,28,873,1787,141,0,640,781,9771,1236,7911,18923,0,9,3007,3015,26,159,2197,2385,1196,716,1951,3865,3999,426,966,5391,4280,465,1193,5933,3818,360,1227,5406,3565,271,1363,5199,2079,84,1164,3330,413,9,816,1244,19377,2499,13889,35773
40104,0,0,1495,1503,37,87,1652,1773,1122,652,1769,3546,2310,359,810,3484,2158,236,878,3270,1930,178,748,2854,1601,97,504,2200,1265,31,328,1628,401,5,206,610,10818,1643,8391,20862,0,5,1310,1319,47,159,1416,1624,1540,663,1422,3619,2532,349,839,3721,2145,236,1072,3451,1898,159,1174,3224,1620,71,1072,2762,1003,24,1119,2144,155,6,652,806,10923,1677,10071,22671,0,11,2807,2817,77,250,3064,3395,2664,1315,3189,7160,4842,711,1652,7205,4298,476,1946,6722,3825,340,1924,6086,3221,165,1580,4960,2263,52,1446,3769,554,7,853,1415,21742,3323,18466,43529
40105,0,5,938,938,14,108,1029,1158,715,574,1342,2627,1359,303,606,2270,1279,175,621,2068,1181,195,647,2030,1026,121,474,1625,665,34,257,961,215,7,166,392,6454,1522,6085,14061,0,6,798,804,39,162,942,1143,979,610,1108,2697,1411,263,686,2362,1301,201,750,2250,1160,187,861,2204,958,94,906,1957,546,28,813,1386,93,6,544,641,6479,1548,7410,15439,0,11,1736,1747,57,273,1975,2301,1693,1188,2447,5326,2767,560,1297,4627,2580,373,1374,4320,2341,380,1512,4230,1982,213,1379,3580,1210,64,1068,2342,305,11,707,1024,12938,3068,13498,29502
40106,0,4,765,769,11,93,901,1012,555,430,1105,2089,1254,230,499,1981,1161,180,445,1783,1132,118,443,1698,905,93,306,1304,430,24,142,595,147,3,72,226,5602,1179,4692,11463,0,5,748,760,35,126,815,968,761,462,861,2087,1346,223,435,2002,1173,153,507,1834,1150,105,583,1832,789,77,556,1419,335,7,430,772,58,3,289,348,5640,1173,5220,12025,0,12,1514,1528,43,221,1715,1980,1316,891,1970,4180,2597,455,933,3982,2338,332,952,3620,2286,224,1026,3534,1689,172,861,2721,767,31,571,1369,206,6,364,578,11239,2346,9907,23489
