SA3_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
12405,0,3,11,59,30,27,8,0,0,149,0,0,4,15,14,20,19,15,3,90,0,0,0,11,7,21,35,43,10,122,0,0,3,0,0,0,0,0,0,6,0,0,13,32,11,12,3,3,0,71,0,4,6,77,50,49,28,14,0,231,0,3,3,15,6,10,8,0,0,46,0,0,4,9,8,43,67,25,9,163,0,0,0,5,5,12,7,7,5,37,0,0,0,10,12,13,7,5,0,39,0,5,14,62,3,0,6,0,0,77,0,0,0,0,5,5,26,14,0,52,13,106,128,313,148,104,48,16,0,871,0,0,0,4,0,5,6,4,0,22,5,24,13,92,24,30,7,3,0,199,0,0,0,3,5,3,0,0,0,9,3,53,89,324,167,162,117,27,0,951,0,0,0,6,11,8,12,7,0,45,0,11,21,71,48,41,20,5,0,222,0,0,0,12,7,29,36,19,0,100
12501,0,10,20,140,107,69,15,0,0,360,0,0,3,48,8,6,9,3,3,76,0,0,5,50,15,27,29,30,29,186,5,4,3,22,11,6,0,6,0,51,31,58,217,1837,475,406,167,81,15,3292,4,6,37,205,216,184,204,110,21,983,8,17,53,387,70,45,36,16,0,641,0,0,0,5,3,3,12,15,0,44,0,0,0,13,0,7,3,0,0,29,0,9,9,82,56,47,21,8,5,234,7,18,1570,2176,42,15,5,3,0,3835,0,0,0,14,5,0,0,0,0,21,3,38,66,213,68,69,37,3,0,494,0,0,0,8,0,8,8,13,0,30,15,110,169,895,143,80,27,0,0,1425,0,0,0,4,4,0,6,0,0,8,5,31,58,420,127,114,78,23,5,860,0,0,0,26,4,7,15,7,3,65,0,0,0,11,7,11,4,5,0,42,0,0,0,13,6,5,8,6,3,43
12502,0,5,7,34,34,16,8,0,0,97,0,0,3,20,11,9,7,6,0,55,0,0,0,25,12,31,37,41,22,168,0,3,8,20,3,8,0,0,0,51,4,90,171,665,462,273,152,67,8,1892,8,4,8,73,78,128,101,65,21,480,0,27,40,154,90,71,68,40,8,490,0,0,0,0,0,7,13,3,6,28,0,0,0,18,6,4,7,6,0,33,0,0,0,12,16,13,17,3,0,55,0,0,8,39,11,4,0,0,0,68,0,4,0,3,3,0,9,6,4,34,0,25,69,116,68,68,35,16,0,401,0,0,0,6,4,3,0,0,0,16,9,111,37,242,30,11,4,0,0,449,0,0,0,6,5,9,0,0,0,21,3,25,48,200,85,46,32,14,0,447,0,0,0,12,9,7,23,4,6,69,0,0,0,0,0,10,0,0,0,10,0,0,4,4,12,13,8,4,3,53
12503,7,73,171,693,385,296,81,31,7,1749,0,0,4,24,17,18,35,23,3,121,0,0,3,16,23,65,113,132,98,458,0,0,4,6,3,3,0,0,5,21,0,11,25,84,64,63,22,28,8,301,23,93,205,1685,1283,1241,914,428,78,5948,9,23,46,195,45,39,30,16,6,394,0,0,0,3,4,18,157,187,46,424,0,0,8,21,10,22,14,12,8,94,0,3,16,106,46,48,38,10,3,277,0,10,721,1190,98,17,13,0,0,2049,0,0,5,4,4,4,14,13,7,52,7,72,180,350,141,92,59,17,3,922,0,0,0,10,8,12,15,12,0,60,45,139,367,1124,114,57,33,7,0,1882,0,0,0,6,7,0,0,0,0,16,9,46,94,479,215,168,108,35,4,1153,0,0,0,23,18,10,38,11,9,105,0,4,15,46,45,41,8,3,0,174,0,0,0,6,4,18,28,23,6,80
12504,0,16,11,87,57,50,9,4,0,232,0,3,4,52,19,19,17,9,3,131,0,8,9,44,26,42,60,54,32,274,0,6,8,16,13,8,3,3,0,55,3,24,71,300,179,156,79,48,13,884,7,17,20,202,198,249,218,126,24,1056,10,20,43,212,55,54,65,31,5,488,0,0,0,4,0,17,68,93,36,211,0,0,6,26,9,17,17,6,0,73,0,0,5,52,25,16,23,6,3,124,6,14,627,1116,83,18,4,0,0,1863,0,0,0,11,4,6,24,18,3,66,8,65,154,331,168,151,81,29,7,978,0,0,0,6,0,7,5,0,0,13,9,74,76,497,69,34,14,6,0,783,0,0,0,6,6,0,3,0,0,27,3,60,115,612,187,143,75,21,12,1229,0,0,3,32,23,31,29,6,3,132,0,4,9,17,8,8,11,0,0,59,0,0,0,17,11,19,21,22,10,110
12601,0,0,0,3,5,0,5,0,0,9,0,4,0,17,13,17,8,11,4,71,0,0,0,12,9,16,24,18,12,93,0,7,11,11,6,7,8,4,0,46,4,70,125,434,301,159,89,30,3,1222,0,0,0,12,15,12,16,15,6,70,0,17,22,109,69,60,75,25,0,381,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,4,0,0,0,20,0,0,0,5,8,0,6,3,0,30,0,0,37,62,12,4,0,0,0,116,0,0,8,3,18,7,3,9,3,47,4,22,44,58,62,48,40,16,6,312,0,0,0,0,0,0,0,0,0,0,3,35,5,75,18,6,0,0,0,152,0,0,0,7,9,6,3,0,0,22,5,24,16,149,21,15,16,0,0,245,0,0,3,3,5,8,8,4,0,34,0,0,0,0,3,0,0,0,0,7,3,5,4,6,11,20,9,17,3,81
12602,4,0,0,31,22,20,10,6,0,104,0,7,11,87,54,54,30,21,4,261,0,9,14,144,45,90,218,201,148,863,5,14,17,66,43,29,17,6,0,194,10,70,186,1143,405,296,179,108,17,2413,0,0,5,71,81,102,102,65,26,465,3,20,70,398,142,111,126,73,10,948,0,0,0,0,0,6,23,21,3,53,0,0,3,15,4,8,16,0,0,52,0,0,8,25,17,11,16,9,0,90,0,4,101,301,14,0,0,0,0,425,0,4,6,22,14,16,19,13,11,102,7,57,74,300,172,174,98,39,11,931,0,0,0,9,5,8,14,10,4,49,9,36,40,266,18,20,13,0,0,396,0,0,3,15,18,18,11,0,0,67,7,76,96,640,158,93,77,20,3,1173,0,3,0,64,21,21,33,7,4,152,0,0,0,0,6,0,0,0,0,9,0,0,0,25,36,34,38,35,11,186
12701,7,193,440,1639,786,587,320,113,29,4114,0,11,0,57,13,12,12,12,3,125,0,4,5,51,77,155,232,224,140,886,0,0,3,0,0,0,0,0,0,10,0,0,5,22,5,9,3,0,5,44,4,28,34,417,299,235,156,60,11,1246,0,3,12,57,14,15,19,5,0,137,0,0,4,3,12,39,128,80,18,281,0,0,3,31,21,24,28,23,0,128,0,0,0,12,3,7,5,0,0,29,0,8,30,475,28,13,4,3,0,571,0,0,0,12,3,9,9,9,4,38,16,171,241,497,143,98,53,10,3,1233,0,0,0,46,50,60,62,21,4,251,0,57,67,241,122,52,16,8,0,559,0,0,8,3,10,0,0,0,0,23,4,40,68,482,190,223,140,34,6,1184,0,0,0,19,13,22,25,12,4,99,5,28,45,130,73,117,35,8,0,437,0,0,3,15,19,20,23,8,5,102
12702,14,1111,1538,3966,2026,1728,1048,498,121,12050,0,0,0,10,7,12,21,7,3,51,6,0,3,33,69,225,422,456,271,1481,0,0,4,10,0,3,3,0,0,18,0,0,5,15,5,7,6,4,0,40,39,85,60,192,199,209,163,68,15,1023,0,11,41,203,53,43,41,11,4,394,0,0,0,8,9,62,158,137,49,407,0,0,4,6,7,19,32,9,4,80,0,0,0,30,16,16,14,0,0,85,0,0,19,38,3,0,0,0,0,54,0,0,6,4,0,3,17,11,7,44,13,149,259,395,89,76,59,13,0,1052,0,4,3,38,36,94,136,56,15,369,0,9,21,75,15,7,10,0,0,135,0,0,0,0,0,0,0,0,0,10,0,28,72,283,131,139,178,45,7,878,0,0,0,13,22,30,54,30,10,154,3,31,38,96,96,87,52,8,0,416,0,0,0,9,5,14,16,18,3,65
12703,4,343,486,1350,531,427,224,95,37,3500,0,14,5,35,16,16,6,5,3,101,0,3,6,44,45,86,141,160,81,572,0,9,4,9,4,0,0,4,0,26,0,0,5,33,26,12,5,3,0,87,3,40,62,486,349,304,194,75,14,1528,3,9,17,89,21,43,22,12,0,231,0,0,0,6,3,16,36,37,10,102,0,0,7,26,14,34,25,12,5,120,0,0,3,32,12,11,4,0,0,68,0,15,99,463,84,15,6,0,0,683,0,0,0,4,4,4,9,4,8,39,9,71,198,416,161,118,55,10,4,1045,0,3,14,123,98,76,89,33,4,439,10,91,110,426,147,83,35,6,0,908,0,0,0,4,5,0,0,0,0,9,5,38,90,438,198,231,114,28,9,1149,0,0,7,45,24,56,68,16,7,219,0,15,26,81,63,75,41,12,0,315,0,0,0,13,13,34,22,17,8,103
12801,0,0,0,10,3,0,5,0,0,19,0,12,12,96,55,27,26,16,3,249,0,3,0,52,26,55,80,89,53,357,0,8,4,12,10,10,9,0,0,50,0,0,4,18,9,3,0,0,3,44,0,0,0,21,34,34,28,21,5,143,0,3,6,19,23,24,22,12,4,116,0,0,0,5,3,14,25,29,11,90,0,0,0,8,3,11,7,0,0,24,0,0,0,5,0,4,0,0,0,14,0,0,7,21,8,0,0,0,0,37,0,0,3,10,9,16,31,26,14,116,4,30,69,310,202,157,105,46,9,933,0,4,0,27,29,42,29,14,4,163,0,8,0,9,4,4,3,0,0,27,0,0,0,4,18,12,10,6,3,44,0,17,34,99,33,16,12,0,0,222,0,5,3,42,29,12,20,8,5,121,0,0,0,4,5,0,0,0,0,15,0,3,10,43,45,41,43,49,15,247
12802,0,0,0,11,0,4,0,0,0,17,0,8,10,105,60,38,20,12,4,252,0,3,0,33,18,43,78,42,29,246,0,0,4,9,7,9,0,0,0,32,0,5,6,26,13,9,3,3,0,63,5,0,0,20,39,56,58,22,8,215,0,4,6,30,18,33,32,7,4,136,0,0,0,6,4,18,30,20,9,83,0,0,0,6,3,15,17,6,0,51,0,0,0,6,4,0,3,0,0,16,0,0,26,73,15,0,0,0,0,112,0,5,3,15,6,21,24,31,20,119,3,19,45,198,165,148,80,36,7,691,0,0,0,17,32,48,59,25,5,188,0,0,0,11,5,0,0,0,0,20,0,0,0,9,16,5,4,0,0,32,6,16,16,75,33,25,22,4,3,200,0,0,0,30,13,17,35,3,7,104,0,0,0,4,4,4,0,0,0,12,0,7,8,35,43,45,56,44,7,245
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,8,0,0,0,0,0,13,0,0,0,5,0,3,0,4,0,12,0,0,3,8,0,7,5,0,0,16,0,0,4,6,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,11,0,0,4,18,7,5,0,0,0,32,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,10,0,0,0,5,0,6,3,5,0,22,0,6,0,40,22,20,18,3,0,105,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,6,0,6,9,10,3,0,0,0,0,26,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,17
20101,0,7,0,13,8,3,0,0,0,28,0,3,9,21,12,10,17,10,13,92,0,0,0,12,3,17,36,17,14,104,0,0,0,10,5,6,0,0,0,25,0,0,7,21,3,3,0,0,0,28,0,0,0,8,0,3,0,0,0,10,0,10,19,41,21,17,14,3,3,117,0,0,0,5,4,3,20,7,0,36,0,0,0,12,3,0,0,0,0,19,0,0,0,3,0,0,0,0,0,4,0,0,30,77,0,0,0,0,0,112,0,0,0,7,3,15,82,82,26,224,3,26,37,129,98,99,57,27,3,476,0,0,0,3,3,3,0,0,0,11,6,13,10,73,5,4,0,0,0,112,0,0,0,7,6,0,0,0,0,14,4,28,38,127,31,6,5,0,0,240,0,0,0,3,5,6,5,0,0,25,0,0,0,0,0,0,0,0,0,7,0,9,7,22,15,30,56,29,9,179
20102,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,13,6,3,0,47,0,0,0,16,7,12,16,16,0,64,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,9,7,4,0,0,19,0,0,0,0,3,19,31,10,0,65,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,4,7,17,25,23,10,84,0,6,0,32,48,53,33,11,0,186,0,0,0,0,0,5,11,6,0,14,0,0,0,5,0,0,0,0,0,11,0,0,0,0,7,0,0,0,0,4,0,0,7,12,5,0,0,0,0,24,0,0,0,4,9,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,10,26,16,3,76
20103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,5,0,13,0,0,0,0,0,0,8,11,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,11,0,0,0,0,5,5,11,9,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,4,0,8,29,35,3,76,0,0,0,22,26,37,28,11,6,132,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,3,12,3,0,4,0,0,36,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,18,14,0,54
20201,0,0,0,5,0,0,3,0,0,11,0,0,4,21,8,11,14,5,0,68,0,0,0,0,4,13,21,15,6,64,0,3,6,4,0,0,0,0,0,12,0,8,3,16,0,0,0,0,0,26,0,0,0,5,0,0,3,0,0,10,0,6,17,63,21,9,19,0,0,138,0,0,0,0,0,0,12,3,0,27,0,0,3,10,0,0,0,0,0,15,0,5,31,187,69,38,19,15,0,369,0,0,3,53,7,0,0,0,0,69,0,0,0,3,4,11,44,38,5,109,6,27,32,88,84,61,40,15,3,358,0,0,0,0,0,0,0,0,0,3,0,5,7,44,9,0,0,0,0,72,0,0,3,3,9,0,0,0,0,19,0,25,36,119,29,10,7,0,0,230,0,0,0,0,3,6,5,3,0,15,0,0,0,3,0,0,0,0,0,4,0,0,4,11,10,29,38,17,9,119
20202,0,0,0,3,0,0,0,0,0,3,0,0,0,17,16,12,12,4,3,63,0,3,0,7,9,11,38,16,8,90,0,0,4,0,5,0,0,0,0,7,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,7,0,0,0,21,0,6,5,0,0,38,0,0,0,0,3,3,21,7,0,44,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,14,0,0,0,6,0,0,0,0,0,5,0,0,0,7,13,13,35,33,8,110,0,9,15,79,93,93,56,18,0,354,0,0,0,6,0,3,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,18,0,9,4,23,12,0,0,4,0,51,0,0,0,5,3,3,7,0,0,20,0,0,0,0,0,0,0,0,0,4,0,3,0,17,30,26,34,24,10,150
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,9,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,14,0,0,0,14,3,8,13,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,9,21,8,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,0,13
20301,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,0,24,0,0,0,5,0,6,7,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,12,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,22,15,0,56,0,8,3,34,25,23,18,0,0,106,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,10,0,0,0,6,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,13,12,0,40
20302,0,20,25,51,29,14,3,0,0,144,0,18,14,108,45,37,33,18,15,287,0,0,12,56,28,97,194,173,116,677,0,3,6,15,6,4,0,0,0,39,0,9,13,48,10,0,0,0,0,82,4,0,3,19,10,19,12,3,0,68,0,20,43,128,43,29,23,7,3,287,0,0,0,0,3,19,62,35,6,126,0,0,23,31,7,7,0,3,4,71,0,0,35,138,39,26,18,10,0,263,0,3,18,139,5,0,0,0,0,167,3,5,4,12,9,37,203,150,54,487,7,39,98,399,216,174,110,51,5,1106,0,0,0,25,37,74,105,51,19,320,7,58,85,321,33,4,8,0,0,519,0,7,0,7,14,7,0,0,0,34,9,40,108,318,122,49,22,4,0,674,0,0,3,14,16,21,43,16,7,128,0,4,4,11,3,5,0,0,0,26,0,3,15,69,63,120,134,89,35,532
20303,0,0,0,4,0,0,0,0,0,7,3,8,7,35,23,28,22,9,6,145,0,0,0,24,13,29,100,38,21,226,0,0,0,9,3,3,3,0,0,18,3,0,5,3,0,0,0,0,0,8,0,0,0,0,3,6,0,0,0,7,0,6,0,16,15,4,7,3,0,47,0,0,0,0,7,40,59,33,9,136,0,3,0,6,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,15,0,0,5,16,15,18,85,53,13,217,4,37,34,178,113,86,87,35,3,580,0,0,0,0,0,10,10,0,0,22,0,0,6,6,0,0,0,0,0,14,0,0,0,9,7,0,5,0,0,25,0,10,5,36,7,8,4,0,0,71,0,0,0,3,0,5,7,4,3,32,0,0,0,0,0,0,0,0,0,0,0,4,6,32,30,55,83,48,8,257
20401,0,0,0,4,3,0,0,0,0,9,0,5,3,20,10,10,16,10,0,76,0,0,0,6,8,18,41,35,10,123,0,3,0,0,3,0,0,0,0,13,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,3,6,0,0,11,0,6,5,10,11,16,0,0,3,44,0,0,0,4,3,5,22,10,3,46,0,0,0,5,3,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,16,0,0,0,11,13,22,48,27,10,123,0,8,10,66,57,73,78,25,10,316,0,0,0,0,0,6,3,3,0,15,0,5,0,12,0,0,0,0,0,14,0,0,0,5,6,5,0,0,0,22,0,15,11,36,10,0,4,0,0,73,0,0,0,0,0,3,9,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,31,30,29,4,115
20402,0,0,0,0,0,0,0,0,0,0,0,0,7,18,5,3,3,7,0,42,0,0,0,7,0,10,62,57,28,170,0,0,0,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,8,0,0,0,29,0,0,0,0,0,0,5,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,6,43,0,0,0,0,0,50,0,0,0,4,3,14,49,35,7,102,0,0,5,32,33,30,38,9,4,153,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,20,0,0,0,4,0,0,5,0,0,8,0,14,5,36,4,3,6,0,0,70,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,9,0,4,0,6,10,18,23,13,5,86
20403,0,0,0,0,0,0,0,0,0,3,0,0,0,14,4,9,8,6,0,44,0,3,5,8,7,17,49,56,31,171,0,0,0,0,0,0,6,0,0,3,0,0,4,8,0,0,0,0,0,15,0,7,0,0,3,4,3,0,3,16,0,10,3,12,8,4,0,4,0,44,0,0,0,0,0,0,8,0,0,10,0,0,0,7,0,0,0,0,0,13,0,0,0,7,0,0,4,0,0,16,0,14,23,38,0,0,0,0,0,78,0,4,3,5,10,12,58,51,15,159,0,11,28,82,74,76,48,18,8,347,0,0,0,0,0,0,5,0,0,3,0,4,0,6,0,0,0,0,0,10,0,0,0,4,15,5,0,0,0,30,5,26,23,77,26,10,4,0,0,166,0,0,0,4,0,0,4,5,5,24,0,0,0,8,0,0,0,0,0,6,0,0,0,17,20,30,36,33,10,139
20501,0,0,0,4,0,0,0,0,0,7,0,0,0,17,6,9,12,9,0,50,0,0,0,11,0,17,35,30,14,108,0,0,3,3,5,0,0,0,0,16,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,4,8,0,0,19,0,0,0,8,0,5,6,0,0,22,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,21,67,71,9,192,0,4,21,99,60,58,54,22,3,324,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,0,0,0,19,0,0,0,3,0,4,6,0,0,14,0,0,9,22,8,4,0,0,0,47,0,0,0,6,8,3,11,0,0,30,0,0,0,21,0,0,0,0,0,18,0,3,3,4,12,26,44,34,7,132
20502,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,11,11,9,0,32,0,0,0,0,0,12,23,26,15,82,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,30,10,4,4,0,0,47,0,0,0,0,3,0,18,11,0,32,0,0,0,0,0,0,10,0,0,17,0,0,0,5,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,10,0,0,5,5,3,12,88,50,9,167,0,5,7,42,39,47,63,29,0,229,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,15,0,0,3,0,5,0,0,0,0,8,0,14,8,39,11,0,6,0,0,74,0,0,0,4,0,0,8,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,26,29,31,3,112
