SA3_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
31605,7554,4040,3451,5310,6265,6080,6404,3923,1361,44392,6,5,4,3,7,5,19,15,3,58,60,21,28,53,37,83,161,83,6,532,45,32,93,73,67,253,546,342,61,1504,222,215,275,242,241,324,255,102,30,1908,5,0,0,5,7,17,40,33,9,117,0,0,3,3,6,4,5,3,0,33,7,0,0,7,3,30,59,25,0,137,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,17,37,23,4,81,0,0,0,0,0,0,0,0,0,0,332,276,401,381,363,725,1098,615,116,4310,338,278,404,384,371,729,1120,629,112,4374,7891,4320,3862,5693,6638,6810,7518,4552,1476,48757
31606,10267,5922,5776,6697,7734,8016,7199,3693,1080,56387,14,9,14,5,6,17,15,7,7,97,6,4,9,9,9,16,26,20,0,90,8,3,6,5,9,19,35,11,3,97,160,254,255,176,209,247,197,86,23,1603,0,0,6,0,3,3,12,0,0,27,0,0,0,0,0,3,11,0,0,17,0,5,4,0,3,9,5,5,0,24,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,173,271,276,191,238,292,283,127,36,1884,184,277,287,191,238,312,304,138,43,1981,10454,6194,6062,6896,7970,8329,7505,3829,1125,58363
31607,9455,4932,5408,6243,6412,6253,5137,3036,1040,47929,10,3,4,9,13,14,19,14,9,98,3,6,15,12,4,26,28,11,0,98,4,7,8,12,0,16,37,6,0,81,159,209,157,161,169,185,140,108,65,1346,3,0,0,0,0,7,7,0,0,17,0,0,0,0,0,4,0,0,0,10,0,5,0,0,0,0,7,0,0,18,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,172,218,189,181,176,240,224,125,73,1593,182,217,191,197,186,254,235,140,79,1687,9636,5152,5599,6440,6606,6509,5380,3179,1119,49610
31608,3934,2160,1574,2538,3554,3850,3350,1604,411,22979,0,0,0,3,3,12,8,7,0,48,9,5,20,9,11,15,21,16,3,110,5,3,9,3,3,10,27,12,0,74,69,126,83,91,92,106,112,38,11,733,0,5,4,0,0,0,0,7,0,18,0,0,0,0,3,3,4,0,0,11,0,5,0,0,6,0,5,3,0,15,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,81,143,117,104,114,140,167,82,19,972,81,139,117,109,122,160,178,91,20,1013,4015,2303,1690,2644,3674,4000,3531,1701,428,23999
31701,31281,20169,20668,18832,18343,17416,15083,9458,3698,154939,29,23,21,18,27,28,51,33,20,260,39,69,41,34,49,64,67,27,11,397,7,8,19,4,14,33,65,15,0,169,564,1168,812,591,717,710,511,312,154,5539,0,9,4,3,0,3,12,6,0,40,0,12,8,0,12,0,8,3,0,39,0,5,8,5,5,11,15,10,0,50,5,12,10,0,0,4,0,0,0,26,6,9,8,5,8,5,0,0,0,45,0,0,0,0,0,0,0,0,0,0,621,1286,904,646,795,831,680,383,170,6307,650,1317,925,662,824,858,730,415,192,6569,31929,21484,21590,19496,19164,18270,15815,9874,3887,161504
31801,7168,4280,3905,3979,4937,5571,5079,2987,1137,39050,9,20,21,14,14,22,31,22,11,161,17,6,16,30,29,97,220,55,6,479,11,3,17,14,15,121,250,82,0,518,241,358,380,309,428,592,647,219,50,3227,3,3,5,0,0,14,38,18,4,90,0,0,0,12,8,19,19,10,0,62,5,4,7,0,5,24,41,12,0,102,3,0,7,0,0,5,0,5,0,23,0,0,0,0,0,4,11,3,0,31,0,0,0,0,0,0,0,0,0,0,280,383,441,368,497,884,1221,407,58,4538,293,399,457,379,510,901,1254,431,73,4697,7465,4684,4361,4363,5445,6474,6335,3413,1210,43749
31802,36288,26268,26125,23729,23179,20978,15669,7966,2560,182758,29,35,37,38,42,41,43,25,15,307,56,82,87,73,83,243,359,117,21,1114,33,60,81,56,82,250,455,157,32,1196,807,1257,1193,825,951,1172,1116,477,138,7939,4,12,7,17,9,39,80,28,3,206,18,12,31,18,21,38,45,6,0,199,4,10,6,14,19,68,104,25,7,255,11,14,39,11,30,29,14,0,0,152,12,8,23,17,15,39,28,15,0,160,0,0,0,0,0,0,0,0,0,0,948,1454,1470,1030,1215,1876,2202,826,199,11221,973,1495,1508,1065,1257,1921,2246,851,219,11538,37256,27765,27630,24799,24435,22900,17914,8817,2781,194291
31901,15130,9303,9184,9113,10713,12432,12526,7856,2516,88773,16,28,17,9,18,38,43,40,18,218,20,14,28,26,38,92,303,124,15,651,12,15,21,12,26,155,465,226,29,962,407,528,525,385,527,689,723,259,88,4120,3,0,6,3,0,10,56,26,6,110,7,3,9,3,4,9,7,0,0,37,0,4,0,4,3,12,50,31,0,117,4,3,0,4,7,0,0,0,0,26,3,0,0,3,3,5,36,11,0,66,0,0,0,0,0,0,0,0,0,0,450,568,585,450,605,977,1640,684,132,6095,468,592,605,455,622,1014,1687,718,146,6305,15597,9896,9783,9573,11341,13447,14209,8572,2666,95085
31902,8162,4765,4462,4498,5796,7073,7125,3874,1143,46902,37,21,27,12,24,21,39,13,4,194,13,4,11,13,16,37,78,23,0,195,0,0,14,3,0,29,77,20,0,150,166,315,282,241,327,456,444,148,46,2425,0,0,0,3,5,9,4,8,0,26,0,0,0,0,0,6,11,4,0,23,0,3,6,0,0,10,9,4,0,29,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,5,3,0,0,14,0,0,0,0,0,0,0,0,0,0,181,322,312,260,354,550,637,204,43,2864,212,340,339,273,376,574,678,218,49,3059,8373,5104,4799,4769,6174,7648,7801,4093,1194,49959
31903,8613,4909,4566,5185,6479,7843,7564,3968,1140,50268,12,11,8,16,14,20,26,27,4,133,6,3,5,21,17,44,77,23,0,202,11,10,6,7,10,54,113,38,9,250,182,292,308,249,285,472,395,133,38,2357,0,0,5,0,0,0,15,13,0,42,4,0,3,0,0,3,3,0,0,18,3,0,0,0,6,16,13,3,0,42,5,0,4,5,0,0,0,0,0,14,9,0,0,0,0,0,7,0,0,20,0,0,0,0,0,0,0,0,0,0,210,312,331,284,320,597,627,211,44,2942,227,326,343,303,336,616,658,233,50,3079,8841,5231,4909,5490,6813,8454,8218,4203,1193,53347
31904,9617,5434,5078,5801,6968,8701,10177,6442,1961,60166,8,12,5,8,14,32,43,37,9,165,17,6,21,14,28,89,209,93,6,493,31,4,12,25,36,163,569,267,24,1130,199,312,289,268,325,544,491,228,88,2754,0,0,3,0,0,14,55,41,4,116,0,0,0,0,0,11,13,0,0,27,0,4,3,3,4,20,64,34,3,132,5,4,0,8,4,6,0,0,0,33,6,0,8,0,8,25,23,5,0,68,0,0,0,0,0,0,0,0,0,0,257,331,335,333,413,875,1420,665,124,4748,262,345,345,341,432,904,1461,697,132,4915,9877,5782,5421,6145,7397,9601,11633,7138,2093,65088
31905,6814,4319,3854,4292,5459,7423,7940,3809,1087,45004,8,9,7,5,25,29,26,23,0,145,8,5,7,8,11,70,79,42,8,249,9,7,8,9,9,52,127,38,4,253,194,240,229,198,270,396,373,131,42,2077,0,3,0,0,10,8,21,7,0,51,5,0,8,4,3,0,10,0,0,34,3,0,0,4,3,10,24,6,0,50,0,0,0,0,7,0,0,0,0,8,0,0,4,0,3,10,3,0,0,19,0,0,0,0,0,0,0,0,0,0,221,260,258,224,317,551,644,222,55,2749,228,273,263,228,339,579,669,248,57,2895,7043,4589,4124,4524,5797,8002,8611,4059,1144,47895
39797,0,6,20,46,38,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,13,21,11,11,0,3,0,0,60,0,0,3,0,4,0,0,0,0,11,6,6,35,33,25,30,5,0,0,139,0,0,3,12,0,0,3,0,0,19,0,0,3,9,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,71,61,46,34,14,0,0,240,6,20,71,61,46,34,14,0,0,240,6,24,87,111,79,34,14,0,0,354
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,1398,5742,5847,3018,2161,2166,2085,1103,414,23926,0,13,10,0,3,6,0,0,0,39,31,51,97,72,68,50,30,11,0,419,60,53,99,81,55,50,8,0,0,411,11,29,49,36,54,25,17,0,0,216,219,445,538,460,491,542,439,262,180,3580,22,17,38,47,34,19,4,0,0,186,0,6,10,18,3,11,3,0,0,57,10,28,14,27,8,15,8,0,0,113,3,4,6,5,11,9,0,0,0,34,0,0,0,0,0,0,0,0,0,0,363,629,855,746,734,718,525,277,185,5020,363,643,863,747,738,722,523,277,185,5062,1754,6386,6708,3763,2900,2887,2611,1377,594,28990
40102,14624,8877,7866,9478,10934,10118,8593,4206,1448,76143,9,11,9,11,17,24,12,14,4,108,6,6,4,5,13,3,5,5,0,48,4,7,9,8,10,21,8,3,0,71,11,6,5,4,7,10,8,11,0,49,172,310,258,169,156,177,126,60,29,1451,0,3,7,0,8,7,3,0,0,32,0,0,0,0,0,0,3,0,0,9,4,3,4,0,4,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,341,283,188,189,227,156,70,30,1676,201,347,293,200,204,248,170,85,37,1788,14819,9225,8156,9679,11140,10366,8765,4293,1489,77928
40103,7665,5562,3981,5503,6048,5486,5295,3486,1531,44553,0,4,0,0,6,4,7,0,0,35,3,13,8,4,5,8,10,5,0,53,4,16,17,13,7,13,6,0,0,62,0,4,0,0,6,5,0,0,0,14,102,146,168,98,102,92,89,59,33,874,0,0,0,0,3,4,4,0,0,14,0,0,0,0,0,0,0,0,0,3,8,6,9,5,7,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,173,197,117,130,124,104,69,37,1056,108,178,197,117,136,129,110,76,38,1086,7773,5742,4185,5623,6182,5614,5403,3556,1567,45644
40104,8856,6320,7319,7334,6849,6186,5057,3996,1877,53788,0,6,4,3,3,4,8,9,0,37,0,9,5,0,4,4,3,0,0,23,0,5,14,9,3,5,0,0,0,34,0,0,0,0,3,4,4,0,0,9,97,132,144,91,103,84,44,33,28,751,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,6,0,0,8,5,0,3,3,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,148,161,101,113,106,56,34,28,844,106,151,166,107,118,107,62,42,33,887,8965,6475,7480,7439,6969,6288,5118,4042,1908,54676
40105,5244,4332,5504,4773,4434,4318,3693,2511,1314,36127,9,5,0,3,4,0,8,9,5,47,3,6,20,8,8,6,9,0,0,60,0,11,10,9,0,3,3,0,0,37,0,3,0,5,0,0,9,0,0,18,65,177,155,75,81,119,102,57,25,850,0,0,0,0,0,0,6,0,0,13,4,0,0,0,0,0,0,4,0,14,0,4,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,206,180,92,95,141,122,60,25,998,80,210,184,93,101,141,133,69,32,1050,5322,4544,5692,4873,4533,4464,3826,2578,1345,37173
40106,4978,3621,4304,4067,3703,3619,2805,1460,785,29339,9,5,4,6,4,6,5,4,0,39,4,4,6,3,0,6,0,0,0,17,0,5,6,5,4,10,10,3,0,48,0,0,5,0,6,0,5,0,0,16,73,94,122,77,71,76,54,31,17,625,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,105,140,95,86,93,72,35,17,713,83,108,147,100,93,93,81,41,21,758,5057,3732,4444,4162,3789,3709,2885,1501,806,30095
40107,5886,4294,4569,4877,4915,4475,4175,2496,1513,37204,0,5,0,3,4,4,3,6,4,40,0,9,0,3,0,6,3,0,0,24,3,3,10,10,3,3,11,4,0,53,0,0,0,0,0,0,3,0,0,6,124,120,152,89,84,75,65,67,52,831,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,9,0,0,0,4,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,128,134,166,111,91,89,89,68,58,938,128,144,166,116,94,93,91,78,63,981,6016,4438,4734,4993,5005,4569,4273,2575,1574,38181
40201,6784,4425,4292,4269,4892,4973,3500,2228,902,36271,10,6,6,8,4,8,13,4,3,63,0,0,4,4,3,0,0,0,0,16,0,0,0,3,8,3,5,0,0,28,0,0,0,0,6,0,6,0,0,23,110,202,113,103,80,92,80,40,30,846,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,205,128,108,93,98,103,44,33,924,126,210,128,118,94,108,116,44,34,986,6905,4632,4420,4386,4994,5085,3619,2269,933,37256
40202,22263,12625,15179,12318,10972,10627,7025,3911,1611,96535,32,13,21,21,18,21,27,16,7,184,4,0,3,9,0,3,5,0,0,31,7,3,10,5,8,6,11,5,0,57,0,0,6,0,0,4,3,0,0,24,415,499,525,324,238,231,168,132,70,2605,0,4,0,3,3,10,0,3,0,20,0,0,5,0,3,5,0,0,0,10,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,519,548,341,250,265,188,139,72,2737,457,533,568,362,268,291,217,151,76,2926,22724,13153,15749,12684,11242,10914,7239,4059,1697,99460
40203,13718,8855,14137,12166,8544,6975,5558,3374,1514,74836,8,5,12,14,10,9,16,9,9,85,3,0,6,0,4,7,0,4,0,35,0,9,17,3,0,3,6,0,0,42,0,0,4,4,4,5,0,0,0,22,161,235,273,179,157,150,129,64,37,1386,0,0,4,3,0,0,9,6,0,15,0,0,3,0,0,3,0,0,0,8,4,0,0,0,5,4,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,167,256,309,194,177,172,144,75,40,1528,180,256,314,212,182,181,162,81,44,1617,13895,9111,14450,12376,8730,7158,5715,3457,1562,76450
40204,27765,18121,20266,19721,17015,15925,12263,6720,2406,140217,34,23,13,20,22,19,24,21,7,181,7,27,23,10,8,7,3,3,0,88,3,10,26,15,3,10,3,0,0,76,4,15,14,4,9,7,6,0,0,63,429,506,545,378,310,240,168,70,45,2692,0,11,8,3,3,9,9,0,0,34,0,0,0,0,3,0,3,0,0,15,0,10,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,449,575,619,417,340,274,192,78,45,2991,485,594,636,440,361,294,215,91,53,3175,28247,18720,20904,20160,17379,16223,12475,6816,2458,143387
40205,16324,10788,11114,12464,12220,11593,10396,6368,2348,93610,10,4,7,7,9,12,20,16,9,96,0,0,0,6,3,4,11,0,0,27,0,5,14,3,4,10,6,0,0,46,0,3,4,0,5,0,3,0,0,17,231,298,267,192,146,154,99,104,72,1552,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,236,307,284,206,158,177,120,103,76,1671,247,309,298,215,162,186,148,122,82,1769,16568,11101,11407,12682,12383,11778,10534,6495,2428,95375
40301,4546,3511,3497,3971,4364,4931,4857,2846,1425,33953,0,0,9,0,6,4,11,13,16,53,3,10,10,12,17,9,11,5,0,73,0,0,19,3,5,15,9,3,0,61,4,3,16,6,12,13,5,0,0,58,130,166,156,124,116,141,154,81,20,1094,0,0,0,0,5,3,6,0,0,20,0,3,0,0,4,6,4,0,0,18,0,0,7,0,3,10,4,0,0,30,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,141,187,213,147,159,206,186,89,23,1353,145,189,216,147,165,213,196,102,39,1404,4690,3692,3721,4122,4530,5147,5056,2945,1457,35361
40302,15227,10934,13873,13154,11149,11036,9663,5208,2709,92965,0,3,19,10,10,9,24,11,10,99,0,10,6,8,7,5,12,3,0,51,3,10,15,10,11,20,9,0,0,77,0,3,7,4,3,0,0,0,0,29,219,350,328,187,198,184,145,74,34,1714,4,4,5,3,11,4,5,0,0,35,0,0,0,3,0,3,3,0,0,11,4,0,3,3,7,6,9,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,230,379,364,217,240,226,176,88,37,1954,235,381,379,225,247,235,201,96,51,2056,15470,11318,14252,13382,11396,11272,9861,5309,2761,95022
40303,11190,7886,6696,8189,8808,7808,6777,4386,2132,63863,3,5,3,8,9,10,16,10,4,71,6,7,8,12,8,6,0,0,0,38,0,12,20,0,0,3,5,4,0,59,0,3,0,0,6,3,0,0,0,13,171,288,213,174,163,227,246,190,116,1801,0,8,0,3,0,4,4,0,0,15,0,0,0,0,0,0,4,0,0,0,4,6,9,0,3,7,11,0,0,41,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,182,330,253,192,182,248,270,198,118,1974,187,334,258,203,191,261,283,207,127,2049,11374,8218,6953,8388,8996,8075,7057,4596,2254,65914
40304,30642,19360,20570,21936,22101,21468,19387,10419,3789,169672,17,9,13,20,19,52,51,24,15,227,8,3,3,8,6,11,27,5,0,76,0,7,16,7,9,13,23,4,0,85,0,10,3,6,5,11,8,4,0,55,543,688,553,407,378,328,290,113,62,3372,0,4,8,4,4,10,9,0,0,41,0,0,0,5,3,7,0,0,0,16,11,0,10,5,9,14,3,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,718,596,447,420,394,360,129,62,3697,592,729,609,464,440,448,415,159,78,3927,31234,20087,21180,22402,22537,21920,19800,10578,3868,173605
40401,17698,13027,17132,14874,14811,14423,11610,7225,3548,114350,5,10,14,13,17,22,35,16,14,144,9,8,4,9,6,18,4,3,0,61,3,9,22,9,15,18,24,0,0,99,0,0,3,5,4,6,7,5,0,36,277,369,428,283,291,293,230,172,100,2440,0,5,6,3,5,4,6,6,0,28,0,0,0,0,0,14,0,5,0,18,0,0,3,0,3,0,0,0,0,10,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,291,388,474,313,318,347,272,182,97,2697,302,398,484,328,337,369,308,202,112,2841,18002,13424,17616,15197,15147,14790,11908,7433,3667,117188
40402,9217,6704,8352,7848,7769,8283,6117,2951,1421,58660,6,6,4,8,11,11,19,14,0,85,0,9,7,4,8,0,0,0,0,36,3,0,18,5,6,16,10,3,0,68,0,0,0,8,0,0,4,0,0,17,151,241,234,215,189,137,93,54,36,1353,0,0,8,0,8,3,5,3,0,26,0,0,0,0,0,0,0,0,0,3,4,4,8,9,7,5,5,0,0,38,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,160,258,272,245,216,170,124,63,41,1544,169,260,277,253,234,181,138,75,43,1626,9382,6964,8626,8105,8000,8462,6258,3024,1461,60287
40403,9269,7808,11080,8823,7530,6963,5278,3733,2300,62796,3,5,9,7,13,14,12,17,14,89,3,10,7,4,5,12,10,0,0,52,6,11,16,8,6,10,7,0,0,67,0,6,10,11,8,20,0,0,0,53,163,249,252,195,141,159,133,92,61,1445,0,0,5,0,3,9,4,4,0,19,0,0,0,0,0,3,6,0,0,11,0,4,8,0,6,5,8,0,0,37,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,168,275,301,220,174,222,166,96,61,1692,175,278,305,232,192,235,182,114,69,1785,9442,8087,11392,9056,7721,7205,5459,3845,2370,64579
40501,6733,3834,3554,4324,4897,5280,4431,2318,838,36205,8,8,8,8,13,12,20,9,7,94,3,0,0,0,5,10,5,3,0,28,0,3,4,7,0,15,24,3,0,60,0,0,4,0,0,4,10,6,0,20,97,150,149,99,90,121,146,60,31,948,0,0,0,4,0,12,3,0,0,16,0,0,0,0,0,4,3,0,0,12,0,0,6,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,160,165,107,104,169,194,78,31,1102,109,169,172,113,116,181,214,83,41,1195,6839,3999,3732,4442,5014,5458,4637,2396,880,37397
40502,3754,1905,1954,2135,2686,3422,3205,1759,623,21453,4,0,9,3,9,10,9,5,6,52,5,0,0,5,0,0,6,0,0,23,10,0,0,10,7,18,33,9,0,88,0,3,0,0,3,13,13,4,0,32,63,101,92,96,144,210,159,67,24,952,0,0,0,3,0,4,5,0,0,13,0,0,0,0,3,7,3,6,0,23,0,0,0,3,3,8,0,0,0,13,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,74,102,92,112,170,264,223,89,23,1155,83,107,100,121,178,270,233,93,31,1204,3840,2012,2052,2255,2864,3688,3435,1853,658,22659
40503,4461,2594,2501,2519,3155,3919,3485,2148,792,25581,11,13,3,10,10,13,13,12,5,86,4,0,0,6,3,17,18,0,0,50,12,3,12,10,12,29,47,13,0,128,0,0,5,0,6,13,6,4,0,35,134,187,189,175,241,241,236,83,34,1515,0,0,0,0,3,5,5,0,0,14,0,0,0,7,0,11,17,0,0,40,0,0,4,0,4,4,0,0,0,9,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,155,193,205,200,268,315,341,96,36,1796,163,198,216,207,276,326,350,109,40,1882,4626,2796,2717,2722,3431,4250,3836,2255,828,27462
40504,3598,1821,1958,2140,2720,4139,4667,2699,900,24646,5,7,3,6,5,19,20,19,3,80,0,0,0,6,4,4,19,0,0,31,3,5,4,3,3,19,15,3,0,51,0,0,0,3,5,9,3,0,0,16,120,138,183,171,183,320,359,174,21,1670,0,0,0,0,0,9,8,0,0,24,0,0,0,0,0,5,8,0,0,10,3,0,0,0,3,7,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,149,186,183,199,374,408,177,26,1830,125,154,192,191,203,388,426,196,33,1910,3725,1972,2155,2328,2922,4528,5090,2897,930,26557
