SA3_CODE_2021,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_used_home_Eng_only_M,Lang_used_home_Eng_only_F,Lang_used_home_Eng_only_P,Lang_used_home_Oth_Lang_M,Lang_used_home_Oth_Lang_F,Lang_used_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
31201,19539,16279,35821,1226,1076,2304,2574,2283,4856,927,810,1737,1183,993,2178,3188,2764,5949,2872,2322,5196,2784,2119,4902,2508,1947,4458,1477,1173,2645,649,570,1223,148,219,371,18293,15382,33673,1247,895,2141,1013,1013,2025,127,128,253,124,136,261,1266,1273,2532,13397,12145,25541,1966,1996,3967,14400,13148,27547,1008,1025,2035,14364,13081,27438,291,227,519,2257,2066,4327,488,487,980,100,136,234,258,546,806,5079,5845,10930,1227,950,2173,3914,3021,6932,842,629,1478,677,492,1168,75,53,129,14258,13731,27985,15515,5270,20787
31202,61201,60494,121691,3864,3639,7499,8698,8300,16996,3810,3598,7413,3521,3432,6950,7621,8020,15641,8048,8153,16204,8274,8121,16395,8209,7814,16026,5683,5322,11007,2679,2893,5576,790,1184,1979,55798,57631,113427,5407,2857,8263,2402,2437,4848,692,654,1347,656,657,1316,3756,3754,7507,48071,47970,96036,6813,7677,14485,51630,51769,103403,3321,3918,7239,52054,52473,104528,954,898,1847,7937,7575,15506,2382,2462,4847,555,771,1331,1032,2399,3433,19333,23062,42393,4281,3957,8239,13685,12320,26004,2921,2549,5477,2454,2133,4588,144,136,280,53153,54860,108011,6319,5858,12182
31203,11970,11419,23382,607,566,1170,1429,1309,2733,640,613,1252,670,746,1415,1803,1849,3653,1612,1611,3229,1695,1587,3282,1626,1499,3124,1270,1071,2341,523,423,952,93,145,240,10616,10479,21094,1351,935,2287,333,320,649,38,34,69,27,37,62,395,391,784,8540,7996,16534,1963,2276,4239,9845,9411,19251,671,865,1536,9567,9102,18665,138,140,279,1296,1179,2471,375,378,752,70,123,189,212,447,657,4180,4916,9098,965,791,1757,2516,2092,4612,567,408,977,317,241,559,33,28,53,9383,9274,18664,4106,3966,8077
31301,17842,19239,37081,514,541,1052,1550,1586,3143,829,766,1602,596,485,1080,1014,1106,2122,1403,1532,2937,1957,2171,4126,2757,3302,6054,4052,4382,8433,2567,2605,5169,606,764,1366,16850,18430,35277,994,806,1801,568,618,1186,24,21,47,21,29,48,614,665,1280,13358,14268,27624,3477,4006,7488,16376,17598,33974,567,788,1352,15972,17234,33209,153,174,327,1433,1473,2907,517,559,1075,103,132,227,212,532,738,5873,6633,12509,1404,1436,2841,5174,5747,10926,1242,1176,2418,1000,1031,2030,46,45,88,16585,18092,34678,914,1023,1932
31302,38708,41077,79787,2765,2684,5448,6076,5679,11757,2580,2422,5001,2592,2676,5268,5515,6160,11665,4673,5218,9892,4584,4913,9498,3978,4472,8453,3422,3884,7308,1965,2108,4072,559,861,1422,37168,39895,77058,1541,1182,2728,2042,2323,4370,71,74,147,129,135,264,2239,2531,4782,29924,31127,61051,6359,7499,13864,33618,35231,68846,2591,3309,5902,33253,35172,68422,750,704,1456,5544,5185,10729,1575,1630,3201,411,682,1092,794,1871,2657,12599,15122,27721,2757,2850,5609,8170,8465,16629,2255,2122,4378,1580,1541,3120,178,169,354,35725,38144,73870,2508,2762,5282
31303,8209,6692,14897,361,339,701,835,873,1708,405,383,789,444,256,702,1366,747,2114,1253,803,2054,1066,941,2005,1014,961,1974,947,886,1836,416,364,776,98,135,232,7841,6465,14306,370,221,597,556,259,819,13,7,28,42,6,44,607,282,889,6406,5160,11569,1190,1020,2215,5734,5818,11548,478,407,881,5714,5776,11482,75,80,151,742,778,1522,238,273,509,29,56,85,86,209,298,2323,2506,4829,426,439,865,2679,1491,4166,422,280,697,380,268,651,22,16,42,6085,6122,12210,2072,595,2669
31304,33904,35303,69207,2164,2030,4185,5233,4919,10154,2492,2411,4903,2290,2176,4469,4096,4357,8457,4158,4782,8941,4536,4833,9363,3924,4053,7979,3033,3406,6441,1572,1760,3335,409,573,987,32543,34275,66818,1363,1027,2391,1382,1444,2827,63,71,133,97,92,187,1539,1606,3152,26363,27179,53541,5887,6505,12397,30327,31382,61711,1850,2293,4140,29780,31046,60819,636,541,1172,4880,4618,9492,1668,1752,3416,459,598,1062,719,1459,2172,12342,14287,26627,2394,2349,4745,7148,7192,14334,1778,1680,3460,1141,1158,2299,133,89,223,31858,33425,65283,1389,1541,2929
31305,30395,33374,63771,1434,1333,2769,3597,3441,7043,1825,1691,3521,1531,1381,2915,2778,2895,5678,3464,3894,7358,4272,4786,9061,4201,4908,9110,4093,4851,8951,2400,2904,5310,791,1280,2068,29105,32233,61341,1291,1141,2433,1019,1088,2113,58,55,111,52,68,127,1129,1217,2349,21941,23934,45870,6745,7800,14545,26754,29296,56054,1940,2400,4339,26325,28968,55290,406,378,787,3361,3227,6586,1239,1233,2472,340,425,764,613,1320,1934,11972,13832,25803,2203,2269,4476,6583,7544,14125,1572,1537,3110,1180,1366,2542,112,114,232,28171,31123,59294,2037,2207,4248
31401,44566,45223,89786,2632,2382,5012,7071,6549,13627,3282,3097,6374,2572,2252,4822,4619,4783,9403,5881,6620,12494,7006,7327,14336,5453,5619,11072,3852,4069,7923,1857,1952,3812,348,571,911,42986,44027,87013,1578,1200,2776,781,734,1517,54,54,105,53,38,85,883,823,1710,35167,35584,70753,8274,8645,16916,40545,40872,81415,2837,3287,6121,41115,41702,82814,907,791,1703,6866,6353,13218,2598,2634,5236,939,961,1899,1134,2044,3179,22399,24180,46571,2735,2335,5073,6546,6737,13288,1268,1170,2445,752,825,1575,66,50,122,42871,43898,86768,822,908,1721
31402,42722,45344,88063,3591,3288,6876,7314,6717,14035,2786,2866,5648,2741,2916,5660,6528,7505,14034,6801,7257,14057,5319,5697,11021,3490,3909,7404,2509,2887,5394,1264,1606,2865,381,687,1070,41370,44250,85616,1358,1092,2447,1296,1375,2678,80,70,148,80,87,168,1453,1535,2992,29010,30687,59701,12101,13037,25138,34036,36053,70091,6884,7506,14391,35413,37521,72937,975,957,1939,6945,6358,13299,2027,2237,4264,653,938,1595,1220,2659,3873,18808,21594,40396,2780,2715,5497,6134,6778,12913,1476,1470,2938,874,977,1853,132,135,270,40704,43300,84003,1418,1709,3129
31403,19659,20186,39846,1334,1231,2563,2780,2583,5366,1367,1175,2539,1315,1276,2590,2858,2884,5746,2822,2895,5720,2437,2602,5044,2030,2321,4346,1697,1940,3638,822,921,1741,203,349,546,18986,19596,38583,673,593,1268,703,789,1486,41,34,74,55,42,98,796,862,1663,14847,14948,29796,3974,4423,8393,16826,17006,33838,1952,2322,4271,16989,17432,34422,362,357,715,2612,2401,5016,912,869,1779,295,418,714,532,1025,1555,8266,8949,17219,1276,1213,2494,3738,3872,7611,821,756,1573,581,684,1266,97,105,201,18680,19191,37865,744,843,1588
31501,17011,15199,32207,1288,1208,2493,2695,2449,5146,1093,1011,2099,1177,1053,2227,2653,2355,5011,2168,1961,4136,2214,1933,4144,1915,1749,3668,1240,1001,2239,493,400,892,77,70,150,15694,14004,29702,1317,1190,2509,3566,3114,6686,2936,2918,5854,2047,1942,3987,8552,7977,16534,13861,12318,26177,1254,1279,2529,8365,7716,16082,5470,5764,11229,13639,13204,26846,206,230,431,2290,2077,4368,453,464,917,48,90,140,190,476,673,4442,5050,9492,1158,1283,2440,3756,2417,6176,886,595,1480,804,607,1412,98,62,167,13514,13325,26841,6525,3938,10463
31502,15829,14550,30377,1289,1126,2412,2285,2170,4457,1027,879,1909,1183,1113,2296,2631,2581,5215,2102,2045,4149,1924,1764,3689,1866,1531,3397,979,805,1781,469,409,878,78,122,197,14745,13692,28438,1084,856,1944,3797,3978,7771,81,54,138,148,153,300,4028,4184,8210,12088,11149,23237,1827,1913,3740,12681,11783,24462,1214,1319,2531,12886,12062,24947,254,242,492,1982,1912,3896,438,404,839,84,138,225,307,548,853,4691,5372,10064,987,909,1892,3144,2485,5628,772,551,1327,773,507,1282,108,92,202,13199,12895,26098,7670,4677,12349
31503,8547,8691,17238,513,507,1015,1086,1076,2158,419,374,795,448,492,939,1034,1133,2168,896,1028,1924,1034,1154,2188,1364,1344,2705,1066,877,1945,519,493,1012,167,226,389,7805,7958,15760,741,737,1480,934,968,1899,31,22,52,38,36,76,999,1034,2030,7039,7108,14147,492,621,1112,7325,7496,14822,257,292,555,7364,7477,14836,91,102,191,941,940,1880,208,187,389,34,80,111,115,262,376,2354,3273,5623,427,490,918,1986,1721,3705,548,306,858,648,445,1094,45,29,73,7255,7429,14684,3285,2943,6230
31601,27803,31155,58956,1508,1356,2864,4058,3987,8046,2047,2198,4239,1655,1819,3473,3004,3231,6230,3400,3941,7345,3765,4314,8080,3124,3597,6720,2760,3382,6147,1786,2271,4052,690,1080,1772,26483,30101,56585,1322,1053,2374,549,522,1073,23,29,55,21,25,45,596,579,1175,19921,22209,42128,6593,7563,14159,24544,27453,51998,1958,2329,4285,23868,26830,50699,482,427,912,3847,3781,7626,1514,1764,3282,597,854,1450,844,1589,2430,13063,15434,28490,1944,2096,4041,4419,5171,9587,996,1047,2046,530,630,1165,43,42,84,25717,29049,54766,1397,1810,3208
31602,45868,50442,96305,2432,2275,4711,6043,5727,11763,2832,2730,5563,2373,2366,4742,4919,5601,10519,5417,6192,11615,5928,6592,12515,5660,6702,12363,5401,6362,11763,3593,4163,7756,1267,1731,2999,43555,48510,92063,2313,1936,4241,1056,1103,2165,57,40,93,37,51,87,1153,1193,2344,34411,37641,72053,9158,10524,19688,40928,44980,85902,2616,3218,5832,39917,44087,84001,751,724,1476,5682,5398,11083,1940,2107,4043,637,835,1474,1062,2256,3318,19469,22426,41894,3220,3425,6644,8984,10554,19535,1932,2017,3950,1369,1538,2909,95,88,186,42360,47185,89552,3316,3570,6885
31603,30640,33031,63673,1387,1288,2673,3148,2856,6004,1537,1458,2994,1579,1844,3420,3869,4208,8082,3762,3952,7715,4034,4355,8382,4278,5096,9380,4171,4385,8556,2142,2485,4620,725,1105,1834,28861,31508,60369,1783,1523,3304,576,605,1183,34,30,68,34,27,61,651,658,1306,22253,23796,46047,6438,7362,13797,26434,28458,54893,2161,2535,4691,25700,27775,53475,392,366,758,2945,2632,5581,1065,1084,2143,408,692,1101,918,1682,2604,14172,16241,30417,2263,2197,4461,5724,6349,12074,1156,1133,2284,677,788,1464,59,61,125,27615,29948,57564,4419,4686,9107
31605,22391,24264,46660,1004,933,1932,2976,2797,5777,1366,1219,2574,826,828,1651,1735,1907,3643,2558,2976,5531,3069,3531,6601,3007,3532,6534,3305,3600,6910,1996,2095,4093,549,855,1406,21180,23212,44392,1212,1057,2265,340,307,644,15,10,24,8,9,17,362,323,684,15560,16667,32232,5652,6453,12105,19697,21207,40902,1485,1875,3359,19139,20744,39882,315,334,651,2766,2638,5408,995,977,1972,201,283,480,429,931,1364,10740,12060,22793,1712,1800,3508,3579,4019,7594,799,847,1647,375,467,842,40,41,75,20550,22489,43043,2770,2949,5718
31606,28866,30178,59039,1505,1479,2980,3804,3654,7460,1756,1671,3435,1387,1413,2798,2959,3169,6133,3325,3676,7001,3897,4200,8093,4068,4474,8541,3692,3955,7644,1964,1865,3824,503,627,1132,27280,29101,56387,1583,1071,2655,720,719,1441,21,32,53,25,31,59,768,783,1551,21972,22905,44886,5076,5646,10724,25884,27125,53008,1237,1523,2765,25338,26771,52111,446,409,853,3501,3395,6898,1197,1256,2456,336,447,780,617,1387,2003,11644,13870,25513,2021,1958,3984,6057,5897,11952,1296,1112,2412,851,689,1536,54,52,107,26492,28303,54797,1749,1816,3565
31607,24436,25557,49996,1450,1384,2838,3505,3277,6786,1473,1395,2869,1179,1145,2321,2730,2914,5645,3139,3341,6485,3224,3497,6719,3090,3504,6591,2690,2779,5469,1510,1660,3170,447,645,1094,23284,24643,47929,1159,907,2067,746,790,1534,24,42,71,47,42,97,825,876,1702,19270,19862,39134,4005,4616,8616,22188,23112,45304,1056,1327,2379,21809,22866,44671,456,396,851,3291,3070,6361,977,1020,2000,262,345,610,561,1130,1696,9477,11140,20615,1884,1750,3635,4973,5139,10108,1123,954,2078,751,710,1462,81,69,147,22806,24067,46870,1333,1412,2741
31608,12001,12208,24207,494,449,942,1571,1493,3069,758,686,1439,466,365,829,836,841,1682,1220,1450,2673,1817,1920,3741,1932,2213,4147,1824,1756,3577,895,783,1679,187,246,435,11312,11667,22979,691,538,1232,243,218,462,17,12,21,11,9,17,265,236,504,9038,9077,18117,2212,2438,4648,10882,11029,21915,407,516,924,10643,10788,21439,132,124,259,1443,1357,2802,538,522,1065,89,107,202,192,453,647,4947,5549,10495,877,899,1774,2517,2407,4924,546,458,1002,339,267,602,23,12,41,11063,11412,22473,731,788,1522
31701,78137,83917,162059,4853,4753,9603,11426,10807,22232,5561,5427,10992,5085,5233,10312,10562,11159,21719,9371,10210,19577,9192,10102,19294,8738,9727,18465,7499,8571,16065,4431,5473,9907,1430,2458,3892,74243,80694,154939,3897,3225,7121,3513,3758,7272,91,130,216,118,138,252,3718,4017,7739,62197,67062,129263,11856,12998,24854,65859,71277,137132,8113,8715,16828,67879,73569,141447,1282,1240,2520,10749,10188,20942,3865,4075,7946,1314,1856,3173,2636,4391,7022,30537,35836,66370,4539,4655,9199,15212,16213,31422,3532,3391,6926,3582,3702,7286,541,798,1336,71516,77863,149383,6015,6104,12123
31801,20903,20562,41467,1046,965,2012,2746,2610,5359,1334,1206,2542,1059,997,2056,2155,2105,4258,2034,2215,4251,2602,2650,5253,3055,2926,5981,2814,2599,5411,1558,1573,3135,488,722,1213,19505,19539,39050,1391,1025,2414,1921,2047,3966,116,119,230,355,360,714,2386,2523,4913,17029,16898,33924,1558,1698,3251,17401,17259,34655,1326,1478,2805,18205,18153,36352,242,187,431,2399,2304,4704,744,776,1518,91,137,230,209,480,690,5643,6620,12260,1453,1408,2866,5064,4765,9832,1256,1042,2297,1461,1269,2733,94,66,159,17901,18043,35945,4305,3500,7798
31802,96239,96585,192820,5893,5302,11197,13264,12511,25774,6376,6485,12866,7949,7058,15001,14139,13771,27909,12244,12960,25204,12160,12655,24820,11087,11439,22528,8264,8343,16606,3889,4380,8267,965,1683,2648,89984,92774,182758,6255,3808,10058,5895,6026,11920,1010,1032,2045,1142,1167,2306,8048,8220,16269,75498,76210,151710,12744,14335,27084,80006,81806,161813,7036,8214,15250,82334,84532,166863,1639,1465,3107,12157,11538,23696,4113,4721,8833,1669,2584,4249,2643,4888,7536,38311,42880,81187,6569,6037,12612,17576,17361,34940,3903,3658,7562,2869,2853,5720,371,361,742,84318,88623,172949,11657,9689,21341
31901,45971,47827,93797,2222,2088,4306,5818,5366,11184,2765,2523,5292,2265,2277,4536,4729,5016,9746,4552,5043,9597,5470,5912,11383,6460,7003,13469,6554,6875,13426,4041,4190,8227,1097,1533,2632,43108,45665,88773,2864,2164,5026,2083,2155,4242,111,94,205,139,140,278,2336,2390,4721,37000,38389,75386,5749,6489,12234,40680,42357,83044,2258,2677,4935,40659,42491,83152,565,541,1100,5324,4963,10286,1682,1727,3411,339,493,821,787,1624,2412,13826,16366,30190,3130,3209,6334,11625,12142,23768,3062,2771,5835,2946,2750,5697,253,215,469,41899,44208,86107,4563,4412,8974
31902,24996,24678,49678,1217,1144,2363,3172,2843,6013,1453,1332,2779,1145,1152,2295,2300,2421,4720,2293,2433,4728,2980,3225,6209,3782,3825,7607,3950,3707,7658,2179,1924,4102,520,678,1198,23499,23407,46902,1503,1272,2773,1897,1950,3853,32,37,75,91,126,215,2024,2114,4142,19955,19710,39665,2406,2525,4927,21687,21563,43261,881,903,1779,21677,21575,43253,238,240,473,2791,2492,5285,781,827,1614,94,217,314,279,691,972,6195,7722,13922,1503,1588,3091,6546,6127,12673,1903,1466,3364,1987,1540,3529,104,77,180,22033,21999,44035,3122,2800,5923
31903,26355,26783,53141,1255,1188,2446,3282,3071,6357,1621,1455,3075,1106,1044,2151,2398,2513,4912,2558,2910,5463,3304,3570,6874,4076,4361,8439,4136,3950,8085,2105,2039,4148,512,689,1204,24699,25572,50268,1662,1212,2874,1023,1039,2062,65,63,128,63,69,137,1151,1176,2325,21404,21660,43063,2878,3271,6146,23859,24273,48133,616,844,1460,23560,24108,47671,297,272,562,2996,2788,5781,961,1018,1975,139,253,392,320,937,1256,7615,9096,16714,1916,1942,3864,7063,6925,13992,1777,1498,3273,1480,1280,2756,81,64,145,23947,24825,48769,2408,2169,4580
31904,30262,33235,63492,1290,1240,2533,3722,3560,7287,1660,1635,3296,1234,1184,2416,2530,2829,5358,2772,3314,6091,3424,4010,7440,4223,5105,9324,5272,5659,10932,3286,3461,6752,842,1223,2069,28493,31674,60166,1773,1561,3327,1350,1408,2757,64,54,119,62,81,149,1482,1546,3033,23141,25013,48159,5228,6306,11533,27144,29639,56784,1318,1826,3143,26890,29512,56400,353,401,754,3460,3357,6823,1052,1140,2199,171,300,470,525,1186,1712,9578,11645,21224,2334,2442,4777,7645,8570,16214,2066,2109,4172,1629,1542,3166,91,88,180,27876,30792,58666,3084,3332,6421
31905,24119,23508,47629,962,921,1885,2654,2459,5110,1327,1142,2462,1143,936,2078,2142,1924,4067,2224,2280,4508,2863,2944,5811,3828,4135,7963,4408,4147,8555,2093,1935,4027,471,685,1159,22729,22284,45004,1399,1227,2623,1267,1080,2352,74,54,129,86,59,146,1424,1198,2623,19862,18994,38857,2382,2783,5164,21360,21339,42697,454,695,1148,21184,21196,42379,222,240,461,2418,2273,4691,752,739,1494,104,178,285,311,749,1064,6308,7084,13396,1645,1685,3327,7342,6834,14174,1703,1545,3245,1628,1288,2922,99,72,166,21299,21600,42898,2923,2075,5003
39797,149,28,183,0,0,0,0,0,0,0,0,0,4,9,16,37,13,49,55,7,64,42,0,45,3,4,5,3,0,3,0,0,0,0,0,0,108,12,112,45,23,70,0,0,0,0,0,0,0,0,0,0,0,0,27,0,29,19,4,23,27,0,32,18,3,22,25,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,29,0,0,3,18,0,15,0,0,0,0,0,0,0,0,0,3,0,0,303,54,354
39999,7861,6807,14670,277,229,504,478,457,932,272,291,566,444,493,934,1301,1345,2649,1194,885,2077,1042,887,1929,1297,1170,2468,1253,870,2124,283,160,444,23,25,44,0,0,0,7861,6807,14670,553,471,1025,44,27,72,57,30,84,652,533,1188,4859,4153,9019,1440,1472,2917,5206,4768,9972,551,630,1184,5052,4566,9621,26,37,63,365,357,721,94,120,212,41,70,112,139,233,369,2202,2483,4685,535,494,1026,1513,1272,2785,441,304,752,278,151,428,42,27,64,0,0,0,0,0,0
40101,12770,12259,25026,257,242,503,500,457,954,589,815,1410,2239,2308,4551,3217,2877,6094,1720,1442,3161,1276,1004,2282,1182,1099,2284,1105,1133,2239,538,606,1140,150,272,425,12197,11734,23926,579,525,1103,178,141,313,7,3,13,3,10,12,192,149,339,6240,5650,11893,5601,5766,11360,7238,6736,13980,4355,4641,9001,7722,7318,15042,68,68,136,465,418,883,494,681,1174,1588,1660,3250,1280,1402,2679,8988,8845,17834,910,848,1753,749,562,1313,177,185,362,126,132,253,65,57,121,10064,9896,19963,4734,4298,9024
40102,39184,40539,79723,2295,2161,4453,5326,5149,10471,2556,2507,5063,2238,2071,4309,4080,4256,8341,4690,5176,9865,5476,5897,11374,5288,5474,10767,4502,4674,9173,2131,2280,4406,603,894,1498,37192,38955,76143,1996,1586,3584,357,364,724,12,15,29,7,9,17,380,388,772,31395,32280,63673,6047,6607,12654,35603,36771,72374,1929,2233,4164,36071,37300,73374,577,569,1145,5061,4884,9949,2032,2044,4079,736,903,1639,941,1798,2739,17516,20397,37919,5761,5159,10918,4490,4153,8644,1364,1258,2623,783,717,1503,56,43,98,36357,38116,74473,1683,1771,3461
40103,21989,24048,46030,960,871,1830,2977,2944,5920,1602,1576,3175,1315,1234,2550,2061,2133,4192,2623,3014,5638,2984,3244,6223,2685,3037,5725,2535,3007,5543,1670,1957,3628,575,1036,1609,21217,23338,44553,766,713,1481,90,78,174,0,0,6,5,3,8,99,91,186,14394,15437,29835,7087,8123,15206,15624,16764,32387,5873,6788,12661,18829,20496,39317,377,348,721,2915,2878,5789,1475,1464,2937,777,793,1575,850,1254,2106,13529,14575,28104,1803,2156,3953,1291,1742,3033,504,564,1068,340,491,831,61,105,166,20951,22920,43871,778,992,1768
40104,26782,28387,55173,1405,1343,2752,3266,2954,6219,1556,1363,2920,1860,1718,3579,3764,3802,7559,3647,3835,7477,3439,3591,7036,3014,3353,6366,2291,2895,5189,1765,2366,4132,771,1162,1935,26050,27735,53788,734,646,1381,181,230,406,9,14,20,8,12,17,199,248,451,16412,17035,33447,9549,10496,20049,16563,17127,33690,9384,10360,19737,22055,23213,45266,445,369,816,3148,2866,6018,1302,1220,2516,918,918,1838,1141,1623,2773,13841,15046,28891,3025,2929,5951,2323,2476,4797,766,844,1614,1115,1519,2635,189,327,515,25740,27204,52945,744,988,1731
40105,18070,19424,37487,801,795,1602,1878,1866,3745,1130,883,2007,1237,1242,2480,2852,2909,5758,2431,2495,4924,2209,2357,4568,2185,2349,4528,1777,2113,3885,1068,1545,2611,505,871,1377,17405,18726,36127,666,701,1363,92,104,196,3,6,14,7,7,12,108,115,217,11864,12669,24536,5579,6157,11739,12751,13539,26290,4692,5276,9969,14838,15985,30823,243,257,500,1806,1809,3613,988,777,1765,704,698,1406,946,1223,2167,10755,11429,22186,1682,1746,3433,1199,1453,2659,468,481,950,524,758,1283,94,180,274,16890,18262,35153,1051,973,2026
40106,14884,15411,30289,765,723,1490,1832,1731,3563,795,845,1632,1074,1029,2103,2235,2226,4459,2109,2100,4209,1906,1917,3820,1806,1936,3747,1399,1532,2929,675,853,1526,292,522,818,14392,14950,29339,492,463,950,118,105,228,7,7,14,0,3,8,126,121,250,10111,10501,20610,4307,4468,8779,10410,10761,21170,3996,4186,8183,12574,13150,25725,242,248,487,1780,1687,3465,693,761,1448,562,573,1130,772,909,1680,8619,9000,17619,1466,1422,2891,977,1072,2046,325,383,707,336,452,794,60,114,176,14186,14635,28823,554,718,1271
40107,18278,20362,38641,863,818,1681,2221,2092,4315,1014,1078,2090,1155,1236,2386,2347,2449,4792,2364,2673,5040,2456,2621,5084,2189,2497,4688,2022,2382,4401,1117,1487,2599,525,1043,1572,17569,19626,37204,705,740,1444,84,95,181,7,4,8,0,4,9,91,102,194,13217,14663,27881,4633,5232,9859,14361,15860,30220,3482,4009,7496,15965,17744,33710,305,298,604,2177,2048,4225,900,978,1877,639,750,1388,862,1125,1988,11204,12424,23628,1630,1851,3473,1052,1428,2475,367,471,838,398,554,949,71,99,167,17179,18928,36105,851,1222,2072
40201,18564,19141,37709,1078,962,2041,2503,2359,4861,1264,1146,2412,1165,1094,2258,2226,2266,4498,2140,2302,4439,2457,2648,5101,2542,2642,5175,1790,1897,3689,1025,1273,2301,381,557,935,17745,18527,36271,825,614,1440,456,424,881,20,15,42,9,11,18,483,460,940,14970,15275,30249,2808,3117,5932,17018,17520,34532,823,911,1732,17148,17598,34742,260,270,532,2376,2256,4632,911,877,1782,293,373,667,378,761,1144,6067,7376,13440,3381,3110,6494,2993,2920,5920,1013,945,1960,685,656,1338,52,60,113,17456,18180,35633,789,830,1623
40202,49428,50505,99932,3749,3751,7502,7798,7451,15242,3217,2967,6182,3455,3549,7005,7695,8131,15826,6397,6385,12780,5691,5710,11397,5415,5554,10972,3574,3746,7320,1798,2233,4027,639,1027,1676,47485,49048,96535,1947,1458,3399,1935,2054,3993,58,60,116,64,58,122,2058,2173,4228,35785,36109,71891,10542,11345,21884,38976,39735,78713,7462,7837,15303,43041,43894,86940,895,825,1720,7199,6876,14072,2169,2151,4315,769,1055,1827,1245,2264,3508,14306,16495,30802,7855,7038,14892,7542,7480,15019,2665,2599,5268,2021,2061,4082,702,914,1615,46369,47454,93819,2671,2968,5636
40203,38824,38029,76855,2714,2397,5113,4527,4240,8765,1828,1852,3677,3004,2457,5461,7539,7012,14556,6486,5973,12456,4447,4345,8796,3523,3693,7217,2631,3110,5747,1566,1931,3495,551,1019,1573,37737,37102,74836,1093,927,2022,769,778,1545,20,15,37,9,15,30,799,806,1604,21513,21243,42755,15865,15481,31345,20283,20497,40778,16321,15835,32157,29623,30115,59736,728,598,1328,4271,3998,8266,1478,1560,3039,1403,1251,2653,1997,2778,4774,19043,19244,38285,3771,3523,7291,3833,3525,7355,1101,1318,2416,1424,1638,3062,800,734,1534,36430,36058,72487,2164,1797,3964
