SA3_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
20403,0,0,0,6,7,0,0,0,0,11,0,7,11,19,18,13,3,5,0,80,0,8,0,19,14,0,0,0,0,41,0,0,0,8,0,0,0,0,0,13,0,3,6,4,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,3,3,7,3,19,11,9,22,4,0,88,3,21,11,52,9,0,3,0,0,102,0,0,0,6,8,8,13,8,0,46,0,4,3,3,12,3,4,0,0,24,12,54,80,122,84,76,86,89,34,638,89,269,270,546,296,363,315,183,68,2397,2095,5033,4417,8676,4675,5109,4658,2289,673,37620,0,0,0,0,0,0,0,0,0,0,1979,4380,3494,7438,4128,4423,3662,1815,745,32064,0,0,0,6,0,0,0,0,0,15,0,0,0,0,5,0,3,0,0,9,0,0,0,8,0,0,0,0,0,12,0,3,0,8,0,0,0,0,0,10,0,3,3,24,8,8,9,3,0,62
20501,0,0,4,8,0,0,6,0,0,19,0,8,16,34,17,16,6,8,4,106,0,5,4,36,13,9,5,5,0,78,0,0,4,45,0,0,0,0,0,52,0,3,7,3,5,0,0,0,0,19,0,0,0,0,3,0,0,0,0,6,0,7,7,14,3,10,22,3,0,60,0,6,3,19,3,0,0,0,0,38,0,0,0,4,9,9,6,12,0,34,0,0,3,14,3,0,3,0,0,23,0,10,15,81,54,53,76,63,16,363,77,203,143,406,225,240,226,170,59,1749,1766,3849,3057,6585,3310,3596,3454,1944,537,28108,0,0,0,0,0,0,0,0,0,0,1650,3294,2777,5847,2930,3113,2660,1379,573,24230,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,0,6,0,0,0,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,8,5,0,0,11,5,4,8,0,0,31
20502,0,3,0,3,0,0,5,0,0,9,0,3,5,13,16,16,15,7,0,72,0,0,4,16,0,0,0,6,0,24,0,0,0,5,0,0,0,0,0,5,0,0,3,14,0,0,0,0,0,24,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,7,19,5,0,42,0,3,5,19,10,3,4,0,0,45,0,0,0,0,3,5,9,8,0,22,0,0,0,0,0,0,0,0,0,6,0,11,12,65,30,38,65,56,13,283,72,192,153,378,245,347,384,239,97,2101,1129,2589,2156,4231,2625,3733,4427,2470,644,24009,0,0,0,0,0,0,0,0,0,0,984,2287,1747,3696,2401,3158,3170,1662,591,19699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,18,8,3,0,43
20503,0,0,0,3,0,3,0,0,0,6,0,0,3,19,18,27,28,6,0,99,0,0,3,29,3,3,12,5,0,58,0,0,0,0,0,0,0,0,0,4,0,16,7,8,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,8,0,9,6,15,10,16,24,6,0,85,0,0,0,8,8,8,6,0,0,28,0,0,0,5,4,9,16,10,0,46,0,0,0,4,0,7,6,0,0,16,4,4,10,63,33,83,104,69,20,381,103,260,169,494,335,447,464,279,112,2651,1679,4193,3146,6500,4237,5468,5941,3020,858,35040,0,0,0,0,0,0,0,0,0,0,1487,3500,2640,5666,3600,4543,4356,2010,826,28633,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,0,0,13,3,0,4,9,5,5,0,0,0,21,0,0,0,14,12,15,4,0,0,53
20504,0,0,0,10,0,3,0,0,0,11,0,3,14,25,23,10,11,0,0,88,0,0,11,38,11,10,10,6,0,90,0,0,0,3,0,0,0,4,0,10,0,8,18,6,7,0,0,0,0,36,0,0,0,6,3,3,0,0,0,16,4,3,19,16,18,15,13,3,0,79,0,4,0,22,8,9,4,0,0,45,0,0,0,0,0,11,10,5,0,28,0,0,4,5,11,0,3,0,0,23,4,15,35,101,65,88,103,79,31,528,155,348,317,722,377,410,359,234,102,3024,2172,4886,4373,9020,4496,5094,4573,2383,754,37742,0,0,0,0,0,0,0,0,0,0,1962,3986,3686,7800,3910,4302,3280,1628,666,31213,0,0,0,13,0,0,0,0,0,21,0,0,0,0,0,5,9,0,0,21,0,0,0,5,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,10,0,0,0,9,9,17,7,0,0,44
20505,0,7,0,4,0,0,0,0,0,14,0,5,3,18,14,11,7,0,0,56,0,0,7,23,5,9,5,3,0,46,0,0,0,0,0,3,0,0,0,4,0,4,11,9,0,0,0,0,0,21,0,0,0,4,5,0,0,0,0,8,0,7,0,16,3,3,6,9,3,57,0,5,4,51,18,19,3,0,0,96,0,0,0,4,4,4,6,0,3,18,0,0,3,4,5,3,0,0,0,17,0,8,12,68,26,50,53,26,5,244,77,178,168,384,220,267,286,146,50,1767,1227,2765,2463,5374,2654,3279,3268,1486,417,22933,0,0,0,0,0,0,0,0,0,0,1080,2336,1957,4004,2354,2662,2348,1154,444,18340,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,3,0,0,0,0,11,0,0,0,12,0,9,4,5,0,34
20601,0,7,11,57,26,3,0,0,0,112,0,0,13,91,24,3,5,3,0,141,0,0,8,76,18,21,13,5,0,143,0,0,0,50,4,0,5,3,0,62,0,11,11,47,3,0,0,0,0,72,0,6,0,82,61,87,47,37,3,319,9,22,22,205,64,20,16,3,0,364,0,4,18,75,39,41,27,4,3,221,0,0,3,23,8,0,0,4,0,35,0,0,3,16,6,0,0,0,0,27,7,42,68,715,168,126,113,80,29,1345,63,67,113,601,178,145,124,93,50,1431,2106,3774,4958,18062,5474,3953,2547,1542,726,43136,0,0,0,0,0,0,0,0,0,0,1926,3416,4410,12737,4058,2767,1360,404,276,31355,0,9,3,35,5,5,0,0,0,57,0,0,0,18,6,3,0,0,3,31,0,0,3,111,13,0,0,0,0,135,0,0,0,5,3,0,3,0,0,11,5,4,9,131,30,7,13,0,0,192
20602,0,9,4,22,10,4,0,4,0,51,0,5,6,49,16,7,9,0,0,88,0,0,8,40,11,10,14,3,0,86,0,0,0,9,3,0,0,0,0,10,0,9,3,24,9,0,0,0,0,45,0,0,0,13,9,3,5,6,0,26,3,15,15,90,35,22,16,0,0,189,0,4,8,35,30,51,30,14,8,181,0,0,0,9,3,5,0,0,0,24,0,0,0,5,0,0,0,0,0,13,0,11,18,264,99,78,59,38,22,606,25,69,84,293,111,81,61,51,12,789,1311,2741,2630,9054,3743,2663,1658,1009,470,25272,0,0,0,0,0,0,0,0,0,3,1226,2469,2411,7302,3103,2067,1001,290,160,20027,0,0,0,4,0,0,0,0,0,3,0,0,0,10,4,0,0,3,0,14,0,0,0,38,6,0,0,0,0,47,0,0,0,5,3,0,3,0,0,19,0,4,7,80,27,6,8,0,0,132
20603,3,13,6,49,10,6,0,0,0,97,0,12,7,47,18,3,3,3,0,96,0,10,13,83,19,10,14,10,0,168,0,5,0,20,0,0,0,0,0,24,0,7,13,19,4,0,0,0,0,44,0,0,3,47,31,27,14,5,0,128,10,21,5,78,31,10,15,3,0,174,0,23,42,121,120,105,66,21,13,507,0,0,0,9,0,0,4,0,0,20,0,0,3,16,3,0,3,0,0,24,4,70,99,676,216,163,96,68,23,1412,67,122,159,484,194,174,107,56,40,1420,1731,3635,4129,10942,4543,3862,2699,1248,512,33296,0,0,4,5,0,3,0,0,0,13,1496,2981,3407,7021,3404,2828,1676,629,434,23871,0,3,0,21,6,0,0,0,0,23,0,0,0,25,3,10,6,5,0,51,0,0,3,62,0,3,4,0,0,74,0,0,0,3,6,0,6,4,0,16,3,13,3,49,14,4,0,3,0,96
20604,0,20,147,407,46,26,18,0,0,666,0,0,55,190,39,20,21,3,0,332,3,0,97,313,37,25,15,0,3,503,5,13,70,412,24,16,13,0,0,556,3,3,115,553,26,7,0,3,0,722,0,4,15,167,29,24,10,4,0,255,23,35,103,354,92,54,27,13,5,707,4,30,340,435,134,115,74,23,4,1160,0,0,4,29,3,8,4,7,0,54,0,0,21,45,4,7,6,0,0,84,24,118,606,3010,345,222,135,104,15,4574,150,213,972,2849,476,379,259,142,68,5493,2238,2928,14605,38919,5949,4558,3203,1553,464,74410,3,3,11,28,4,3,0,0,0,57,1732,1873,5982,10158,2476,2179,1653,831,313,27205,0,3,35,76,0,4,0,0,0,117,0,0,4,29,10,3,6,0,0,54,0,4,47,351,14,3,6,0,0,425,0,0,46,35,13,5,4,0,0,101,0,11,29,171,20,17,7,0,5,260
20605,3,13,8,71,21,12,15,0,3,139,0,7,17,231,78,46,42,11,0,430,0,0,11,99,17,12,11,7,0,153,0,6,0,38,4,4,5,0,0,52,4,3,10,56,6,3,0,0,0,89,0,4,0,47,14,22,11,0,0,97,16,45,59,206,77,73,47,16,3,547,3,8,22,61,26,22,15,0,0,160,0,0,4,48,18,15,7,4,0,91,0,0,4,37,8,12,8,0,0,61,14,71,122,1422,346,235,250,178,93,2730,85,157,246,1326,517,412,268,189,60,3256,2111,3782,4312,19939,7185,5799,3932,2052,597,49717,0,0,0,8,6,0,0,0,0,8,1884,3049,3322,11014,4861,3716,2428,1059,368,31703,0,0,0,17,0,5,0,0,0,15,3,0,0,31,9,11,11,8,0,70,3,4,18,244,24,5,5,6,0,313,0,0,5,18,0,0,3,0,0,25,6,6,20,167,44,22,10,4,0,279
20606,0,3,17,68,16,11,19,5,0,142,0,0,22,167,25,36,40,13,4,303,0,0,7,81,14,13,20,10,0,146,0,4,6,39,5,0,0,0,0,53,0,3,14,58,13,5,4,0,0,97,0,0,3,25,5,9,0,3,0,51,17,25,43,139,28,26,26,11,5,311,0,0,6,61,39,23,11,7,4,158,0,0,3,28,4,6,0,4,0,51,0,0,4,26,0,6,0,0,0,37,3,25,64,669,154,137,152,120,66,1389,42,115,172,701,196,162,131,120,60,1715,1036,1725,3039,13311,3294,2854,2292,1565,562,29671,0,0,0,9,0,0,0,0,0,12,942,1357,2734,7623,2182,1849,1625,1003,367,19680,0,0,0,7,0,0,0,0,0,7,0,0,0,16,4,3,10,6,0,25,0,0,4,81,8,5,3,0,0,111,0,0,4,6,5,9,4,0,0,29,4,6,12,114,13,14,7,3,0,174
20607,0,6,16,72,17,5,3,0,0,120,0,0,9,150,31,11,12,5,0,223,0,0,8,90,20,10,5,4,0,137,0,0,3,47,3,4,0,0,0,62,0,5,9,49,13,0,0,0,0,88,0,0,0,36,25,17,3,8,0,90,15,31,46,281,64,38,19,11,0,500,5,25,66,197,181,226,156,56,24,936,0,0,0,29,7,3,3,4,4,48,0,0,4,17,5,6,0,4,0,36,13,57,119,933,230,180,128,87,25,1776,79,171,230,1035,304,291,181,74,48,2431,1834,2991,4164,21078,5200,4323,2925,1441,487,44441,0,0,0,14,3,0,5,0,0,24,1698,2565,3977,13477,3276,2589,1877,786,258,30517,0,0,3,11,0,0,0,0,0,16,0,0,0,17,0,5,7,0,0,37,0,0,13,67,7,3,0,0,0,87,0,0,0,9,9,13,7,0,0,38,0,3,6,183,24,13,7,0,0,238
20701,13,80,73,119,69,40,35,21,3,460,0,25,28,149,102,79,64,32,8,488,0,13,60,240,129,103,70,41,18,682,5,20,18,183,54,26,39,14,0,357,4,19,24,64,7,4,0,0,0,133,0,4,3,31,16,20,6,7,0,93,33,106,99,134,72,47,43,23,5,562,0,31,105,213,214,184,95,30,14,888,0,0,3,9,17,11,13,7,7,69,0,0,0,22,8,12,7,0,0,53,18,107,137,562,266,234,185,165,83,1760,82,234,275,653,325,258,228,182,110,2352,3408,10377,12329,19894,11016,9915,7420,4347,1820,80517,0,0,0,9,0,0,0,0,0,19,3014,7963,9199,11290,7463,6508,4913,3143,1906,55398,0,0,7,46,5,0,0,0,0,59,0,0,0,19,5,10,3,0,0,34,0,3,4,54,21,4,6,0,0,92,0,3,9,14,15,7,7,4,0,63,0,23,22,90,46,30,16,7,0,236
20702,0,33,50,101,58,47,48,21,0,358,0,25,50,88,69,66,43,24,3,367,0,13,31,133,53,60,53,23,10,377,0,20,22,155,36,33,42,14,0,332,4,0,9,26,0,0,6,0,0,56,0,6,5,14,20,32,13,9,5,95,0,33,27,42,26,19,8,5,0,165,0,8,23,83,115,142,74,27,3,472,0,0,4,5,0,7,4,0,0,24,0,0,4,14,8,10,4,4,0,46,9,111,87,350,162,205,177,162,97,1368,58,128,147,366,173,146,140,153,84,1406,2276,5802,5794,11981,5953,5640,4552,3815,1615,47425,0,0,0,8,0,3,0,0,0,15,2062,4123,3525,4372,2946,2506,1847,1965,952,24304,0,4,0,15,5,5,4,0,0,31,0,0,0,5,4,8,4,5,0,23,0,0,7,14,11,9,3,0,0,36,0,0,0,11,14,16,4,7,0,59,0,3,3,27,14,8,4,0,0,59
20703,0,26,32,96,56,29,32,13,6,282,0,3,27,74,45,37,17,13,7,225,5,22,140,436,102,56,82,34,17,887,0,16,24,205,34,16,23,4,0,325,0,8,18,53,12,3,3,3,0,108,0,0,0,20,3,4,4,4,0,36,7,29,38,49,34,27,15,7,0,205,0,26,68,146,158,155,116,28,11,714,0,0,0,5,9,11,7,7,0,33,0,0,6,26,3,8,3,0,0,52,12,56,110,331,159,144,145,114,57,1120,49,149,309,665,194,158,178,119,102,1929,2361,5881,7999,15172,6661,5637,4138,2690,1325,51864,0,0,0,9,3,3,7,0,0,21,2016,4624,4797,5381,3895,3135,2341,1808,1168,29173,0,5,7,31,6,5,3,0,0,58,0,0,4,3,9,3,0,7,0,28,0,0,0,17,8,0,5,0,0,33,0,0,12,32,21,22,20,6,6,106,8,6,10,16,19,14,6,0,3,85
20801,5,43,30,30,15,9,7,5,0,143,8,60,64,163,189,116,69,29,10,695,0,0,5,41,24,25,29,11,5,146,0,0,0,8,4,0,3,0,0,15,0,11,17,11,8,0,0,0,0,42,0,11,3,29,16,21,10,0,0,104,18,88,72,67,66,57,30,17,3,420,0,7,6,40,27,16,6,3,0,109,0,4,4,18,18,16,5,12,4,78,0,0,0,20,9,15,5,5,0,55,12,96,91,432,346,287,268,210,84,1822,37,225,140,327,254,170,165,140,89,1556,2208,6770,6359,9245,7639,6700,5125,3097,1225,48378,0,0,0,4,0,0,3,0,0,10,2097,5348,4833,6369,5539,4827,3803,2347,1417,36585,0,0,0,3,0,4,0,0,0,11,0,0,0,15,15,12,0,6,0,48,0,4,4,57,26,3,5,0,0,107,0,0,0,7,5,4,0,0,0,22,0,16,8,70,52,29,15,5,0,194
20802,4,38,36,106,37,26,25,9,6,282,5,63,127,503,381,302,207,117,26,1725,0,9,27,227,70,77,76,44,20,548,0,4,5,97,13,0,5,6,0,131,3,11,24,78,9,3,4,0,0,134,0,0,0,39,16,21,7,11,0,101,28,99,76,192,67,69,50,19,9,598,0,31,69,182,102,50,39,6,3,490,0,0,0,24,18,6,4,0,0,51,0,0,0,20,15,18,6,5,0,76,45,247,256,1487,886,749,905,551,230,5352,74,235,266,776,280,213,231,151,83,2311,4159,9820,9511,22781,10285,8184,6366,3293,1481,75881,0,0,3,18,0,0,0,0,0,17,3696,7724,6820,11506,6658,4985,3323,1644,1117,47468,0,0,4,37,11,5,0,0,0,60,0,0,0,34,15,5,19,0,7,77,0,11,15,115,29,13,3,0,0,179,0,6,0,21,13,11,0,0,0,52,0,11,10,97,50,25,13,3,0,205
20803,5,10,11,25,22,13,17,12,0,116,0,53,57,211,167,88,45,30,8,659,0,0,10,93,68,72,67,51,12,384,0,0,5,9,3,4,0,0,0,16,7,14,15,39,12,0,3,0,0,90,0,7,3,51,47,57,45,17,6,244,15,29,22,76,52,51,14,9,0,263,0,12,16,65,50,48,36,15,0,246,0,9,5,16,15,9,15,7,3,75,0,0,0,19,11,10,0,0,0,46,6,102,94,685,434,349,301,179,74,2227,85,172,152,555,244,221,193,162,76,1861,3474,7651,6475,15575,8794,7227,5304,3138,1235,58875,0,0,0,4,7,0,0,0,0,15,3188,6409,5337,10792,6370,4822,3525,2159,1326,43928,0,4,0,13,8,6,4,0,0,39,0,0,3,36,12,23,8,0,0,83,0,4,3,81,18,6,5,0,0,123,0,6,6,46,26,36,19,3,3,136,0,13,13,96,38,22,8,3,0,194
20804,0,15,14,39,14,6,4,4,0,98,0,0,8,55,34,29,27,4,4,155,0,6,7,90,26,14,20,4,4,169,0,0,0,24,7,4,3,0,0,37,0,4,0,16,4,4,0,0,0,27,0,0,0,12,6,5,0,0,0,21,8,12,27,47,21,15,8,0,0,144,0,0,12,31,25,23,12,0,0,113,0,0,0,0,5,0,0,6,0,13,0,0,0,4,0,0,0,0,0,9,6,17,32,206,73,61,62,50,17,527,22,49,69,224,75,64,51,49,23,625,971,2374,2854,5702,2745,2245,1701,1157,467,20222,0,0,0,4,0,0,0,0,0,10,827,1938,2284,3340,2210,1690,1373,826,497,14979,0,0,3,5,0,4,0,0,0,17,0,0,0,4,4,3,7,0,0,22,0,0,0,19,4,4,0,0,0,27,0,0,3,8,7,3,0,0,0,17,0,3,0,17,15,10,0,0,0,47
20901,3,16,21,61,23,9,11,5,0,149,0,7,16,98,58,31,17,7,3,250,0,15,38,182,64,58,61,34,14,462,3,3,4,43,15,3,4,0,0,77,3,13,13,29,12,11,4,0,0,81,0,0,0,17,11,9,6,0,0,50,11,38,25,71,39,29,22,11,0,248,5,23,27,94,76,47,22,17,0,309,0,0,0,14,10,10,9,7,0,47,0,0,4,17,10,0,3,4,0,36,9,88,107,562,277,248,231,137,78,1728,84,194,218,588,230,218,208,152,76,1974,3625,7827,7251,16818,8224,7010,5883,3487,1279,61405,0,0,0,5,0,0,4,0,0,11,3263,6762,5568,11486,6181,5320,4361,2505,1224,46675,0,0,0,20,0,5,0,0,0,29,0,0,3,18,7,20,12,6,6,66,0,0,3,29,7,4,0,0,0,47,0,0,5,15,4,0,4,0,0,28,6,10,6,62,19,16,7,6,0,134
20902,0,7,3,38,20,3,8,0,0,85,0,0,9,60,18,5,4,3,0,105,0,9,41,192,35,40,34,13,5,363,0,0,3,35,5,0,0,0,0,44,0,10,12,36,3,3,0,0,0,75,0,0,6,30,26,29,12,12,8,113,0,17,7,87,22,16,4,0,0,156,3,36,91,260,180,222,100,34,11,930,0,0,0,9,13,3,7,3,0,40,0,0,0,22,5,4,0,0,0,34,34,110,112,802,247,200,152,101,44,1791,103,177,273,779,296,245,212,158,119,2364,2750,4677,5509,16525,6207,4699,3245,2207,1070,46887,0,0,4,13,8,5,0,0,0,32,2370,3744,3951,9538,4150,2698,1282,728,592,29055,0,7,15,64,9,3,0,0,0,94,0,5,0,22,12,19,6,11,7,70,0,0,0,50,6,4,0,0,0,66,0,0,6,13,17,8,5,3,0,43,3,7,4,64,21,9,4,0,0,106
20903,0,10,6,10,9,4,9,0,0,57,0,5,19,53,54,26,10,10,0,179,0,5,3,31,26,13,17,9,0,99,0,0,0,4,3,0,0,0,0,13,0,3,6,0,0,0,0,0,0,16,0,3,0,12,6,5,4,4,0,34,0,7,23,24,33,25,22,3,0,146,0,4,4,10,8,5,5,0,0,27,0,0,0,6,8,8,10,0,7,34,0,0,0,6,9,12,3,0,0,30,0,23,32,98,98,117,82,57,14,527,25,139,111,207,177,158,141,76,42,1074,1741,4616,4667,6915,5109,4886,3491,1534,352,33311,0,0,0,0,0,0,0,0,0,0,1644,4026,3861,5735,4289,3848,2539,1011,332,27284,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,8,0,0,0,0,0,16,0,0,0,3,6,0,0,0,0,11,0,0,7,30,14,7,10,0,0,72
20904,3,42,42,80,36,36,17,0,6,259,5,28,59,121,84,45,11,9,0,366,3,66,197,938,352,231,155,58,12,2017,4,3,0,43,7,8,0,0,0,75,4,20,24,89,14,3,3,0,0,159,0,3,16,124,127,118,66,34,4,488,6,21,35,78,33,15,8,0,0,207,6,54,90,474,354,374,208,42,18,1627,0,0,0,8,13,13,11,0,0,53,0,16,33,99,74,20,6,0,0,256,35,309,383,1581,744,626,478,235,67,4457,311,673,701,1685,657,515,395,332,146,5431,9688,18395,15717,39857,15115,11912,8774,4451,1366,125279,0,13,17,70,26,14,8,0,0,153,8401,14609,10619,20560,9064,6383,3809,1636,590,75668,0,16,3,149,24,6,0,0,0,201,0,0,0,71,50,51,30,18,5,228,0,6,5,59,10,12,8,0,0,100,0,5,11,65,23,46,18,6,0,178,0,7,5,42,24,8,9,0,0,89
21001,4,5,4,0,7,3,4,4,0,30,0,6,9,19,17,8,5,0,0,68,0,9,17,46,41,25,30,9,0,175,0,3,0,11,0,0,0,0,0,19,0,4,10,10,7,0,0,0,0,34,0,0,0,33,27,27,9,3,0,108,0,6,13,11,18,8,9,3,0,70,3,12,39,119,138,146,102,29,20,615,0,0,0,5,0,3,4,6,0,12,0,0,0,8,6,0,4,0,0,16,0,43,26,230,131,147,150,129,45,894,46,96,70,262,135,114,95,97,54,964,1690,3818,3607,7519,4211,3395,2824,2178,872,30112,0,0,0,4,0,0,0,0,0,3,1443,3276,2890,5362,3181,2379,1555,1012,429,21532,0,0,0,13,5,5,0,0,0,17,0,0,0,10,3,7,9,9,5,39,0,0,0,17,3,4,4,0,0,31,0,0,0,7,8,4,0,0,0,22,0,4,5,25,8,13,3,0,0,53
21002,0,5,0,0,3,4,0,0,0,12,0,0,0,18,13,12,3,0,0,51,0,4,0,3,5,8,0,0,0,21,0,0,0,4,0,0,0,0,0,0,0,9,4,0,3,0,0,0,0,12,0,0,0,6,0,0,0,0,0,3,3,6,4,12,5,9,3,8,4,61,0,0,0,7,0,0,0,0,0,8,0,3,0,3,4,0,6,0,0,23,0,0,0,0,3,0,0,0,0,4,3,5,0,40,39,40,35,27,8,199,26,95,79,163,124,144,97,64,17,810,966,2523,1965,3536,2368,2229,1697,885,176,16345,0,0,0,0,0,0,0,0,0,0,974,2250,1560,3263,2047,1677,1297,556,176,13815,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,10,0,0,28
21003,5,11,4,32,5,4,7,0,0,58,0,4,9,43,15,4,3,3,0,82,5,21,28,166,46,60,22,13,0,360,0,0,3,16,0,0,0,0,0,16,0,9,10,24,4,0,0,0,0,52,3,19,16,198,153,171,51,34,8,651,0,16,6,43,13,6,3,5,0,98,0,17,11,86,67,59,40,3,5,284,0,0,0,8,5,3,0,3,0,22,0,0,0,19,3,0,0,0,0,21,16,103,86,625,175,139,113,96,43,1394,120,237,270,790,257,167,120,119,93,2170,2830,4700,4871,14270,4657,3612,2267,1594,1054,39863,0,6,11,19,0,3,0,0,0,46,2519,3596,2990,7130,2887,2110,1028,706,633,23588,0,17,16,120,24,12,7,0,0,203,0,0,0,15,3,21,7,0,0,51,0,0,4,34,8,4,0,0,0,57,0,0,0,11,3,0,0,0,0,15,0,4,9,44,4,0,0,5,0,64
