SA3_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
10703,0,0,10,24,22,11,12,0,0,93,0,0,3,8,19,39,17,16,13,116,0,0,0,7,11,3,3,0,0,23,3,17,26,169,140,242,220,177,91,1075,79,255,177,479,231,254,270,260,196,2220,2745,6085,5732,12104,6483,6886,5929,3397,1455,50814,0,0,0,0,0,0,0,3,0,4,5495,11734,10750,19823,9815,9189,7350,3752,1340,79251,0,0,0,4,4,0,0,0,0,12,0,0,3,24,11,22,18,10,0,92,0,0,5,38,8,4,0,0,0,61,0,0,0,15,9,3,9,0,0,38,0,9,9,69,23,21,11,4,0,155,0,4,3,31,48,43,49,42,6,217,0,5,9,71,29,38,43,5,0,204,0,0,0,9,15,39,57,63,31,219,3,29,0,43,13,12,24,19,0,138,12,75,89,378,560,1203,1011,777,271,4379,0,9,8,43,9,14,8,8,0,98,0,0,0,15,14,16,14,3,3,65
10704,4,19,75,129,59,60,37,15,3,397,0,0,9,16,18,37,23,11,4,112,0,4,4,19,6,7,8,0,0,50,19,125,170,648,300,273,286,190,102,2113,100,273,416,691,273,261,261,240,141,2656,3456,7484,9519,17652,8668,8314,6767,4342,2176,68383,0,3,9,15,8,6,3,0,0,40,6743,13704,16007,25489,12512,11285,8175,4620,1978,100511,0,5,32,132,0,4,3,0,0,190,0,0,0,71,25,47,29,22,12,201,0,11,12,111,18,3,3,0,0,159,0,4,0,8,5,4,0,0,0,20,5,30,36,176,85,48,26,9,4,413,0,0,8,47,79,52,64,49,11,311,5,54,218,820,197,171,101,46,24,1629,0,0,0,80,64,102,100,97,26,484,7,15,9,26,14,19,26,13,10,121,14,187,250,767,746,1092,929,707,240,4938,0,0,4,49,27,30,17,16,5,154,0,3,7,51,28,18,20,8,0,147
10801,0,0,0,7,5,3,0,0,0,14,0,0,0,4,0,0,6,7,0,18,0,0,0,0,0,0,3,0,0,5,3,0,8,31,15,32,34,40,13,166,35,132,88,229,134,183,255,182,72,1303,608,1616,1244,2774,1910,2805,3225,2017,971,17170,0,0,0,0,0,0,0,0,0,0,1101,2945,2338,4249,3086,4323,4878,2928,1247,27095,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,13,0,0,0,0,0,0,3,0,0,7,4,3,4,18,11,14,8,0,0,57,0,0,0,0,0,3,6,4,0,11,0,0,0,14,13,10,8,7,3,53,0,0,0,5,3,4,7,12,4,33,0,0,0,12,0,0,6,10,0,28,0,3,9,61,92,227,386,297,98,1174,0,0,0,0,0,4,4,3,0,22,0,0,0,13,3,6,7,8,0,34
10802,0,0,0,9,6,0,0,0,0,13,0,0,0,0,0,10,6,3,0,20,0,0,0,0,3,0,0,3,0,9,0,4,4,45,27,44,50,22,9,203,101,262,200,463,265,362,332,204,93,2277,1237,2879,2321,4802,3046,4275,4023,2237,948,25762,0,0,0,0,0,0,0,0,0,0,2287,5131,4394,7911,4848,6614,6438,3314,1228,42159,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,5,0,18,0,0,0,5,0,0,0,0,0,12,0,0,0,26,4,18,15,4,6,66,0,0,3,0,6,4,5,0,0,17,0,0,4,33,37,22,8,0,0,110,0,0,0,0,0,0,3,3,0,14,0,0,0,0,0,4,5,0,0,11,0,20,9,88,109,314,428,348,101,1406,0,0,3,13,11,13,7,8,0,53,0,0,0,11,4,8,6,8,5,41
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,6,3,4,5,3,0,20,8,27,5,68,25,44,23,22,3,232,0,0,0,0,0,0,0,0,0,0,18,43,12,89,33,63,38,26,5,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
10804,0,0,3,29,10,5,6,0,0,57,0,3,3,8,3,8,13,5,6,50,0,0,0,6,9,3,11,3,0,40,5,18,27,116,76,79,93,80,24,516,70,199,167,376,237,287,357,321,175,2189,1837,4908,4400,8546,5537,6528,6805,4585,2042,45192,0,0,0,3,0,0,0,0,0,6,3668,9265,8015,13423,8541,9789,10265,6277,2500,71742,0,0,4,12,0,0,0,0,0,14,0,0,0,5,0,3,4,0,0,15,0,4,0,30,5,0,0,0,0,44,0,0,0,3,0,0,0,0,0,4,0,14,4,64,30,25,23,10,4,180,0,0,0,4,13,3,13,4,0,34,5,13,8,69,25,30,16,7,6,179,0,0,0,0,0,11,13,12,6,40,0,4,4,6,11,7,11,14,0,58,7,75,89,283,426,645,866,846,338,3581,0,0,5,17,13,15,10,8,0,69,0,9,3,23,16,13,14,7,0,96
10805,0,5,0,16,3,0,3,0,0,22,0,0,0,0,8,5,3,3,0,23,0,0,0,9,3,9,7,0,0,25,0,10,8,31,42,50,52,40,9,239,75,247,168,421,251,330,340,266,110,2204,1312,3172,2492,5342,3493,4746,4822,2792,1177,29349,0,0,0,0,0,0,0,0,0,0,2419,5946,4743,8532,5546,7356,7655,4094,1479,47780,0,0,0,13,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,5,13,0,0,0,0,0,20,0,0,0,3,5,0,0,0,0,10,0,3,0,16,14,19,13,3,0,69,0,0,0,7,4,6,4,0,0,22,0,3,7,20,13,14,18,0,0,81,0,0,0,0,0,8,7,4,0,26,0,0,5,4,4,3,6,8,0,28,0,18,10,81,143,366,538,424,120,1702,0,4,0,3,4,15,9,0,0,28,3,0,0,0,3,14,4,4,0,40
10901,0,5,3,26,6,4,4,0,0,44,0,0,5,5,4,6,7,0,0,27,0,0,3,3,3,0,5,0,0,21,6,41,49,209,109,83,63,74,28,657,117,221,228,474,236,279,246,192,82,2079,2051,4158,4015,8404,4185,4386,3862,2320,1017,34406,0,0,0,0,0,0,0,0,0,3,3901,7700,6992,12725,6575,6841,5959,3211,1225,55134,0,7,0,43,15,0,0,0,0,70,0,0,0,0,0,3,7,3,0,11,0,0,0,9,0,0,0,0,0,9,0,3,0,6,0,0,0,0,0,11,3,6,6,20,12,16,11,0,0,73,0,0,0,8,4,4,8,0,0,18,3,8,8,59,34,26,13,0,0,151,0,0,0,0,3,6,11,18,4,52,0,0,4,4,0,5,9,0,0,18,3,22,52,148,165,320,275,210,69,1270,0,0,7,20,8,8,3,0,0,59,0,0,5,10,7,3,0,0,0,25
10902,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,7,27,4,3,0,5,0,48,54,79,87,193,107,113,100,65,22,814,422,742,634,1407,815,971,753,434,166,6336,0,0,0,0,0,0,0,0,0,0,725,1395,1124,2079,1305,1630,1244,644,208,10360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,6,4,4,0,0,0,14,0,0,0,0,0,0,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,40,26,29,4,126,0,0,7,13,9,4,3,0,0,39,0,0,0,3,0,0,4,0,0,8
10903,0,0,0,16,0,4,0,0,0,20,0,0,0,0,0,4,3,8,5,14,0,0,0,0,0,0,4,0,0,10,6,7,5,33,14,15,23,20,3,133,57,188,143,377,208,308,292,250,106,1937,1013,2435,1915,4184,2588,3378,3400,2136,855,21897,0,0,0,0,0,0,0,0,0,0,1960,4471,3519,6629,4333,5422,5715,3194,1185,36432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10,5,3,0,0,0,28,0,0,0,0,0,5,0,0,0,12,0,3,0,18,14,11,4,4,0,54,0,0,0,0,0,0,3,0,4,7,0,0,0,9,0,0,0,4,0,16,0,9,13,40,69,175,268,232,60,866,0,0,0,6,0,0,4,0,0,21,0,0,0,0,0,3,3,0,0,5
11001,0,10,5,27,3,5,0,0,0,48,0,0,4,0,4,4,0,4,0,14,0,0,4,3,5,3,0,0,0,18,8,34,25,127,32,39,34,18,7,319,68,205,449,378,175,185,171,159,104,1898,959,2376,2858,4381,2265,2508,2110,1396,566,19424,0,0,0,0,0,0,0,0,0,3,1785,3853,4134,6033,3362,3935,3284,2000,647,29017,0,15,4,68,6,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,8,11,28,12,12,13,7,0,87,0,0,0,8,3,0,0,0,0,15,0,7,8,81,26,18,5,0,0,154,0,0,0,0,3,0,3,0,0,15,0,0,5,0,0,0,0,4,0,5,0,20,34,87,87,152,174,141,43,728,0,0,3,6,7,8,3,0,0,26,0,0,6,21,3,4,4,0,0,35
11002,0,0,0,7,10,0,0,0,0,17,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,6,0,0,5,0,10,6,36,19,16,16,14,4,122,86,239,163,397,275,283,289,186,92,2002,921,2335,1906,3807,2449,2919,2809,1764,732,19633,0,0,0,0,0,0,0,0,0,0,1728,4143,3356,5939,3847,4744,4565,2711,925,31968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,18,17,10,4,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,12,0,0,29,0,0,0,0,0,0,0,0,0,3,0,3,0,32,5,4,11,0,0,54,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,5,10,36,58,158,194,150,39,647,0,0,5,80,5,5,0,0,0,104,0,0,0,6,0,4,0,0,0,15
11003,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,6,0,16,3,9,6,10,0,54,109,293,234,506,267,309,172,94,39,2023,715,1734,1376,3070,1514,1708,1203,706,278,12304,0,0,0,0,0,0,0,0,0,0,1328,2854,2246,4511,2366,2675,1920,1091,369,19363,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,13,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,12,6,28,17,40,35,27,6,167,0,5,4,6,10,7,5,0,0,42,0,0,5,3,0,0,0,0,0,12
11004,0,39,15,109,10,12,5,0,0,184,0,0,0,0,4,3,6,0,0,18,0,4,0,10,3,9,0,0,0,32,5,17,7,89,32,29,25,14,8,225,145,436,358,807,382,402,377,319,175,3399,2430,5737,4688,10528,5071,5413,4619,3116,1329,42933,0,0,0,4,0,0,0,0,0,3,4855,10625,8535,16033,8381,8863,7723,4659,1697,71377,0,0,0,26,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,12,0,5,0,6,0,0,0,0,0,10,0,8,0,25,7,9,10,6,0,65,0,0,0,0,0,7,3,0,0,10,9,16,6,179,32,39,23,3,0,299,0,0,0,0,5,4,7,0,4,14,0,8,0,24,0,0,3,4,0,49,4,22,18,118,116,227,254,205,58,1015,4,6,15,98,19,5,5,0,0,143,0,7,7,12,0,4,3,0,0,28
11101,0,7,4,47,28,3,4,0,0,90,0,0,3,5,15,13,11,8,3,71,0,0,0,10,9,5,7,0,0,27,9,29,41,228,116,94,108,96,48,772,83,257,199,508,220,273,302,314,145,2288,3346,7775,6802,15209,8297,8486,7727,4950,2285,64868,0,0,3,0,3,0,0,0,0,10,6652,14992,13050,25072,13787,13641,11715,6984,2801,108689,0,3,0,22,5,3,0,0,0,38,0,0,0,11,0,12,13,4,6,39,0,8,5,57,10,5,6,0,0,87,0,6,0,11,7,5,5,0,0,32,0,11,11,99,54,32,21,5,0,229,0,0,0,21,8,14,15,9,0,61,0,11,26,173,66,63,49,15,8,411,0,0,0,11,9,23,3,29,6,73,0,0,0,9,5,12,9,12,6,52,16,127,143,485,434,605,622,498,185,3103,0,0,3,32,19,21,10,3,5,93,0,10,8,22,16,16,14,3,0,78
11102,0,4,4,34,9,0,0,0,0,54,0,0,0,9,7,9,14,3,4,47,0,0,6,29,3,11,6,0,0,57,0,14,32,100,75,83,80,72,27,488,79,158,145,361,173,197,255,197,116,1680,2419,5050,4641,10140,5217,5641,5398,3417,1602,43523,0,3,0,10,0,0,0,0,0,14,4747,9682,8795,16768,8523,8794,8111,4751,1977,72144,0,7,5,44,9,0,0,0,0,62,0,0,0,7,3,4,8,0,0,26,0,0,0,14,0,3,4,0,0,22,0,0,0,14,10,12,9,0,0,50,3,3,4,33,20,15,23,7,3,115,0,0,0,11,6,5,3,3,0,32,0,4,14,91,33,29,28,14,4,217,0,0,5,4,5,13,14,9,6,54,0,0,0,5,0,6,16,5,4,38,3,40,60,230,270,497,534,498,162,2293,0,0,0,24,16,22,18,10,0,96,0,0,0,3,0,5,4,5,5,31
11103,0,23,44,150,38,35,10,4,3,312,0,0,5,17,15,17,12,11,4,89,0,7,28,40,14,6,4,0,0,98,32,178,190,685,219,142,138,136,79,1802,127,285,629,960,363,382,444,375,329,3898,4614,9646,12594,25608,11093,10436,8699,5408,3003,91097,5,70,43,149,17,6,3,0,0,290,8934,17876,21264,39397,17444,16476,12996,7295,3314,145000,4,30,25,180,26,19,4,0,0,283,0,0,0,38,12,43,37,20,0,157,0,0,0,169,20,0,0,0,0,208,0,7,8,28,15,4,4,5,0,68,10,17,46,159,80,49,31,11,3,404,0,6,0,36,13,8,12,4,0,77,6,36,170,730,187,131,98,21,13,1397,0,3,0,20,23,52,29,52,13,193,3,9,4,35,7,9,21,20,4,119,31,170,276,935,583,695,649,466,164,3963,0,0,12,45,25,22,23,7,5,143,0,10,9,70,25,12,8,5,0,142
11201,0,4,0,18,12,9,0,0,0,46,0,7,4,12,8,8,20,7,5,66,0,0,0,9,12,9,3,0,0,41,9,39,45,539,130,137,89,53,20,1047,148,365,307,915,465,481,425,259,224,3583,2027,4893,3966,10841,6280,6562,6122,3182,1614,45487,0,0,0,4,0,0,0,0,0,4,3806,8764,6746,13884,8689,9414,8987,4428,1860,66580,0,0,0,0,5,0,0,0,0,6,0,0,0,5,0,0,0,0,0,3,0,3,9,306,30,17,11,0,0,378,0,0,5,11,0,0,0,0,0,14,0,20,22,159,78,52,46,14,6,396,0,0,0,77,15,17,12,8,0,126,0,10,6,24,12,24,6,7,4,96,0,0,0,3,0,7,8,3,0,25,0,0,0,4,0,5,7,0,7,24,6,114,131,756,571,698,757,481,190,3709,0,3,0,24,11,13,7,4,0,61,0,4,27,201,41,35,27,14,4,361
11202,0,5,6,22,3,4,3,0,0,43,0,0,0,4,0,7,0,3,0,19,0,0,0,6,0,7,9,0,0,23,4,14,16,110,56,49,63,26,14,361,116,416,331,726,343,430,388,243,138,3135,1683,4435,3772,7930,4769,5495,4762,2516,1183,36554,0,0,0,0,5,0,0,0,0,5,3170,8012,6890,12241,7500,8631,7442,3631,1467,58987,0,4,0,10,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,4,22,4,7,0,0,0,40,0,0,0,3,0,0,3,0,0,4,0,5,3,37,28,26,19,11,0,130,0,0,0,7,3,8,0,4,0,23,0,0,3,41,13,12,9,0,0,78,0,0,0,5,8,0,4,7,0,15,0,8,0,9,8,0,5,0,0,31,7,17,35,188,234,431,438,268,75,1687,0,6,0,13,10,7,5,3,0,45,0,0,0,32,15,14,17,5,4,84
11203,0,8,0,24,10,5,0,0,0,49,0,0,0,6,6,18,22,10,11,73,0,0,0,8,8,10,4,0,0,32,4,22,29,223,102,124,119,77,34,728,125,337,275,750,424,467,440,358,243,3407,2269,5496,4516,10602,6297,7509,7061,4518,2319,50586,0,0,0,0,0,0,0,0,0,0,4307,10265,8021,15033,9133,10626,10009,5700,2545,75640,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,3,6,4,0,19,0,19,18,303,39,0,0,0,0,394,0,0,0,6,0,0,0,0,0,9,4,21,7,95,53,51,25,17,0,268,0,0,0,16,8,0,6,0,0,25,0,10,10,68,44,32,19,5,7,193,0,0,0,5,5,3,10,9,4,29,0,0,0,0,0,8,10,5,6,20,19,99,125,478,517,809,966,1006,441,4454,0,5,6,22,18,15,15,11,4,90,0,5,0,65,21,20,12,10,7,153
11301,0,0,0,5,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,4,9,18,6,12,0,0,0,40,5,11,31,127,44,56,19,18,4,315,108,285,219,502,249,255,225,162,95,2103,1521,3303,2857,6232,3079,3088,2294,1522,803,24700,0,10,9,20,20,4,0,0,0,65,2826,5710,4828,8071,4523,4788,3469,1978,822,37018,0,0,0,28,4,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,3,0,0,0,28,0,0,0,4,0,0,0,0,0,8,0,0,0,9,4,8,6,0,0,21,0,0,0,10,4,9,0,0,0,24,0,5,7,87,40,17,14,0,4,168,0,0,0,0,4,0,4,0,0,5,0,4,0,7,0,0,4,0,0,12,0,8,27,75,60,94,70,60,21,418,5,18,27,80,59,39,14,3,0,248,0,0,3,14,0,0,8,0,0,26
11302,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,5,0,11,8,11,13,14,8,72,29,70,46,139,71,84,76,76,17,620,448,925,719,1595,910,1065,949,549,251,7412,0,0,0,0,0,0,0,0,0,0,767,1692,1332,2524,1483,1781,1559,840,321,12299,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,16,0,0,0,0,0,0,6,0,0,5,0,0,0,15,16,6,0,0,0,35,0,0,0,0,0,9,3,0,0,8,0,0,0,5,0,0,4,0,0,4,0,3,0,25,26,68,55,66,9,253,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,9
11303,0,4,4,30,5,3,4,0,0,49,0,0,3,7,0,6,0,3,0,18,0,4,3,16,12,8,4,3,0,49,7,43,37,185,49,54,52,36,14,481,122,325,351,636,319,385,375,308,198,3016,3091,6419,6427,12171,5756,6155,5307,3250,1606,50189,0,3,9,20,8,6,0,0,0,42,5897,11668,11332,19161,9466,10073,8727,4953,2039,83318,3,13,5,65,10,0,0,0,0,97,0,0,0,3,0,5,0,3,0,12,0,0,4,13,5,0,0,0,0,18,0,0,0,7,0,0,0,0,0,15,0,7,6,25,19,9,7,4,0,74,0,0,0,11,7,6,6,3,0,36,7,48,39,310,46,41,23,4,3,524,0,0,0,0,7,4,4,7,8,22,0,22,16,53,22,19,13,0,0,140,5,35,50,146,151,290,299,219,80,1278,0,0,20,167,18,17,3,0,0,229,0,0,3,16,6,5,0,0,0,33
11401,0,0,6,32,13,0,3,0,0,58,0,0,0,7,10,21,29,27,10,97,0,0,0,8,5,0,3,0,0,18,6,22,21,147,100,125,183,117,43,763,148,361,319,736,382,507,476,388,200,3512,2630,5792,4840,11075,6289,8351,8694,4972,2082,54719,0,0,0,0,0,0,0,0,0,0,5067,10734,9083,18078,9850,12377,12518,6562,2374,86636,0,3,0,21,0,4,0,0,0,32,0,0,0,4,4,9,3,4,0,19,0,0,0,32,7,4,6,0,0,46,0,0,0,12,0,0,4,0,0,19,7,9,4,53,27,32,36,21,6,183,0,0,0,17,15,22,29,13,3,92,0,14,15,87,59,49,28,15,7,280,0,0,0,10,9,26,64,46,13,171,0,0,0,7,0,16,32,4,3,70,9,65,79,348,434,1067,1347,1102,356,4802,0,0,6,27,15,19,8,11,4,94,4,3,0,20,10,22,22,12,7,94
11402,0,0,8,19,3,4,5,0,0,31,0,0,0,0,8,6,11,14,0,40,0,0,6,3,6,4,4,0,0,24,4,10,12,89,73,81,121,73,27,483,39,117,113,229,168,195,189,197,165,1428,1269,3053,2524,5173,3525,3834,4231,2749,1014,27378,0,0,0,0,0,0,0,0,0,3,2427,5695,4516,7592,5165,5286,5304,3395,1054,40428,0,0,0,21,3,0,0,0,0,27,0,0,0,0,0,9,4,0,0,14,0,0,0,12,0,3,4,0,0,24,0,0,3,6,0,0,0,0,0,13,0,6,9,26,28,28,24,14,3,148,0,0,0,7,8,18,4,4,0,43,0,10,29,46,21,35,17,7,5,176,0,0,0,4,4,14,15,4,4,54,0,0,0,0,0,8,7,9,0,31,3,54,62,257,356,571,818,597,223,2942,0,0,3,21,16,6,16,3,0,62,0,3,5,22,9,11,20,8,0,88
11501,0,15,18,133,109,96,54,16,0,434,0,4,6,8,7,10,8,7,4,62,0,4,12,25,31,29,3,0,0,103,15,165,169,635,427,391,306,190,99,2392,60,185,140,442,183,173,153,145,96,1580,3579,10964,9306,19242,11300,9646,8073,4514,2262,78890,0,5,6,98,73,79,41,19,4,326,6969,18490,14848,14521,9414,7402,6216,4274,1968,84092,0,19,22,195,104,92,58,10,0,494,0,0,0,15,29,24,8,9,5,97,0,7,20,100,21,24,5,3,3,181,0,4,4,19,31,23,9,0,4,101,4,23,30,82,44,36,21,3,0,251,0,6,7,42,61,65,44,27,6,265,35,561,410,5501,1922,1877,1540,425,195,12470,0,0,5,21,41,73,80,76,30,317,0,67,35,175,95,125,145,59,22,733,24,282,346,664,743,813,721,548,274,4405,0,0,17,220,204,182,107,40,13,785,0,5,10,40,19,21,13,0,3,119
11502,0,0,0,6,10,4,0,0,0,20,0,0,0,0,4,8,0,0,5,21,0,0,0,3,5,3,0,0,0,12,0,7,9,64,57,66,46,42,17,312,14,50,34,88,66,56,47,46,17,416,584,1767,1772,2608,2208,1921,1575,985,417,13842,0,0,0,6,7,3,0,0,0,28,1125,3505,3389,3804,2931,2430,1863,1147,427,20626,0,0,0,6,3,3,10,0,0,20,0,0,0,0,3,3,0,0,0,7,0,0,4,0,4,0,4,0,0,14,0,0,0,0,8,0,0,0,0,7,0,0,0,14,11,8,3,5,0,49,0,0,3,5,6,8,8,0,0,33,4,40,27,177,109,90,66,28,10,550,0,0,0,3,12,26,17,13,3,73,0,0,3,9,7,17,4,7,5,59,6,21,71,111,164,260,234,173,52,1094,0,0,0,6,11,14,9,0,0,44,0,0,0,0,7,6,3,0,0,24
