SA3_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
50704,3,63,0,63,..,666,78,744,4,748,..,69,0,69,3,72,..,108,13,114,0,118,..,904,92,995,10,1006,..,250,14,268,5,276,..,230,0,232,0,232,..,87,12,96,0,96,..,28,5,27,0,27,..,116,16,130,0,130,..,640,66,707,11,719,..,8890,876,9768,82,9848,..,181,14,199,1763,1960,39116,9072,894,9965,1841,50918,41585,..,..,..,..,41585,..,177,3,179,0,179,..,224,13,232,3,236,..,14,0,15,0,15,..,975,196,1165,4,1177,..,2301,449,2748,19,2768,..,227,24,253,0,253,..,3500,668,4173,21,4196,..,150,7,154,0,161,..,231,0,235,4,241,..,238,4,243,3,244,..,72,7,72,0,72,..,81,4,89,0,94,..,48,8,57,0,57,..,226,9,238,4,239,..,47,0,47,0,52,..,150,4,151,3,157,..,174,6,179,0,179,..,64,4,67,0,68,..,50,3,55
50705,0,146,3,152,..,96,5,102,0,102,..,241,8,249,0,251,..,99,10,108,0,108,..,590,22,610,0,613,..,195,18,208,5,217,..,63,0,63,0,65,..,96,4,100,6,101,..,8,0,10,0,10,..,82,32,115,0,115,..,1063,128,1185,23,1210,..,4477,428,4909,59,4967,..,252,15,270,4304,4574,57543,4731,447,5174,4360,67085,59190,..,..,..,..,59190,..,472,12,481,5,485,..,100,7,111,6,116,..,67,3,73,0,73,..,63,18,85,0,85,..,218,54,269,0,270,..,10,0,14,0,14,..,290,78,368,0,369,..,73,14,84,0,82,..,125,6,132,0,131,..,202,10,215,0,216,..,27,0,28,0,28,..,25,0,25,0,27,..,16,3,22,0,22,..,74,4,80,0,80,..,28,7,34,0,34,..,190,19,208,3,215,..,19,6,17,0,17,..,29,3,34,0,34,..,7,0,7
50901,4,154,0,156,..,28,0,29,0,29,..,128,4,128,0,132,..,123,33,157,3,156,..,430,46,469,4,477,..,26,0,28,0,28,..,13,0,13,0,13,..,14,0,19,0,19,..,8,0,7,0,7,..,25,7,36,0,36,..,456,189,647,11,651,..,1627,311,1938,20,1955,..,75,15,86,2552,2634,26234,1702,321,2021,2575,30830,26863,..,..,..,..,26863,..,173,3,177,0,180,..,7,0,5,0,5,..,30,0,34,0,34,..,21,7,29,0,29,..,76,21,97,0,97,..,3,0,3,0,3,..,100,31,132,0,132,..,6,0,6,0,6,..,48,3,47,0,47,..,150,9,157,0,160,..,5,0,5,0,5,..,5,0,8,0,8,..,0,0,0,0,0,..,12,0,13,0,13,..,8,0,8,0,8,..,16,0,16,0,16,..,3,0,7,0,7,..,0,0,0,0,0,..,7,0,7
50902,3,93,0,98,..,16,0,18,0,18,..,126,3,136,0,136,..,17,0,23,0,23,..,255,8,268,3,277,..,22,0,24,0,24,..,11,0,11,0,11,..,7,4,15,0,15,..,0,0,0,0,0,..,28,10,39,0,39,..,281,29,310,20,329,..,1136,119,1252,34,1285,..,79,10,90,3435,3530,24063,1214,125,1340,3472,28873,23015,..,..,..,..,23015,..,117,4,122,0,122,..,15,0,19,0,20,..,48,0,51,0,57,..,12,9,17,0,17,..,65,31,95,4,97,..,0,0,3,0,3,..,81,39,118,4,118,..,8,0,8,0,8,..,35,0,42,0,42,..,77,0,81,0,81,..,16,0,20,0,19,..,6,0,5,0,5,..,3,4,8,0,8,..,5,0,5,0,5,..,10,0,8,0,11,..,14,0,14,0,14,..,5,0,5,0,5,..,9,0,11,0,11,..,0,0,0
50903,0,42,0,42,..,12,0,12,0,12,..,40,0,40,0,41,..,10,3,10,0,10,..,94,3,97,3,107,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,3,0,6,0,6,..,111,12,118,4,129,..,397,27,424,10,435,..,23,0,28,1027,1051,8418,421,30,452,1039,9908,7989,..,..,..,..,7989,..,63,0,63,0,63,..,0,0,0,0,3,..,20,4,24,0,24,..,8,0,8,0,8,..,12,3,15,0,15,..,0,0,0,0,0,..,23,3,22,0,22,..,0,0,0,0,0,..,5,0,5,0,5,..,23,3,27,0,27,..,0,0,0,0,0,..,0,0,4,0,4,..,3,0,3,0,3,..,3,0,5,0,5,..,3,0,3,0,3,..,6,0,6,0,6,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0
51001,0,50,5,51,..,12,0,12,0,12,..,62,0,62,0,62,..,14,5,18,0,18,..,135,3,139,5,149,..,50,0,54,0,56,..,6,0,6,0,6,..,19,0,21,0,21,..,3,0,5,0,11,..,14,4,22,0,22,..,2268,198,2463,87,2553,..,2988,247,3233,113,3344,..,186,96,284,2702,2984,10971,3182,344,3526,2807,17306,11275,..,..,..,..,11275,..,19,0,19,0,19,..,6,0,9,0,9,..,2354,161,2506,78,2583,..,38,5,48,0,48,..,88,11,97,0,96,..,0,0,0,0,0,..,125,17,144,0,148,..,4,0,4,0,4,..,71,4,78,0,80,..,78,7,84,0,84,..,7,0,15,0,15,..,3,0,3,0,6,..,0,0,0,0,0,..,17,0,17,0,17,..,0,0,3,0,3,..,3,0,3,0,3,..,20,0,20,0,20,..,9,0,13,0,13,..,0,0,0
51002,0,129,0,129,..,50,0,51,0,50,..,171,6,179,0,181,..,134,10,151,3,151,..,485,26,510,9,521,..,43,3,42,0,42,..,16,0,16,0,16,..,34,10,37,0,37,..,11,0,11,0,8,..,21,0,21,0,21,..,937,88,1024,10,1030,..,2108,147,2249,30,2279,..,124,6,127,2994,3125,9083,2233,149,2384,3025,14487,7209,..,..,..,..,7209,..,59,0,63,0,63,..,14,0,17,0,17,..,597,59,659,8,666,..,14,0,11,0,11,..,55,11,67,0,69,..,3,0,3,0,3,..,70,10,81,0,81,..,4,0,4,0,4,..,27,3,31,0,31,..,23,0,21,0,25,..,3,4,8,0,8,..,3,0,6,0,6,..,32,6,39,0,45,..,18,0,18,0,18,..,3,0,3,0,3,..,17,0,23,0,23,..,16,4,18,0,18,..,6,0,6,0,6,..,7,0,7
51003,9,108,0,108,..,31,3,39,0,39,..,153,3,152,4,159,..,17,3,21,0,21,..,304,14,321,4,321,..,39,0,41,0,41,..,15,0,19,0,19,..,56,0,58,0,54,..,3,0,3,0,3,..,19,4,27,0,27,..,564,31,598,26,618,..,1661,103,1768,36,1801,..,91,9,102,3116,3220,11308,1756,113,1869,3157,16330,9448,..,..,..,..,9448,..,68,3,70,0,68,..,11,5,18,0,18,..,342,6,345,3,355,..,25,0,25,0,25,..,66,12,82,0,82,..,3,0,3,0,3,..,99,11,112,0,112,..,12,0,13,0,17,..,33,0,33,0,34,..,30,0,28,0,28,..,9,0,9,0,9,..,7,0,7,0,7,..,11,4,12,0,12,..,39,6,43,0,43,..,19,7,21,0,24,..,26,0,26,0,28,..,30,4,28,0,28,..,19,0,19,0,19,..,12,0,12
51101,0,15,0,15,..,4,0,4,0,4,..,4,0,9,0,9,..,0,0,0,0,0,..,23,0,25,0,25,..,5,0,11,0,11,..,3,0,6,0,6,..,7,0,7,0,7,..,0,0,0,0,0,..,9,0,11,0,11,..,80,7,85,0,85,..,307,28,339,9,346,..,38,0,35,867,902,6842,346,31,376,872,8093,6724,..,..,..,..,6724,..,61,0,61,0,61,..,3,0,3,0,3,..,14,0,14,0,14,..,9,3,10,0,13,..,11,4,15,0,15,..,3,0,3,0,3,..,16,3,23,0,29,..,0,0,0,0,0,..,17,0,17,0,17,..,30,0,30,0,30,..,3,0,3,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,9,3,11,0,11,..,0,0,0,0,0,..,0,0,0
51102,0,9,0,9,..,4,0,4,0,4,..,23,0,19,0,19,..,15,10,24,0,27,..,41,13,56,0,54,..,34,3,37,0,37,..,3,0,3,0,3,..,4,0,7,0,7,..,0,0,0,0,0,..,53,36,87,0,93,..,82,13,101,6,102,..,376,80,461,13,468,..,21,0,22,744,765,3724,402,87,490,747,4954,3434,..,..,..,..,3434,..,9,0,9,0,9,..,0,0,0,0,0,..,18,0,18,0,18,..,0,0,4,0,4,..,33,3,37,0,41,..,0,0,0,0,0,..,38,7,36,0,40,..,16,6,24,0,24,..,20,0,20,0,20,..,24,0,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
51103,3,142,0,148,..,28,0,31,0,31,..,171,0,177,0,175,..,26,5,27,0,27,..,375,11,387,0,389,..,59,5,59,0,58,..,26,0,28,4,32,..,37,8,40,0,40,..,9,0,9,0,9,..,23,0,21,0,26,..,1101,91,1187,27,1211,..,2525,184,2712,44,2755,..,131,25,153,3194,3342,14541,2659,205,2862,3235,20641,12708,..,..,..,..,12708,..,163,0,165,0,165,..,14,0,14,0,14,..,788,47,836,11,846,..,5,5,8,0,8,..,68,12,83,0,83,..,0,0,4,0,4,..,79,17,102,0,102,..,15,0,21,0,21,..,28,0,32,0,32,..,36,0,36,0,36,..,8,0,10,5,11,..,5,0,5,0,5,..,27,0,23,0,23,..,57,5,61,0,61,..,9,0,12,0,12,..,42,5,51,0,51,..,11,0,19,0,19,..,22,0,29,0,29,..,20,4,23
51104,0,72,0,72,..,33,3,40,0,37,..,100,0,100,5,102,..,124,21,140,4,144,..,328,27,352,7,363,..,37,0,35,0,35,..,15,0,15,0,15,..,27,0,31,0,31,..,0,0,0,0,0,..,50,22,70,0,75,..,384,36,424,13,434,..,1550,148,1689,27,1721,..,106,4,112,3605,3713,22452,1656,151,1799,3638,27893,22200,..,..,..,..,22200,..,144,4,149,3,152,..,15,4,21,0,20,..,181,9,191,0,195,..,12,0,18,0,18,..,63,24,92,0,92,..,3,0,3,0,3,..,80,27,111,0,111,..,3,0,3,0,3,..,46,4,44,0,44,..,88,0,86,0,89,..,12,0,12,0,12,..,5,0,7,0,7,..,4,4,9,0,9,..,24,0,18,0,18,..,15,0,10,0,10,..,15,0,14,0,14,..,10,0,10,0,10,..,18,5,25,0,25,..,0,0,0
59797,0,9,0,8,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,24,0,28,0,28,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,56,3,61,0,60,..,0,0,0,192,192,206,56,3,61,198,455,29,..,..,..,..,29,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
59999,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,12,0,16,0,16,..,19,0,22,0,22,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,10,0,10,..,49,12,58,4,59,..,215,26,239,3,243,..,45,3,48,2165,2210,2185,260,28,285,2170,4639,1896,..,..,..,..,1896,..,10,0,10,0,10,..,3,0,8,0,8,..,12,0,15,0,15,..,5,0,5,0,5,..,13,3,18,0,18,..,0,0,0,0,0,..,20,3,25,0,25,..,0,0,0,0,0,..,27,0,25,0,25,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
60101,0,3,0,3,..,10,0,10,0,10,..,5,0,5,0,5,..,3,0,3,0,3,..,19,0,19,0,19,..,5,0,5,0,5,..,6,0,6,0,6,..,8,0,8,0,8,..,0,0,0,0,0,..,6,4,10,0,10,..,41,10,57,4,56,..,291,31,322,9,325,..,16,5,17,507,521,8662,306,33,339,516,9511,9161,..,..,..,..,9161,..,4,0,4,0,4,..,6,6,11,0,11,..,9,0,9,0,9,..,6,5,9,0,9,..,26,0,33,0,31,..,0,0,0,0,0,..,38,8,38,0,40,..,3,0,3,0,3,..,0,0,0,0,0,..,16,0,16,0,16,..,15,0,16,0,15,..,8,0,8,0,8,..,0,0,0,0,0,..,8,0,8,0,12,..,11,0,7,0,7,..,15,4,23,0,23,..,14,0,14,0,14,..,9,3,14,0,14,..,0,0,0
60102,0,19,0,19,..,15,0,12,0,12,..,24,0,26,0,26,..,8,0,10,0,10,..,70,6,76,0,76,..,76,3,82,0,86,..,18,0,18,0,18,..,20,0,18,0,18,..,5,0,5,0,6,..,67,8,81,0,80,..,201,30,231,8,237,..,2244,217,2464,29,2489,..,81,11,88,1563,1646,24680,2320,225,2548,1594,28816,26620,..,..,..,..,26620,..,31,0,33,0,33,..,25,0,28,0,28,..,10,0,12,0,12,..,75,14,88,4,89,..,421,58,480,8,491,..,8,0,6,0,6,..,502,77,575,10,587,..,16,4,18,0,18,..,29,4,34,0,33,..,77,0,78,0,78,..,117,6,127,0,127,..,30,3,35,0,35,..,22,0,22,0,24,..,47,0,45,0,45,..,285,34,320,0,317,..,140,5,151,0,151,..,56,5,63,0,62,..,51,3,54,0,54,..,7,0,7
60103,0,46,0,46,..,16,0,15,4,15,..,67,0,70,0,68,..,14,0,14,0,19,..,147,3,149,3,155,..,102,13,113,0,113,..,50,4,58,3,60,..,12,0,18,0,20,..,0,0,0,0,0,..,161,25,187,3,191,..,540,123,665,27,691,..,4469,486,4952,83,5032,..,99,19,115,1319,1434,22134,4564,507,5072,1394,28595,23285,..,..,..,..,23285,..,11,0,11,0,11,..,82,25,114,4,113,..,10,0,10,0,10,..,64,17,83,0,83,..,338,47,385,6,388,..,6,0,9,0,9,..,406,65,476,6,485,..,36,10,42,0,42,..,40,0,40,0,35,..,54,0,54,0,54,..,97,16,113,0,113,..,72,4,74,0,74,..,100,4,111,0,109,..,161,15,168,0,172,..,947,154,1101,11,1112,..,338,26,364,3,369,..,98,7,105,3,109,..,136,11,153,4,155,..,8,0,8
60104,0,15,0,15,..,9,0,9,0,9,..,18,0,20,0,20,..,5,0,5,0,5,..,53,0,51,0,51,..,85,3,92,0,92,..,26,0,28,0,28,..,15,0,15,0,15,..,6,0,7,0,7,..,43,0,47,0,48,..,166,27,195,15,205,..,1732,196,1922,32,1955,..,48,5,53,476,531,15165,1776,201,1978,507,17648,16218,..,..,..,..,16218,..,76,0,75,0,75,..,16,3,16,0,14,..,14,0,14,0,14,..,95,10,108,3,108,..,606,81,685,6,690,..,5,0,7,0,7,..,705,94,801,11,814,..,0,0,0,0,0,..,58,0,55,4,61,..,92,5,97,0,92,..,25,0,23,0,30,..,23,0,24,0,22,..,9,0,9,0,9,..,25,0,25,0,25,..,100,10,110,0,110,..,26,0,26,0,26,..,34,0,34,0,34,..,20,7,29,0,29,..,10,0,10
60105,0,38,0,38,..,54,5,57,0,57,..,42,0,42,0,42,..,21,0,21,0,21,..,153,5,156,0,156,..,162,11,171,0,173,..,52,0,53,0,53,..,26,4,36,0,36,..,11,0,12,0,12,..,129,9,142,0,148,..,378,57,433,17,453,..,5070,430,5501,54,5554,..,86,11,96,1103,1201,20090,5158,442,5597,1157,26845,21275,..,..,..,..,21275,..,29,4,33,0,33,..,131,16,148,0,148,..,6,0,6,0,6,..,283,28,316,0,316,..,1667,164,1835,7,1841,..,32,7,38,0,38,..,1982,202,2186,7,2192,..,26,0,27,0,27,..,107,4,112,0,113,..,141,0,146,0,149,..,172,29,202,0,200,..,61,3,62,0,62,..,40,4,44,0,44,..,164,3,166,0,166,..,449,22,472,3,476,..,176,7,181,0,183,..,106,5,116,0,116,..,61,6,68,0,66,..,27,0,26
60106,0,0,0,0,..,4,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,14,3,13,0,13,..,13,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,54,4,60,0,61,..,296,19,320,0,322,..,18,0,16,523,539,8241,316,23,339,522,9106,8497,..,..,..,..,8497,..,18,0,18,0,18,..,0,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,32,3,34,0,35,..,3,0,3,0,3,..,36,3,39,0,40,..,0,0,0,0,0,..,4,0,4,0,4,..,20,0,23,0,26,..,15,0,14,0,19,..,7,0,7,0,7,..,0,0,5,0,5,..,8,0,8,0,8,..,20,0,23,0,22,..,14,0,14,0,16,..,3,0,3,0,3,..,7,0,9,0,9,..,0,0,0
60201,0,32,0,32,..,31,0,29,0,29,..,53,0,57,0,57,..,24,0,20,0,20,..,137,0,140,0,140,..,93,4,101,0,101,..,51,0,51,0,51,..,29,3,28,0,28,..,6,0,6,0,6,..,97,12,109,3,114,..,600,194,791,16,813,..,3947,606,4548,42,4594,..,128,21,154,1838,1992,35742,4070,625,4703,1885,42323,38630,..,..,..,..,38630,..,43,0,43,0,43,..,77,9,82,0,90,..,18,0,18,0,18,..,87,12,103,0,103,..,510,49,558,6,566,..,15,7,23,0,23,..,614,66,684,6,685,..,5,0,6,0,6,..,40,5,47,0,49,..,61,3,68,3,69,..,39,3,36,0,36,..,56,7,59,0,59,..,82,10,88,0,88,..,74,3,72,0,73,..,679,260,942,18,951,..,178,17,197,4,199,..,89,4,100,0,97,..,79,10,86,4,85,..,15,0,15
60202,0,3,0,3,..,3,0,3,0,3,..,5,0,5,0,5,..,41,34,70,0,70,..,52,34,81,0,81,..,9,0,9,0,14,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,62,10,73,4,78,..,287,51,340,5,349,..,26,0,26,671,696,11059,311,51,368,680,12107,11129,..,..,..,..,11129,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,23,3,25,0,25,..,0,0,0,0,0,..,30,3,34,0,34,..,0,0,0,0,0,..,11,0,11,0,11,..,41,0,41,3,41,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,24,0,19,0,19,..,3,0,3,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0
60203,0,4,0,4,..,0,0,0,0,0,..,9,0,4,0,4,..,3,0,3,0,3,..,18,0,19,0,23,..,21,0,22,0,22,..,8,0,8,0,8,..,11,0,11,0,11,..,4,0,5,0,5,..,0,0,0,0,5,..,106,13,115,4,125,..,448,37,484,11,491,..,48,4,55,1225,1278,18136,496,42,533,1235,19905,18019,..,..,..,..,18019,..,3,0,3,0,3,..,4,0,4,0,4,..,8,0,8,0,8,..,16,5,16,0,16,..,27,11,35,0,35,..,0,0,0,0,0,..,41,12,53,0,52,..,0,0,0,0,0,..,30,0,30,0,30,..,49,4,52,0,52,..,7,0,7,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,31,3,35,0,35,..,8,0,12,0,10,..,4,0,3,0,3,..,4,0,3,0,3,..,0,0,0
60301,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,4,28,0,28,..,103,5,111,0,111,..,8,0,11,512,528,5895,114,6,120,512,6528,5332,..,..,..,..,5332,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,11,0,11,..,0,0,0,0,0,..,10,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
60302,0,4,0,4,..,4,0,4,0,6,..,10,0,10,0,10,..,5,0,5,0,5,..,19,0,19,0,21,..,26,0,27,4,31,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,6,0,3,..,0,0,0,0,0,..,78,5,80,0,80,..,392,19,405,7,415,..,21,0,25,698,720,9731,411,22,434,707,10873,9654,..,..,..,..,9654,..,9,0,9,0,9,..,7,0,7,0,10,..,0,0,0,0,0,..,11,0,16,0,16,..,40,3,43,0,43,..,0,0,0,0,0,..,53,7,63,0,63,..,0,0,0,0,0,..,35,3,37,0,37,..,66,0,66,0,66,..,5,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,27,0,27,0,29,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4
