SA3_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
31902,260,252,513,1452,1289,2747,229,211,442,200,188,389,1885,1696,3576,1354,1277,2632,82,100,184,103,100,207,1549,1482,3034,34,36,67,28,42,72,73,81,157,99,238,340,3,3,9,233,399,640,35,121,158,30,73,97,14,54,68,67,239,301,4,4,9,149,483,635,384,882,1267,37,42,80,64,120,181,3,3,7,102,162,268,2541,2323,4864,6727,6795,13528
31903,324,300,621,1515,1410,2925,178,158,327,263,261,527,1958,1822,3781,1216,1084,2293,244,286,525,295,315,605,1751,1682,3433,53,54,107,33,76,114,92,116,211,107,303,411,0,3,5,287,555,839,81,174,259,68,156,230,26,65,95,65,261,326,0,3,0,244,663,905,525,1224,1754,64,81,145,88,153,238,0,0,4,151,234,386,2017,1792,3814,6729,7056,13788
31904,383,410,798,1403,1365,2764,458,423,888,440,432,875,2308,2227,4533,1220,1279,2503,326,325,651,417,402,822,1971,2012,3981,45,52,95,46,109,157,125,123,245,182,362,547,0,4,0,397,655,1052,88,187,270,76,216,297,27,77,105,142,338,481,0,0,0,337,814,1150,739,1469,2206,66,68,137,108,195,305,0,3,3,179,269,446,1907,1953,3857,7480,8341,15822
31905,223,228,450,1148,1104,2250,222,227,448,206,182,391,1579,1520,3098,999,906,1909,211,177,386,242,229,469,1452,1308,2761,30,48,84,28,72,103,92,95,186,113,266,382,3,4,10,268,483,756,40,93,133,38,109,141,15,43,57,82,221,299,0,0,0,174,462,634,447,948,1389,45,47,98,69,125,194,0,7,6,115,180,291,2427,1575,4001,6247,5757,12001
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,24,137,115,25,136
39999,39,35,76,196,200,400,12,6,26,43,53,97,257,265,518,94,100,197,14,16,32,31,32,60,142,144,293,13,14,28,24,38,65,9,20,26,37,74,113,0,9,9,77,154,238,28,47,79,29,34,63,5,19,28,31,50,74,0,0,0,92,148,239,177,303,483,34,28,66,19,29,55,0,0,0,54,66,114,2143,1446,3582,2806,2251,5060
40101,74,83,151,254,211,460,30,43,78,74,60,140,360,316,679,113,128,239,27,43,65,88,75,161,224,251,469,93,69,155,120,147,268,30,16,48,113,166,277,0,0,0,352,398,749,1708,1972,3685,703,688,1394,60,87,149,233,266,495,0,0,3,2706,3013,5722,3064,3413,6480,102,87,190,66,95,157,3,0,4,168,186,350,1161,843,2000,5053,5082,10131
40102,680,633,1315,2608,2469,5078,393,392,788,792,727,1527,3809,3601,7406,1361,1303,2666,395,394,781,968,1027,1991,2723,2721,5448,91,73,161,58,106,158,236,137,374,318,408,728,4,4,9,698,728,1431,662,979,1640,199,380,578,109,151,260,281,706,984,0,9,9,1248,2218,3467,1955,2950,4896,60,63,123,127,236,364,4,3,11,196,303,500,1754,1636,3386,11115,11832,22949
40103,413,403,815,1524,1449,2974,218,206,428,401,459,850,2143,2114,4259,744,674,1425,261,294,557,808,821,1628,1819,1791,3612,40,31,76,76,140,218,62,39,105,146,270,411,4,0,4,329,480,808,901,973,1865,282,322,605,104,93,198,255,354,615,0,3,4,1542,1743,3290,1871,2226,4098,46,50,95,95,163,254,0,0,0,136,213,348,499,504,1003,6892,7245,14142
40104,478,382,863,1637,1438,3076,634,567,1202,175,154,329,2443,2163,4607,835,718,1554,536,599,1138,210,203,413,1588,1519,3107,98,60,165,127,185,316,111,78,197,220,369,591,6,0,8,571,695,1265,883,984,1868,373,416,788,108,118,231,272,442,714,3,5,6,1648,1960,3607,2220,2664,4883,107,89,192,133,181,317,0,0,0,235,268,509,868,869,1736,7828,7870,15703
40105,258,274,536,890,923,1812,224,216,446,225,194,418,1348,1334,2683,436,382,813,245,279,527,518,308,821,1193,969,2162,55,52,106,98,110,215,65,30,93,148,222,371,0,0,0,377,413,787,683,766,1450,365,398,762,89,81,168,238,359,596,0,4,4,1374,1607,2980,1749,2018,3772,48,53,103,89,115,203,5,3,6,141,174,309,655,629,1281,5350,5394,10746
40106,253,257,513,843,756,1598,294,262,560,219,224,448,1360,1253,2612,341,307,651,271,284,548,282,363,637,894,952,1843,67,40,112,79,85,170,63,24,90,128,152,283,0,0,0,343,301,646,531,655,1181,233,264,502,57,57,117,210,275,488,0,5,0,1039,1255,2290,1381,1557,2939,46,54,105,101,103,200,3,5,7,149,165,313,466,445,908,4506,4621,9129
40107,351,322,669,1070,913,1986,185,195,374,384,354,740,1634,1469,3105,438,406,843,212,255,464,506,600,1106,1155,1260,2415,53,23,78,65,124,197,60,29,88,150,172,327,4,0,3,337,353,692,639,843,1484,330,338,671,82,93,170,241,374,614,0,3,7,1295,1653,2949,1633,2008,3638,33,46,81,82,101,181,0,0,0,119,152,263,446,523,965,5337,5724,11060
40201,289,285,573,1091,935,2025,249,285,536,424,426,853,1771,1652,3420,492,436,928,422,414,834,371,374,748,1286,1222,2512,56,49,107,35,49,88,126,81,208,132,250,386,0,0,4,350,436,786,207,373,585,64,139,199,39,47,95,115,216,334,3,0,5,432,779,1211,784,1214,2000,28,45,72,68,111,176,0,0,0,99,158,249,786,785,1569,5010,5317,10331
40202,989,927,1918,3735,3475,7204,912,899,1805,978,1008,1983,5634,5385,11019,1916,1849,3758,616,543,1155,723,680,1407,3254,3082,6334,144,156,298,178,318,495,251,238,486,413,742,1158,0,7,5,988,1455,2445,490,817,1305,232,363,593,96,148,240,247,482,732,5,3,9,1058,1812,2874,2057,3276,5335,131,168,296,219,351,576,7,9,9,356,525,887,3084,3021,6104,15384,16209,31595
40203,794,645,1439,1791,1700,3488,1008,889,1896,495,491,984,3300,3086,6383,982,920,1900,525,662,1185,438,428,870,1945,2013,3966,239,131,374,265,421,685,147,105,256,425,599,1020,4,3,7,1083,1257,2338,1133,1156,2289,633,743,1368,127,129,257,393,597,986,3,3,11,2293,2623,4912,3381,3888,7275,224,237,458,244,323,565,11,3,15,471,564,1036,2193,1625,3818,12086,11823,23910
40204,1275,1183,2465,4793,4450,9248,1125,1074,2194,1107,1144,2252,7025,6688,13718,2699,2461,5158,952,1065,2014,966,972,1938,4621,4504,9127,318,262,578,379,577,956,312,273,589,620,1054,1672,8,15,27,1641,2175,3824,1460,1764,3221,648,806,1457,191,239,430,466,703,1176,5,7,13,2766,3518,6290,4422,5707,10134,315,309,622,379,568,948,12,13,22,706,892,1598,3261,3153,6414,21320,22129,43453
40205,728,704,1435,2965,2726,5690,684,660,1340,753,727,1479,4397,4116,8514,1687,1525,3207,636,659,1298,653,674,1325,2978,2854,5834,160,106,266,145,194,334,285,178,471,406,600,1001,0,0,5,995,1076,2076,941,1198,2141,322,460,783,143,165,303,378,686,1062,7,0,4,1794,2512,4302,2789,3593,6380,115,105,222,241,348,592,3,0,5,364,455,818,1341,1272,2614,12604,12994,25595
40301,226,228,454,763,623,1382,258,272,539,241,220,460,1263,1115,2380,439,410,849,333,307,640,233,247,480,1003,963,1965,44,28,63,49,65,115,88,42,129,131,171,301,4,0,4,311,312,619,384,516,901,152,209,361,53,76,137,165,301,466,5,0,5,757,1106,1864,1065,1422,2488,32,46,77,63,105,166,0,0,3,98,156,249,604,628,1232,4251,4507,8757
40302,878,804,1674,2557,2439,4996,860,804,1662,458,477,938,3879,3730,7608,1429,1447,2875,657,577,1237,461,499,958,2552,2518,5074,168,148,318,181,255,437,268,148,411,484,626,1111,6,9,10,1109,1177,2289,1158,1607,2768,663,917,1583,158,222,378,483,831,1318,3,11,12,2467,3590,6055,3582,4775,8356,142,139,282,237,314,555,0,7,9,382,454,839,1502,1393,2900,12780,13675,26454
40303,664,563,1229,2102,1948,4044,393,364,767,564,529,1098,3065,2849,5914,912,921,1836,525,528,1048,838,817,1655,2278,2266,4547,73,63,135,97,97,198,146,69,216,236,312,549,3,0,3,554,542,1094,1154,1494,2648,458,564,1026,132,158,290,397,637,1037,9,8,9,2145,2860,5010,2695,3411,6109,77,66,143,141,198,342,0,0,0,218,266,490,783,793,1576,9712,10140,19853
40304,1462,1368,2828,5755,5287,11048,1066,1039,2101,1277,1228,2504,8098,7562,15664,3352,3158,6511,920,812,1734,1178,1220,2395,5461,5197,10656,227,220,441,165,362,526,527,363,895,730,1108,1831,10,8,20,1655,2062,3716,1082,1634,2722,468,773,1241,192,339,524,533,1301,1829,3,6,10,2282,4053,6331,3941,6114,10059,148,176,325,377,593,972,8,4,12,536,776,1313,3623,3503,7131,23120,24536,47651
40401,904,858,1761,2637,2346,4988,1464,1403,2860,366,371,731,4470,4127,8594,1465,1306,2768,1228,1315,2542,394,366,767,3089,2990,6085,214,165,381,247,367,613,275,179,451,463,678,1144,4,3,9,1205,1392,2593,1365,1738,3101,625,784,1405,219,265,475,583,900,1484,12,10,21,2799,3699,6492,4007,5100,9101,142,169,310,279,409,685,9,7,12,425,582,1007,2154,2121,4273,15050,15773,30823
40402,483,407,888,1385,1300,2686,630,676,1311,194,184,376,2220,2168,4385,885,809,1696,554,526,1080,164,202,365,1610,1543,3150,135,106,240,165,203,363,139,96,238,263,425,688,0,4,5,704,838,1536,549,794,1348,246,340,584,91,112,200,228,419,643,4,5,10,1120,1664,2786,1820,2506,4330,112,102,210,130,209,341,7,0,4,246,307,558,1396,1254,2651,7780,8185,15962
40403,502,468,969,1473,1359,2837,582,585,1166,279,282,559,2331,2233,4568,823,778,1599,488,500,987,314,371,690,1627,1656,3285,181,122,305,265,314,582,148,78,233,285,384,670,3,0,4,888,899,1783,1004,1326,2333,594,725,1323,108,192,303,360,525,884,7,9,13,2076,2776,4848,2967,3678,6642,122,128,247,163,228,384,0,0,3,286,355,639,1084,972,2058,8799,9359,18159
40501,314,290,597,1281,1119,2400,69,65,138,533,515,1047,1887,1700,3590,839,743,1578,128,92,218,298,308,602,1262,1140,2397,29,28,59,12,62,73,129,91,225,112,229,343,3,4,9,288,417,709,156,318,479,44,123,171,19,45,65,65,195,261,0,0,0,285,689,974,575,1110,1684,22,18,43,41,97,133,0,5,0,59,123,183,962,933,1896,5059,5290,10352
40502,154,145,293,712,635,1347,148,151,296,124,117,246,985,902,1885,505,533,1038,20,24,50,95,119,212,618,681,1299,17,20,37,18,25,46,55,48,92,48,118,172,0,0,4,132,211,343,35,72,106,22,40,56,4,16,22,21,96,114,0,0,0,82,229,305,217,438,651,11,14,17,27,39,64,0,0,0,35,43,82,751,729,1479,2751,2943,5693
40503,166,158,323,709,702,1412,305,286,592,64,71,132,1077,1058,2131,531,486,1019,233,255,492,41,60,101,805,807,1610,15,33,39,14,39,48,86,51,133,56,128,190,0,4,4,168,257,420,30,75,107,23,45,67,6,25,34,34,92,125,0,0,0,93,241,330,257,497,756,20,15,36,19,42,66,0,4,4,43,61,99,960,923,1879,3304,3496,6802
40504,132,134,265,632,535,1163,138,121,260,162,162,328,935,816,1746,492,440,930,15,15,30,87,106,197,599,564,1159,5,11,22,10,20,35,53,34,89,51,116,167,3,3,6,125,186,317,18,65,84,8,51,60,4,23,30,17,71,94,0,0,3,51,218,262,181,407,582,13,21,33,33,56,88,5,0,4,45,75,124,1077,951,2030,2961,2952,5912
40601,450,455,904,2009,1837,3846,393,374,762,250,228,475,2654,2450,5102,1180,1060,2237,292,387,673,123,136,264,1592,1584,3177,40,56,93,35,71,105,149,90,234,151,298,443,4,5,9,377,517,892,49,159,204,52,119,169,19,54,72,75,277,353,3,0,7,194,611,804,565,1123,1692,40,35,72,61,163,228,0,4,6,100,205,307,2327,1943,4271,7690,7761,15448
40602,215,219,434,854,860,1712,211,230,432,34,55,92,1091,1147,2241,504,461,965,107,115,222,25,23,45,638,595,1238,18,16,39,20,35,58,53,32,88,78,129,214,5,0,4,175,220,396,21,48,65,24,57,77,9,20,24,57,136,193,0,0,0,110,261,369,287,479,764,12,26,39,29,54,79,4,0,5,40,75,120,2000,1125,3121,4271,3645,7918
40701,342,287,631,1438,1300,2731,59,65,122,453,493,942,1949,1858,3805,889,869,1765,50,56,112,411,457,865,1351,1388,2738,43,50,97,36,71,109,107,80,177,163,274,438,5,0,7,353,478,834,113,208,319,47,131,181,25,46,79,88,274,358,0,0,0,272,663,936,628,1138,1767,46,47,91,57,146,200,6,0,7,102,188,289,1479,1478,2956,5852,6344,12191
40702,503,485,988,2366,2212,4579,421,431,858,225,213,432,3021,2860,5880,1347,1320,2670,354,318,671,244,211,464,1947,1851,3800,48,61,107,38,114,148,230,147,381,229,397,629,3,0,3,548,722,1273,44,215,261,40,184,224,21,72,90,104,313,414,0,6,3,214,778,996,762,1503,2265,53,53,112,85,172,257,9,4,10,147,226,375,2886,2181,5068,9265,9115,18377
40703,432,432,865,2007,1988,3991,525,500,1022,368,368,735,2894,2858,5754,1563,1497,3064,42,35,76,254,244,503,1861,1778,3642,41,50,93,57,118,174,190,129,317,201,368,563,8,9,12,496,669,1166,110,215,324,57,133,188,26,49,79,93,263,348,0,0,0,281,663,943,774,1327,2108,54,65,119,87,158,242,4,6,9,140,227,366,3307,2373,5679,9412,8997,18411
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4
49999,13,13,31,60,64,122,11,8,17,9,8,17,77,80,156,26,61,87,3,3,4,8,15,21,38,70,111,8,3,6,5,8,14,3,4,10,12,12,20,0,0,0,22,25,50,13,7,16,7,10,16,0,8,8,11,13,19,0,0,0,26,40,71,49,66,117,6,7,16,13,11,20,0,0,0,19,15,35,496,314,814,694,564,1263
50101,455,479,936,1665,1482,3147,489,452,945,443,434,874,2605,2375,4979,1263,1145,2404,395,439,838,355,365,723,2012,1950,3968,73,43,120,42,114,149,196,100,295,185,381,568,3,8,5,499,644,1147,53,132,184,48,156,205,16,42,58,92,357,454,0,4,4,215,684,897,715,1333,2048,59,55,112,91,200,289,0,3,8,152,254,412,2041,1761,3800,7988,8154,16143
50102,918,867,1788,3286,2949,6232,845,817,1667,625,536,1163,4768,4308,9076,2538,2471,5012,748,795,1550,593,636,1228,3878,3908,7789,193,200,398,98,253,346,442,243,687,299,645,940,11,0,8,1029,1346,2379,132,333,469,89,287,379,46,98,149,224,553,770,0,4,4,491,1278,1774,1525,2627,4155,105,118,224,209,326,528,3,5,10,316,445,760,4040,2981,7025,15452,15142,30594
50103,162,165,324,605,563,1167,243,224,463,44,43,87,889,822,1715,537,504,1041,111,150,264,44,65,112,695,719,1412,23,14,34,8,31,41,77,48,128,38,130,168,0,0,0,143,232,373,13,33,46,16,34,45,0,12,12,26,72,101,0,0,0,51,152,204,196,382,581,27,27,57,26,50,77,4,0,4,56,74,135,1007,890,1905,3010,3063,6064
50201,790,781,1571,2729,2782,5509,694,708,1402,749,714,1461,4177,4211,8391,1999,1849,3853,610,689,1304,800,803,1600,3410,3348,6758,189,225,414,84,251,335,375,229,603,277,598,872,5,0,10,934,1304,2235,361,724,1085,110,353,461,73,140,213,215,485,700,5,5,5,761,1701,2465,1699,3007,4706,97,141,238,209,365,575,8,0,8,317,507,816,3670,3141,6815,14070,14990,29061
50301,587,535,1115,1902,1770,3666,389,453,848,739,629,1369,3031,2856,5884,929,804,1728,526,653,1178,1862,1738,3601,3320,3191,6509,90,73,162,52,97,150,81,47,133,117,226,342,0,4,4,337,449,787,2344,2485,4824,641,617,1260,206,211,422,381,585,964,7,5,11,3575,3906,7481,3914,4356,8276,70,73,140,133,205,342,5,3,3,205,283,484,1396,1379,2776,12451,12605,25056
50302,867,703,1570,2533,2457,4996,426,390,814,292,343,632,3250,3192,6450,1515,1360,2871,534,483,1016,501,638,1146,2552,2485,5037,267,294,556,418,587,1006,167,134,305,433,664,1095,5,4,8,1286,1686,2975,1609,2162,3771,1097,1222,2320,252,334,584,956,1247,2211,10,13,18,3919,4980,8902,5210,6671,11885,196,268,471,346,487,835,7,9,11,549,765,1315,3661,2816,6473,16090,16641,32725
50401,769,686,1459,1878,1698,3576,762,739,1505,280,316,598,2930,2762,5687,1243,1067,2309,745,688,1433,402,378,785,2394,2143,4533,201,175,378,214,307,523,181,107,293,332,511,844,3,4,6,937,1107,2046,830,979,1807,423,492,914,156,182,336,454,701,1154,8,4,14,1876,2354,4228,2820,3463,6286,141,126,267,243,342,587,3,5,9,385,471,857,2158,1785,3944,11460,11305,22771
50402,343,300,646,1146,1045,2190,229,215,444,325,311,634,1699,1570,3273,698,680,1376,242,231,469,585,509,1095,1524,1420,2939,76,77,154,37,83,119,172,85,255,122,216,342,0,4,3,414,463,873,217,352,569,67,146,211,47,71,115,131,272,400,0,0,0,464,835,1299,875,1299,2173,42,62,108,82,155,245,0,0,4,129,226,353,3079,972,4053,7652,5787,13440
50403,1592,1403,2999,5130,4709,9837,1183,1164,2349,1046,966,2015,7381,6857,14236,3109,2843,5955,1174,1143,2316,1262,1150,2414,5550,5154,10699,324,346,676,249,476,723,487,302,783,519,909,1427,8,7,14,1583,2038,3622,1063,1407,2463,371,593,963,195,305,504,466,862,1329,9,4,15,2096,3181,5274,3691,5231,8921,232,269,492,401,635,1040,7,0,8,639,910,1541,3923,3501,7422,22774,23055,45831
50501,1386,1258,2640,5084,4654,9738,1208,1188,2398,951,951,1898,7247,6813,14060,3594,3258,6855,1260,1283,2546,1538,1500,3036,6392,6053,12442,334,317,656,158,289,445,596,235,832,426,681,1107,0,0,6,1519,1523,3044,1814,2210,4023,530,654,1187,299,375,676,592,1117,1712,9,5,16,3241,4365,7606,4770,5896,10662,159,181,335,384,576,963,5,3,7,544,758,1305,2856,2201,5058,23196,22972,46168
50502,1822,1692,3519,5036,4722,9765,1871,1805,3681,928,949,1878,7842,7505,15342,3151,2961,6115,1650,1606,3263,1433,1388,2823,6244,5970,12212,457,416,874,533,795,1327,409,273,680,773,1257,2030,10,8,19,2180,2746,4923,2298,2901,5201,988,1287,2275,398,458,856,1051,1545,2593,14,15,30,4745,6210,10952,6946,8972,15918,306,366,677,555,862,1415,9,13,25,869,1241,2118,5313,4848,10158,29040,30228,59272
50503,2105,1958,4068,7588,7024,14613,1472,1528,2995,1644,1556,3201,10722,10131,20859,5155,4837,9986,1321,1368,2694,1713,1633,3348,8206,7842,16055,561,541,1103,292,630,923,715,416,1134,651,1224,1872,8,11,22,2226,2818,5052,1613,2327,3940,520,914,1434,364,467,830,662,1280,1940,4,9,13,3154,4997,8155,5400,7826,13225,341,350,690,528,944,1476,9,5,21,873,1306,2177,5146,4107,9257,32463,33176,65637
50601,1090,958,2049,3584,3387,6975,598,540,1139,813,810,1617,5001,4747,9750,2229,2108,4336,330,376,703,664,715,1377,3225,3203,6426,208,209,411,161,277,440,285,216,505,344,576,923,0,8,9,1005,1288,2288,562,791,1354,238,408,651,105,169,272,297,549,851,3,7,5,1207,1924,3134,2213,3218,5429,162,181,339,230,423,653,8,3,13,391,604,999,2697,2312,5014,14626,15041,29664
50602,575,528,1106,1457,1327,2782,613,614,1232,337,362,696,2404,2310,4714,834,797,1629,579,523,1102,285,272,554,1697,1593,3295,246,215,454,271,401,672,187,106,294,331,556,893,12,4,12,1048,1273,2322,857,1140,2003,599,695,1293,163,199,356,460,660,1115,10,5,9,2083,2697,4779,3135,3976,7115,188,175,361,242,304,548,8,9,14,433,488,924,2702,2182,4878,10954,11079,22038
50603,780,781,1559,3260,3000,6260,498,480,974,421,408,832,4180,3893,8072,2774,2587,5359,428,401,823,413,446,856,3615,3431,7045,425,273,703,387,475,859,252,131,383,386,604,994,4,8,9,1457,1488,2942,2105,2278,4382,960,950,1911,242,264,507,409,587,992,5,10,16,3713,4099,7809,5180,5593,10768,288,278,567,237,351,585,9,7,10,533,634,1168,2344,2249,4591,16637,16577,33211
50604,1158,1138,2291,4241,4060,8295,742,736,1479,1015,1012,2026,6012,5816,11825,2984,2738,5721,746,702,1445,825,858,1686,4561,4306,8870,388,354,742,317,566,884,415,238,652,437,829,1268,10,11,25,1571,2007,3572,1271,1604,2877,448,587,1041,210,267,484,393,588,980,3,8,11,2326,3061,5389,3903,5076,8980,265,262,526,368,501,870,9,8,16,639,768,1406,4342,3187,7535,20621,20292,40907
50605,493,477,975,2004,1837,3837,313,327,641,344,356,704,2665,2528,5188,1248,1272,2523,648,500,1149,307,332,643,2207,2107,4311,118,109,229,64,122,183,234,124,364,200,295,492,0,3,3,609,662,1272,413,546,958,116,192,312,76,126,203,170,372,543,0,0,0,780,1235,2016,1395,1898,3292,73,71,142,126,192,315,10,0,11,204,266,470,1387,1136,2521,8347,8413,16762
50606,372,359,733,1211,1139,2351,269,243,511,325,341,665,1807,1726,3532,792,744,1535,118,104,220,311,300,607,1217,1152,2369,52,64,113,25,72,100,139,75,210,113,208,321,0,0,0,327,420,749,111,226,340,45,113,160,36,46,85,71,157,238,0,0,0,273,550,820,607,967,1571,45,41,86,77,130,204,0,0,0,122,172,291,1163,631,1796,5287,5001,10292
50607,358,314,670,808,706,1514,332,274,609,246,222,471,1392,1203,2599,388,339,729,629,329,958,525,514,1036,1545,1178,2719,119,84,205,69,113,175,89,62,146,124,206,335,3,0,0,401,457,859,953,1065,2017,367,361,733,138,142,281,302,396,696,3,7,10,1767,1967,3734,2172,2427,4596,60,47,111,98,148,244,0,3,3,157,200,360,1058,1087,2148,6681,6418,13093
50701,1182,1041,2225,3635,3551,7190,966,1019,1984,388,406,803,5003,4980,9982,1973,1804,3774,1287,1285,2570,585,543,1129,3845,3630,7479,220,222,435,186,299,490,401,213,615,405,688,1092,5,0,5,1210,1429,2634,974,1464,2440,379,653,1034,205,300,501,516,945,1461,6,4,6,2086,3357,5442,3297,4793,8089,125,111,236,298,457,753,10,5,6,424,568,996,2744,2226,4971,16499,17244,33741
50702,311,300,613,917,915,1834,154,193,346,131,120,252,1206,1232,2432,543,557,1104,357,381,739,213,223,438,1116,1159,2277,46,42,86,48,77,130,66,55,121,119,177,293,0,0,0,279,352,636,430,619,1042,206,332,538,95,103,200,234,433,672,3,0,11,968,1491,2460,1251,1843,3098,29,37,69,104,153,248,3,0,3,136,190,324,1284,1105,2388,5295,5837,11131
50703,484,507,997,1674,1459,3134,293,293,586,319,364,685,2281,2123,4405,898,798,1694,246,238,486,389,334,725,1537,1371,2908,107,109,218,100,168,271,160,121,275,164,322,486,0,4,9,532,728,1260,247,369,620,119,226,343,64,65,129,162,270,426,0,4,5,594,933,1526,1126,1669,2791,94,88,183,124,201,329,3,4,7,211,293,509,2511,1029,3543,8160,6993,15150
50704,920,831,1749,3234,3122,6359,767,789,1561,306,324,627,4321,4235,8558,2197,2007,4197,1069,1198,2272,708,661,1375,3978,3874,7850,170,161,333,135,200,333,298,122,423,256,459,713,8,3,14,861,952,1810,1733,2172,3904,509,557,1063,310,270,580,534,779,1314,6,11,18,3090,3787,6878,3958,4750,8704,75,126,201,230,333,565,3,5,13,308,466,770,1919,1754,3668,15404,15906,31307
50705,1257,1135,2396,5033,4729,9763,822,798,1620,873,867,1744,6738,6405,13144,3404,3254,6651,748,841,1585,972,980,1956,5132,5081,10210,313,312,619,132,364,496,549,337,889,449,858,1308,10,8,11,1453,1874,3326,632,975,1615,224,528,757,120,238,360,387,798,1184,0,6,7,1369,2550,3918,2829,4433,7257,186,202,390,332,529,863,6,4,11,522,735,1262,4590,3402,7995,21066,21196,42267
50901,493,444,938,1740,1629,3365,212,197,414,426,460,894,2380,2294,4676,1456,1332,2788,144,176,314,447,512,960,2042,2025,4064,124,99,222,47,115,164,234,110,345,159,426,589,3,6,7,575,758,1331,59,119,177,51,114,166,27,64,84,116,354,465,0,6,3,253,649,904,827,1409,2235,52,62,112,128,182,305,5,0,9,180,239,426,2755,2152,4902,8674,8567,17240
50902,339,343,676,1503,1415,2917,415,426,840,143,133,275,2064,1972,4029,1064,1007,2068,286,273,555,165,229,398,1513,1515,3031,54,54,103,22,67,88,171,103,270,95,281,376,3,4,6,349,499,845,73,116,191,26,84,112,14,48,63,63,203,269,0,0,0,178,450,633,530,947,1478,48,54,98,61,114,168,7,4,5,107,169,277,3658,2707,6358,8207,7643,15853
50903,135,126,259,687,654,1344,65,83,152,18,19,36,776,761,1531,407,419,826,10,18,31,42,46,88,466,481,944,14,18,37,6,16,24,49,31,78,35,95,127,0,0,0,104,169,273,16,52,64,10,28,37,7,15,22,17,74,97,0,0,0,45,172,218,152,335,490,14,19,32,12,41,58,0,0,0,25,65,94,1072,988,2057,2618,2752,5374
