SA3_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
40205,898,1017,537,310,429,248,165,3612,301,346,221,170,231,125,72,1469,333,312,182,113,156,102,63,1270,2835,2946,1711,1204,1458,654,287,11095,17,10,3,8,5,0,4,53,4387,4627,2651,1799,2292,1134,593,17490,37,80,67,60,74,42,35,410,54,102,79,51,75,30,18,408,22,68,41,39,38,21,15,246,355,634,485,357,475,178,105,2594,12,22,11,15,9,0,0,65,485,901,691,521,677,272,168,3718,4871,5537,3342,2318,2964,1407,766,21208
40301,229,260,159,98,131,66,60,1006,109,122,90,53,80,36,17,504,120,152,76,63,70,38,13,532,687,759,491,334,496,251,134,3152,0,0,0,0,0,0,0,4,1151,1295,812,551,771,392,226,5195,8,23,23,16,20,12,9,118,16,36,26,21,25,10,4,128,16,29,18,10,18,4,5,95,67,127,115,89,126,48,22,602,7,7,5,0,0,0,0,22,108,220,191,135,189,85,43,963,1258,1512,1006,687,965,472,267,6159
40302,1462,1455,698,409,586,383,222,5212,322,322,183,118,136,86,43,1207,386,338,179,104,153,55,41,1257,2319,2143,1177,819,943,414,220,8029,7,12,9,4,4,0,0,35,4495,4274,2248,1453,1818,929,526,15744,73,154,109,85,98,73,51,645,54,104,67,57,88,35,18,411,46,65,60,35,43,19,20,285,308,533,379,278,400,156,87,2145,7,23,16,5,3,0,0,57,488,877,631,457,637,274,177,3545,4985,5149,2871,1914,2455,1210,699,19296
40303,521,604,329,234,297,208,126,2319,266,350,226,146,223,120,65,1398,306,328,171,137,164,76,52,1234,1846,2125,1387,929,1197,605,367,8459,10,10,8,3,0,0,0,30,2947,3417,2119,1458,1888,1011,605,13437,22,49,52,34,62,33,34,287,19,50,32,27,54,21,13,212,10,34,31,21,36,27,12,173,105,244,202,175,226,127,68,1139,5,11,3,4,5,0,0,20,161,380,309,254,381,207,126,1827,3108,3795,2431,1713,2267,1213,731,15267
40304,813,1042,687,473,753,364,230,4359,668,724,419,265,341,137,69,2618,714,661,332,222,308,124,70,2431,5381,5386,3028,1914,2316,783,355,19165,17,16,17,5,5,0,0,78,7604,7827,4489,2881,3727,1407,717,28653,55,109,109,86,125,61,47,591,143,273,192,137,161,63,32,999,91,167,128,98,115,43,18,657,1084,1862,1256,878,994,287,129,6496,48,49,40,24,16,4,0,187,1421,2449,1726,1224,1415,461,230,8928,9024,10285,6216,4099,5135,1869,947,37580
40401,1364,1381,734,462,608,413,241,5202,403,326,202,133,179,105,61,1412,470,385,188,92,125,83,45,1389,2919,2569,1528,995,1312,675,336,10336,14,14,9,6,0,0,0,44,5181,4673,2656,1687,2235,1276,682,18393,109,179,133,108,174,104,81,886,76,114,74,46,73,45,21,448,56,94,67,37,58,18,25,354,405,596,480,384,446,169,110,2588,29,24,12,12,4,4,4,85,667,1006,765,587,749,339,245,4367,5848,5675,3423,2275,2987,1621,924,22755
40402,750,810,446,283,464,303,196,3260,220,161,89,49,76,35,16,638,232,150,86,64,56,31,16,635,1340,1098,591,411,501,190,109,4247,17,18,6,8,5,0,0,43,2560,2234,1214,813,1101,563,330,8816,88,147,88,85,104,73,58,642,53,60,45,37,46,15,14,273,32,33,28,27,23,12,6,176,292,432,320,237,257,77,51,1670,26,22,16,15,4,0,0,88,493,699,502,402,430,181,141,2853,3055,2932,1713,1214,1535,745,466,11668
40403,1018,934,397,242,304,173,113,3171,197,190,94,65,110,62,19,735,232,221,116,56,77,34,30,772,1341,1348,792,574,690,370,215,5332,3,9,3,4,0,0,0,14,2787,2691,1397,942,1199,629,383,10028,43,88,66,51,70,32,37,376,43,45,40,27,33,20,9,222,20,34,27,26,18,16,11,138,151,255,191,121,206,82,62,1059,13,6,4,6,4,0,0,33,264,426,324,229,335,149,112,1826,3044,3122,1719,1167,1529,783,494,11859
40501,50,54,52,30,50,13,4,257,66,103,57,42,58,21,6,350,92,102,68,47,45,23,10,382,1355,1569,991,686,800,204,75,5681,0,10,3,3,3,0,0,24,1567,1840,1171,807,953,258,89,6688,0,9,4,6,9,0,0,33,23,29,20,19,21,3,0,112,5,17,8,14,23,4,0,64,186,319,235,188,195,45,15,1183,11,8,7,4,0,0,0,27,222,382,273,225,245,55,17,1425,1787,2226,1447,1031,1201,315,106,8116
40502,34,36,22,21,28,5,0,139,31,34,16,21,16,0,0,122,46,24,23,10,20,5,0,122,768,894,555,365,394,62,11,3045,6,6,8,6,4,0,0,32,886,999,625,412,448,76,17,3471,0,0,3,0,4,0,0,12,11,9,8,3,9,4,0,50,4,4,8,8,8,0,0,36,133,218,131,98,107,18,5,720,10,9,0,3,5,0,0,29,157,249,157,117,134,24,7,844,1046,1247,779,529,587,100,21,4316
40503,60,57,30,17,15,0,0,185,26,24,17,13,11,0,0,97,23,25,18,12,14,4,0,104,901,959,583,392,418,52,14,3314,8,9,3,4,4,0,0,24,1022,1074,645,440,464,55,13,3721,0,5,4,0,3,0,0,13,4,14,14,11,8,0,0,50,4,10,0,8,9,3,0,30,231,291,210,174,197,20,7,1129,8,10,13,8,0,0,0,40,247,331,241,203,212,28,4,1266,1273,1407,882,641,681,82,15,4991
40504,20,26,15,3,9,0,0,72,25,17,18,10,14,0,0,79,45,31,17,8,5,0,0,105,709,750,548,323,348,48,11,2729,3,7,9,3,0,0,0,22,804,823,596,354,375,51,12,3010,3,0,5,0,0,0,0,12,7,7,9,10,4,0,0,35,4,8,10,5,8,0,0,27,198,265,167,127,132,6,3,903,3,12,10,6,4,0,0,33,217,290,196,140,152,9,3,1003,1015,1111,786,492,529,62,16,4012
40601,113,143,83,40,63,10,8,451,87,88,62,29,51,3,5,320,118,129,58,43,30,7,0,384,2014,2126,1355,831,904,120,19,7365,20,18,7,14,3,0,0,62,2349,2505,1563,949,1062,136,19,8586,6,8,14,5,22,9,3,63,15,34,28,16,26,3,0,123,13,16,24,14,18,0,0,93,524,697,437,325,322,51,9,2365,20,29,20,10,12,0,0,83,577,783,522,372,403,66,12,2727,2922,3291,2081,1324,1465,197,34,11311
40602,98,96,35,21,27,3,0,276,34,25,7,8,8,0,0,87,58,50,10,10,7,4,0,137,912,891,486,303,330,32,8,2971,9,9,5,3,4,0,0,32,1108,1068,553,349,370,47,15,3501,0,10,8,5,3,0,0,16,8,9,7,0,9,0,0,29,0,6,8,4,0,0,0,18,299,401,250,162,150,16,3,1286,11,20,10,10,0,0,0,47,317,448,279,178,161,16,3,1391,1426,1515,829,529,524,58,18,4899
40701,64,95,79,55,62,33,8,388,89,119,91,67,89,24,7,487,161,144,81,67,80,23,4,559,1378,1580,1021,630,716,163,60,5547,7,8,8,6,5,0,0,39,1699,1955,1275,819,950,243,82,7019,3,10,16,12,12,0,7,55,26,44,38,30,24,4,0,163,13,49,30,18,29,5,4,139,217,394,268,198,246,66,18,1410,13,15,12,6,6,0,0,48,273,504,356,260,321,78,24,1817,1974,2452,1628,1083,1270,322,106,8839
40702,261,286,163,113,139,23,12,994,71,101,84,42,48,12,4,359,158,126,75,46,57,8,3,477,2193,2388,1524,1049,1125,170,43,8492,13,13,11,3,5,0,0,44,2680,2913,1853,1256,1378,215,65,10365,26,28,12,9,10,5,0,92,28,45,32,23,27,4,3,165,10,30,17,12,25,0,0,87,456,602,431,303,364,69,13,2238,24,20,10,3,8,4,0,71,548,725,501,355,438,82,20,2660,3230,3635,2352,1610,1813,301,77,13024
40703,249,226,123,71,118,28,13,836,77,100,58,41,50,9,3,341,138,122,58,28,37,13,3,404,2104,2240,1368,925,1119,175,47,7974,23,16,5,7,0,0,0,49,2593,2699,1615,1075,1331,220,64,9597,24,23,25,14,25,9,3,121,32,34,21,18,22,0,0,137,13,31,23,15,20,3,3,106,519,790,542,394,429,60,9,2742,17,32,23,14,8,0,0,93,606,910,628,458,505,81,16,3200,3200,3613,2247,1531,1829,299,81,12799
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,325,348,226,141,178,14,3,1249,262,346,210,114,165,10,4,1116,334,426,227,133,140,19,5,1277,1522,1791,1171,760,791,79,24,6134,10,19,19,3,5,0,0,59,2461,2930,1855,1155,1284,118,32,9830,8,36,28,14,26,4,0,122,34,62,76,52,41,0,0,264,14,63,69,46,45,3,0,247,218,415,306,243,292,16,0,1490,11,21,9,13,6,0,0,51,280,593,480,363,416,26,4,2174,2737,3525,2339,1514,1701,146,38,11998
50102,716,762,535,344,436,71,29,2898,396,402,239,184,198,23,9,1451,452,475,257,157,213,22,11,1587,3142,3551,2120,1478,1735,174,60,12262,18,27,19,13,4,0,0,71,4721,5223,3161,2171,2577,289,113,18264,65,84,63,55,80,14,4,364,93,162,87,67,83,15,0,508,72,108,65,57,84,10,0,400,719,1031,767,574,567,54,12,3716,20,34,20,18,7,0,0,107,977,1422,1007,770,821,86,18,5100,5696,6647,4164,2944,3404,376,135,23365
50103,77,68,57,33,40,3,0,275,66,60,59,42,46,5,0,277,91,113,74,41,35,8,0,371,667,788,455,306,313,23,10,2560,6,13,3,0,0,0,0,21,904,1045,648,426,433,32,11,3500,0,0,4,9,6,0,0,19,14,33,16,9,14,0,0,86,12,10,8,8,15,0,0,54,105,137,105,92,101,6,0,540,9,4,3,0,0,0,0,21,133,182,139,115,139,9,0,716,1038,1225,788,537,575,48,14,4218
50201,712,866,632,427,614,201,113,3569,430,399,230,165,199,65,21,1493,552,504,265,201,214,53,15,1799,2497,2558,1627,1040,1125,267,104,9217,23,32,25,10,8,0,0,91,4205,4359,2778,1839,2155,589,249,16175,59,134,115,80,136,41,20,583,135,195,133,59,72,22,11,637,98,147,85,71,72,23,7,500,758,1104,710,507,514,99,43,3728,32,29,25,16,7,0,0,106,1083,1615,1060,735,795,180,83,5552,5289,5968,3838,2571,2950,767,334,21725
50301,653,979,667,484,664,411,239,4086,352,509,350,225,300,197,100,2041,368,569,355,260,315,189,90,2150,1273,1611,1192,793,1230,757,314,7179,4,3,0,6,0,0,0,21,2658,3677,2565,1763,2517,1554,745,15480,19,86,88,55,98,71,54,478,20,52,48,45,64,45,14,295,14,50,36,44,63,41,16,272,66,142,147,121,202,112,70,861,0,3,0,3,0,0,0,16,126,338,326,269,428,270,156,1918,2782,4013,2885,2035,2949,1830,906,17394
50302,1558,1418,760,419,458,269,138,5024,558,518,299,195,251,159,54,2035,613,572,287,163,221,98,51,2019,1844,1613,1001,610,736,433,167,6415,17,7,10,8,0,0,0,43,4591,4131,2361,1394,1673,961,420,15528,77,175,145,120,127,71,62,767,73,106,80,63,88,49,17,478,33,79,57,44,56,38,20,323,104,223,164,144,192,81,66,977,16,11,7,0,0,0,0,42,299,595,452,371,465,239,165,2578,4893,4725,2815,1765,2138,1193,583,18109
50401,1437,1300,637,391,540,354,212,4869,514,421,231,169,195,96,36,1669,597,446,223,129,168,64,44,1669,1738,1306,790,509,605,270,113,5323,11,11,5,6,0,0,0,36,4300,3479,1890,1197,1514,779,405,13568,123,197,122,107,132,86,45,802,79,113,73,81,69,27,14,455,59,85,60,47,37,24,12,331,221,346,259,196,244,67,49,1380,10,24,4,5,9,3,0,53,492,769,516,434,486,205,119,3024,4785,4243,2403,1640,2005,987,526,16588
50402,212,272,206,134,206,83,50,1165,207,261,163,118,156,41,17,947,257,241,143,81,115,48,26,905,1134,1177,716,509,605,167,80,4388,5,3,4,0,0,4,0,26,1811,1954,1242,848,1083,337,164,7436,19,20,34,17,38,8,11,152,35,43,42,24,38,10,9,194,22,41,25,30,32,11,4,166,158,249,200,146,180,38,15,984,9,4,8,0,0,0,0,28,242,365,313,215,284,73,39,1523,2055,2317,1550,1062,1371,405,205,8958
50403,3670,3671,1845,1158,1533,764,432,13064,880,803,409,265,307,119,61,2844,880,763,406,279,303,102,54,2784,3533,3226,1853,1220,1436,378,157,11812,55,57,36,19,14,4,0,181,9016,8520,4553,2937,3588,1374,705,30685,273,422,314,214,283,139,84,1731,170,298,157,107,134,33,17,911,99,155,108,88,117,28,24,614,853,1183,688,508,571,145,60,4011,44,51,36,16,12,0,0,158,1436,2109,1306,934,1107,350,178,7426,10452,10626,5855,3874,4696,1721,886,38113
50501,2185,2559,1787,1309,1805,922,548,11120,1092,1213,723,415,588,245,139,4417,1112,1159,657,446,536,216,100,4228,3262,3602,2280,1514,1796,721,304,13481,26,28,14,16,3,0,0,82,7683,8563,5462,3701,4727,2114,1089,33333,98,265,208,194,308,150,100,1321,105,201,158,123,168,47,30,830,101,172,130,103,126,39,32,702,300,601,484,331,449,170,96,2425,30,22,13,12,3,0,0,76,624,1263,988,769,1053,410,255,5363,8308,9822,6452,4467,5773,2522,1340,38695
50502,4479,4049,2021,1213,1654,1013,576,15016,1234,938,516,362,495,238,116,3896,1225,1105,556,360,448,200,118,4004,3750,3354,1985,1258,1710,777,422,13251,50,44,24,7,7,6,0,142,10736,9489,5105,3204,4308,2229,1236,36306,360,570,377,277,384,227,184,2388,156,263,177,151,198,84,44,1073,112,203,153,101,131,63,42,806,445,790,551,375,502,197,106,2962,51,78,23,11,8,0,3,172,1121,1903,1285,914,1220,573,380,7395,11857,11393,6393,4112,5529,2802,1618,43698
50503,4785,5319,3253,2229,3008,1413,870,20876,1594,1430,713,435,541,171,81,4976,1477,1394,687,396,463,141,59,4622,4274,4140,2245,1436,1579,388,233,14300,55,73,30,18,10,3,0,197,12188,12362,6932,4511,5608,2121,1250,44973,422,693,542,407,601,266,192,3119,267,391,251,177,206,54,25,1372,229,342,197,158,185,43,37,1192,918,1354,877,639,672,149,80,4697,66,58,44,28,18,7,0,228,1897,2843,1913,1404,1679,524,335,10600,14088,15204,8845,5917,7292,2647,1582,55574
50601,2788,2938,1408,795,949,458,224,9567,545,549,293,205,249,61,31,1934,496,512,224,164,156,52,20,1624,2287,2102,1074,677,745,176,91,7156,25,27,13,10,0,0,0,82,6149,6132,3020,1854,2103,740,364,20365,162,223,165,123,163,70,46,949,114,157,112,76,80,23,17,589,80,121,82,55,58,12,12,418,589,734,470,369,346,56,24,2595,27,36,23,11,15,6,0,119,972,1272,853,638,660,165,111,4672,7120,7406,3876,2492,2757,913,471,25034
50602,1801,1494,655,362,447,287,127,5174,304,276,144,83,109,26,16,960,405,330,158,93,103,44,30,1150,1189,954,513,314,402,149,56,3566,24,8,0,0,3,3,0,42,3730,3060,1469,852,1057,503,221,10893,94,173,109,82,119,79,56,715,64,71,52,36,48,16,15,306,43,60,34,30,35,11,12,223,184,284,170,153,158,44,34,1034,13,23,10,0,11,0,0,61,400,602,384,303,373,153,116,2335,4128,3663,1846,1154,1436,658,342,13233
50603,2969,3303,1961,1255,1608,1013,623,12735,350,322,206,157,184,99,51,1367,412,366,241,139,196,83,53,1481,984,1000,670,464,601,252,114,4086,9,12,10,4,0,4,0,47,4722,5010,3090,2022,2588,1450,838,19716,154,274,223,187,307,154,122,1430,57,78,80,48,60,22,4,354,34,67,55,44,85,29,21,336,178,276,189,168,201,67,29,1107,29,20,20,3,7,0,0,88,456,715,570,451,662,279,174,3309,5174,5726,3663,2475,3253,1725,1015,23026
50604,4289,4547,2342,1374,1879,1087,740,16258,466,448,303,199,228,78,36,1750,583,530,255,175,206,69,41,1856,1645,1737,1112,726,855,231,115,6423,47,37,20,18,5,0,0,124,7028,7295,4028,2494,3176,1464,929,26412,236,387,246,176,284,169,126,1617,123,189,106,80,84,27,26,635,79,117,84,69,67,29,17,463,585,726,491,337,373,83,53,2642,39,30,23,17,9,3,4,129,1062,1447,950,678,816,316,224,5497,8085,8745,4978,3172,3992,1781,1151,31911
50605,756,805,490,317,378,183,112,3052,293,275,183,152,165,64,36,1169,316,344,185,137,157,48,33,1213,1461,1560,1004,651,741,252,124,5795,18,16,18,4,9,0,0,62,2849,3007,1871,1264,1450,544,309,11285,39,80,74,44,51,22,21,316,37,80,38,40,42,22,10,267,32,51,55,27,35,11,7,223,223,416,334,227,245,47,29,1530,11,19,13,3,3,0,5,55,345,653,513,334,380,102,71,2388,3191,3656,2390,1592,1825,643,372,13676
50606,466,538,290,170,209,95,35,1810,281,251,123,84,94,30,5,873,256,251,133,74,86,17,8,814,1347,1165,636,426,420,79,41,4112,11,15,9,7,0,0,0,49,2359,2219,1192,763,812,222,92,7658,33,62,33,18,33,10,6,193,47,54,35,18,22,3,5,187,31,49,20,25,21,8,0,155,204,253,150,104,98,12,12,829,3,3,3,5,0,0,0,20,323,424,245,172,173,33,19,1380,2687,2639,1435,931,987,254,111,9042
50607,633,620,293,162,253,177,124,2270,231,168,117,86,123,67,27,812,230,222,135,107,120,70,36,913,659,597,436,318,383,226,92,2708,12,6,0,0,0,0,0,16,1768,1611,977,674,879,534,283,6719,32,66,55,40,60,50,24,323,26,46,30,23,15,12,9,160,20,29,31,6,15,10,12,122,65,104,91,74,90,44,27,491,6,9,10,4,0,5,0,31,148,254,208,146,182,114,81,1129,1916,1870,1182,814,1064,649,358,7846
50701,2213,2100,1076,667,904,477,318,7772,738,651,326,199,245,113,60,2341,886,745,373,220,267,114,63,2656,2824,2497,1524,980,1125,381,193,9522,17,24,10,8,0,0,4,66,6685,6015,3309,2077,2546,1091,632,22348,112,232,160,119,172,65,67,920,127,177,134,85,108,43,19,693,73,143,88,75,70,23,19,499,422,707,470,347,403,112,53,2500,30,31,14,15,6,4,3,104,762,1290,863,636,759,242,153,4717,7443,7310,4176,2717,3302,1329,784,27065
50702,326,257,140,98,139,70,28,1054,266,247,152,102,155,61,38,1019,306,237,133,101,113,60,25,972,870,746,426,328,410,189,92,3059,3,0,5,3,0,0,0,19,1773,1496,847,620,815,380,189,6116,21,28,34,33,36,12,8,184,25,52,33,27,32,9,13,190,13,39,34,24,40,14,8,175,84,159,137,87,125,59,31,685,11,8,4,0,0,0,0,21,166,280,240,169,243,98,65,1258,1941,1776,1090,786,1053,476,251,7372
50703,1228,1188,564,332,431,216,114,4073,290,232,105,81,72,19,12,808,341,227,101,73,57,14,8,812,1145,976,547,324,353,71,26,3442,6,12,10,4,0,0,0,34,3012,2634,1319,810,909,315,162,9166,81,110,90,59,69,48,23,477,95,79,56,37,42,4,9,327,44,73,37,25,25,5,5,217,352,434,244,197,169,24,9,1430,21,19,3,3,4,0,0,51,590,719,424,326,316,87,49,2505,3605,3353,1746,1135,1223,398,216,11675
50704,1380,1935,1167,745,1001,670,349,7241,551,605,366,242,323,186,86,2370,640,695,409,265,312,167,98,2581,2002,2186,1398,983,1272,658,364,8862,9,19,12,6,0,0,0,49,4586,5439,3354,2236,2915,1673,897,21100,53,158,164,128,177,108,62,861,61,88,90,72,88,54,17,475,38,79,57,55,88,37,18,380,156,308,276,230,304,118,71,1469,12,20,15,11,4,6,0,61,319,661,604,508,664,318,172,3248,4905,6098,3960,2744,3572,1993,1075,24348
50705,1526,1933,1273,903,1147,396,217,7389,952,884,463,259,341,62,31,3007,978,929,488,288,321,92,30,3124,3668,3522,2179,1392,1550,350,139,12795,30,39,21,14,8,0,0,108,7152,7310,4421,2862,3362,901,420,26427,143,258,213,162,229,68,45,1125,242,310,213,129,137,34,18,1088,111,198,137,107,118,25,14,713,926,1266,840,626,618,103,61,4445,43,37,36,8,7,5,0,140,1473,2071,1441,1029,1116,237,138,7516,8628,9384,5862,3886,4482,1136,563,33937
50901,281,322,209,162,211,38,16,1230,181,219,132,88,120,19,3,760,268,250,152,109,108,10,0,902,1818,1919,1159,740,816,67,5,6522,11,18,9,12,10,0,0,58,2565,2727,1662,1113,1258,127,21,9476,25,34,32,21,35,3,3,159,24,46,37,32,46,6,0,197,16,52,53,39,42,3,0,214,337,551,345,275,306,26,9,1842,19,29,16,9,0,0,0,80,426,716,483,372,430,43,8,2485,2993,3444,2145,1487,1692,173,39,11964
50902,169,211,145,98,133,20,14,791,139,146,89,59,68,6,10,521,237,201,127,84,73,9,6,733,1500,1741,1019,563,533,80,14,5445,12,13,5,10,4,0,0,42,2054,2314,1385,815,806,113,39,7533,12,22,16,7,17,3,6,74,26,61,27,25,16,3,0,156,28,42,28,16,25,0,0,144,290,406,304,203,225,14,5,1443,21,21,10,15,4,0,0,69,382,546,387,272,284,21,8,1888,2431,2855,1772,1086,1093,132,48,9416
50903,72,79,41,20,26,3,0,245,39,48,22,17,9,3,0,144,105,93,39,24,22,0,0,284,592,702,404,183,144,8,4,2038,8,7,5,5,0,0,0,26,825,925,510,250,196,17,4,2737,8,9,5,0,5,0,0,23,8,16,7,8,7,0,0,45,0,8,7,4,7,0,0,31,86,153,112,68,64,4,4,489,8,9,0,7,6,0,0,25,116,185,128,83,91,0,5,612,930,1116,640,331,283,24,8,3341
51001,176,144,76,30,45,4,0,479,80,72,38,24,14,3,0,237,116,114,47,24,25,3,0,336,1283,1314,761,422,301,23,3,4101,17,18,12,5,0,0,0,54,1672,1664,929,508,389,36,3,5206,9,14,7,8,6,3,0,46,6,12,5,11,4,0,0,45,8,18,14,14,4,0,0,56,532,686,434,267,210,14,0,2146,24,44,22,14,0,0,0,107,573,779,490,305,228,15,5,2392,2243,2441,1412,814,622,54,10,7592
51002,263,280,133,90,80,4,4,861,141,82,44,17,14,0,0,296,172,137,59,35,20,0,0,424,938,838,448,243,169,5,4,2643,12,11,0,3,5,0,0,31,1514,1343,696,386,288,11,3,4247,10,18,12,10,19,0,0,63,12,17,14,11,10,0,0,55,8,19,3,3,0,4,0,36,136,213,110,78,60,9,0,620,14,11,7,0,0,0,0,40,183,272,151,106,91,14,0,814,1699,1616,844,487,382,25,9,5066
51003,322,272,157,77,121,10,0,961,172,148,49,26,31,0,0,426,237,235,115,45,41,3,0,673,1157,1306,639,377,355,20,0,3848,10,14,0,0,0,0,0,22,1894,1971,961,523,550,26,5,5933,8,15,9,11,16,0,0,63,4,13,12,6,11,0,0,43,11,13,5,9,9,0,0,53,106,146,110,82,64,0,0,510,0,6,4,0,0,0,0,17,127,196,146,111,102,0,0,685,2021,2168,1109,633,652,29,5,6617
51101,65,78,39,21,31,5,0,227,58,72,25,26,16,0,0,201,72,89,30,11,13,0,0,220,508,523,331,227,199,15,5,1803,4,9,0,0,0,0,0,14,701,763,423,282,269,19,6,2462,12,6,9,0,8,0,0,28,10,18,5,7,7,0,0,56,10,17,5,13,8,0,0,46,99,121,64,62,78,3,3,438,4,12,4,0,3,0,0,26,138,177,90,82,99,7,3,592,838,936,513,371,371,24,4,3056
51102,48,36,20,19,8,0,0,132,25,22,14,5,7,0,0,76,73,39,20,9,8,0,0,143,266,294,148,78,75,4,3,865,3,5,4,0,0,0,0,12,412,396,204,109,100,6,4,1230,5,9,10,0,5,0,0,25,0,6,4,0,5,0,0,19,0,12,8,5,0,0,0,19,69,72,52,24,31,0,0,254,0,5,3,3,0,0,0,14,76,96,74,37,39,0,0,324,490,490,274,145,143,7,4,1553
51103,433,495,245,157,177,22,8,1540,163,153,77,38,44,0,0,478,213,189,97,57,54,0,0,609,1200,1073,582,393,369,14,7,3636,18,11,7,0,0,0,0,33,2037,1928,1006,647,644,41,11,6303,34,47,31,26,36,4,0,174,38,47,21,18,16,0,0,134,25,29,16,14,14,0,0,91,258,327,227,147,119,10,0,1087,17,19,13,8,0,0,0,68,367,469,309,209,181,15,0,1550,2399,2388,1311,856,826,51,16,7851
51104,208,239,162,103,111,12,14,852,112,143,93,50,60,10,0,477,196,186,80,66,76,5,3,614,1647,1732,1017,656,717,68,12,5854,6,12,11,0,0,0,0,33,2179,2316,1364,883,962,97,30,7834,12,23,27,14,26,6,0,98,33,61,49,24,33,3,4,209,19,30,31,21,33,5,0,135,407,601,441,281,278,23,7,2034,13,32,7,19,6,0,0,76,484,748,554,358,374,35,7,2552,2664,3060,1920,1240,1337,127,44,10385
