CED_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
CED124,10,19,31,29,73,167,315,358,236,1238,9,15,14,57,178,498,844,631,223,2469,350,1246,1349,1406,1664,1863,1270,607,397,10152,0,0,17,24,76,192,261,318,218,1106,433,402,556,713,1030,1614,1548,923,543,7762,9213,4257,3727,4271,5079,5692,4664,1915,471,39289,1273,672,600,694,730,869,933,643,361,6775,12124,6908,6628,7713,9690,12861,13331,7914,3295,80464,20,95,247,682,1864,4842,7740,5616,2202,23308,2304,1349,1469,1620,1839,2435,2596,1542,475,15629,21,27,68,161,474,1322,2531,1925,668,7197,0,8,3,4,13,73,274,826,835,2036,51,98,153,313,856,2024,3305,2320,704,9824,47,49,70,124,469,1527,3231,3010,1450,9977,16,23,47,63,135,334,669,795,402,2484,27,28,33,100,334,998,1767,1367,464,5118,787,2059,2102,2308,2824,3202,2367,1119,555,17323,9,5,30,55,137,392,719,786,415,2548,1085,771,901,1178,1767,2910,2970,1691,834,14107,18362,9307,7583,8530,10124,10899,9122,3817,883,78627
CED125,21,25,33,70,76,153,235,178,79,870,19,15,30,71,169,391,531,320,84,1630,398,1553,1959,1684,1488,1257,752,283,83,9457,0,5,18,50,84,162,211,171,65,766,746,677,1136,1306,1337,1559,1193,557,197,8708,19073,8530,11646,10442,6326,4516,2352,672,151,63708,1951,1034,1236,1142,856,732,510,276,138,7875,23345,12525,17070,15925,11729,10863,8136,3517,1104,104214,41,122,506,1098,2111,3991,4727,2647,766,16009,3243,2539,2814,2558,1961,1789,1462,647,132,17145,39,50,142,269,508,989,1352,779,210,4338,0,0,0,7,19,60,177,360,204,827,75,166,435,1169,1945,3161,3275,1479,315,12020,83,68,133,287,671,1516,2118,1401,461,6738,52,39,66,125,179,319,493,362,141,1776,42,31,59,134,283,677,979,619,145,2969,881,2442,2978,2722,2350,2041,1266,464,115,15259,11,11,22,88,170,327,505,377,128,1639,1957,1349,1839,2187,2263,2669,2121,975,312,15672,38156,17864,22729,21594,13302,8913,4623,1384,256,128821
CED126,8,8,15,25,44,49,78,137,125,489,5,3,6,16,52,118,280,357,201,1038,199,1137,875,883,1026,766,518,407,336,6147,6,12,4,9,29,63,118,214,210,665,387,463,435,670,948,1067,996,781,580,6327,11716,6071,5248,7329,7951,5817,3565,1724,500,49921,814,528,451,610,716,611,473,394,293,4890,13700,8557,7365,10239,12007,10156,8328,6012,3058,79422,27,61,112,376,1100,2148,3291,3295,1641,12051,1546,1255,1065,1458,1669,1315,1249,823,352,10732,25,33,64,170,536,988,1440,1367,596,5219,4,0,0,8,7,38,181,597,909,1744,35,81,77,204,456,927,1421,1291,461,4953,37,44,35,89,326,825,1597,2080,1150,6183,29,24,25,41,94,115,224,331,209,1092,27,19,16,39,102,233,539,676,346,1997,412,1774,1342,1447,1699,1317,910,688,446,10035,9,10,11,17,81,143,293,487,343,1394,927,846,687,1080,1593,1852,1790,1403,873,11051,23833,13406,10801,14299,15788,11496,6733,3214,824,100394
CED127,10,17,27,39,83,111,150,170,84,691,17,17,20,44,132,268,482,395,150,1525,319,1377,1484,1557,1596,1405,840,420,252,9250,0,8,6,19,56,99,154,199,125,666,493,504,737,1010,1230,1421,1286,690,371,7742,10413,5059,4811,5215,5703,4673,3065,1124,253,40316,913,559,541,605,676,622,479,360,254,5009,12855,7918,8032,9029,10441,10309,8759,4791,1872,74006,38,91,256,680,1520,3276,4348,3012,1147,14368,1887,1583,1594,1905,1863,1804,1567,735,225,13163,24,35,75,199,492,1090,1607,1072,376,4970,0,5,3,4,11,36,164,387,434,1044,61,90,166,353,825,1531,2062,1320,374,6782,53,50,63,128,398,1179,2146,1799,804,6620,32,34,39,69,141,231,354,352,150,1402,31,44,46,87,223,566,962,763,260,2982,735,2243,2337,2475,2646,2317,1425,646,335,15159,3,8,11,41,103,219,398,401,202,1386,1301,1038,1165,1586,2083,2513,2348,1220,542,13796,20877,11207,10281,10733,11584,9389,5899,2116,449,82535
CED128,10,11,29,57,86,139,165,166,91,754,16,7,18,27,71,215,311,254,99,1018,156,713,763,895,994,1071,578,333,197,5700,0,6,11,20,58,124,147,147,87,600,436,393,645,869,1197,1594,1235,668,362,7399,14414,8376,9035,8199,6497,4845,2569,948,264,55147,1736,940,1119,1051,918,792,553,353,267,7729,17543,11036,12238,11970,11026,10610,7734,4202,1859,88218,30,72,251,705,1582,3070,3643,2568,1051,12972,2024,1613,1410,1451,1238,1244,1004,530,180,10694,26,44,91,163,400,797,1020,738,259,3538,3,3,0,6,41,77,184,399,407,1120,46,97,279,686,1588,2893,3157,1875,482,11103,57,44,79,208,573,1350,1875,1544,653,6383,43,17,59,117,178,308,374,347,156,1599,35,18,39,58,161,405,648,538,185,2087,375,1185,1319,1498,1680,1757,970,519,265,9568,6,6,25,42,133,293,378,348,156,1387,1142,827,1092,1545,2132,2816,2296,1186,541,13577,28784,17638,18708,16560,13108,9773,4987,1881,485,111924
CED129,11,14,20,36,66,76,127,133,90,573,12,8,10,28,60,117,265,266,108,874,222,1234,926,1030,1001,643,495,278,179,6008,0,0,9,9,31,57,113,153,82,454,556,621,726,1062,1203,1189,1230,716,371,7674,17404,8313,7699,12535,9043,5604,3350,1196,276,65420,812,530,512,690,611,503,351,236,182,4427,19765,11225,10358,16461,13461,10045,8297,4522,1707,95841,34,74,167,541,1174,2092,3255,2716,1028,11081,2110,1773,1361,1924,1663,1118,1038,641,212,11840,40,47,82,266,546,861,1288,1007,305,4442,0,0,6,0,11,33,134,358,382,924,58,117,146,623,1178,1842,2334,1520,364,8182,64,43,50,157,454,991,1858,1666,702,5985,42,32,30,88,117,163,294,328,175,1269,28,25,18,45,106,220,476,538,227,1683,483,1899,1486,1611,1685,1055,797,457,246,9719,10,6,12,21,78,157,303,346,164,1097,1370,1143,1142,1819,2018,2099,2116,1198,559,13464,35139,17671,15000,24436,18139,10994,6202,2285,495,130361
CED130,12,16,29,33,65,127,209,262,145,898,25,16,15,70,167,451,605,487,174,2010,336,1550,1599,1458,1506,1474,881,458,236,9498,8,0,7,24,66,141,185,238,159,828,470,535,679,847,1101,1358,1107,677,369,7143,10849,5521,5608,4983,4934,4580,3147,1467,382,41471,1746,1227,974,898,969,1000,828,623,365,8630,14326,9382,9473,8942,9735,10798,9509,6138,2596,80899,35,112,311,696,1729,3831,5266,3991,1639,17610,2579,1976,1940,1880,1948,2345,2023,1193,361,16245,27,40,114,206,463,1136,1799,1334,435,5554,3,0,0,11,17,56,204,500,538,1329,56,111,248,479,989,1847,2585,1751,481,8547,67,76,92,178,472,1392,2322,2196,1052,7847,38,43,52,76,154,283,460,510,242,1858,54,33,37,119,308,868,1234,934,319,3906,757,2340,2482,2386,2510,2542,1593,769,315,15694,13,8,15,48,141,311,476,554,290,1856,1239,970,1091,1358,1840,2440,2056,1200,554,12748,21864,11702,11468,10196,9933,9001,6240,2766,633,83803
CED131,9,17,33,46,67,122,202,248,200,944,9,15,24,53,124,342,487,399,177,1630,305,2530,2836,1943,1784,1515,943,460,300,12616,0,4,14,21,60,102,186,208,186,781,459,807,1164,1095,1144,1380,1147,667,547,8410,10674,7204,7723,6429,5719,4206,2395,984,307,45641,914,1060,851,707,700,623,464,367,418,6104,13159,12017,13086,10934,10478,9747,7705,4621,2746,84493,23,116,358,732,1576,3387,4263,3008,1653,15116,2265,2301,2754,2335,1838,1709,1486,814,307,15809,26,38,123,260,515,961,1397,1039,408,4767,0,0,0,4,19,73,239,535,691,1561,48,135,272,447,917,1576,2050,1402,528,7375,49,62,86,162,433,1197,1971,1801,1082,6843,23,33,59,85,147,252,390,457,306,1752,22,25,58,110,263,616,877,722,317,3010,698,3697,4439,3270,3072,2672,1607,757,424,20636,3,11,30,40,140,252,415,444,305,1640,1161,1385,1796,1828,2035,2415,2028,1165,796,14609,21427,15362,16790,13409,11524,8441,4734,1770,508,93965
CED132,7,9,16,46,37,77,82,91,95,460,6,6,12,23,47,102,251,269,146,862,177,1123,1507,1157,900,638,444,270,185,6401,0,8,8,11,32,46,93,132,120,450,338,427,915,956,940,995,1070,689,532,6862,11839,5596,10157,10984,8234,5661,3597,1428,399,57895,662,428,786,839,643,516,468,378,483,5203,13493,7923,14003,14883,11905,9436,7939,4658,2591,86831,18,54,216,412,825,1617,2633,2275,1248,9298,1316,1327,2053,1971,1579,1226,965,574,254,11265,22,26,104,276,503,864,1300,1032,435,4562,0,0,4,4,4,22,94,319,488,935,23,60,148,342,519,858,1225,970,389,4534,29,29,58,122,331,720,1468,1452,865,5074,24,14,50,79,88,157,203,211,167,993,18,12,41,44,119,207,434,468,227,1570,329,1683,2311,1919,1590,1120,783,431,245,10411,3,8,10,23,55,123,240,314,227,1003,830,790,1399,1631,1640,1813,1838,1183,767,11891,23932,12083,19795,21284,15810,10774,6553,2605,676,113512
CED133,7,16,31,46,99,148,257,293,229,1126,21,13,26,68,234,542,830,576,272,2582,378,1386,1627,1690,1916,1874,1162,529,345,10907,8,12,15,27,98,156,262,281,213,1072,442,455,706,915,1190,1623,1402,834,488,8055,10731,4988,4976,5226,5647,5660,4118,1480,415,43241,1589,923,927,1001,1021,1100,926,521,297,8305,13981,8147,8636,9447,10985,12912,11886,6444,2922,85360,33,102,300,760,1947,4625,6346,4326,1959,20398,2299,1580,1658,1952,1998,2459,2345,1150,418,15859,23,34,75,211,587,1341,2240,1511,578,6600,3,3,8,10,15,66,234,568,646,1553,46,99,158,390,934,1867,2734,1859,558,8645,62,52,77,158,506,1589,3031,2546,1345,9366,29,26,58,91,191,340,555,617,393,2300,48,23,47,128,415,1150,1724,1157,490,5182,861,2296,2561,2796,3249,3442,2239,944,483,18871,11,17,29,53,162,370,632,635,398,2307,1231,945,1160,1512,2073,3078,2716,1459,718,14892,21487,10803,10189,10350,11268,11092,8152,2930,754,87025
CED134,10,12,30,48,77,156,234,206,146,919,16,8,18,49,194,480,607,398,156,1926,275,1172,1540,1253,1249,1264,688,306,187,7934,4,0,7,23,83,139,178,187,88,709,434,362,662,677,907,1067,800,493,314,5716,11051,4819,6182,4902,4404,4115,2476,1123,336,39408,2441,1263,1416,1307,1298,1303,974,730,420,11152,15256,8172,10566,8984,9238,10281,8120,5280,2320,78217,37,99,290,639,1642,3721,4689,3430,1446,15993,2818,1752,2122,1862,1798,2173,1870,947,297,15639,33,37,92,201,442,990,1453,1083,338,4669,0,0,8,3,14,70,191,475,502,1263,51,107,265,490,1171,2181,2558,1681,448,8952,49,58,101,191,562,1499,2241,1872,907,7480,23,31,56,88,160,328,494,416,248,1844,38,31,54,95,324,890,1232,820,313,3797,662,1806,2305,2040,2118,2159,1274,547,264,13175,11,6,18,49,168,314,448,443,187,1644,1109,690,1041,1146,1602,2030,1559,880,477,10534,22057,10322,12640,9872,9096,8327,5000,2195,586,80095
CED135,11,6,34,47,72,101,103,116,85,575,9,6,19,30,94,194,281,228,89,950,138,897,1216,960,988,859,498,274,168,5998,0,5,12,9,44,80,123,157,73,503,394,472,818,980,1037,1236,1078,676,337,7028,16033,8427,15776,12429,6865,4890,2572,905,241,68138,1535,939,1610,1375,819,722,482,305,183,7970,18702,11154,20127,16769,10946,9578,6847,3800,1594,99517,12,63,262,528,1141,2102,2561,2045,926,9640,1628,1474,1709,1556,1217,1091,846,502,167,10190,23,41,97,209,389,717,920,690,253,3339,0,3,4,5,19,58,123,364,388,964,40,82,369,1061,1426,2332,2467,1437,444,9658,44,56,89,215,437,1080,1582,1321,659,5483,37,19,74,122,153,249,267,271,174,1366,25,11,38,66,163,379,561,442,201,1886,310,1347,2010,1673,1711,1488,857,438,238,10072,4,8,15,45,98,201,300,318,156,1145,1015,868,1405,1882,1914,2311,1937,1077,532,12941,32376,18557,32886,27057,13797,9706,4959,1790,459,141587
CED136,7,22,38,65,110,153,269,309,164,1137,39,24,41,69,231,500,756,552,172,2384,628,2209,2714,2249,2143,1886,1212,553,233,13827,13,12,20,38,96,159,253,259,140,990,741,700,1122,1170,1284,1619,1348,688,339,9011,12728,5668,6408,5728,5273,4495,3094,1274,292,44960,1443,748,781,756,724,703,671,466,293,6585,16712,9809,11589,10778,10834,11206,10493,5994,2242,89657,37,125,505,1065,2250,4662,6578,4408,1499,21129,3330,2177,2730,2527,2277,2144,2158,1075,318,18736,42,35,118,230,577,1218,2007,1435,428,6090,0,0,6,19,17,92,230,531,458,1353,76,144,345,606,1355,2360,3208,2072,500,10666,71,75,131,227,626,1610,2875,2402,999,9016,42,40,70,108,205,326,587,602,262,2242,63,41,63,141,393,892,1481,1092,322,4488,1357,3445,4205,3651,3506,3169,2149,937,310,22729,15,20,28,62,165,337,587,595,240,2049,1967,1270,1731,1906,2191,2808,2492,1242,488,16095,25273,12620,13478,11993,10850,8820,5948,2481,501,91964
CED137,0,8,35,46,51,81,96,113,98,528,6,4,16,26,52,138,197,199,103,741,89,937,1343,862,782,681,481,320,235,5730,4,4,10,17,31,55,110,138,117,486,334,455,972,882,941,1251,1074,767,501,7177,12654,9695,17549,11706,8359,6261,3445,1258,364,71291,851,781,1466,977,707,673,469,338,366,6628,14410,12261,22044,15313,12039,10831,7913,4531,2428,101770,23,63,224,392,942,1889,2699,2277,1319,9828,1184,1285,2010,1676,1178,1010,825,480,213,9861,30,30,119,241,455,891,1119,846,357,4088,0,5,0,5,15,18,103,398,629,1173,37,74,243,534,865,1643,2026,1472,611,7505,35,47,80,162,349,870,1498,1440,966,5447,15,22,61,98,118,171,272,251,204,1212,18,18,30,60,95,255,404,385,214,1479,217,1403,2145,1506,1336,1162,771,486,328,9354,6,9,16,34,74,162,280,312,229,1122,865,800,1592,1600,1685,2167,1893,1280,750,12632,25179,20254,36025,24013,15952,11892,6419,2413,681,142828
CED138,4,10,27,46,69,108,233,269,243,1009,12,8,15,40,131,442,743,617,278,2286,341,1124,1121,1361,1473,1606,1154,506,350,9036,0,3,18,17,45,109,221,308,237,958,408,362,542,857,1057,1545,1456,854,629,7710,10582,4979,5960,6632,6597,6277,4469,1743,532,47771,1411,810,929,1082,1064,1097,920,637,447,8397,13272,7646,9000,10680,11362,12748,11840,6900,3549,86997,23,56,208,638,1460,3673,5629,4086,1996,17769,1567,1127,1261,1728,1766,1840,1974,1142,409,12814,22,39,61,209,535,1207,2108,1505,653,6339,5,0,4,3,26,67,234,651,802,1792,56,81,114,217,569,1110,1986,1582,577,6292,36,35,53,136,368,1160,2549,2546,1448,8331,17,21,37,76,127,211,475,529,396,1889,34,14,33,79,253,833,1475,1187,522,4430,742,1778,1782,2236,2523,2761,2029,916,510,15277,10,11,27,36,103,286,539,673,401,2086,1009,700,845,1351,1777,2638,2698,1526,984,13528,21360,10478,11495,12944,12691,11784,8641,3288,924,93605
CED139,14,18,28,39,94,154,247,242,162,998,15,17,30,67,208,487,684,506,204,2218,381,1644,1738,1518,1488,1373,869,400,268,9679,0,8,16,33,60,136,196,211,170,830,542,535,745,807,982,1123,1016,579,390,6719,11879,5984,5794,5238,4896,4414,2999,1390,415,43009,1543,949,824,797,840,878,712,546,285,7374,15318,9713,9687,9133,9516,10358,9295,5771,2773,81564,33,124,347,743,1829,4032,5474,3887,1783,18252,2643,2145,2183,2076,1980,2369,2243,1235,416,17290,43,45,72,203,465,1083,1816,1337,528,5592,0,0,0,8,11,59,218,529,666,1491,65,144,245,442,1009,1923,2751,1737,543,8859,57,63,93,157,419,1252,2290,2027,1020,7378,36,42,58,89,173,301,540,473,263,1975,36,39,57,126,337,847,1388,1054,366,4250,875,2489,2653,2394,2479,2425,1635,709,375,16034,9,11,29,64,116,304,526,494,299,1852,1381,932,1184,1331,1707,2091,1909,1070,584,12189,23675,12729,12135,10628,9963,8843,5851,2618,754,87196
CED140,6,12,24,32,63,104,197,256,178,872,3,14,22,38,129,416,645,542,232,2041,327,1358,1489,1472,1533,1418,942,473,324,9336,0,0,13,24,56,130,196,260,194,873,414,503,645,872,1066,1420,1346,802,558,7626,10175,5142,4762,5886,5752,4988,3456,1490,466,42117,976,563,562,655,661,720,670,492,319,5618,12529,7943,7848,9598,10200,10855,10015,6305,3093,78386,25,74,242,612,1518,3300,4863,3998,1789,16421,1823,1485,1627,1842,1868,1866,1682,1110,353,13656,18,39,61,203,493,1153,1836,1531,566,5900,3,4,5,4,12,60,227,614,882,1811,49,111,145,340,778,1614,2302,1766,569,7674,39,42,43,120,409,1170,2258,2299,1171,7551,29,22,37,72,127,230,434,536,304,1791,18,21,43,75,231,712,1138,1048,404,3690,667,2149,2353,2375,2525,2356,1583,813,447,15268,11,4,22,44,115,295,497,577,339,1904,1095,943,1012,1387,1802,2474,2311,1391,777,13192,20665,11032,10020,11794,11690,9700,6419,2800,788,84908
CED141,12,8,22,50,82,134,236,307,195,1046,17,15,11,59,148,419,682,591,193,2135,410,1693,1747,1741,1709,1552,1095,535,312,10794,7,9,8,26,72,123,221,256,176,898,492,568,733,901,1095,1417,1305,806,519,7836,10256,4874,4938,5374,5235,4467,2944,1294,347,39729,1066,569,587,569,601,636,605,440,239,5312,13120,7998,8448,9352,9862,10362,9706,6275,2632,77755,23,70,279,675,1794,3742,5663,4559,1909,18714,2500,1735,1880,2022,1904,1896,1875,1147,363,15322,31,25,84,207,523,1086,1816,1544,507,5823,0,0,0,3,10,61,200,616,624,1514,51,113,167,396,887,1703,2688,2049,619,8673,55,44,68,143,505,1321,2467,2523,1203,8329,30,24,45,83,144,268,497,591,343,2025,42,34,28,88,289,735,1258,1137,408,4019,882,2650,2752,2807,2844,2664,1868,930,392,17789,8,8,22,50,137,291,504,581,297,1898,1268,1033,1166,1431,1862,2460,2306,1402,750,13678,20743,10901,10413,10956,10723,8768,5536,2405,581,81026
CED142,6,8,40,43,62,70,73,83,48,433,6,15,39,34,61,172,236,155,65,783,99,1842,3551,1704,1036,851,468,182,73,9806,0,6,14,20,37,45,82,89,55,348,163,684,1870,1238,879,966,802,439,220,7261,6607,9738,23258,12028,5946,4032,2266,778,171,64824,529,1174,2459,1354,792,639,451,243,131,7772,7652,13840,32205,17131,9484,7743,5557,2712,985,97309,16,81,436,577,1001,1718,2086,1424,523,7862,645,1725,4318,2610,1549,1226,808,364,121,13366,6,32,202,310,525,821,980,630,169,3675,0,3,3,8,25,40,105,204,208,596,13,77,276,400,620,992,1185,759,213,4535,15,51,142,173,353,803,1177,891,407,4012,12,25,82,82,139,190,205,206,115,1056,17,23,67,91,174,418,513,328,113,1744,218,2579,5795,3259,2272,1808,966,321,109,17327,0,7,27,53,92,151,236,206,98,870,433,1069,3072,2451,2133,2191,1615,823,333,14120,13367,19438,48924,27076,13574,8824,4565,1531,330,137629
CED143,11,8,8,17,43,53,56,89,63,348,5,6,11,18,45,97,210,286,132,810,129,1135,1118,935,912,645,397,266,211,5748,3,0,5,20,26,49,83,124,137,447,299,449,617,679,862,901,804,574,340,5525,11665,5549,7675,8564,8303,5520,3206,1510,395,52387,639,437,603,608,692,563,365,311,235,4453,13203,7909,10524,11576,11972,9210,6898,4672,2188,78152,11,39,171,388,891,1691,2355,2274,1098,8918,1312,1195,1384,1573,1480,1236,936,587,229,9932,16,33,90,218,535,868,1154,1107,474,4495,0,0,4,0,7,24,99,358,528,1020,40,57,89,174,365,668,993,849,304,3539,34,30,39,89,302,767,1275,1433,906,4875,21,21,29,40,75,115,161,225,158,845,19,16,23,45,93,175,364,483,232,1450,283,1612,1646,1487,1495,1137,657,426,297,9040,16,3,11,31,76,112,205,296,251,1001,791,746,933,1061,1417,1595,1418,983,524,9468,23329,11871,15066,16590,16267,10756,5811,2700,700,103090
CED144,3,14,29,38,72,121,173,171,132,753,5,5,11,35,69,149,224,201,143,842,124,752,973,800,901,848,561,434,304,5697,3,5,6,18,33,91,110,186,124,576,332,435,730,798,1066,1347,1192,882,640,7422,14126,8516,10555,8914,7262,5191,2671,1064,342,58641,1534,969,1235,1096,988,815,518,363,262,7780,16699,11186,13979,12533,11507,10202,7345,4453,2431,90335,20,49,222,481,1152,2305,2750,2354,1360,10693,1705,1497,1370,1298,1144,998,803,538,241,9594,16,33,73,181,386,711,928,752,318,3398,0,0,3,3,12,58,195,535,762,1568,35,88,222,767,1374,2588,2770,1857,721,10422,48,43,87,187,449,1037,1593,1473,856,5773,19,19,53,91,153,254,404,372,234,1599,20,15,28,63,130,319,529,465,274,1843,296,1149,1535,1344,1483,1438,946,642,439,9272,5,5,12,35,73,219,336,393,243,1321,961,836,1232,1388,1848,2429,2115,1503,998,13310,28659,18078,23044,18746,14628,10499,5272,2155,638,121719
CED145,9,10,16,21,32,40,71,109,64,372,3,5,15,18,39,80,202,232,111,705,138,859,1520,953,691,507,370,260,147,5445,0,0,3,8,20,35,80,120,84,350,245,341,768,718,700,734,803,590,432,5331,9327,5168,11565,8465,6846,4537,2992,1410,414,50724,684,514,1211,823,636,504,434,445,520,5771,10774,7176,15835,11670,9818,7561,6450,4388,2412,76084,24,57,211,363,716,1400,2114,1961,1062,7908,952,875,2031,1512,1196,972,825,510,181,9054,24,26,107,225,455,758,1125,884,359,3963,0,3,0,0,6,22,106,397,554,1088,33,56,115,138,289,548,948,805,331,3263,17,23,51,88,242,610,1204,1260,776,4271,26,15,28,49,92,93,204,243,142,892,13,20,23,35,79,178,370,392,198,1308,247,1226,2231,1615,1210,937,647,408,220,8741,0,4,14,28,56,110,212,255,175,854,557,568,1160,1132,1228,1369,1418,1023,624,9079,18728,10204,22083,16899,13443,8885,5516,2500,711,98969
CED146,22,14,37,74,98,157,173,179,88,842,12,9,18,32,133,260,261,207,90,1022,186,868,929,928,1060,1032,506,284,189,5982,0,0,15,30,77,137,154,152,100,665,540,529,729,1062,1288,1633,1138,616,333,7868,18114,10547,10493,10454,7832,5144,2249,680,176,65689,1996,1084,1136,1212,1023,770,525,294,173,8213,21771,13778,14177,14845,12970,11107,7078,3399,1394,100519,30,95,286,694,1680,3140,3335,2159,870,12289,2523,2048,1878,1667,1475,1443,1013,492,187,12726,32,40,98,189,428,761,879,588,201,3216,0,3,5,11,34,58,159,379,357,1006,59,175,302,922,1886,3378,3099,1594,407,11822,78,62,71,229,614,1459,1697,1273,523,6006,45,34,59,133,203,363,409,321,151,1718,36,15,36,82,220,510,518,422,183,2022,471,1391,1499,1520,1702,1712,855,470,258,9878,3,8,24,64,154,337,438,386,186,1600,1430,1108,1223,1811,2330,2952,2078,1077,480,14489,36621,21964,20438,20763,15773,10571,4639,1405,320,132494
