SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
21301133814,9,12,7,11,10,7,5,0,0,61,98,54,98,77,70,57,34,28,8,524
21301133815,7,3,10,0,0,0,0,4,0,24,51,28,50,42,35,25,31,32,16,310
21301133816,12,11,11,6,3,5,4,0,0,52,83,55,75,56,51,58,32,32,6,448
21301133817,3,0,4,8,6,3,0,0,3,27,71,34,81,72,60,29,48,35,22,452
21301133818,0,4,3,3,0,0,0,0,0,10,49,28,47,31,35,37,25,15,3,270
21301133819,0,0,8,0,5,3,3,0,0,19,33,30,49,36,45,47,37,22,4,303
21301133820,0,6,4,7,4,9,11,21,21,83,16,19,39,25,18,39,34,73,63,326
21301133821,3,5,4,0,0,4,0,0,0,16,53,39,57,42,35,28,24,20,9,307
21301133822,6,0,8,4,0,4,0,0,0,22,75,32,92,95,40,44,20,8,5,411
21301133823,10,4,4,5,3,0,10,6,0,42,83,58,86,63,53,43,63,37,16,502
21301133824,0,0,7,3,0,3,0,0,0,13,27,53,57,21,43,44,29,4,8,286
21301133825,5,9,4,3,3,0,0,0,0,24,64,42,42,63,49,35,47,38,9,389
21301133826,5,4,8,8,8,5,0,0,0,38,93,55,78,65,64,59,61,46,18,539
21301133827,7,0,4,3,7,4,0,5,0,30,85,67,72,66,58,74,71,52,10,555
21301133828,5,4,12,0,5,5,0,0,0,31,104,104,91,68,109,94,47,16,3,636
21301133829,0,3,5,0,0,0,0,3,0,11,25,20,45,31,35,18,14,13,0,201
21301133830,5,0,0,0,3,5,0,0,0,13,77,36,46,63,44,41,27,45,16,395
21301133831,8,5,9,0,7,0,0,0,0,29,26,22,25,30,36,21,15,20,4,199
21301133832,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,8,4,0,0,20
21301133833,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,5,0,0,0,8
21301133834,11,6,23,7,8,0,0,0,0,55,67,47,70,47,54,44,29,28,0,386
21301133835,13,5,4,6,3,0,0,0,0,31,52,26,36,28,30,40,27,12,0,251
21301133836,10,13,13,3,10,6,0,0,0,55,75,63,75,58,45,57,13,20,3,409
21301133837,7,3,5,7,4,6,4,5,0,41,65,34,58,50,49,41,44,23,4,368
21301133838,13,0,5,9,4,3,6,0,0,40,60,44,44,39,39,31,25,8,3,293
21301133839,9,4,0,9,5,4,3,0,0,34,66,92,51,57,76,87,45,12,3,489
21301133840,3,0,7,0,5,4,0,0,0,19,49,61,31,30,63,40,24,14,0,312
21301133841,6,7,7,8,9,3,10,3,0,53,52,43,89,60,45,39,54,42,18,442
21301133842,15,7,9,3,12,5,3,0,0,54,80,64,73,65,60,94,75,16,0,527
21301133843,3,6,0,0,6,9,0,0,0,24,48,53,33,35,55,51,33,12,0,320
21301133844,6,8,6,9,13,0,3,3,0,48,100,70,96,65,67,53,24,21,4,500
21301133845,9,5,4,3,7,0,3,0,0,31,56,32,53,45,45,34,33,29,9,336
21301133901,4,3,0,4,3,4,0,0,0,18,36,38,32,20,37,30,23,8,0,224
21301133902,4,3,8,4,0,0,0,0,0,19,67,50,63,60,47,34,34,19,0,374
21301133903,6,9,5,0,6,7,0,7,0,40,85,101,83,64,88,75,41,22,0,559
21301133904,17,9,4,13,5,0,5,0,0,53,109,98,61,75,100,68,38,14,12,575
21301133905,8,8,7,3,4,6,3,0,0,39,122,75,94,66,94,66,24,16,3,560
21301133906,7,7,0,4,9,5,0,0,0,32,62,71,43,34,77,52,35,14,0,388
21301133907,7,4,3,3,6,4,0,0,0,27,90,90,60,70,93,64,21,17,4,509
21301133908,4,5,5,4,4,8,0,0,0,30,61,63,85,45,57,61,23,6,4,405
21301133909,5,4,0,6,0,3,0,0,0,18,63,52,32,49,52,54,32,9,0,343
21301133910,3,9,0,4,5,0,0,0,0,21,71,63,45,45,74,54,21,14,0,387
21301133911,0,0,0,4,0,3,4,0,0,11,61,54,39,44,47,52,29,7,3,336
21301133912,11,0,9,9,0,0,4,0,0,33,71,30,79,65,40,29,35,7,4,360
21301133913,0,6,0,0,0,0,0,0,0,6,73,91,58,67,95,76,44,21,0,525
21301133914,7,9,0,0,5,0,0,0,0,21,63,56,52,46,52,47,36,25,24,401
21301133915,8,0,14,8,4,3,3,0,0,40,52,37,96,51,47,63,39,16,0,401
21301133916,11,7,7,0,6,9,4,0,0,44,74,67,111,64,59,85,57,7,7,531
21301133917,16,5,9,10,6,3,7,0,0,56,87,58,108,90,50,54,42,20,11,520
21301133918,7,0,0,0,7,4,0,0,0,18,73,57,61,44,71,51,22,22,5,406
21301133919,12,0,10,10,0,6,5,5,12,60,104,57,122,97,52,54,36,53,78,653
21301133920,3,3,0,0,4,3,0,0,0,13,38,33,41,32,35,38,18,13,3,251
21301133921,6,6,8,3,4,6,0,0,0,33,101,70,131,88,51,34,24,45,78,622
21301133922,6,7,10,3,3,0,0,0,0,29,63,67,43,39,58,47,21,13,3,354
21301133923,3,3,8,7,3,5,0,0,0,29,78,71,86,67,64,52,49,36,47,550
21301133924,4,7,0,0,0,5,0,0,0,16,79,55,79,52,51,51,31,5,5,408
21301133925,4,3,9,0,4,4,0,0,0,24,68,67,64,48,52,52,32,11,0,394
21301133926,3,3,5,7,0,12,3,0,0,33,75,71,73,70,61,75,28,13,0,466
21301133927,3,0,0,0,0,0,0,3,0,6,45,27,25,33,40,35,22,8,0,235
21301134001,3,0,9,0,0,0,0,0,0,12,75,45,37,61,56,45,44,25,3,391
21301134002,0,0,4,3,8,0,6,0,0,21,62,51,45,41,54,50,75,17,8,403
21301134003,10,5,4,6,4,0,5,3,0,37,64,58,39,45,53,77,62,27,3,428
21301134004,5,0,4,3,0,4,5,0,0,21,77,48,51,48,56,78,77,21,11,467
21301134005,0,0,0,0,4,4,0,0,0,8,78,83,56,45,114,83,33,15,3,510
21301134006,4,6,0,3,7,8,0,0,0,28,60,96,44,34,114,64,20,18,0,450
21301134007,5,3,5,0,0,0,0,0,0,13,27,50,34,24,48,56,43,18,0,300
21301134008,0,5,0,0,0,3,3,0,0,11,19,53,37,26,41,76,40,6,0,298
21301134009,0,5,6,0,6,5,0,3,0,25,75,79,63,52,84,76,42,30,4,505
21301134010,0,0,0,0,0,3,0,3,0,6,0,0,0,0,5,6,0,5,0,16
21301134011,11,10,13,3,4,3,3,0,0,47,27,23,44,26,31,30,22,9,5,217
21301134012,3,3,3,0,3,5,0,0,0,17,90,102,48,37,101,86,36,19,5,524
21301134013,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,7,14,4,0,41
21301134014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21301134015,5,5,0,10,0,3,0,0,0,23,92,90,36,58,100,64,28,12,0,480
21301134016,0,3,3,0,0,4,3,0,0,13,45,41,44,29,50,74,55,17,0,355
21301134017,11,0,3,12,0,4,0,0,0,30,61,65,48,42,70,84,79,20,12,481
21301134018,0,3,5,4,4,7,0,0,0,23,47,61,41,37,65,73,36,14,0,374
21301134019,0,9,0,3,0,3,3,0,0,18,49,58,35,40,50,57,32,11,3,335
21301134020,0,4,3,3,0,3,0,0,0,13,38,41,29,28,38,52,14,0,5,245
21301134021,8,0,5,9,10,0,0,0,0,32,93,50,52,78,81,75,64,32,5,530
21301134022,3,8,4,0,5,3,4,0,0,27,46,83,51,33,76,89,39,15,9,441
21301134023,0,4,7,0,4,10,0,0,0,25,69,84,44,38,81,75,31,18,5,445
21301134024,0,0,3,0,6,6,0,0,0,15,56,85,55,34,81,102,46,14,0,473
21301134025,0,0,0,5,0,4,0,0,0,9,23,36,27,18,23,60,30,4,0,221
21301134026,3,3,4,0,3,4,0,0,0,17,78,54,50,43,62,81,59,15,9,451
21301134027,5,3,0,0,0,5,0,0,0,13,53,45,45,34,36,79,41,5,0,338
21301134028,0,5,5,0,4,3,5,4,0,26,51,75,37,42,81,79,47,16,3,431
21301134029,4,5,5,0,3,12,5,0,0,34,47,69,65,29,64,129,68,16,7,494
21301134030,0,3,0,3,0,4,3,3,0,16,44,39,35,44,56,77,55,22,7,379
21301134031,4,5,4,0,3,0,0,0,0,16,41,51,34,25,54,55,28,6,7,301
21301134032,3,3,0,0,3,0,0,0,0,9,33,28,33,21,38,52,18,11,4,238
21301134033,5,0,3,8,0,3,0,0,0,19,43,20,42,36,28,52,34,9,3,267
21301134034,7,6,4,0,5,4,3,0,0,29,80,55,62,53,51,85,73,39,15,513
21301134035,5,0,0,5,5,3,0,0,0,18,65,47,40,47,60,51,24,11,0,345
21301134036,3,0,0,4,0,0,0,0,0,7,44,50,42,50,48,44,25,9,3,315
21301134037,0,0,0,0,0,3,0,0,0,3,37,37,36,23,42,50,22,5,0,252
21301134038,0,5,7,0,8,4,0,3,0,27,59,65,47,34,84,90,31,5,0,415
21301134039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21301134040,6,3,3,0,4,0,0,0,0,16,70,84,49,45,82,94,42,21,7,494
21301134041,0,0,4,0,4,3,3,0,0,14,36,65,45,30,60,80,49,11,4,380
21301134042,5,3,0,0,3,3,0,0,0,14,55,32,27,36,34,46,32,19,0,281
21301134043,8,5,3,4,5,0,3,0,0,28,59,30,35,45,40,69,53,16,0,347
21301134044,0,4,3,6,7,5,3,0,0,28,53,30,22,38,38,42,38,8,3,272
21301134045,0,3,0,0,0,3,0,7,3,16,10,20,22,9,15,39,43,100,61,319
21301134046,0,0,0,0,0,0,0,0,0,0,16,26,26,16,20,43,27,13,4,191
21301134047,9,3,4,3,4,0,0,0,0,23,49,43,37,35,38,47,25,18,0,292
21301134048,8,8,3,5,3,6,4,0,0,37,51,80,42,34,60,71,43,21,4,406
21301134049,0,0,0,0,0,0,4,0,0,4,31,59,25,17,56,45,26,7,3,269
21301156901,9,6,0,9,0,4,0,0,0,28,52,27,41,51,33,31,35,16,0,286
21301156902,17,14,19,7,10,5,0,0,0,72,169,77,122,120,53,41,20,3,0,605
21301156903,8,3,13,6,7,8,8,4,0,57,79,63,77,56,51,65,64,21,3,479
21301156904,11,0,10,9,0,0,6,0,0,36,48,25,50,42,27,35,40,13,3,283
21301156905,4,0,5,3,0,0,0,0,0,12,89,42,56,84,31,34,16,6,0,358
21301156906,4,7,0,5,0,0,4,0,0,20,65,53,62,64,51,48,70,39,11,463
21301156907,6,4,3,6,4,0,3,0,0,26,41,37,31,26,35,34,44,12,0,260
21301156908,10,11,10,11,14,0,3,0,0,59,121,61,97,91,78,51,52,27,5,583
21301156909,16,8,10,10,4,5,0,0,0,53,66,29,56,49,39,40,61,21,0,361
21301156910,8,3,4,6,7,4,3,0,0,35,80,46,103,52,53,35,21,8,4,402
21301156911,17,0,10,7,3,3,8,6,0,54,85,53,82,84,51,47,74,44,5,525
21301156912,4,6,7,0,0,3,0,0,0,20,50,38,47,41,33,25,29,15,0,278
21301156913,5,0,4,9,0,4,0,0,0,22,72,37,56,55,48,38,41,13,0,360
21301156914,20,4,16,9,10,10,0,0,0,69,144,77,91,114,70,45,21,7,0,569
21301156915,14,3,7,8,11,5,3,6,0,57,98,54,85,76,77,44,58,33,13,538
21301156916,13,0,6,6,10,4,4,3,0,46,38,25,41,31,35,23,30,27,9,259
21301156917,9,10,5,0,5,0,5,8,0,42,60,52,54,34,37,51,49,24,3,364
21301156918,4,0,8,4,5,8,0,0,3,32,28,24,48,36,36,24,18,21,12,247
21301156919,15,3,14,15,6,4,0,0,0,57,171,59,125,131,51,31,22,6,0,596
21301156920,15,7,8,3,6,4,3,0,0,46,87,45,58,48,36,45,38,15,0,372
21301156921,13,7,15,18,6,10,0,0,0,69,103,56,114,75,53,74,49,27,5,556
21301156922,7,11,4,6,4,7,5,3,0,47,96,57,75,75,51,66,52,27,3,502
21301156923,0,0,6,0,0,0,0,3,0,9,77,44,83,54,58,76,40,28,5,465
21301156924,13,8,15,12,16,4,6,0,0,74,288,139,202,210,112,56,41,8,0,1056
21301156925,6,4,9,7,4,3,0,0,0,33,59,32,55,58,35,32,37,12,0,320
21301156926,7,3,9,4,5,3,0,0,0,31,47,34,33,33,48,38,39,24,5,301
21301156927,6,3,3,3,0,5,0,0,0,20,57,46,73,41,37,37,32,28,7,358
21301156928,4,7,5,3,0,5,0,0,0,24,114,43,82,88,67,33,18,8,0,453
21301156929,14,0,4,4,3,0,3,5,0,33,63,34,39,51,36,26,35,18,6,308
21301156930,6,0,7,0,0,0,0,0,0,13,161,68,108,108,53,36,16,5,0,555
21301156931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21301156932,12,3,11,7,6,3,5,0,0,47,65,42,93,46,49,58,40,32,8,433
21301156933,7,5,0,3,5,0,0,0,0,20,51,38,45,43,32,33,32,25,8,307
21301156934,0,3,5,0,0,0,3,4,0,15,41,29,39,35,26,28,25,24,0,247
21301156935,5,4,3,6,3,9,3,0,0,33,65,29,42,42,36,43,34,13,5,309
21301156936,6,4,13,3,3,0,0,0,0,29,64,40,52,53,35,31,39,14,0,328
21301156937,11,0,7,5,0,3,3,0,0,29,52,35,71,43,36,25,34,13,0,309
21301156938,10,10,11,8,11,9,3,6,0,68,84,58,69,53,61,49,65,26,3,468
21301156939,6,0,12,5,4,0,4,0,0,31,123,63,78,99,64,46,23,8,6,510
21301156940,0,7,12,0,7,5,0,4,0,35,72,48,67,44,61,32,32,22,3,381
21301156941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21301156942,33,10,16,10,8,6,0,0,0,83,153,75,111,104,63,40,22,0,0,568
21301156943,10,4,4,5,4,0,5,0,0,32,39,20,34,35,29,14,16,7,0,194
21301156944,7,0,10,0,3,0,6,0,0,26,32,25,35,32,29,19,45,14,0,231
21301156945,0,3,0,0,3,4,0,3,0,13,49,24,37,35,36,29,36,30,10,286
21301156946,5,5,3,0,5,4,0,0,0,22,74,40,61,38,53,38,30,23,0,357
21301157001,5,0,3,6,10,4,0,0,0,28,109,76,71,95,74,46,10,7,0,488
21301157002,6,4,3,7,5,0,0,0,0,25,99,63,42,83,70,53,22,3,0,435
21301157003,5,6,7,0,3,6,0,0,0,27,185,89,85,151,93,49,26,10,0,688
21301157004,10,0,8,11,4,0,0,0,0,33,156,60,89,114,78,42,21,12,3,575
21301157005,8,6,10,5,3,7,0,0,0,39,130,82,86,88,99,62,22,13,0,582
21301157006,9,0,3,6,4,0,0,0,0,22,160,60,76,131,63,40,12,4,0,546
21301157007,11,9,7,0,0,0,0,0,0,27,110,58,67,67,63,48,17,6,0,436
21301157008,19,4,7,14,8,5,0,0,0,57,275,99,104,219,87,44,20,6,0,854
21301157009,8,4,0,0,0,0,0,0,0,12,111,68,49,80,65,25,22,9,0,429
21301157010,6,4,6,3,5,3,0,0,0,27,127,62,70,80,52,34,7,3,0,435
21301157011,20,6,8,8,9,3,6,0,4,64,225,68,87,165,90,49,40,18,7,749
21301157012,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,5
21301157013,14,4,6,6,10,3,4,0,0,47,150,71,52,95,74,45,32,11,0,530
21301157014,28,9,12,16,7,6,0,0,0,78,192,65,130,129,73,36,20,3,0,648
21301157015,16,5,7,6,5,3,0,0,0,42,164,57,59,109,72,31,15,0,0,507
21301157016,11,5,8,4,0,0,0,0,0,28,232,72,95,200,72,33,26,8,3,741
21301157017,0,0,0,0,0,0,3,0,0,3,0,0,4,5,0,0,3,0,0,12
21302134101,9,3,3,7,10,17,10,5,0,64,133,58,75,98,104,112,108,50,10,748
21302134102,3,5,3,9,3,0,4,0,0,27,118,32,42,92,67,34,69,23,5,482
21302134103,15,3,3,17,10,6,0,3,0,57,138,56,49,140,110,79,35,36,16,659
21302134104,4,3,8,3,4,9,4,0,0,35,68,32,59,49,61,51,30,24,10,384
21302134105,3,0,3,7,0,5,0,0,0,18,58,42,36,71,70,63,67,33,7,447
21302134106,19,0,0,4,3,0,6,0,0,32,117,42,49,78,76,70,37,14,10,493
21302134107,5,5,0,3,4,0,6,4,0,27,93,43,38,60,84,38,44,25,10,435
21302134108,12,0,0,9,3,0,6,5,5,40,60,32,42,59,57,37,50,55,13,405
21302134109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21302134110,4,3,9,3,6,10,4,4,4,47,95,37,100,105,66,67,58,23,11,562
21302134111,5,0,0,3,7,0,0,0,0,15,53,15,42,67,48,47,30,17,7,326
21302134112,4,0,0,8,0,5,5,0,3,25,90,25,60,92,52,50,51,31,15,466
21302134113,13,4,6,9,8,3,5,0,0,48,111,58,72,104,120,75,67,67,20,694
21302134114,10,4,4,4,9,0,3,0,0,34,98,43,87,83,77,59,23,21,14,505
21302134115,0,0,0,3,0,3,0,0,0,6,67,22,27,56,37,47,28,21,13,318
21302134116,3,0,0,5,3,5,4,5,0,25,97,64,49,89,120,85,66,42,16,628
21302134120,10,0,6,5,4,6,3,0,0,34,109,46,40,68,76,65,39,39,16,498
21302134124,11,0,0,5,4,4,0,0,0,24,63,15,40,69,34,36,41,32,0,330
21302134125,0,0,0,0,0,0,0,6,9,15,11,0,3,3,7,8,38,67,67,204
21302134126,5,0,8,3,6,3,5,5,0,35,62,24,51,80,47,39,55,26,11,395
21302134127,0,0,6,3,0,3,0,0,0,12,53,25,30,46,40,34,35,11,13,287
21302134128,12,6,0,17,8,10,5,6,0,64,124,57,66,103,89,75,42,44,6,606
21302134129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21302134130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21302134131,6,8,3,5,7,0,0,0,0,29,49,35,26,52,57,58,42,18,15,352
21302134132,4,5,4,0,9,6,0,0,0,28,54,32,40,55,51,47,38,25,13,355
21302134133,3,0,10,8,6,0,0,3,0,30,57,20,69,88,59,40,31,21,12,397
21302134134,5,0,4,7,5,4,0,5,0,30,49,43,35,37,66,61,41,30,19,381
21302134135,8,0,5,11,5,3,0,4,0,36,58,29,55,61,58,49,32,16,4,362
21302134136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21302134137,8,3,0,9,0,4,4,0,0,28,57,31,80,84,51,25,30,15,4,377
21302134138,3,4,0,0,3,0,0,4,0,14,80,34,42,58,48,40,39,24,9,374
21302134139,3,5,11,6,7,0,0,0,0,32,59,33,52,61,67,36,40,18,6,372
21302134140,0,4,7,0,3,0,0,0,0,14,60,42,34,50,65,40,40,24,10,365
21302134141,0,4,0,0,6,0,5,0,0,15,45,26,64,54,54,37,37,13,9,339
21302134201,6,0,3,3,4,4,6,0,0,26,48,42,47,45,26,33,33,12,4,290
21302134202,0,0,4,0,4,3,0,0,0,11,67,35,62,50,45,60,46,26,4,395
21302134203,5,3,0,0,0,6,0,0,0,14,63,26,52,49,42,58,36,7,4,337
21302134204,3,7,9,9,8,5,4,3,0,48,73,38,65,69,69,67,62,18,11,472
21302134205,8,6,3,3,6,0,10,4,0,40,90,55,66,63,80,83,53,20,7,517
21302134206,13,3,7,0,4,7,5,0,0,39,103,62,88,80,76,100,65,22,11,607
21302134207,0,0,0,0,3,0,4,0,0,7,48,33,38,32,51,52,25,16,0,295
21302134208,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,16
21302134209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21302134210,3,3,8,5,0,4,5,0,0,28,40,29,40,43,26,47,47,7,0,279
21302134211,6,3,11,4,0,4,0,0,0,28,34,34,59,52,30,57,26,13,4,309
21302134212,4,0,3,5,0,4,0,0,0,16,56,23,72,52,29,26,27,18,20,323
21302134213,8,5,8,7,0,0,3,4,4,39,63,34,67,59,51,33,56,27,10,400
21302134214,0,11,3,3,4,3,0,0,0,24,31,47,46,36,28,22,27,15,0,252
21302134215,11,3,18,10,11,11,9,0,0,73,74,45,84,90,63,53,72,20,9,510
21302134216,4,6,3,4,5,0,0,0,0,22,31,40,38,50,47,28,25,9,0,268
21302134217,0,0,3,4,8,0,6,0,0,21,39,38,41,42,42,38,28,8,9,285
21302134218,7,5,6,11,8,0,0,0,0,37,113,71,89,115,68,66,35,29,6,592
21302134219,8,5,13,3,5,5,8,0,0,47,45,58,73,54,72,75,53,26,11,467
21302134220,7,6,5,3,11,4,0,0,0,36,127,62,87,102,90,74,49,20,8,619
21302134221,12,5,4,6,8,6,4,3,0,48,94,46,55,80,92,47,64,26,11,515
21302134222,3,11,0,8,11,6,0,3,0,42,114,96,69,79,117,78,28,12,3,596
21302134223,6,0,4,3,6,9,5,0,0,33,83,65,79,68,76,96,43,20,9,539
21302134224,10,7,0,4,9,0,0,3,0,33,91,43,40,60,67,54,52,16,3,426
21302134225,4,0,3,0,0,4,5,0,0,16,51,23,49,51,44,53,57,29,4,361
21302134226,12,4,10,9,9,8,0,7,0,59,83,36,76,86,70,70,59,31,9,520
21302134227,6,3,0,0,0,0,3,6,0,18,63,36,35,48,40,45,43,19,5,334
21302134228,3,0,8,5,3,5,3,0,0,27,61,27,60,60,39,58,38,15,13,371
21302134229,7,8,4,3,7,5,4,4,0,42,80,46,75,61,73,64,59,28,10,496
21302134230,6,4,4,12,3,11,0,0,0,40,70,41,86,61,50,51,40,13,10,422
21302134231,0,0,7,0,3,8,0,0,0,18,63,33,43,69,51,47,32,18,8,364
21302134232,0,0,5,4,0,0,3,0,0,12,34,28,32,33,36,33,19,10,0,225
21302134233,0,0,5,4,3,5,0,3,0,20,32,18,32,42,33,30,23,15,5,230
21302134234,10,4,9,4,6,3,0,0,0,36,63,60,65,52,70,63,42,22,7,444
21302134235,6,10,0,3,3,4,11,21,52,110,73,37,33,68,57,50,59,56,83,516
21302134236,8,6,5,0,4,4,4,0,0,31,93,55,57,52,66,47,30,11,4,415
21302134237,3,0,0,3,0,0,0,0,0,6,47,38,46,59,63,45,35,12,3,348
21302134238,5,0,5,3,0,0,0,0,0,13,50,29,49,43,47,48,41,21,8,336
21302134239,7,0,3,6,0,6,4,0,0,26,52,25,31,40,22,66,48,17,10,311
21302134240,13,3,4,0,4,4,0,0,0,28,58,30,44,44,30,47,41,13,4,311
21302134241,4,0,4,3,3,3,0,0,0,17,69,32,47,74,57,70,79,26,5,459
21302134242,8,3,0,3,0,6,5,0,0,25,61,12,45,49,29,89,56,28,3,372
21302134243,4,9,5,0,3,0,0,0,0,21,74,36,56,43,59,62,50,17,4,401
21302134244,9,4,0,3,0,0,0,0,0,16,68,37,46,55,62,70,47,19,4,408
21302134245,5,3,0,5,0,3,6,0,0,22,97,39,69,82,69,93,49,26,11,535
21302134246,4,3,0,7,3,4,3,0,0,24,39,25,31,53,24,33,35,20,0,260
21302134248,3,3,4,3,4,4,0,0,0,21,43,32,72,44,40,40,21,17,0,309
21302134249,5,5,3,0,0,3,7,0,0,23,50,33,39,37,38,46,57,32,48,380
21302134301,0,4,0,4,3,0,9,0,0,20,52,19,40,42,50,23,29,31,17,303
21302134302,11,0,10,3,8,4,0,3,0,39,93,38,64,68,54,55,35,40,12,459
21302134303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21302134304,11,3,16,9,3,9,3,0,0,54,100,52,202,116,61,72,40,17,18,678
21302134305,13,4,19,18,9,6,10,4,0,83,65,61,168,87,62,54,27,15,3,542
21302134306,10,3,14,9,7,9,3,4,3,62,110,71,207,100,98,58,50,24,21,739
21302134307,14,0,14,6,0,0,0,4,0,38,96,47,82,85,56,29,34,49,20,498
21302134308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21302134309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
21302134310,18,8,5,10,6,0,5,0,5,57,118,47,96,89,60,31,36,26,25,528
21302134311,5,3,6,9,0,0,0,0,0,23,81,42,55,70,39,26,22,9,0,344
21302134312,17,4,12,15,5,10,3,0,0,66,194,85,182,157,106,69,41,42,22,898
21302134313,8,3,4,10,0,4,3,8,0,40,69,24,56,59,39,28,32,29,11,347
21302134314,18,6,11,6,9,0,3,5,0,58,71,38,59,45,41,26,30,30,9,349
21302134315,31,10,23,18,6,9,6,0,0,103,142,53,74,88,68,55,34,17,4,535
21302134316,6,0,10,7,4,4,0,0,3,34,85,31,57,71,49,47,33,34,21,428
21302134317,14,8,15,4,3,11,0,4,0,59,122,43,124,102,43,59,34,54,28,609
21302134318,25,6,0,12,5,0,0,0,0,48,153,54,101,107,71,35,41,40,22,624
21302134319,5,4,3,0,8,0,0,3,0,23,99,41,43,77,59,24,29,46,13,431
21302134320,3,15,4,5,0,0,5,0,0,32,96,52,85,84,44,36,45,25,19,486
21302134321,6,8,14,6,7,4,0,0,0,45,99,44,98,81,58,24,33,16,13,466
21302134322,7,0,3,3,5,4,0,0,0,22,136,45,77,118,56,51,50,28,15,576
21302134323,5,0,3,5,3,3,4,3,0,26,132,38,79,111,60,52,30,15,13,530
21302134324,7,0,6,0,4,3,3,3,5,31,154,72,122,105,96,52,46,72,32,751
21302134325,7,9,7,10,11,7,4,0,0,55,108,65,124,81,91,53,48,58,18,646
21302134326,12,6,7,8,8,0,6,0,4,51,88,55,109,75,82,53,49,48,25,584
21302134327,4,0,5,4,3,0,0,3,0,19,57,44,60,54,62,26,34,81,35,453
21302134328,8,5,0,9,7,0,0,0,0,29,75,42,51,75,50,39,37,27,6,402
21302134329,6,0,8,3,0,5,0,4,0,26,67,22,47,49,38,30,18,19,0,290
21302134330,5,0,9,8,7,6,0,4,0,39,117,52,78,113,72,58,40,50,39,619
21302134331,3,0,0,4,3,6,3,9,15,43,31,15,18,16,13,22,40,72,120,347
21302134332,10,3,3,4,9,0,6,0,0,35,91,59,60,62,50,28,47,31,6,434
21302134401,4,3,3,0,4,5,5,0,0,24,48,30,44,59,32,30,25,8,5,281
21302134402,3,0,5,10,3,3,0,3,0,27,84,52,61,71,81,59,29,19,10,466
21302134403,14,0,7,6,4,0,0,0,0,31,131,60,104,106,96,52,49,22,5,625
21302134404,0,7,10,3,3,5,0,0,0,28,92,53,111,88,71,43,25,13,3,499
21302134405,9,5,0,11,9,4,4,0,0,42,169,46,129,174,90,64,44,20,20,756
21302134406,7,3,7,10,14,0,0,0,0,41,130,32,78,98,91,49,40,19,8,545
21302134407,4,3,12,5,8,6,0,0,0,38,133,47,93,127,95,60,43,19,6,623
21302134408,3,0,3,4,5,0,0,0,0,15,127,44,39,107,64,37,18,6,6,448
21302134409,8,0,3,4,3,6,0,0,0,24,116,39,56,91,78,49,23,18,4,474
21302134410,4,0,6,8,3,5,0,0,0,26,135,28,58,121,68,55,31,5,10,511
21302134411,12,0,6,8,0,3,0,4,0,33,130,50,58,108,96,80,25,12,6,565
21302134412,12,0,0,4,5,3,4,5,0,33,135,40,36,89,101,72,35,18,5,531
21302134413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21302134414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21302134415,3,4,5,7,5,5,0,0,0,29,107,39,69,100,59,36,33,11,0,454
21302134416,0,5,0,5,3,0,0,0,0,13,87,22,39,72,56,23,24,14,6,343
21302134417,6,0,5,5,6,0,0,0,0,22,93,19,74,96,54,40,20,13,6,415
21302134418,0,3,7,3,6,3,0,0,0,22,41,29,42,42,60,45,18,11,0,288
21302134419,8,0,3,3,3,3,0,0,0,20,96,42,51,73,71,63,28,12,6,442
21302134420,8,0,4,7,0,0,0,0,0,19,103,42,35,84,62,48,28,4,8,414
