LGA_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
LGA40120,3,0,0,6,0,0,9,0,4,4,5,0,0,9,4,5,8,18,0,0,38,8,3,19,57,5,0,97,3,4,18,55,5,0,81,32,10,12,63,7,0,128,179,0,3,160,9,4,353,288,0,0,122,15,0,426,155,0,4,42,0,0,201,64,0,0,25,0,0,90,26,0,0,5,0,0,31,7,0,0,4,0,0,16,7,0,0,3,0,0,10,10,0,0,5,0,0,16,6,0,0,36,5,5,54,789,20,70,600,55,18,1547
LGA40150,0,0,0,3,0,0,7,0,0,0,5,0,0,6,0,9,0,11,0,0,21,5,0,0,18,3,0,28,4,0,0,16,0,0,23,18,0,0,38,3,0,67,24,0,0,54,9,4,83,27,0,0,42,6,0,71,17,0,0,15,0,0,26,4,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,22,98,9,5,215,36,5,363
LGA40220,4,0,0,14,4,0,20,0,3,3,3,0,0,14,3,30,4,39,13,0,96,26,30,49,82,30,0,218,33,4,17,71,6,0,145,177,25,29,173,7,0,422,451,6,8,192,25,4,678,279,3,0,88,4,5,378,29,0,0,14,5,0,44,11,0,0,0,0,0,10,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,15,7,7,20,12,5,63,1028,110,124,692,120,20,2089
LGA40250,0,61,8,0,14,0,86,0,122,28,0,0,4,153,0,62,12,0,0,0,74,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0,18,3,62,0,290,52,0,32,9,388
LGA40310,0,0,0,5,4,0,14,0,7,10,0,0,0,19,10,32,16,27,16,0,96,6,21,44,36,8,10,126,36,9,14,62,9,0,126,157,9,8,97,16,4,296,352,0,7,162,10,0,537,274,0,0,61,5,0,344,30,0,0,12,3,0,42,6,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,6,3,13,6,0,51,893,94,104,490,70,20,1663
LGA40430,0,0,0,4,4,0,7,0,0,0,0,0,0,6,4,0,0,17,0,0,23,11,0,0,21,3,0,37,13,4,0,11,0,0,23,23,0,0,10,5,0,36,28,0,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,20,83,9,0,82,11,0,188
LGA40520,0,5,5,4,4,0,23,0,12,4,0,0,0,27,12,100,14,43,21,5,190,97,48,5,70,12,0,240,94,30,8,76,11,0,209,197,18,6,58,7,0,294,96,5,0,39,10,0,148,38,0,0,9,0,0,51,3,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,6,14,13,4,67,557,247,42,326,72,11,1258
LGA40700,0,12,4,9,0,0,29,0,18,0,6,0,0,23,16,60,30,45,0,0,146,28,14,27,58,4,0,131,37,7,7,47,0,0,100,181,9,7,93,4,3,287,659,5,0,262,24,3,947,671,0,6,210,14,3,902,400,0,0,125,13,0,542,230,0,0,52,4,0,280,117,0,0,21,0,0,138,65,0,0,17,0,0,81,53,0,0,0,0,0,48,58,0,0,10,0,0,61,25,4,7,40,16,8,92,2524,118,91,996,79,20,3825
LGA40910,0,21,3,5,4,0,29,0,29,4,6,0,0,43,12,272,55,38,16,3,394,34,101,88,75,11,3,315,45,34,22,67,4,0,175,243,53,40,167,53,5,557,779,41,28,365,46,4,1259,1167,26,19,405,48,4,1665,657,3,5,132,11,0,808,155,0,3,26,0,0,179,36,0,0,7,0,0,49,8,0,0,4,0,0,12,10,0,0,0,0,0,4,3,0,0,6,0,0,10,40,41,17,55,10,24,184,3183,625,282,1357,201,44,5699
LGA41010,0,15,8,0,0,0,24,0,30,17,0,7,0,49,0,34,3,13,8,0,66,8,20,12,17,17,4,75,6,9,0,20,14,4,48,32,9,5,26,7,0,81,45,8,0,31,3,0,83,11,6,0,9,0,0,19,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11,14,3,49,100,139,47,129,76,14,496
LGA41060,9,92,8,16,4,0,130,0,195,46,15,0,3,262,23,1086,163,108,21,11,1415,77,537,268,193,24,12,1109,112,199,84,209,23,3,641,664,243,132,458,108,16,1634,1763,218,107,947,121,10,3163,2976,109,68,1052,102,13,4321,1274,14,11,314,20,6,1631,358,0,0,72,4,0,440,158,0,0,22,0,0,186,64,0,0,19,0,0,81,33,5,0,6,0,0,39,34,0,0,21,0,0,53,88,173,37,125,29,37,493,7627,2888,932,3583,461,115,15596
LGA41140,0,5,0,6,0,0,16,0,6,0,0,0,0,5,4,45,14,17,9,0,83,17,12,14,39,8,0,90,32,15,6,41,9,3,110,94,11,4,42,3,0,154,122,0,8,51,6,0,183,44,0,0,12,0,0,62,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,38,306,99,42,238,56,8,753
LGA41190,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,7,0,19,6,0,34,3,4,3,23,0,0,38,0,0,0,15,0,0,18,8,0,0,3,0,0,10,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,13,14,10,67,15,0,112
LGA41330,0,0,0,6,0,0,14,0,9,0,3,9,0,18,12,0,0,16,9,0,37,35,6,0,19,11,0,70,19,4,0,5,5,0,27,19,0,0,4,5,0,23,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,14,84,19,5,69,35,3,221
LGA41560,0,0,3,10,4,0,18,0,11,0,8,0,0,20,12,97,5,31,12,4,148,52,52,24,68,17,0,214,55,15,6,68,16,0,153,252,23,9,111,14,0,406,283,3,4,82,5,0,378,48,3,0,19,0,0,69,11,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,5,22,6,3,57,723,207,47,426,73,10,1488
LGA41750,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,14,4,0,20,0,0,0,12,0,0,15,0,0,0,8,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,5,0,0,48,8,0,64
LGA41830,0,0,6,0,6,0,15,0,0,0,0,0,0,0,4,12,0,10,0,0,27,7,8,0,16,7,0,37,10,0,0,10,0,0,19,13,0,0,9,0,0,23,6,0,0,0,0,0,4,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,7,41,27,10,45,18,3,149
LGA41960,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,14,6,0,0,14,3,0,21,0,0,0,11,0,0,15,9,3,0,13,0,0,28,6,0,0,4,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,20,4,16,59,9,0,105
LGA42030,0,12,4,0,0,3,18,0,21,11,0,0,0,37,5,204,8,8,12,0,239,24,54,19,32,8,0,139,36,25,7,67,15,0,158,312,35,12,148,74,0,580,678,23,10,196,15,5,919,358,0,10,75,15,0,462,60,0,0,19,5,0,79,16,0,0,4,0,0,18,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,9,29,16,6,89,1506,389,87,587,159,20,2751
LGA42110,0,0,0,7,3,0,7,0,3,4,4,4,0,8,8,7,4,23,10,0,50,24,5,3,35,5,0,70,19,0,4,28,0,0,50,27,0,0,23,6,0,56,9,0,0,14,0,0,25,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,21,88,15,14,158,27,0,303
LGA42250,0,0,0,4,6,0,8,0,0,0,9,0,0,9,0,0,0,30,16,0,48,20,0,0,23,10,0,52,17,0,0,19,8,0,48,29,0,0,23,0,0,54,23,0,0,16,0,0,39,13,0,0,9,0,0,16,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,14,102,0,4,140,44,0,293
LGA42600,0,0,0,7,0,0,10,0,18,5,4,0,0,23,16,105,52,30,4,0,205,27,31,85,75,3,4,234,38,12,15,65,10,0,140,371,14,16,143,10,6,558,819,8,8,355,17,0,1202,808,8,14,301,19,4,1149,417,3,3,135,4,0,567,194,0,7,44,6,0,245,70,0,0,22,0,0,95,47,0,0,13,0,0,58,26,0,0,5,0,0,36,28,0,0,9,4,0,39,30,8,42,35,12,7,125,2898,211,233,1241,82,31,4697
LGA42750,0,0,8,0,0,0,15,0,3,6,7,0,0,10,0,14,0,21,7,0,44,16,12,11,46,6,0,93,31,6,0,24,10,0,76,36,4,0,39,3,0,82,36,0,0,22,7,0,62,9,0,0,10,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,9,0,21,129,51,18,184,45,3,430
LGA43080,0,0,0,0,0,0,5,0,0,0,7,0,0,7,0,0,0,4,0,0,8,5,0,0,8,0,0,18,0,0,0,7,0,0,7,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,10,0,0,30,4,0,52
LGA43220,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,11,6,0,19,7,0,0,21,3,0,27,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,5,6,0,7,48,7,0,66
LGA43360,0,0,0,4,3,0,4,0,0,0,3,0,0,3,5,4,0,9,0,0,20,16,6,13,7,3,5,50,10,5,0,9,4,0,32,33,0,0,12,0,0,51,7,0,0,8,0,0,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,16,79,9,11,60,29,6,197
LGA43650,0,0,0,4,0,0,9,0,0,0,0,0,0,9,5,22,5,17,14,0,52,18,3,0,24,11,0,55,12,0,0,39,5,0,57,39,7,0,52,30,0,130,77,0,0,64,17,0,155,93,0,0,34,0,0,125,40,0,0,13,0,0,48,7,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,23,285,39,6,270,76,0,678
LGA43710,0,0,0,0,4,0,6,0,0,3,4,0,0,11,0,5,0,17,7,0,35,5,3,4,34,4,0,58,0,0,0,21,5,0,28,17,3,0,28,0,0,50,22,0,0,24,3,0,57,18,0,0,12,0,0,33,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,15,4,3,26,69,15,10,171,23,9,300
LGA43790,0,3,3,12,14,0,27,0,16,0,5,3,0,26,12,49,8,48,16,3,141,54,26,22,94,26,9,230,55,8,7,68,15,0,155,112,17,3,76,15,0,221,77,0,6,52,10,0,149,30,0,0,17,0,0,46,0,5,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,19,15,7,50,341,132,53,396,119,18,1066
LGA44000,0,0,16,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,19
LGA44060,3,70,7,19,0,0,102,0,140,10,8,0,0,169,33,883,134,95,23,14,1181,54,477,345,151,7,8,1051,63,163,85,118,12,0,450,294,179,140,255,16,0,883,1122,126,94,595,51,6,1996,2416,100,48,752,45,9,3363,1077,14,6,232,14,0,1349,181,5,0,53,4,0,250,48,0,6,14,0,0,68,12,0,0,5,0,0,20,8,3,0,5,0,0,12,8,0,0,3,0,0,13,65,135,71,95,23,21,412,5391,2292,954,2409,195,66,11311
LGA44210,0,0,0,8,6,0,16,0,7,0,6,0,0,16,4,24,9,33,9,0,82,46,16,9,60,9,0,132,43,5,0,43,9,0,103,60,4,0,60,5,0,131,53,0,0,29,5,0,84,15,0,0,7,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,33,226,52,27,259,47,0,616
LGA44340,0,12,0,10,4,0,26,0,17,6,8,0,0,29,19,85,56,58,9,0,222,31,31,76,95,13,0,238,30,9,12,81,7,4,142,286,4,22,199,20,0,531,673,10,16,334,15,3,1055,680,10,0,378,27,0,1093,375,0,0,135,11,0,519,169,0,0,46,4,0,216,95,0,0,19,0,0,113,29,0,0,8,0,0,37,13,0,0,8,0,0,15,25,0,0,13,0,0,32,25,16,14,47,15,9,128,2445,193,204,1419,124,21,4395
LGA44550,0,9,0,11,0,0,14,5,13,0,4,0,0,22,0,143,9,30,3,0,179,12,55,19,45,3,0,142,12,18,24,39,7,0,103,55,27,18,78,40,0,216,469,27,25,209,19,0,759,1000,3,7,200,26,0,1242,208,0,3,32,3,0,252,35,0,0,11,4,0,50,7,0,0,6,0,0,11,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,9,20,15,5,84,1822,312,115,678,134,15,3078
LGA44620,0,22,5,7,0,0,37,0,62,0,3,0,0,75,75,300,18,52,10,7,458,379,200,32,105,38,0,747,227,68,11,107,12,5,425,479,71,18,128,24,6,722,471,16,5,92,8,0,604,189,5,4,27,0,0,220,28,0,3,9,0,0,40,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,21,35,5,31,9,11,113,1884,779,97,560,109,30,3463
LGA44830,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,13,0,0,23,8,0,0,26,4,0,42,5,0,0,20,0,0,27,3,0,3,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,26,16,9,81,4,0,136
LGA45040,3,17,0,9,5,0,26,0,27,4,4,4,0,39,21,219,19,30,13,4,305,118,79,27,72,12,9,316,166,45,11,100,8,0,329,681,25,7,175,21,6,921,364,16,6,87,12,0,485,57,6,3,18,3,0,87,10,0,0,5,3,0,20,4,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,16,45,5,28,25,5,133,1440,477,84,543,108,21,2679
LGA45090,0,0,0,7,7,0,24,0,0,0,6,3,0,13,12,3,0,49,9,0,80,49,28,23,46,16,6,162,40,13,12,38,6,0,104,91,12,0,62,15,3,182,94,0,0,37,8,0,144,7,0,0,6,0,0,12,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,18,25,3,58,294,62,47,270,89,17,787
LGA45120,0,0,0,10,0,0,10,0,4,0,3,0,0,10,4,25,3,18,9,0,61,18,9,4,42,0,0,74,27,0,0,31,3,0,63,36,0,0,22,0,0,56,12,0,0,17,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,14,6,0,22,88,38,11,158,24,0,326
LGA45290,0,28,3,12,3,4,47,5,47,31,6,0,0,80,16,249,55,49,9,3,386,34,102,60,79,6,0,286,41,29,19,77,6,0,187,305,29,18,166,18,7,535,962,12,10,350,51,0,1388,955,11,6,338,36,4,1345,605,0,0,185,8,0,796,253,0,0,81,6,0,332,100,0,0,26,0,0,133,48,0,0,9,0,0,57,20,0,0,8,0,0,24,36,0,0,7,0,0,42,28,42,11,54,17,18,170,3407,543,216,1429,155,34,5794
LGA45340,3,68,0,33,3,5,110,0,164,12,8,8,5,204,16,1073,62,89,23,15,1275,71,382,160,207,47,6,878,75,154,91,243,39,9,609,510,239,135,565,96,8,1557,3286,196,113,1610,80,24,5302,3260,35,26,895,50,8,4272,418,8,3,122,10,0,553,96,3,0,32,3,0,136,25,0,0,10,0,0,36,14,5,0,4,0,0,24,3,0,0,0,0,0,7,8,0,0,6,0,0,11,95,113,33,126,31,39,436,7870,2437,639,3954,390,110,15402
LGA45400,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,3,5,0,11,3,0,0,7,0,0,13,3,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,19,5,0,34
LGA45540,0,0,0,4,0,0,4,0,3,0,0,0,0,5,5,13,3,17,6,0,35,32,0,0,28,6,0,68,11,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,57,22,5,65,13,0,156
LGA45680,9,77,12,15,3,0,119,0,150,18,9,4,0,186,43,993,105,66,24,6,1234,210,471,192,158,26,8,1072,314,237,98,220,18,4,895,1716,306,76,653,265,25,3042,3141,87,41,768,115,6,4152,1134,14,15,222,21,8,1402,91,9,6,23,10,0,135,16,0,0,15,0,0,31,5,0,0,0,3,0,7,3,0,0,0,0,0,9,0,0,0,0,0,0,6,4,0,0,0,3,0,14,99,155,28,103,34,47,459,6767,2500,600,2261,528,108,12760
LGA45890,3,107,17,24,4,0,149,9,243,35,24,0,0,309,43,1508,195,158,24,17,1946,113,701,535,211,38,18,1606,155,249,155,253,19,10,843,893,326,243,536,192,19,2209,2280,299,170,1136,189,14,4084,3489,184,115,987,185,11,4970,958,28,10,202,31,4,1234,150,5,4,50,8,0,224,33,0,0,17,4,0,56,7,3,0,6,0,0,19,13,0,0,4,0,0,21,12,0,0,13,0,0,25,101,218,79,160,52,52,667,8259,3874,1558,3774,755,143,18367
LGA46090,3,22,4,0,0,0,30,4,49,4,10,0,0,67,25,201,25,37,22,0,310,191,144,12,65,35,3,448,108,55,4,66,19,0,260,199,53,3,54,18,0,331,180,27,0,40,9,0,258,63,0,0,13,0,0,80,17,3,0,3,0,0,28,4,3,0,3,0,0,9,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,36,0,18,18,5,88,818,594,57,311,120,14,1913
LGA46300,0,15,0,10,0,0,22,0,46,11,10,5,0,72,9,181,7,24,11,0,233,95,89,14,74,21,4,293,90,37,4,73,7,0,203,186,40,11,110,15,0,360,273,25,0,132,8,0,448,152,4,0,57,10,0,213,15,0,0,8,3,0,21,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,4,16,5,8,67,828,471,46,508,80,20,1955
LGA46450,0,25,0,4,0,0,33,3,37,0,8,0,0,52,49,284,26,34,12,3,407,324,131,25,135,22,3,638,154,41,0,89,13,0,305,245,21,3,70,11,0,360,141,0,0,46,3,0,190,26,0,0,8,3,0,46,8,3,0,3,4,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,4,16,10,8,73,958,573,66,423,82,20,2117
LGA46510,0,12,0,6,0,0,17,0,24,0,0,0,0,33,10,117,21,23,3,0,179,17,19,51,42,8,0,138,21,17,10,34,6,0,82,177,16,8,96,21,5,323,555,11,4,193,25,5,796,610,5,6,171,23,3,817,291,5,0,72,7,0,375,74,0,0,16,0,0,89,30,0,0,5,0,0,35,9,0,0,4,0,0,17,5,0,0,0,0,0,5,7,0,0,3,0,0,8,19,13,5,20,8,0,66,1824,232,106,689,100,20,2971
LGA46670,0,5,0,3,17,0,28,0,18,0,8,0,0,28,11,53,24,45,10,0,144,59,33,0,78,28,0,208,74,14,3,67,10,3,175,103,11,0,66,17,3,201,73,0,0,30,4,0,110,30,0,0,17,4,0,51,3,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,0,18,11,7,57,357,149,40,346,115,13,1014
LGA46860,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,0,8,0,0,17,5,0,0,13,0,0,17,17,0,0,9,4,0,30,25,6,0,10,0,0,36,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,11,66,4,3,46,16,0,134
