LGA_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
LGA55320,17610,12243,10286,12799,13134,12198,11049,6430,3242,98993,10,5,6,13,8,24,22,23,9,124,0,5,9,7,8,7,9,11,0,57,6,10,6,9,9,20,13,4,0,71,0,6,4,0,7,10,5,0,0,29,0,0,0,7,0,0,0,0,0,13,268,356,374,276,269,309,291,258,159,2564,0,0,7,0,0,0,4,4,0,17,5,0,8,8,0,0,0,0,0,26,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,287,380,410,306,293,354,321,277,162,2789,296,390,419,323,302,371,348,296,170,2908,17905,12630,10708,13119,13433,12569,11395,6727,3415,101906
LGA55390,20,71,106,105,77,70,26,11,0,479,0,0,0,0,4,0,0,0,0,12,0,0,3,0,0,5,0,0,0,15,0,0,5,3,0,0,0,0,0,9,0,4,10,5,0,7,7,0,0,28,0,0,0,0,0,4,3,0,0,4,0,64,192,192,201,132,34,3,0,821,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,206,201,206,147,52,4,0,889,0,68,206,201,206,147,53,4,0,898,20,143,311,312,284,211,75,11,0,1372
LGA55460,563,304,351,345,361,400,337,150,63,2881,5,0,0,3,4,4,5,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,31,34,20,46,40,16,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,33,21,48,40,24,0,0,221,15,36,41,24,48,41,24,4,0,245,585,340,384,370,415,444,363,155,68,3126
LGA55530,75,19,32,46,55,63,49,27,4,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,5,3,4,15,18,41,46,12,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,16,18,40,51,12,0,155,5,3,4,16,18,40,51,12,0,155,81,24,40,57,72,106,99,41,4,530
LGA55600,422,210,226,222,291,299,249,130,47,2107,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,13,24,25,22,21,48,24,6,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,33,18,22,49,31,5,0,197,13,32,33,19,23,54,31,4,0,206,434,235,253,244,318,355,277,141,47,2312
LGA55670,144,68,53,66,61,79,95,37,18,610,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,11,6,3,3,9,30,35,12,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,7,3,9,29,35,17,0,125,9,10,7,3,14,34,35,17,0,125,147,72,61,66,80,105,127,51,20,735
LGA55740,1505,1142,925,1081,1274,1051,899,539,200,8618,8,0,5,3,4,0,0,0,0,26,0,4,5,0,0,4,0,0,0,14,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,32,34,24,20,28,23,23,30,16,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,34,39,35,27,25,28,30,30,16,252,42,38,37,23,29,24,31,30,16,281,1539,1177,968,1110,1305,1078,929,566,218,8894
LGA55810,121,47,67,100,97,97,65,23,3,620,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,7,4,0,0,21,0,0,0,0,0,8,9,6,0,16,6,5,0,0,9,0,0,0,0,18,0,0,0,0,3,0,0,0,0,13,0,43,156,139,142,132,57,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,155,151,152,142,73,4,0,733,4,47,157,151,152,142,72,4,0,734,124,99,227,252,254,240,137,24,3,1356
LGA55880,69,20,39,60,71,77,41,15,16,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,26,6,0,4,4,0,0,6,0,0,28,75,20,45,64,73,79,49,13,16,440
LGA55950,119,37,57,60,73,75,62,44,11,542,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,3,6,7,8,10,4,0,39,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,11,15,4,0,52,0,0,3,6,11,11,18,4,0,57,119,42,60,65,81,93,80,46,9,598
LGA56090,6375,4098,3942,4601,5295,5296,4223,2293,715,36832,6,10,3,5,3,5,20,11,0,74,0,0,0,0,0,0,4,0,0,10,0,0,0,5,0,0,3,4,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,9,121,151,123,96,93,73,56,35,21,769,0,0,0,0,0,4,3,4,0,8,0,0,0,0,0,6,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,151,129,103,98,86,74,46,21,818,131,153,137,110,101,95,89,58,17,892,6499,4250,4077,4712,5394,5384,4317,2350,734,37725
LGA56160,26,3,13,14,14,10,5,0,0,91,4,0,0,6,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,5,12,20,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,5,12,24,0,0,69,3,0,8,9,10,12,24,0,0,72,32,7,23,24,26,22,35,0,0,169
LGA56230,3179,1743,1592,1796,2063,2247,2218,1317,387,16537,0,3,3,6,5,6,16,10,3,54,0,0,0,0,0,4,20,0,0,16,4,0,3,0,0,4,3,0,0,17,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,4,89,91,68,66,64,67,79,34,11,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,98,72,66,72,78,106,35,11,629,96,96,79,75,79,83,119,37,19,682,3275,1834,1669,1870,2143,2332,2337,1362,399,17219
LGA56300,198,76,77,168,157,263,306,142,29,1410,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,16,5,17,20,15,19,21,10,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,17,20,19,27,24,10,0,138,16,5,20,20,19,27,26,10,0,142,209,81,102,189,177,288,329,144,26,1553
LGA56370,144,37,94,69,84,99,80,60,39,702,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,9,8,3,18,6,4,0,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,10,22,6,4,0,0,67,6,9,12,10,26,6,4,3,0,73,150,39,105,81,109,105,82,62,39,772
LGA56460,812,546,499,489,550,595,504,303,151,4453,7,0,0,0,4,3,11,0,0,23,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,106,35,43,50,34,22,9,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,106,35,43,49,40,22,9,0,325,32,105,37,41,46,37,29,15,5,346,844,656,534,526,596,640,537,319,162,4801
LGA56580,4121,2927,1725,2359,3032,2615,2323,1405,629,21140,5,0,0,0,6,5,7,7,3,25,0,7,8,3,0,0,0,0,0,25,3,8,9,4,3,0,0,3,0,27,0,3,3,4,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,6,36,71,73,81,89,95,148,126,74,806,0,0,0,0,0,0,0,0,0,3,0,0,10,8,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,45,96,109,103,96,104,153,132,73,905,48,97,109,104,105,106,157,132,78,929,4168,3025,1826,2464,3139,2722,2478,1540,708,22071
LGA56620,279,219,211,189,166,115,50,14,3,1258,0,4,7,4,6,10,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,6,0,0,0,0,7,7,0,0,0,10,9,0,10,7,3,3,3,0,0,29,4,16,17,16,22,19,5,3,0,93,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,26,25,31,36,10,3,0,158,10,28,33,26,36,38,10,0,0,186,294,245,239,218,206,155,58,21,3,1441
LGA56730,2016,1160,1147,1216,1380,1522,1329,672,222,10666,4,5,3,4,6,4,3,4,0,33,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,11,0,0,0,4,0,0,4,0,0,9,3,0,0,0,3,0,0,6,0,10,46,57,54,34,64,62,46,19,5,398,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,66,55,35,69,62,67,24,5,438,51,66,57,42,78,74,71,35,7,470,2064,1225,1201,1259,1455,1596,1403,707,232,11143
LGA56790,455,177,205,279,347,525,526,251,82,2855,3,4,0,6,5,0,0,0,0,26,4,0,3,0,4,17,33,0,0,67,19,0,0,9,8,10,38,0,0,89,5,0,4,8,6,22,34,0,0,69,4,0,0,0,9,14,20,3,0,55,75,64,92,107,113,267,322,134,10,1186,0,0,5,0,4,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,69,100,124,139,330,450,140,10,1469,106,76,104,125,142,330,452,140,10,1493,560,250,310,412,493,856,981,387,93,4349
LGA56860,33,29,12,20,34,41,47,12,4,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,6,3,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,6,3,4,0,0,25,5,3,6,0,6,3,4,0,0,27,38,34,14,20,42,43,52,10,4,253
LGA56930,256,307,99,109,204,214,172,98,45,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,9,6,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,11,6,0,6,0,0,0,68,28,19,11,6,0,6,0,0,0,68,294,327,109,110,212,219,174,98,45,1582
LGA57000,84,60,71,98,95,108,47,26,11,596,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,123,122,100,73,34,3,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,123,121,106,78,36,3,0,485,0,15,122,121,106,77,32,3,0,487,84,80,196,221,198,190,81,31,11,1083
LGA57080,1925,4640,8009,4486,2458,2258,1789,862,262,26698,12,18,31,26,21,27,5,3,0,145,6,29,41,60,77,62,18,0,0,291,3,16,57,42,48,62,14,3,0,239,3,19,62,58,63,61,17,0,0,297,0,7,21,26,39,28,8,6,0,139,375,546,808,684,655,533,414,236,122,4378,0,0,4,7,13,9,13,0,0,49,0,0,13,21,12,13,3,0,0,66,0,4,11,12,4,0,4,0,0,38,5,0,0,0,4,0,3,0,0,11,395,626,1016,918,918,770,487,248,123,5502,405,643,1048,947,936,800,495,250,126,5646,2331,5285,9062,5431,3397,3057,2280,1111,382,32341
LGA57140,160,70,82,91,114,166,148,95,23,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,11,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,11,7,0,0,43,3,4,0,4,3,13,7,0,6,47,166,80,87,96,116,179,157,97,26,998
LGA57210,871,451,428,530,705,821,751,310,112,4985,3,5,3,0,0,0,6,0,0,17,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,28,23,29,30,24,15,5,199,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,26,23,30,34,27,15,4,214,32,27,31,23,34,34,36,15,4,232,898,475,459,556,736,855,788,325,116,5217
LGA57280,3740,1540,2882,2662,1847,1462,410,104,27,14671,8,4,7,4,4,12,6,3,0,43,11,0,19,25,29,48,35,9,0,177,23,3,15,22,37,35,52,6,0,201,4,6,39,50,57,49,46,10,0,265,3,0,21,10,20,38,32,6,0,134,103,198,681,660,675,492,265,63,8,3147,0,0,0,0,6,16,12,11,0,51,0,0,6,6,6,11,4,0,0,25,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,147,218,778,793,836,695,438,101,8,4008,150,219,787,793,843,701,446,101,8,4053,3894,1749,3672,3460,2688,2164,857,206,35,18727
LGA57350,145,39,75,75,113,149,167,78,36,878,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,3,7,0,4,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,3,7,0,7,3,0,55,6,0,17,3,7,9,7,3,0,54,152,40,93,76,120,152,171,87,40,935
LGA57420,360,127,277,236,269,283,184,112,32,1879,0,0,0,0,3,6,0,0,0,12,0,0,3,0,0,0,3,0,0,12,7,0,8,3,0,0,0,0,0,12,0,0,0,0,0,10,4,0,0,21,0,0,4,0,0,0,3,0,0,10,7,62,165,102,142,110,37,7,0,634,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,62,173,109,145,130,48,10,0,687,7,65,173,110,152,131,51,10,0,701,368,193,455,343,419,414,234,119,30,2574
LGA57490,28864,15889,16888,16978,16520,14278,10129,5902,2019,127467,27,28,19,27,20,28,40,29,6,225,5,10,46,30,11,10,17,3,0,130,0,4,5,11,8,13,19,0,0,55,3,9,10,9,17,12,10,5,0,77,0,3,4,5,10,7,5,0,0,33,448,562,560,409,330,293,202,100,27,2938,5,6,9,3,0,13,0,0,0,31,4,6,8,5,7,4,0,0,0,31,0,5,8,5,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,459,600,647,468,395,359,259,108,27,3318,490,625,665,494,413,383,293,138,38,3542,29349,16518,17549,17475,16928,14660,10422,6039,2055,131013
LGA57630,0,6,14,7,9,30,22,11,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,4,0,0,0,0,0,6,0,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,14,29,20,27,35,11,8,0,149,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,30,18,30,42,22,8,0,183,4,14,30,18,29,42,22,8,0,182,4,24,46,29,40,73,47,22,0,279
LGA57700,7878,3507,4550,4496,3776,3124,1995,901,242,30488,3,5,3,3,3,4,4,3,0,32,4,0,0,5,0,5,0,0,0,12,0,0,0,0,3,0,9,0,0,20,7,0,0,0,0,5,0,0,0,10,3,0,0,0,0,0,0,0,0,6,109,95,93,40,60,66,53,17,10,550,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,94,99,47,68,77,58,23,10,600,125,100,101,46,73,81,64,25,10,636,8002,3617,4653,4552,3853,3208,2066,929,254,31120
LGA57770,160,67,142,122,103,147,131,55,8,930,0,0,0,0,0,0,0,0,0,4,4,0,5,10,7,14,23,5,0,55,11,3,12,3,13,43,43,0,3,130,12,3,9,8,11,19,22,0,0,88,0,0,3,0,4,19,36,0,0,66,155,60,171,153,180,377,399,151,11,1657,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,70,196,173,216,476,530,159,10,2018,195,65,196,173,216,476,530,159,10,2018,352,130,333,298,316,625,659,216,14,2951
LGA57840,6116,5631,6136,5428,4991,4799,4417,2387,1199,41108,3,8,12,11,9,8,16,5,5,71,0,4,3,5,5,7,5,0,0,41,6,3,4,12,12,3,12,0,0,48,0,4,3,0,5,13,8,0,0,41,4,0,5,3,0,0,0,0,0,13,141,283,193,162,112,162,137,66,28,1284,0,0,0,0,0,8,4,0,0,12,0,0,0,0,0,5,0,0,0,5,0,0,9,0,0,0,0,0,0,11,4,0,0,3,0,0,0,0,0,8,154,297,222,184,141,198,163,72,35,1464,152,303,231,196,153,212,176,79,36,1540,6268,5931,6368,5628,5142,5007,4595,2467,1234,42641
LGA57910,37613,23666,35212,33275,26934,22925,19057,12124,5629,216435,24,19,36,31,38,43,33,41,20,276,10,7,30,20,11,20,21,7,3,130,13,14,28,21,19,23,31,10,4,164,0,4,8,16,12,28,9,3,0,88,6,4,4,5,11,0,10,0,0,45,521,651,812,558,448,439,362,224,132,4154,3,0,9,7,3,11,13,0,0,52,0,0,8,6,0,5,0,0,0,17,5,4,8,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,568,694,899,632,512,531,442,250,133,4667,593,713,936,662,549,581,475,284,157,4944,38208,24377,36149,33938,27481,23505,19530,12409,5785,221377
LGA57980,2659,1727,2474,2312,2039,1868,1814,1115,425,16437,8,0,0,3,8,3,0,0,0,21,0,7,0,4,0,8,0,0,0,19,0,7,7,3,3,0,4,0,0,25,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,123,66,97,85,78,61,47,33,9,595,0,0,4,0,0,0,5,0,0,13,0,0,0,6,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,127,77,109,94,84,72,59,32,8,677,138,83,113,96,83,79,58,32,8,695,2793,1809,2585,2408,2124,1949,1874,1152,432,17127
LGA58050,32693,18390,21896,21673,18570,15686,10324,4970,1649,145854,20,23,21,24,24,38,25,27,15,223,3,6,3,0,9,12,9,3,0,53,8,3,15,15,16,21,13,3,0,101,0,3,5,8,6,15,17,3,0,58,0,0,0,0,12,13,5,4,0,36,532,611,639,550,442,367,285,184,102,3705,0,0,0,5,0,4,7,4,0,19,3,0,4,9,3,4,3,0,0,27,0,0,6,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,555,634,676,592,487,432,336,203,100,4007,577,658,695,613,513,470,361,225,112,4225,33272,19046,22598,22291,19078,16158,10685,5194,1763,150086
LGA58190,65,30,38,34,61,65,34,21,9,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,3,0,19,0,0,3,0,0,9,3,3,0,19,65,29,42,36,61,70,34,27,9,374
