LGA_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
LGA43710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,5,7,6,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43790,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,14,0,0,3,11,5,11,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,8,4,4,0,31,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,4,0,0,13,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,0,0,0,0,0,4,7,11,5,28,0,0,3,9,0,3,0,0,0,16,0,0,0,6,7,0,4,0,0,21,0,19,117,577,11,15,0,0,0,746,0,5,10,15,10,11,51,46,40,174,0,22,20,94,59,67,48,18,5,335,0,0,0,0,0,0,4,0,0,9,0,20,17,60,18,3,10,3,0,128,0,0,4,11,15,5,6,0,0,32,0,22,46,253,133,96,57,27,9,641,0,0,3,53,32,60,69,18,14,252,0,0,0,0,0,3,5,0,0,7,0,5,26,62,58,83,84,56,33,414,0,6,31,51,20,17,20,0,0,146,0,56,56,148,83,41,21,11,0,422,5,10,22,71,18,19,7,0,5,161,0,4,5,37,11,5,5,0,0,63,0,4,17,79,32,11,9,0,0,152,0,0,0,6,0,0,3,3,0,16,3,5,18,42,15,24,10,6,0,131
LGA44210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,9,7,0,19,0,0,0,6,16,10,4,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,4,8,5,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
LGA44340,0,0,0,0,0,0,8,13,6,25,0,0,3,5,4,3,0,0,0,15,0,0,0,14,0,0,0,0,0,11,0,3,41,121,0,3,0,0,0,174,0,3,6,14,14,21,43,33,14,135,4,10,17,78,56,70,45,16,12,311,0,0,0,0,0,0,0,0,0,3,3,10,13,37,16,3,4,0,0,83,0,0,3,11,9,9,4,0,3,43,0,6,16,82,29,32,18,5,5,189,0,0,0,28,12,16,14,11,10,95,0,0,0,0,0,0,0,0,0,0,0,3,8,25,30,41,45,30,12,199,0,7,31,43,21,17,13,3,0,125,3,22,34,65,57,26,28,14,5,251,5,9,15,60,24,12,6,7,4,142,0,0,0,37,4,4,0,0,0,46,0,0,5,44,16,7,4,0,0,77,0,0,4,0,0,3,0,0,0,7,3,25,13,50,28,26,23,11,5,183
LGA44550,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,5,9,12,49,23,4,107,0,4,12,49,36,41,17,11,0,177,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,11,0,0,0,0,13,7,0,0,0,28,0,4,19,53,23,17,3,0,0,124,0,0,0,4,0,0,3,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,4,15,17,18,34,17,9,117,0,5,0,4,6,8,0,0,0,26,5,26,22,64,33,17,11,8,3,191,0,3,4,8,12,0,0,0,0,35,0,0,4,13,0,3,0,0,0,22,0,3,7,18,10,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,3,9,13,20,15,14,11,0,0,82
LGA44620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,16,51,22,8,4,4,0,110,0,0,0,6,0,0,0,0,0,6,0,0,0,0,5,3,27,25,6,69,0,5,10,25,21,30,7,5,0,103,0,0,0,0,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,4,0,3,16,25,24,29,15,3,0,122,0,0,0,0,0,3,7,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,12,11,5,56,0,0,0,3,0,3,0,0,0,9,0,12,7,28,11,6,4,0,0,64,0,0,0,5,3,0,0,0,0,17,0,0,0,8,0,0,0,0,0,8,0,24,35,24,13,5,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14
LGA44830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,5,6,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,7,9,37,0,0,14,23,15,15,9,6,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,12,38,113,46,35,19,3,0,279,0,0,0,0,0,0,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,13,8,3,37,0,0,0,0,0,0,0,0,0,4,0,0,0,8,11,7,4,3,0,29,0,0,0,8,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,19,0,5,0,9,6,0,0,0,0,18,0,0,0,3,3,4,4,0,0,12,0,0,0,10,0,8,3,6,0,25
LGA45090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,10,0,9,13,25,16,10,4,0,0,73,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,9,40,7,3,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,10,0,0,0,12,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
LGA45120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA45290,0,0,0,0,0,0,6,6,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,19,83,0,0,0,0,0,104,0,4,4,4,6,0,11,11,4,43,0,7,7,24,27,24,28,19,4,142,0,0,0,4,0,0,0,0,0,0,4,7,6,31,0,0,0,0,0,60,0,0,0,0,4,0,0,0,0,13,0,11,13,68,15,12,13,0,0,140,0,0,0,9,5,19,8,4,3,53,0,0,0,0,0,0,0,0,0,4,0,0,0,17,9,15,18,15,16,82,0,5,9,35,11,10,12,4,0,82,0,5,3,27,10,11,17,6,0,90,3,14,7,70,14,7,7,3,0,118,0,3,0,28,3,0,0,0,0,36,0,0,8,36,15,3,3,0,0,64,0,0,0,3,0,0,7,3,0,20,6,8,10,37,6,7,11,12,4,105
LGA45340,0,0,0,5,3,4,21,20,5,55,0,0,0,4,6,0,3,0,0,18,0,0,0,0,0,0,0,0,0,11,0,4,4,37,0,0,0,0,0,49,0,4,5,29,31,62,193,111,41,482,5,27,61,236,168,157,143,49,9,852,0,0,0,0,0,0,0,0,0,3,0,4,21,81,22,21,10,0,0,158,0,0,3,13,25,5,8,0,0,63,3,29,51,314,167,151,84,26,0,828,0,0,9,71,41,84,86,28,19,344,0,0,0,0,0,0,0,0,0,4,0,17,43,119,137,238,223,152,61,990,0,0,5,19,21,9,14,0,0,77,7,50,74,184,144,63,41,24,8,587,0,5,8,53,19,13,8,6,6,106,0,0,0,25,3,0,0,0,0,36,4,20,9,100,56,9,5,0,0,196,0,0,0,4,3,0,0,0,0,12,0,23,24,103,37,29,37,15,6,276
LGA45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45680,0,0,0,0,4,3,12,14,0,38,0,0,0,0,0,0,0,0,0,9,0,15,34,117,24,13,9,0,0,212,0,71,104,102,7,3,0,0,0,295,0,0,0,9,12,29,52,37,23,161,0,20,28,81,68,51,23,10,0,290,0,0,0,0,0,0,0,0,0,7,3,56,64,72,8,0,0,0,0,203,0,0,0,4,8,0,0,0,0,15,0,24,58,244,111,112,44,16,0,610,0,0,0,11,7,12,17,5,3,58,0,0,0,5,0,0,0,0,0,3,0,0,3,13,33,107,106,103,37,403,0,5,0,8,8,11,0,0,0,36,0,7,12,41,26,19,4,0,0,114,0,0,0,16,3,0,0,0,0,25,0,0,0,21,0,0,0,0,0,25,0,8,6,66,24,12,8,0,0,129,0,3,4,19,10,0,4,5,0,40,0,3,10,34,6,9,9,0,0,79
LGA45890,0,0,0,0,0,3,24,24,11,66,0,0,0,0,0,0,0,0,0,3,0,0,11,39,3,8,3,4,0,60,0,15,45,245,9,7,0,0,0,320,0,0,4,10,12,12,49,33,19,131,3,23,47,136,90,75,65,20,6,451,0,0,0,6,0,0,3,4,0,22,16,83,89,181,18,8,3,0,0,398,0,4,5,8,10,6,4,0,0,38,4,57,135,510,229,168,117,20,14,1262,0,0,0,71,21,64,66,46,43,322,0,0,0,0,0,0,0,0,0,0,4,4,3,34,27,78,102,79,27,357,0,11,19,44,25,14,12,4,0,122,0,10,37,76,50,28,16,13,0,226,3,35,20,185,34,10,18,6,4,313,0,4,0,117,8,4,5,0,0,138,3,21,12,139,52,20,13,0,0,255,0,6,4,11,11,3,4,0,0,32,5,17,17,67,16,24,13,0,5,161
LGA46090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,15,0,0,0,0,3,0,5,5,0,14,0,0,0,4,6,8,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,12,6,8,5,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4
LGA46300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,4,11,8,3,25,0,0,6,15,9,11,6,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,34,12,19,12,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,6,10,3,32,0,4,0,0,0,0,0,0,0,5,0,3,0,3,6,4,0,3,0,17,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,3,3,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,11
LGA46450,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,6,14,6,30,0,5,3,5,8,13,5,5,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,6,24,11,15,10,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3,3,20,0,0,0,0,0,0,0,0,0,4,0,0,3,9,3,5,4,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,8,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,10
LGA46510,0,0,0,0,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,7,0,3,14,50,0,0,0,0,0,69,0,0,0,0,0,0,6,4,0,16,0,5,3,27,12,15,12,0,0,80,0,0,0,0,0,0,0,0,0,0,0,11,0,28,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,5,0,4,12,53,15,10,9,6,0,107,0,0,0,12,3,3,6,7,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,13,8,0,45,0,0,0,14,3,0,7,0,0,25,0,0,3,13,12,0,5,4,0,31,0,5,0,26,0,0,0,0,0,32,0,0,3,16,0,0,0,0,0,23,0,0,3,32,8,5,0,0,0,44,0,3,0,3,0,0,0,0,0,11,0,3,4,8,5,5,4,0,0,31
LGA46670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,4,4,3,18,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,7,4,0,0,0,0,13,0,0,0,0,0,3,4,0,0,12,0,0,0,4,0,0,0,0,0,10
LGA46860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA46970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,9,12,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,34,6,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,8,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA47140,0,0,0,0,4,14,34,32,8,95,0,0,0,3,3,0,0,5,0,13,0,39,130,314,87,25,17,5,0,611,5,73,139,228,7,3,0,0,0,448,0,0,0,3,0,22,76,60,38,206,0,30,43,113,78,67,46,19,6,411,0,0,0,7,0,15,8,11,0,36,12,123,143,244,29,5,9,0,0,558,0,0,0,6,17,8,0,0,0,28,0,77,179,604,299,262,151,30,9,1623,0,0,0,52,44,82,112,33,21,354,0,0,0,4,0,0,5,0,0,13,0,9,3,21,27,99,123,101,36,423,0,6,5,15,8,12,3,3,0,64,0,14,16,58,33,29,9,5,0,175,4,13,24,96,36,20,4,6,0,210,0,0,5,55,6,0,4,0,0,75,4,5,15,205,50,27,10,0,0,329,0,0,0,15,7,5,6,0,0,29,6,5,18,32,17,15,13,6,0,106
LGA47290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,6,3,14,4,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA47490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
